,ax,ay,az
0,,,
1,0.245,-0.177,-0.88
2,0.245,-0.165,-0.88
3,0.245,-0.165,-0.873
4,0.248,-0.165,-0.873
5,0.248,-0.169,-0.88
6,0.245,-0.177,-0.863
7,0.248,-0.162,-0.87
8,0.245,-0.173,-0.87
9,0.245,-0.169,-0.873
10,0.241,-0.177,-0.88
11,0.245,-0.177,-0.88
12,0.248,-0.165,-0.866
13,0.248,-0.173,-0.877
14,0.256,-0.169,-0.863
15,0.233,-0.165,-0.87
16,0.248,-0.165,-0.873
17,0.252,-0.169,-0.877
18,0.245,-0.173,-0.877
19,0.245,-0.169,-0.877
20,0.241,-0.165,-0.884
21,0.248,-0.15,-0.873
22,0.245,-0.154,-0.877
23,0.252,-0.158,-0.877
24,0.248,-0.165,-0.873
25,0.256,-0.165,-0.873
26,0.245,-0.173,-0.873
27,0.248,-0.169,-0.873
28,0.252,-0.173,-0.884
29,0.248,-0.169,-0.88
30,0.248,-0.165,-0.88
31,0.245,-0.169,-0.884
32,0.248,-0.169,-0.877
33,0.248,-0.169,-0.88
34,0.252,-0.177,-0.873
35,0.245,-0.169,-0.87
36,0.241,-0.173,-0.877
37,0.245,-0.169,-0.87
38,0.237,-0.169,-0.873
39,0.245,-0.165,-0.88
40,0.241,-0.169,-0.88
41,0.245,-0.173,-0.877
42,0.237,-0.177,-0.877
43,0.237,-0.173,-0.88
44,0.245,-0.173,-0.884
45,0.237,-0.169,-0.88
46,0.237,-0.169,-0.884
47,0.245,-0.154,-0.859
48,0.241,-0.158,-0.87
49,0.23,-0.158,-0.88
50,0.233,-0.162,-0.87
51,0.233,-0.169,-0.887
52,0.23,-0.165,-0.87
53,0.241,-0.158,-0.887
54,0.215,-0.173,-0.88
55,0.23,-0.165,-0.891
56,0.23,-0.158,-0.88
57,0.233,-0.158,-0.88
58,0.222,-0.162,-0.884
59,0.222,-0.162,-0.887
60,0.226,-0.162,-0.898
61,0.226,-0.158,-0.887
62,0.222,-0.158,-0.894
63,0.218,-0.15,-0.873
64,0.207,-0.162,-0.88
65,0.215,-0.158,-0.887
66,0.207,-0.165,-0.887
67,0.211,-0.165,-0.891
68,0.207,-0.154,-0.884
69,0.196,-0.15,-0.884
70,0.196,-0.154,-0.891
71,0.203,-0.158,-0.894
72,0.199,-0.147,-0.884
73,0.207,-0.154,-0.88
74,0.207,-0.15,-0.887
75,0.207,-0.15,-0.891
76,0.203,-0.15,-0.884
77,0.199,-0.147,-0.884
78,0.196,-0.154,-0.891
79,0.203,-0.15,-0.898
80,0.196,-0.147,-0.894
81,0.207,-0.143,-0.891
82,0.203,-0.139,-0.873
83,0.184,-0.15,-0.898
84,0.199,-0.154,-0.884
85,0.192,-0.143,-0.901
86,0.181,-0.143,-0.894
87,0.188,-0.15,-0.891
88,0.173,-0.147,-0.887
89,0.188,-0.139,-0.891
90,0.181,-0.139,-0.891
91,0.173,-0.135,-0.894
92,0.188,-0.143,-0.898
93,0.173,-0.143,-0.894
94,0.177,-0.143,-0.894
95,0.177,-0.147,-0.901
96,0.177,-0.139,-0.891
97,0.169,-0.139,-0.891
98,0.162,-0.135,-0.894
99,0.162,-0.139,-0.898
100,0.169,-0.139,-0.894
101,0.169,-0.143,-0.887
102,0.166,-0.143,-0.894
103,0.162,-0.132,-0.898
104,0.173,-0.132,-0.891
105,0.177,-0.139,-0.887
106,0.166,-0.132,-0.887
107,0.173,-0.139,-0.894
108,0.188,-0.132,-0.884
109,0.173,-0.139,-0.894
110,0.173,-0.143,-0.891
111,0.173,-0.139,-0.891
112,0.166,-0.135,-0.898
113,0.181,-0.135,-0.884
114,0.177,-0.132,-0.894
115,0.162,-0.147,-0.901
116,0.173,-0.147,-0.887
117,0.181,-0.143,-0.908
118,0.184,-0.143,-0.88
119,0.173,-0.143,-0.894
120,0.166,-0.147,-0.884
121,0.169,-0.139,-0.898
122,0.181,-0.143,-0.887
123,0.173,-0.139,-0.887
124,0.173,-0.135,-0.88
125,0.184,-0.15,-0.894
126,0.192,-0.15,-0.901
127,0.192,-0.15,-0.891
128,0.192,-0.154,-0.894
129,0.196,-0.15,-0.88
130,0.192,-0.139,-0.88
131,0.199,-0.15,-0.88
132,0.203,-0.15,-0.891
133,0.203,-0.158,-0.887
134,0.207,-0.162,-0.887
135,0.222,-0.147,-0.898
136,0.207,-0.162,-0.894
137,0.215,-0.165,-0.88
138,0.215,-0.15,-0.88
139,0.211,-0.158,-0.88
140,0.218,-0.165,-0.891
141,0.226,-0.162,-0.884
142,0.218,-0.158,-0.887
143,0.222,-0.169,-0.88
144,0.222,-0.165,-0.887
145,0.233,-0.173,-0.884
146,0.233,-0.169,-0.877
147,0.233,-0.158,-0.88
148,0.23,-0.169,-0.873
149,0.237,-0.158,-0.87
150,0.233,-0.165,-0.88
151,0.237,-0.154,-0.873
152,0.233,-0.173,-0.884
153,0.233,-0.169,-0.884
154,0.241,-0.165,-0.887
155,0.248,-0.165,-0.884
156,0.241,-0.169,-0.88
157,0.245,-0.165,-0.887
158,0.237,-0.165,-0.877
159,0.237,-0.165,-0.877
160,0.245,-0.165,-0.873
161,0.245,-0.165,-0.877
162,0.245,-0.169,-0.877
163,0.248,-0.173,-0.884
164,0.245,-0.173,-0.873
165,0.248,-0.165,-0.873
166,0.248,-0.165,-0.863
167,0.245,-0.173,-0.877
168,0.245,-0.165,-0.877
169,0.245,-0.169,-0.866
170,0.245,-0.18,-0.88
171,0.241,-0.177,-0.88
172,0.248,-0.188,-0.88
173,0.248,-0.18,-0.87
174,0.245,-0.162,-0.88
175,0.245,-0.158,-0.873
176,0.241,-0.158,-0.877
177,0.245,-0.165,-0.884
178,0.248,-0.173,-0.87
179,0.241,-0.173,-0.873
180,0.241,-0.177,-0.88
181,0.241,-0.173,-0.863
182,0.245,-0.169,-0.884
183,0.237,-0.169,-0.877
184,0.245,-0.173,-0.873
185,0.241,-0.169,-0.873
186,0.241,-0.169,-0.88
187,0.241,-0.177,-0.887
188,0.245,-0.165,-0.877
189,0.241,-0.177,-0.866
190,0.245,-0.18,-0.891
191,0.241,-0.188,-0.887
192,0.252,-0.173,-0.87
193,0.233,-0.15,-0.87
194,0.245,-0.165,-0.859
195,0.248,-0.173,-0.877
196,0.248,-0.169,-0.88
197,0.256,-0.169,-0.88
198,0.237,-0.173,-0.873
199,0.233,-0.184,-0.877
200,0.241,-0.184,-0.891
201,0.248,-0.173,-0.891
202,0.237,-0.165,-0.884
203,0.233,-0.169,-0.88
204,0.233,-0.169,-0.88
205,0.237,-0.165,-0.866
206,0.237,-0.169,-0.859
207,0.233,-0.177,-0.873
208,0.233,-0.162,-0.884
209,0.233,-0.169,-0.884
210,0.245,-0.162,-0.87
211,0.241,-0.169,-0.866
212,0.226,-0.169,-0.887
213,0.222,-0.18,-0.887
214,0.233,-0.173,-0.884
215,0.233,-0.158,-0.887
216,0.233,-0.165,-0.88
217,0.245,-0.18,-0.894
218,0.237,-0.188,-0.884
219,0.222,-0.18,-0.866
220,0.218,-0.173,-0.873
221,0.215,-0.169,-0.852
222,0.23,-0.162,-0.856
223,0.222,-0.15,-0.884
224,0.222,-0.139,-0.88
225,0.222,-0.158,-0.88
226,0.211,-0.173,-0.905
227,0.218,-0.162,-0.901
228,0.211,-0.177,-0.905
229,0.211,-0.177,-0.88
230,0.211,-0.165,-0.877
231,0.211,-0.184,-0.891
232,0.222,-0.184,-0.905
233,0.226,-0.196,-0.901
234,0.215,-0.169,-0.898
235,0.215,-0.147,-0.884
236,0.215,-0.158,-0.901
237,0.207,-0.165,-0.905
238,0.222,-0.184,-0.898
239,0.226,-0.196,-0.88
240,0.222,-0.184,-0.88
241,0.233,-0.188,-0.88
242,0.263,-0.192,-0.866
243,0.237,-0.196,-0.88
244,0.237,-0.199,-0.88
245,0.245,-0.188,-0.908
246,0.241,-0.173,-0.891
247,0.237,-0.139,-0.873
248,0.237,-0.147,-0.859
249,0.245,-0.158,-0.859
250,0.252,-0.162,-0.863
251,0.237,-0.162,-0.87
252,0.23,-0.158,-0.884
253,0.23,-0.173,-0.894
254,0.233,-0.169,-0.884
255,0.237,-0.165,-0.88
256,0.23,-0.169,-0.88
257,0.222,-0.154,-0.873
258,0.233,-0.15,-0.873
259,0.215,-0.154,-0.884
260,0.222,-0.15,-0.887
261,0.23,-0.165,-0.887
262,0.218,-0.158,-0.894
263,0.237,-0.139,-0.901
264,0.218,-0.143,-0.887
265,0.207,-0.135,-0.898
266,0.222,-0.143,-0.877
267,0.207,-0.139,-0.877
268,0.192,-0.128,-0.894
269,0.192,-0.132,-0.863
270,0.188,-0.124,-0.894
271,0.184,-0.135,-0.898
272,0.196,-0.128,-0.898
273,0.188,-0.132,-0.887
274,0.188,-0.128,-0.891
275,0.184,-0.128,-0.898
276,0.169,-0.124,-0.88
277,0.166,-0.117,-0.898
278,0.181,-0.105,-0.898
279,0.173,-0.117,-0.898
280,0.181,-0.117,-0.894
281,0.169,-0.113,-0.894
282,0.166,-0.105,-0.891
283,0.177,-0.113,-0.894
284,0.166,-0.105,-0.887
285,0.166,-0.117,-0.894
286,0.166,-0.105,-0.894
287,0.166,-0.113,-0.908
288,0.158,-0.109,-0.905
289,0.162,-0.109,-0.891
290,0.154,-0.105,-0.894
291,0.162,-0.105,-0.901
292,0.162,-0.109,-0.894
293,0.154,-0.098,-0.894
294,0.151,-0.094,-0.894
295,0.154,-0.094,-0.901
296,0.162,-0.094,-0.905
297,0.166,-0.098,-0.891
298,0.151,-0.094,-0.887
299,0.154,-0.094,-0.894
300,0.166,-0.09,-0.894
301,0.151,-0.086,-0.891
302,0.154,-0.09,-0.905
303,0.158,-0.102,-0.887
304,0.147,-0.094,-0.912
305,0.136,-0.098,-0.905
306,0.151,-0.083,-0.919
307,0.143,-0.086,-0.901
308,0.143,-0.094,-0.894
309,0.136,-0.094,-0.891
310,0.117,-0.083,-0.898
311,0.139,-0.086,-0.898
312,0.143,-0.086,-0.901
313,0.136,-0.086,-0.898
314,0.124,-0.083,-0.894
315,0.132,-0.083,-0.894
316,0.132,-0.09,-0.891
