,ax,ay,az
0,,,
1,-0.023,-0.079,-0.894;
2,-0.019,-0.083,-0.901;
3,-0.03,-0.075,-0.870;
4,-0.03,-0.071,-0.870;
5,-0.023,-0.068,-0.901;
6,-0.023,-0.06,-0.908;
7,-0.041,-0.06,-0.894;
8,-0.038,-0.06,-0.901;
9,-0.034,-0.071,-0.891;
10,-0.038,-0.071,-0.891;
11,-0.03,-0.064,-0.891;
12,-0.023,-0.079,-0.887;
13,-0.03,-0.064,-0.887;
14,-0.06,-0.041,-0.908;
15,-0.068,-0.053,-0.905;
16,-0.068,-0.049,-0.894;
17,-0.079,-0.053,-0.898;
18,-0.072,-0.045,-0.891;
19,-0.068,-0.049,-0.891;
20,-0.075,-0.056,-0.884;
21,-0.075,-0.053,-0.894;
22,-0.075,-0.053,-0.887;
23,-0.072,-0.053,-0.884;
24,-0.072,-0.053,-0.898;
25,-0.072,-0.053,-0.866;
26,-0.049,-0.053,-0.880;
27,-0.072,-0.049,-0.894;
28,-0.083,-0.064,-0.901;
29,-0.075,-0.056,-0.891;
30,-0.098,-0.064,-0.880;
31,-0.098,-0.053,-0.880;
32,-0.094,-0.075,-0.891;
33,-0.162,-0.068,-0.912;
34,-0.23,-0.056,-0.887;
35,-0.222,-0.064,-0.873;
36,-0.192,-0.068,-0.884;
37,-0.188,-0.049,-0.884;
38,-0.192,-0.056,-0.884;
39,-0.199,-0.064,-0.877;
40,-0.199,-0.068,-0.891;
41,-0.196,-0.071,-0.877;
42,-0.184,-0.079,-0.870;
43,-0.173,-0.075,-0.877;
44,-0.184,-0.075,-0.877;
45,-0.184,-0.068,-0.887;
46,-0.192,-0.079,-0.884;
47,-0.177,-0.064,-0.870;
48,-0.169,-0.064,-0.894;
49,-0.166,-0.068,-0.891;
50,-0.169,-0.064,-0.898;
51,-0.158,-0.06,-0.922;
52,-0.139,-0.071,-0.912;
53,-0.09,-0.068,-0.891;
54,-0.056,-0.049,-0.912;
55,-0.053,-0.064,-0.912;
56,-0.068,-0.06,-0.898;
57,-0.049,-0.079,-0.898;
58,-0.038,-0.06,-0.894;
59,-0.041,-0.06,-0.887;
60,-0.038,-0.049,-0.891;
61,-0.041,-0.06,-0.887;
62,-0.041,-0.06,-0.884;
63,-0.03,-0.079,-0.884;
64,-0.011,-0.068,-0.870;
65,-0.008,-0.064,-0.873;
66,-0.008,-0.064,-0.898;
67,-0.015,-0.064,-0.898;
68,-0.015,-0.064,-0.898;
69,-0.011,-0.071,-0.887;
70,-0.008,-0.068,-0.891;
71,-0.004,-0.068,-0.891;
72,-0.008,-0.06,-0.898;
73,-0.015,-0.06,-0.901;
74,-0.011,-0.068,-0.898;
75,-0.023,-0.075,-0.877;
76,-0.008,-0.071,-0.873;
77,-0.008,-0.083,-0.894;
78,0.0,-0.079,-0.912;
79,-0.011,-0.075,-0.901;
80,-0.011,-0.056,-0.894;
81,0.004,-0.06,-0.884;
82,-0.004,-0.071,-0.915;
83,-0.015,-0.071,-0.880;
84,-0.011,-0.064,-0.877;
85,0.0,-0.075,-0.887;
86,0.004,-0.075,-0.887;
87,-0.015,-0.079,-0.891;
88,0.0,-0.079,-0.887;
89,-0.011,-0.068,-0.891;
90,0.0,-0.071,-0.880;
91,0.0,-0.079,-0.884;
92,0.008,-0.083,-0.887;
93,-0.015,-0.064,-0.894;
94,0.0,-0.064,-0.884;
95,0.011,-0.068,-0.891;
96,-0.004,-0.075,-0.891;
97,0.0,-0.083,-0.915;
98,0.004,-0.079,-0.908;
99,-0.015,-0.086,-0.877;
100,0.0,-0.075,-0.863;
101,0.011,-0.075,-0.894;
102,0.011,-0.086,-0.891;
103,-0.015,-0.083,-0.863;
104,0.0,-0.056,-0.880;
105,0.019,-0.064,-0.915;
106,0.019,-0.083,-0.915;
107,-0.008,-0.075,-0.891;
108,0.004,-0.064,-0.884;
109,0.011,-0.064,-0.901;
110,0.019,-0.071,-0.905;
111,0.008,-0.083,-0.901;
112,0.008,-0.083,-0.891;
113,0.015,-0.079,-0.884;
114,0.008,-0.086,-0.887;
115,0.011,-0.064,-0.877;
116,0.008,-0.064,-0.891;
117,0.008,-0.079,-0.887;
118,0.008,-0.068,-0.880;
119,0.004,-0.079,-0.905;
120,0.011,-0.083,-0.901;
121,0.015,-0.075,-0.915;
122,0.015,-0.079,-0.905;
123,0.004,-0.083,-0.894;
124,0.011,-0.071,-0.887;
125,0.004,-0.071,-0.880;
126,0.004,-0.083,-0.887;
127,0.008,-0.079,-0.901;
128,0.004,-0.075,-0.901;
129,-0.004,-0.086,-0.880;
130,0.0,-0.079,-0.877;
131,0.008,-0.079,-0.880;
132,0.0,-0.079,-0.915;
133,-0.008,-0.071,-0.898;
134,0.0,-0.083,-0.873;
135,0.008,-0.083,-0.863;
136,0.019,-0.083,-0.884;
137,0.03,-0.075,-0.891;
138,0.041,-0.083,-0.919;
139,-0.023,-0.083,-0.915;
140,-0.041,-0.079,-0.880;
141,-0.03,-0.068,-0.884;
142,-0.011,-0.064,-0.880;
143,-0.008,-0.068,-0.898;
144,-0.015,-0.068,-0.905;
145,-0.034,-0.079,-0.891;
146,-0.03,-0.083,-0.894;
147,-0.023,-0.086,-0.901;
148,-0.019,-0.09,-0.891;
149,-0.038,-0.079,-0.898;
150,-0.049,-0.064,-0.905;
151,-0.045,-0.071,-0.898;
152,-0.049,-0.064,-0.873;
153,-0.045,-0.06,-0.887;
154,-0.045,-0.064,-0.887;
155,-0.056,-0.071,-0.894;
156,-0.056,-0.075,-0.894;
157,-0.053,-0.083,-0.880;
158,-0.064,-0.071,-0.887;
159,-0.06,-0.068,-0.887;
160,-0.053,-0.071,-0.884;
161,-0.068,-0.068,-0.901;
162,-0.072,-0.079,-0.891;
163,-0.064,-0.075,-0.894;
164,-0.053,-0.068,-0.905;
165,-0.064,-0.09,-0.887;
166,-0.064,-0.079,-0.891;
167,-0.068,-0.079,-0.891;
168,-0.064,-0.083,-0.891;
169,-0.068,-0.09,-0.891;
170,-0.068,-0.079,-0.884;
171,-0.056,-0.083,-0.870;
172,-0.056,-0.079,-0.894;
173,-0.072,-0.079,-0.894;
174,-0.079,-0.083,-0.891;
175,-0.075,-0.079,-0.901;
176,-0.068,-0.083,-0.901;
177,-0.072,-0.075,-0.887;
178,-0.079,-0.068,-0.898;
179,-0.083,-0.034,-0.901;
180,-0.09,-0.026,-0.880;
