,ax,ay,az
0,,,
1,-0.015,-0.075,-0.898;
2,-0.023,-0.071,-0.894;
3,-0.011,-0.075,-0.894;
4,-0.015,-0.071,-0.894;
5,-0.026,-0.075,-0.898;
6,-0.015,-0.083,-0.894;
7,-0.015,-0.075,-0.905;
8,-0.023,-0.068,-0.891;
9,-0.026,-0.064,-0.887;
10,-0.019,-0.064,-0.901;
11,-0.015,-0.068,-0.894;
12,-0.026,-0.071,-0.901;
13,-0.019,-0.06,-0.905;
14,-0.011,-0.071,-0.894;
15,-0.019,-0.068,-0.901;
16,-0.019,-0.071,-0.887;
17,-0.034,-0.071,-0.898;
18,-0.026,-0.06,-0.891;
19,-0.015,-0.083,-0.894;
20,-0.015,-0.079,-0.901;
21,-0.011,-0.086,-0.905;
22,-0.008,-0.083,-0.894;
23,-0.004,-0.06,-0.915;
24,-0.011,-0.075,-0.898;
25,-0.019,-0.086,-0.901;
26,-0.011,-0.079,-0.887;
27,-0.019,-0.053,-0.891;
28,-0.015,-0.075,-0.898;
29,-0.015,-0.06,-0.887;
30,-0.011,-0.075,-0.877;
31,-0.004,-0.068,-0.891;
32,0.0,-0.056,-0.912;
33,-0.015,-0.071,-0.901;
34,-0.015,-0.071,-0.887;
35,-0.008,-0.071,-0.891;
36,-0.008,-0.064,-0.894;
37,-0.019,-0.064,-0.901;
38,0.0,-0.071,-0.894;
39,0.0,-0.056,-0.901;
40,-0.011,-0.064,-0.905;
41,-0.008,-0.071,-0.894;
42,-0.015,-0.079,-0.894;
43,-0.019,-0.094,-0.887;
44,0.0,-0.086,-0.891;
45,0.0,-0.071,-0.905;
46,0.008,-0.064,-0.901;
47,-0.004,-0.068,-0.898;
48,-0.015,-0.053,-0.901;
49,-0.026,-0.071,-0.870;
50,-0.015,-0.071,-0.898;
51,-0.004,-0.071,-0.901;
52,-0.008,-0.06,-0.898;
53,-0.011,-0.06,-0.908;
54,-0.008,-0.075,-0.894;
55,-0.015,-0.075,-0.898;
56,-0.011,-0.056,-0.898;
57,0.0,-0.053,-0.898;
58,-0.008,-0.064,-0.905;
59,-0.011,-0.06,-0.898;
60,-0.015,-0.053,-0.898;
61,-0.015,-0.053,-0.894;
62,-0.004,-0.045,-0.908;
63,0.0,-0.053,-0.891;
64,-0.004,-0.06,-0.880;
65,0.0,-0.056,-0.898;
66,0.004,-0.06,-0.898;
67,-0.004,-0.049,-0.905;
68,-0.004,-0.06,-0.894;
69,0.004,-0.064,-0.891;
70,0.0,-0.064,-0.894;
71,0.0,-0.049,-0.908;
72,0.004,-0.053,-0.887;
73,0.004,-0.056,-0.898;
74,-0.008,-0.056,-0.905;
75,-0.011,-0.049,-0.891;
76,0.004,-0.045,-0.905;
77,-0.008,-0.045,-0.901;
78,0.004,-0.064,-0.905;
79,0.004,-0.064,-0.887;
80,0.008,-0.06,-0.887;
81,0.0,-0.075,-0.898;
82,0.008,-0.06,-0.901;
83,0.011,-0.056,-0.891;
84,0.008,-0.06,-0.905;
85,0.011,-0.049,-0.912;
86,0.008,-0.056,-0.894;
87,0.0,-0.056,-0.891;
88,0.004,-0.045,-0.901;
89,0.0,-0.053,-0.905;
90,0.004,-0.053,-0.884;
91,0.015,-0.056,-0.891;
92,0.019,-0.06,-0.894;
93,0.011,-0.049,-0.905;
94,0.011,-0.06,-0.905;
95,0.019,-0.049,-0.891;
96,0.019,-0.041,-0.894;
97,0.019,-0.03,-0.901;
98,0.023,-0.045,-0.905;
99,0.011,-0.056,-0.905;
100,0.015,-0.041,-0.915;
101,0.023,-0.053,-0.894;
102,0.026,-0.045,-0.891;
103,0.03,-0.041,-0.915;
104,0.015,-0.056,-0.891;
105,0.019,-0.049,-0.915;
106,0.015,-0.041,-0.898;
107,0.026,-0.038,-0.887;
108,0.026,-0.034,-0.894;
109,0.034,-0.034,-0.912;
110,0.026,-0.038,-0.901;
111,0.034,-0.045,-0.894;
112,0.034,-0.034,-0.898;
113,0.045,-0.041,-0.905;
114,0.03,-0.038,-0.894;
115,0.053,-0.038,-0.908;
116,0.041,-0.034,-0.898;
117,0.034,-0.034,-0.884;
118,0.041,-0.038,-0.891;
119,0.045,-0.03,-0.905;
120,0.041,-0.03,-0.905;
121,0.038,-0.034,-0.894;
122,0.045,-0.041,-0.884;
123,0.038,-0.041,-0.901;
124,0.041,-0.03,-0.901;
