,ax,ay,az
0,,,
1,0.316,0.011,-0.824;
2,0.309,0.026,-0.831;
3,0.316,0.023,-0.831;
4,0.324,0.023,-0.824;
5,0.309,0.026,-0.814;
6,0.316,0.019,-0.810;
7,0.301,0.041,-0.814;
8,0.305,0.045,-0.831;
9,0.335,0.019,-0.845;
10,0.331,0.015,-0.835;
11,0.305,0.023,-0.796;
12,0.29,0.03,-0.807;
13,0.301,0.03,-0.824;
14,0.312,0.034,-0.835;
15,0.309,0.034,-0.817;
16,0.312,0.019,-0.824;
17,0.327,0.026,-0.828;
18,0.305,0.034,-0.824;
19,0.282,0.023,-0.835;
20,0.282,0.015,-0.835;
21,0.297,0.019,-0.838;
22,0.279,0.011,-0.831;
23,0.282,0.004,-0.835;
24,0.286,0.004,-0.828;
25,0.297,0.008,-0.842;
26,0.29,0.019,-0.828;
27,0.294,0.019,-0.831;
28,0.29,0.023,-0.835;
29,0.294,0.023,-0.838;
30,0.294,0.03,-0.842;
31,0.29,0.019,-0.838;
32,0.294,0.015,-0.831;
33,0.297,0.019,-0.828;
34,0.297,0.015,-0.831;
35,0.301,0.011,-0.835;
36,0.309,0.008,-0.828;
37,0.324,0.011,-0.817;
38,0.324,0.015,-0.831;
39,0.331,0.008,-0.824;
40,0.335,0.008,-0.824;
41,0.327,0.015,-0.814;
42,0.335,0.008,-0.821;
43,0.346,0.008,-0.800;
44,0.35,0.026,-0.807;
45,0.354,0.015,-0.814;
46,0.369,0.011,-0.800;
47,0.369,0.008,-0.810;
48,0.365,0.015,-0.803;
49,0.358,0.008,-0.800;
50,0.369,0.004,-0.807;
51,0.369,0.011,-0.803;
52,0.373,0.008,-0.803;
53,0.376,0.008,-0.807;
54,0.384,0.004,-0.800;
55,0.376,0.004,-0.800;
56,0.373,0.008,-0.800;
57,0.369,0.008,-0.807;
58,0.38,0.008,-0.803;
59,0.376,0.004,-0.793;
60,0.376,0.015,-0.807;
61,0.38,0.004,-0.803;
62,0.376,0.008,-0.800;
63,0.38,0.008,-0.810;
64,0.38,0.008,-0.789;
65,0.376,0.008,-0.807;
66,0.373,0.011,-0.807;
67,0.376,0.011,-0.803;
68,0.376,0.011,-0.796;
69,0.384,0.011,-0.800;
70,0.38,0.004,-0.803;
71,0.376,0.011,-0.810;
72,0.384,0.011,-0.803;
73,0.388,0.011,-0.807;
74,0.376,0.008,-0.807;
75,0.373,0.008,-0.800;
76,0.376,0.0,-0.803;
77,0.384,0.004,-0.800;
78,0.38,0.0,-0.796;
79,0.384,0.011,-0.786;
80,0.369,0.011,-0.796;
81,0.376,0.004,-0.807;
82,0.391,0.008,-0.800;
83,0.376,0.011,-0.803;
84,0.361,0.011,-0.796;
85,0.365,0.008,-0.793;
86,0.373,0.004,-0.800;
87,0.369,0.008,-0.807;
88,0.361,0.011,-0.800;
89,0.365,0.004,-0.800;
90,0.369,0.011,-0.810;
91,0.358,0.008,-0.800;
92,0.365,0.008,-0.807;
93,0.361,0.004,-0.807;
94,0.354,0.008,-0.810;
95,0.358,0.011,-0.803;
96,0.361,0.008,-0.814;
97,0.361,0.008,-0.810;
98,0.365,0.008,-0.803;
99,0.358,0.008,-0.803;
100,0.354,0.011,-0.810;
101,0.346,0.004,-0.800;
102,0.35,0.004,-0.810;
103,0.358,0.008,-0.803;
104,0.354,0.0,-0.810;
105,0.35,0.0,-0.817;
106,0.361,0.0,-0.810;
107,0.358,0.008,-0.810;
108,0.35,0.008,-0.817;
109,0.346,0.008,-0.817;
110,0.35,-0.004,-0.803;
111,0.354,0.0,-0.796;
112,0.35,0.008,-0.800;
113,0.35,0.004,-0.817;
114,0.346,0.008,-0.814;
115,0.339,-0.004,-0.817;
116,0.339,0.0,-0.828;
117,0.358,0.0,-0.810;
118,0.38,-0.008,-0.796;
119,0.346,0.019,-0.800;
120,0.324,0.011,-0.814;
121,0.331,0.015,-0.800;
122,0.331,0.015,-0.803;
123,0.331,0.008,-0.814;
124,0.327,0.023,-0.824;
125,0.327,0.011,-0.821;
126,0.335,0.011,-0.817;
127,0.331,0.008,-0.803;
128,0.331,0.011,-0.810;
129,0.327,0.008,-0.814;
130,0.331,0.004,-0.807;
131,0.331,0.004,-0.810;
132,0.331,0.0,-0.814;
133,0.324,0.008,-0.831;
134,0.316,0.015,-0.831;
135,0.327,0.019,-0.824;
136,0.327,0.015,-0.803;
137,0.331,0.011,-0.810;
138,0.327,0.004,-0.824;
139,0.32,0.011,-0.821;
140,0.32,0.004,-0.828;
141,0.335,0.008,-0.828;
142,0.331,0.008,-0.835;
143,0.331,0.008,-0.824;
144,0.327,0.0,-0.831;
145,0.327,0.0,-0.817;
146,0.327,0.011,-0.824;
147,0.316,0.008,-0.814;
148,0.324,0.023,-0.814;
149,0.331,0.019,-0.817;
150,0.324,0.015,-0.828;
151,0.32,0.026,-0.835;
152,0.327,0.011,-0.821;
153,0.331,0.0,-0.828;
154,0.316,0.004,-0.817;
155,0.316,0.004,-0.817;
156,0.324,0.008,-0.810;
157,0.309,0.011,-0.824;
158,0.335,0.011,-0.821;
159,0.331,0.011,-0.824;
160,0.309,0.015,-0.831;
161,0.29,0.019,-0.828;
162,0.286,0.011,-0.831;
163,0.294,0.015,-0.838;
164,0.29,0.019,-0.828;
165,0.282,0.015,-0.835;
166,0.297,0.011,-0.849;
167,0.294,0.015,-0.835;
168,0.294,0.008,-0.831;
169,0.286,0.008,-0.838;
170,0.286,0.015,-0.835;
171,0.275,0.019,-0.835;
172,0.279,0.026,-0.838;
173,0.286,0.011,-0.838;
174,0.294,0.019,-0.831;
175,0.29,0.019,-0.828;
176,0.279,0.015,-0.831;
177,0.286,0.019,-0.838;
178,0.29,0.023,-0.828;
179,0.29,0.019,-0.831;
180,0.294,0.015,-0.828;
181,0.29,0.011,-0.842;
182,0.294,0.011,-0.821;
183,0.301,0.011,-0.824;
184,0.29,0.015,-0.838;
185,0.286,0.015,-0.838;
186,0.294,0.011,-0.831;
187,0.297,0.019,-0.831;
188,0.297,0.015,-0.828;
189,0.294,0.015,-0.828;
190,0.294,0.019,-0.838;
191,0.294,0.015,-0.828;
192,0.29,0.023,-0.828;
193,0.29,0.011,-0.821;
194,0.29,0.008,-0.828;
195,0.301,0.011,-0.831;
196,0.297,0.011,-0.831;
197,0.297,0.019,-0.838;
198,0.294,0.015,-0.824;
199,0.309,0.011,-0.824;
200,0.297,0.015,-0.824;
201,0.29,0.015,-0.831;
202,0.29,0.015,-0.831;
203,0.29,0.015,-0.824;
204,0.297,0.011,-0.835;
205,0.29,0.011,-0.821;
206,0.297,0.008,-0.835;
207,0.305,0.015,-0.849;
208,0.32,0.011,-0.835;
209,0.282,0.026,-0.814;
210,0.271,0.026,-0.828;
211,0.294,0.019,-0.842;
212,0.309,0.011,-0.842;
213,0.294,0.023,-0.828;
214,0.29,0.026,-0.831;
215,0.294,0.019,-0.828;
216,0.29,0.019,-0.824;
217,0.29,0.015,-0.835;
218,0.286,0.015,-0.824;
219,0.286,0.015,-0.835;
220,0.294,0.019,-0.828;
221,0.29,0.015,-0.835;
222,0.294,0.011,-0.835;
223,0.294,0.011,-0.835;
224,0.286,0.023,-0.824;
225,0.297,0.019,-0.831;
226,0.29,0.011,-0.824;
227,0.294,0.015,-0.824;
228,0.297,0.011,-0.831;
229,0.286,0.019,-0.824;
230,0.294,0.019,-0.835;
231,0.305,0.008,-0.828;
232,0.301,0.015,-0.831;
233,0.305,0.011,-0.838;
234,0.294,0.011,-0.838;
235,0.301,0.015,-0.828;
236,0.301,0.011,-0.831;
237,0.294,0.011,-0.828;
238,0.305,0.023,-0.835;
239,0.301,0.015,-0.824;
240,0.301,0.015,-0.831;
241,0.305,0.015,-0.835;
242,0.301,0.019,-0.828;
243,0.309,0.019,-0.831;
244,0.312,0.019,-0.828;
245,0.312,0.019,-0.824;
246,0.32,0.015,-0.831;
247,0.316,0.019,-0.824;
248,0.32,0.019,-0.824;
249,0.324,0.015,-0.821;
250,0.327,0.008,-0.831;
251,0.327,0.015,-0.817;
252,0.331,0.015,-0.824;
253,0.331,0.019,-0.828;
254,0.324,0.011,-0.821;
255,0.331,0.008,-0.814;
256,0.335,0.023,-0.810;
257,0.343,0.015,-0.817;
258,0.354,0.004,-0.814;
259,0.339,0.019,-0.814;
260,0.331,0.019,-0.810;
261,0.343,0.008,-0.814;
262,0.346,0.008,-0.817;
263,0.335,0.004,-0.824;
264,0.346,0.011,-0.817;
265,0.339,0.011,-0.810;
266,0.354,0.011,-0.814;
267,0.35,0.011,-0.817;
268,0.346,0.004,-0.817;
269,0.343,0.008,-0.814;
270,0.354,0.004,-0.817;
271,0.343,0.011,-0.810;
272,0.343,0.004,-0.807;
273,0.354,0.015,-0.814;
274,0.358,0.019,-0.807;
275,0.354,0.011,-0.807;
276,0.35,0.011,-0.807;
277,0.343,0.008,-0.807;
278,0.354,0.008,-0.807;
279,0.35,0.004,-0.810;
280,0.358,0.008,-0.814;
281,0.358,0.008,-0.817;
282,0.346,0.011,-0.810;
283,0.361,0.011,-0.803;
284,0.361,0.008,-0.814;
285,0.358,0.011,-0.817;
286,0.354,0.011,-0.810;
287,0.354,0.008,-0.810;
288,0.358,0.004,-0.810;
289,0.358,0.004,-0.807;
290,0.354,0.008,-0.810;
291,0.358,0.008,-0.810;
292,0.354,0.008,-0.807;
293,0.358,0.004,-0.814;
294,0.35,0.011,-0.807;
295,0.354,0.0,-0.814;
296,0.358,0.004,-0.814;
297,0.354,0.004,-0.807;
298,0.358,0.008,-0.814;
299,0.358,0.011,-0.789;
300,0.343,0.004,-0.810;
301,0.343,0.0,-0.817;
302,0.369,0.004,-0.814;
303,0.346,0.004,-0.828;
304,0.324,0.004,-0.817;
305,0.339,0.004,-0.817;
306,0.343,0.0,-0.803;
307,0.343,0.004,-0.814;
308,0.339,0.008,-0.817;
309,0.346,0.008,-0.821;
310,0.35,0.008,-0.807;
311,0.343,0.008,-0.828;
312,0.343,0.008,-0.803;
313,0.346,0.004,-0.810;
314,0.343,0.008,-0.810;
315,0.335,0.004,-0.817;
316,0.343,0.004,-0.800;
317,0.335,0.008,-0.807;
318,0.339,0.011,-0.810;
319,0.343,0.008,-0.807;
320,0.339,0.008,-0.810;
321,0.343,0.004,-0.817;
322,0.335,0.011,-0.810;
323,0.331,0.004,-0.810;
324,0.339,0.004,-0.814;
325,0.339,0.015,-0.814;
326,0.335,0.008,-0.821;
327,0.335,0.011,-0.814;
328,0.331,0.008,-0.810;
329,0.324,0.015,-0.814;
330,0.327,0.015,-0.814;
331,0.331,0.011,-0.817;
332,0.331,0.008,-0.807;
333,0.335,0.015,-0.828;
334,0.335,0.011,-0.821;
335,0.343,0.004,-0.814;
336,0.339,0.011,-0.831;
337,0.331,0.015,-0.817;
338,0.339,0.011,-0.814;
339,0.327,0.008,-0.828;
340,0.335,0.008,-0.810;
341,0.331,0.004,-0.810;
342,0.32,0.015,-0.817;
343,0.335,0.008,-0.821;
344,0.335,0.008,-0.831;
345,0.327,0.019,-0.821;
346,0.312,0.008,-0.800;
347,0.32,0.004,-0.814;
348,0.327,0.015,-0.817;
349,0.324,0.015,-0.824;
350,0.324,0.023,-0.824;
351,0.327,0.019,-0.824;
352,0.316,0.019,-0.835;
353,0.312,0.011,-0.814;
354,0.316,0.015,-0.824;
355,0.301,0.023,-0.831;
356,0.297,0.015,-0.824;
357,0.309,0.015,-0.842;
358,0.309,0.023,-0.838;
359,0.312,0.023,-0.831;
360,0.309,0.034,-0.835;
361,0.301,0.019,-0.824;
362,0.305,0.03,-0.831;
363,0.305,0.038,-0.831;
364,0.305,0.015,-0.831;
365,0.297,0.011,-0.831;
366,0.294,0.008,-0.828;
367,0.309,0.015,-0.821;
368,0.305,0.008,-0.835;
369,0.305,0.015,-0.828;
370,0.301,0.023,-0.817;
371,0.309,0.026,-0.828;
372,0.309,0.03,-0.831;
373,0.305,0.034,-0.835;
374,0.301,0.034,-0.821;
375,0.309,0.023,-0.824;
376,0.301,0.019,-0.824;
377,0.309,0.023,-0.824;
378,0.309,0.011,-0.814;
379,0.312,0.019,-0.831;
380,0.305,0.015,-0.828;
381,0.309,0.023,-0.817;
382,0.312,0.008,-0.831;
383,0.301,0.019,-0.821;
384,0.316,0.011,-0.824;
385,0.312,0.019,-0.821;
386,0.309,0.023,-0.831;
387,0.309,0.026,-0.821;
388,0.305,0.026,-0.828;
389,0.301,0.019,-0.821;
390,0.312,0.023,-0.824;
391,0.327,0.019,-0.838;
392,0.309,0.03,-0.817;
393,0.286,0.019,-0.817;
394,0.305,0.015,-0.835;
395,0.305,0.019,-0.824;
396,0.301,0.019,-0.824;
397,0.301,0.015,-0.824;
398,0.305,0.019,-0.842;
399,0.309,0.03,-0.828;
400,0.305,0.026,-0.831;
401,0.305,0.023,-0.824;
402,0.309,0.019,-0.828;
403,0.305,0.019,-0.831;
404,0.301,0.023,-0.824;
405,0.301,0.019,-0.828;
406,0.309,0.019,-0.831;
407,0.305,0.019,-0.817;
408,0.309,0.015,-0.828;
409,0.312,0.019,-0.828;
410,0.305,0.026,-0.821;
411,0.305,0.023,-0.828;
412,0.305,0.019,-0.821;
413,0.305,0.026,-0.828;
414,0.312,0.019,-0.828;
415,0.312,0.023,-0.821;
416,0.312,0.023,-0.817;
417,0.309,0.019,-0.831;
418,0.316,0.026,-0.821;
419,0.312,0.019,-0.828;
420,0.32,0.015,-0.824;
421,0.316,0.019,-0.828;
422,0.316,0.023,-0.828;
423,0.32,0.019,-0.831;
424,0.32,0.023,-0.824;
425,0.316,0.019,-0.831;
426,0.316,0.015,-0.824;
427,0.312,0.019,-0.828;
428,0.312,0.026,-0.824;
429,0.316,0.019,-0.828;
430,0.309,0.015,-0.824;
431,0.312,0.015,-0.828;
432,0.32,0.015,-0.835;
433,0.309,0.023,-0.824;
434,0.312,0.019,-0.814;
435,0.312,0.026,-0.824;
436,0.309,0.011,-0.824;
437,0.327,0.019,-0.824;
438,0.312,0.023,-0.824;
439,0.324,0.008,-0.831;
440,0.327,0.019,-0.845;
441,0.312,0.026,-0.821;
442,0.294,0.011,-0.810;
443,0.309,0.023,-0.828;
444,0.316,0.019,-0.831;
445,0.312,0.023,-0.824;
446,0.309,0.015,-0.828;
447,0.309,0.026,-0.824;
448,0.309,0.019,-0.828;
449,0.305,0.023,-0.821;
450,0.312,0.019,-0.831;
451,0.305,0.019,-0.824;
452,0.301,0.019,-0.831;
453,0.309,0.026,-0.831;
454,0.309,0.011,-0.821;
455,0.312,0.015,-0.817;
456,0.32,0.019,-0.831;
457,0.305,0.023,-0.824;
458,0.309,0.015,-0.824;
459,0.312,0.019,-0.828;
460,0.316,0.023,-0.828;
461,0.312,0.023,-0.821;
462,0.309,0.011,-0.824;
463,0.324,0.023,-0.824;
464,0.324,0.015,-0.817;
465,0.32,0.015,-0.817;
