,ax,ay,az
0,,,
1,0.03,-0.241,-0.884;
2,0.03,-0.229,-0.891;
3,0.026,-0.222,-0.880;
4,0.034,-0.226,-0.884;
5,0.019,-0.222,-0.887;
6,0.015,-0.237,-0.880;
7,0.011,-0.233,-0.873;
8,0.019,-0.226,-0.877;
9,0.03,-0.222,-0.870;
10,0.034,-0.226,-0.880;
11,0.03,-0.237,-0.891;
12,0.026,-0.229,-0.891;
13,0.03,-0.226,-0.887;
14,0.03,-0.222,-0.880;
15,0.023,-0.226,-0.884;
16,0.011,-0.229,-0.887;
17,0.03,-0.226,-0.884;
18,0.03,-0.229,-0.884;
19,0.015,-0.229,-0.873;
20,0.019,-0.233,-0.873;
21,0.03,-0.226,-0.880;
22,0.045,-0.229,-0.887;
23,0.034,-0.222,-0.884;
24,0.026,-0.241,-0.880;
25,0.03,-0.233,-0.884;
26,0.026,-0.237,-0.880;
27,0.023,-0.233,-0.880;
28,0.015,-0.233,-0.887;
29,0.015,-0.229,-0.891;
30,0.023,-0.237,-0.880;
31,0.019,-0.244,-0.880;
32,0.019,-0.237,-0.866;
33,0.023,-0.237,-0.880;
34,0.034,-0.237,-0.877;
35,0.038,-0.237,-0.884;
36,0.026,-0.237,-0.884;
37,0.026,-0.241,-0.880;
38,0.026,-0.241,-0.884;
39,0.023,-0.244,-0.877;
40,0.015,-0.237,-0.880;
41,0.015,-0.256,-0.873;
42,0.011,-0.256,-0.873;
43,0.023,-0.241,-0.880;
44,0.015,-0.241,-0.898;
45,0.008,-0.244,-0.891;
46,0.011,-0.259,-0.870;
47,0.004,-0.252,-0.863;
48,0.019,-0.244,-0.859;
49,0.015,-0.241,-0.877;
50,0.011,-0.241,-0.887;
51,0.008,-0.252,-0.891;
52,0.008,-0.252,-0.873;
53,0.011,-0.248,-0.873;
54,0.019,-0.244,-0.880;
55,0.026,-0.252,-0.891;
56,0.019,-0.252,-0.873;
57,0.015,-0.256,-0.884;
58,0.0,-0.259,-0.873;
59,0.008,-0.244,-0.887;
60,0.008,-0.252,-0.880;
61,0.015,-0.252,-0.880;
62,0.015,-0.248,-0.887;
63,0.011,-0.252,-0.877;
64,0.004,-0.252,-0.866;
65,0.0,-0.248,-0.880;
66,0.015,-0.256,-0.887;
67,0.008,-0.256,-0.884;
68,-0.004,-0.252,-0.884;
69,0.004,-0.252,-0.870;
70,0.015,-0.244,-0.891;
71,0.008,-0.244,-0.884;
72,0.004,-0.244,-0.873;
73,0.0,-0.241,-0.866;
