,ax,ay,az
0,,,
1,-0.038,0.0,-0.887;
2,-0.023,0.0,-0.891;
3,-0.019,0.008,-0.884;
4,-0.038,0.015,-0.901;
5,-0.041,0.011,-0.884;
6,-0.034,0.004,-0.887;
7,-0.03,0.004,-0.877;
8,-0.019,0.004,-0.894;
9,-0.023,0.011,-0.898;
10,-0.03,0.011,-0.891;
11,-0.03,0.015,-0.894;
12,-0.015,0.015,-0.891;
13,-0.019,0.015,-0.894;
14,-0.045,0.023,-0.880;
15,-0.038,0.011,-0.891;
16,-0.026,0.019,-0.891;
17,-0.03,0.0,-0.880;
18,-0.023,-0.008,-0.891;
19,-0.034,0.015,-0.891;
20,-0.045,0.023,-0.894;
21,-0.041,0.03,-0.898;
22,-0.026,0.011,-0.891;
23,-0.008,0.011,-0.898;
24,-0.023,0.019,-0.894;
25,-0.041,0.023,-0.891;
26,-0.023,0.019,-0.887;
27,-0.008,0.008,-0.898;
28,-0.019,0.008,-0.905;
29,-0.023,0.011,-0.901;
30,-0.041,0.019,-0.884;
31,-0.03,0.019,-0.887;
32,-0.019,0.011,-0.887;
33,-0.034,0.019,-0.894;
34,-0.045,0.023,-0.887;
35,-0.026,0.015,-0.887;
36,-0.023,0.019,-0.894;
37,-0.03,0.011,-0.887;
38,-0.038,0.015,-0.887;
39,-0.03,0.004,-0.887;
40,-0.026,0.019,-0.894;
41,-0.026,0.019,-0.894;
42,-0.041,0.019,-0.891;
43,-0.034,0.023,-0.887;
44,-0.038,0.011,-0.873;
45,-0.026,0.008,-0.884;
46,-0.023,0.008,-0.901;
47,-0.03,0.008,-0.891;
48,-0.023,0.011,-0.898;
49,-0.03,0.008,-0.880;
50,-0.026,0.015,-0.887;
51,-0.026,0.015,-0.887;
52,-0.03,0.011,-0.887;
53,-0.038,0.011,-0.901;
54,-0.034,0.011,-0.891;
55,-0.023,0.011,-0.894;
56,-0.03,0.008,-0.887;
57,-0.038,0.008,-0.891;
58,-0.038,0.0,-0.894;
59,-0.034,0.008,-0.894;
60,-0.026,0.011,-0.901;
61,-0.038,0.026,-0.887;
62,-0.045,0.023,-0.884;
63,-0.034,0.023,-0.884;
64,-0.034,0.015,-0.877;
65,-0.034,0.008,-0.884;
66,-0.026,-0.004,-0.901;
67,-0.034,0.0,-0.891;
68,-0.041,0.008,-0.884;
69,-0.041,0.023,-0.887;
70,-0.041,0.019,-0.898;
71,-0.041,0.011,-0.891;
72,-0.038,0.011,-0.891;
73,-0.041,0.004,-0.898;
74,-0.041,0.004,-0.887;
75,-0.03,0.004,-0.898;
76,-0.045,0.008,-0.891;
77,-0.038,0.011,-0.901;
78,-0.034,0.008,-0.887;
79,-0.045,0.011,-0.891;
80,-0.049,0.004,-0.894;
81,-0.045,0.015,-0.880;
82,-0.049,0.015,-0.877;
83,-0.034,0.011,-0.884;
84,-0.045,0.015,-0.891;
85,-0.045,0.019,-0.884;
86,-0.041,0.011,-0.898;
87,-0.041,0.011,-0.894;
88,-0.045,0.008,-0.884;
89,-0.038,0.011,-0.891;
90,-0.041,0.011,-0.894;
91,-0.041,0.011,-0.884;
92,-0.041,0.011,-0.887;
93,-0.041,0.011,-0.901;
94,-0.041,0.023,-0.898;
95,-0.038,0.015,-0.887;
96,-0.034,0.011,-0.884;
97,-0.026,0.011,-0.891;
98,-0.03,0.004,-0.901;
99,-0.034,0.004,-0.894;
100,-0.019,0.019,-0.891;
101,-0.038,0.011,-0.877;
102,-0.011,0.004,-0.884;
103,-0.004,0.004,-0.891;
104,-0.026,0.008,-0.905;
105,-0.041,0.004,-0.894;
106,-0.041,0.011,-0.873;
107,-0.034,0.026,-0.877;
108,-0.03,0.03,-0.884;
109,-0.026,0.023,-0.887;
110,-0.026,0.019,-0.891;
111,-0.019,0.011,-0.887;
112,-0.03,0.011,-0.884;
113,-0.023,0.008,-0.884;
114,-0.023,0.011,-0.884;
115,-0.026,0.019,-0.891;
116,-0.015,0.019,-0.894;
117,-0.019,0.019,-0.894;
118,-0.026,0.023,-0.887;
119,-0.011,0.008,-0.894;
120,-0.011,0.011,-0.884;
121,-0.011,0.008,-0.891;
122,-0.019,0.008,-0.887;
123,-0.019,0.011,-0.894;
124,-0.011,0.008,-0.891;
125,-0.011,0.011,-0.891;
126,-0.023,0.026,-0.880;
127,-0.015,0.023,-0.894;
128,-0.023,0.019,-0.880;
129,-0.015,0.015,-0.877;
130,-0.008,0.011,-0.894;
131,-0.008,0.004,-0.891;
132,-0.004,0.008,-0.901;
133,-0.019,0.004,-0.894;
134,-0.03,0.03,-0.884;
135,-0.034,0.034,-0.870;
136,-0.015,0.038,-0.880;
137,-0.019,0.038,-0.870;
138,-0.011,0.03,-0.887;
139,-0.011,0.023,-0.894;
140,-0.019,0.019,-0.884;
141,-0.015,0.03,-0.884;
142,-0.011,0.03,-0.898;
143,-0.023,0.015,-0.880;
144,-0.019,0.03,-0.891;
145,-0.008,0.026,-0.891;
146,-0.008,0.019,-0.873;
147,-0.011,0.034,-0.873;
148,-0.011,0.034,-0.880;
149,-0.019,0.034,-0.880;
150,-0.008,0.03,-0.873;
151,-0.004,0.023,-0.880;
152,-0.004,0.023,-0.884;
153,-0.004,0.026,-0.880;
154,0.0,0.026,-0.894;
155,0.008,0.023,-0.891;
156,0.008,0.019,-0.887;
157,0.011,0.019,-0.908;
158,0.008,0.019,-0.891;
159,0.008,0.026,-0.898;
160,0.0,0.026,-0.884;
161,0.0,0.023,-0.877;
162,0.0,0.041,-0.887;
163,0.015,0.038,-0.912;
164,0.011,0.011,-0.898;
165,0.0,0.034,-0.884;
166,0.004,0.011,-0.891;
167,0.015,0.015,-0.884;
168,0.004,0.023,-0.891;
169,0.011,0.019,-0.898;
170,0.008,0.015,-0.891;
171,0.0,0.023,-0.873;
172,0.008,0.03,-0.887;
173,0.008,0.026,-0.901;
174,0.004,0.038,-0.891;
175,0.011,0.011,-0.894;
176,0.004,0.019,-0.887;
177,0.008,0.015,-0.891;
178,0.015,0.011,-0.894;
179,0.0,0.023,-0.891;
180,-0.004,0.019,-0.891;
181,0.0,0.023,-0.894;
182,-0.004,0.023,-0.877;
183,-0.008,0.019,-0.877;
184,-0.004,0.03,-0.884;
185,0.0,0.023,-0.898;
186,0.0,0.038,-0.891;
187,0.004,0.019,-0.894;
188,-0.004,0.026,-0.880;
189,0.0,0.019,-0.891;
190,0.004,0.026,-0.887;
191,0.0,0.023,-0.891;
192,-0.004,0.019,-0.898;
193,0.004,0.023,-0.905;
194,-0.008,0.03,-0.884;
195,0.0,0.023,-0.915;
196,-0.004,0.019,-0.898;
197,-0.011,0.019,-0.880;
198,-0.004,0.011,-0.884;
199,-0.004,0.023,-0.891;
200,0.0,0.023,-0.898;
201,-0.004,0.019,-0.891;
202,-0.015,0.019,-0.894;
203,-0.015,0.008,-0.898;
204,-0.015,0.015,-0.877;
205,-0.011,0.026,-0.891;
206,-0.011,0.023,-0.894;
207,-0.026,0.019,-0.887;
208,-0.019,0.019,-0.887;
209,-0.023,0.015,-0.891;
210,-0.019,0.015,-0.891;
211,-0.019,0.011,-0.887;
212,-0.03,0.023,-0.894;
213,-0.03,0.019,-0.887;
214,-0.034,0.023,-0.877;
215,-0.03,0.026,-0.905;
216,-0.026,0.034,-0.898;
217,-0.034,0.015,-0.887;
218,-0.03,0.015,-0.887;
219,-0.034,0.011,-0.891;
220,-0.045,0.03,-0.901;
221,-0.038,0.026,-0.880;
222,-0.026,0.011,-0.880;
223,-0.026,0.023,-0.884;
224,-0.041,0.026,-0.870;
225,-0.026,0.019,-0.901;
226,-0.03,0.015,-0.898;
227,-0.041,0.015,-0.891;
228,-0.034,0.008,-0.880;
229,-0.049,0.023,-0.884;
230,-0.045,0.023,-0.891;
231,-0.038,0.011,-0.887;
232,-0.049,0.019,-0.884;
233,-0.038,0.015,-0.894;
234,-0.053,0.011,-0.880;
235,-0.045,0.004,-0.891;
236,-0.045,0.019,-0.884;
237,-0.041,0.019,-0.894;
238,-0.045,0.019,-0.884;
239,-0.041,0.008,-0.898;
240,-0.053,0.015,-0.887;
241,-0.038,0.011,-0.884;
242,-0.045,0.019,-0.887;
243,-0.045,0.015,-0.887;
244,-0.041,0.008,-0.887;
245,-0.053,0.011,-0.894;
246,-0.049,0.015,-0.887;
247,-0.06,0.023,-0.887;
248,-0.056,0.019,-0.880;
249,-0.049,0.015,-0.898;
250,-0.053,0.011,-0.873;
251,-0.049,0.004,-0.901;
252,-0.053,0.023,-0.884;
253,-0.056,0.015,-0.877;
254,-0.056,0.015,-0.880;
255,-0.045,0.011,-0.891;
256,-0.056,0.011,-0.880;
257,-0.056,0.019,-0.891;
258,-0.049,0.019,-0.884;
259,-0.056,0.019,-0.880;
260,-0.041,0.008,-0.901;
261,-0.053,0.015,-0.898;
262,-0.053,0.011,-0.891;
263,-0.038,0.011,-0.901;
264,-0.045,0.019,-0.901;
265,-0.064,0.023,-0.880;
266,-0.041,0.011,-0.887;
267,-0.041,0.011,-0.887;
268,-0.045,0.015,-0.887;
269,-0.049,0.019,-0.894;
270,-0.041,0.023,-0.898;
271,-0.053,0.015,-0.887;
272,-0.049,0.0,-0.884;
273,-0.045,0.011,-0.894;
274,-0.045,0.011,-0.880;
275,-0.049,0.015,-0.887;
276,-0.049,0.015,-0.887;
277,-0.056,0.011,-0.884;
278,-0.045,0.015,-0.887;
279,-0.056,0.011,-0.887;
280,-0.041,0.011,-0.877;
281,-0.053,0.008,-0.887;
282,-0.056,0.011,-0.894;
283,-0.053,0.015,-0.884;
284,-0.053,0.015,-0.894;
285,-0.056,0.011,-0.880;
286,-0.049,0.023,-0.887;
287,-0.049,0.011,-0.891;
288,-0.056,0.015,-0.887;
289,-0.049,0.008,-0.887;
290,-0.053,0.015,-0.887;
291,-0.056,0.011,-0.898;
292,-0.053,0.015,-0.898;
293,-0.06,0.015,-0.891;
294,-0.049,0.019,-0.894;
295,-0.053,0.015,-0.891;
296,-0.06,0.019,-0.880;
297,-0.06,0.019,-0.884;
298,-0.064,0.015,-0.891;
299,-0.053,0.011,-0.894;
300,-0.049,0.015,-0.887;
301,-0.049,0.011,-0.894;
302,-0.056,0.019,-0.891;
303,-0.06,0.023,-0.884;
304,-0.068,0.019,-0.880;
305,-0.049,0.023,-0.898;
306,-0.06,0.011,-0.891;
307,-0.045,0.019,-0.898;
308,-0.053,0.019,-0.891;
309,-0.064,0.026,-0.891;
310,-0.053,0.015,-0.880;
311,-0.041,0.015,-0.884;
312,-0.045,0.026,-0.884;
313,-0.053,0.015,-0.887;
314,-0.053,0.015,-0.891;
315,-0.049,0.015,-0.887;
316,-0.045,0.015,-0.901;
317,-0.053,0.023,-0.891;
318,-0.045,0.015,-0.898;
319,-0.053,0.015,-0.905;
320,-0.041,0.008,-0.887;
321,-0.034,0.03,-0.891;
322,-0.038,0.026,-0.901;
323,-0.041,0.015,-0.887;
324,-0.049,0.023,-0.887;
325,-0.034,0.011,-0.894;
326,-0.034,0.019,-0.905;
327,-0.03,0.015,-0.898;
328,-0.041,0.026,-0.887;
329,-0.026,0.015,-0.894;
330,-0.038,0.023,-0.884;
331,-0.026,0.023,-0.887;
332,-0.03,0.023,-0.894;
333,-0.034,0.015,-0.884;
334,-0.023,0.011,-0.894;
335,-0.026,0.011,-0.880;
336,-0.026,0.019,-0.894;
337,-0.03,0.015,-0.891;
338,-0.026,0.023,-0.898;
339,-0.023,0.026,-0.887;
340,-0.015,0.019,-0.894;
341,-0.023,0.019,-0.901;
342,-0.023,0.015,-0.887;
343,-0.015,0.015,-0.894;
344,-0.015,0.015,-0.891;
345,-0.011,0.023,-0.891;
346,-0.023,0.026,-0.887;
347,-0.019,0.023,-0.898;
348,-0.011,0.015,-0.894;
349,-0.015,0.011,-0.877;
350,0.004,0.026,-0.912;
351,-0.015,0.026,-0.880;
352,-0.011,0.015,-0.898;
353,-0.004,0.015,-0.915;
354,0.0,0.019,-0.891;
355,0.0,0.03,-0.884;
356,0.004,0.034,-0.891;
357,-0.004,0.03,-0.884;
358,-0.004,0.023,-0.905;
359,0.0,0.019,-0.898;
360,0.0,0.034,-0.880;
361,0.004,0.026,-0.898;
362,0.004,0.026,-0.905;
363,-0.004,0.023,-0.884;
364,0.008,0.026,-0.891;
365,0.004,0.03,-0.898;
366,-0.004,0.038,-0.887;
367,0.0,0.023,-0.887;
368,0.004,0.03,-0.894;
369,0.008,0.023,-0.891;
370,0.004,0.026,-0.880;
371,0.015,0.026,-0.891;
372,0.008,0.03,-0.894;
373,0.011,0.026,-0.891;
374,0.011,0.023,-0.894;
375,0.011,0.019,-0.891;
376,0.008,0.03,-0.898;
377,0.015,0.03,-0.884;
378,0.008,0.023,-0.891;
379,0.008,0.03,-0.891;
380,0.008,0.034,-0.901;
381,0.008,0.034,-0.891;
