,ax,ay,az
0,,,
1,-0.008,-0.083,-0.919
2,-0.008,-0.086,-0.915
3,-0.004,-0.086,-0.919
4,-0.019,-0.083,-0.915
5,-0.015,-0.079,-0.922
6,-0.008,-0.083,-0.912
7,-0.015,-0.079,-0.915
8,-0.019,-0.079,-0.915
9,-0.008,-0.079,-0.919
10,-0.019,-0.086,-0.901
11,-0.008,-0.083,-0.926
12,-0.023,-0.06,-0.891
13,-0.026,-0.068,-0.915
14,-0.008,-0.083,-0.908
15,0.0,-0.079,-0.919
16,-0.03,-0.083,-0.915
17,-0.019,-0.086,-0.898
18,-0.019,-0.09,-0.922
19,-0.004,-0.086,-0.919
20,-0.011,-0.079,-0.922
21,-0.015,-0.075,-0.905
22,-0.026,-0.068,-0.905
23,-0.015,-0.079,-0.915
24,-0.026,-0.079,-0.915
25,-0.023,-0.075,-0.919
26,-0.019,-0.075,-0.922
27,-0.019,-0.075,-0.919
28,-0.011,-0.075,-0.933
29,-0.023,-0.071,-0.922
30,-0.019,-0.068,-0.919
31,-0.015,-0.075,-0.908
32,-0.019,-0.075,-0.912
33,-0.008,-0.071,-0.915
34,-0.004,-0.075,-0.915
35,-0.004,-0.071,-0.915
36,-0.004,-0.079,-0.912
37,-0.004,-0.068,-0.915
38,-0.004,-0.068,-0.919
39,-0.004,-0.064,-0.922
40,0.004,-0.068,-0.922
41,-0.008,-0.068,-0.919
42,-0.004,-0.068,-0.908
43,0.008,-0.06,-0.933
44,0.004,-0.064,-0.898
45,0.004,-0.06,-0.919
46,0.0,-0.06,-0.915
47,0.008,-0.064,-0.901
48,0.015,-0.049,-0.898
49,0.023,-0.056,-0.915
50,0.015,-0.06,-0.922
51,0.015,-0.053,-0.908
52,0.026,-0.056,-0.919
53,0.023,-0.056,-0.915
54,0.023,-0.053,-0.908
55,0.03,-0.053,-0.915
56,0.026,-0.049,-0.908
57,0.041,-0.041,-0.915
58,0.038,-0.056,-0.926
59,0.03,-0.056,-0.915
60,0.038,-0.045,-0.919
61,0.045,-0.049,-0.915
62,0.041,-0.049,-0.912
63,0.038,-0.045,-0.915
64,0.038,-0.049,-0.922
65,0.038,-0.041,-0.901
66,0.041,-0.038,-0.912
67,0.045,-0.041,-0.912
68,0.041,-0.049,-0.912
69,0.049,-0.045,-0.912
70,0.053,-0.041,-0.919
71,0.053,-0.045,-0.915
72,0.053,-0.041,-0.929
73,0.041,-0.03,-0.905
74,0.064,-0.049,-0.891
75,0.053,-0.034,-0.891
76,0.06,-0.038,-0.915
77,0.068,-0.038,-0.933
78,0.075,-0.03,-0.908
79,0.068,-0.034,-0.908
80,0.087,-0.03,-0.905
81,0.079,-0.03,-0.912
82,0.075,-0.038,-0.912
83,0.079,-0.034,-0.905
84,0.087,-0.026,-0.912
85,0.079,-0.026,-0.912
86,0.079,-0.03,-0.912
87,0.09,-0.03,-0.919
88,0.094,-0.026,-0.908
89,0.094,-0.011,-0.922
90,0.09,-0.026,-0.912
91,0.09,-0.03,-0.912
92,0.09,-0.034,-0.905
93,0.087,-0.023,-0.908
94,0.094,-0.023,-0.908
95,0.09,-0.023,-0.908
96,0.09,-0.019,-0.912
97,0.09,-0.023,-0.908
98,0.102,-0.03,-0.912
99,0.083,-0.019,-0.877
100,0.087,-0.026,-0.912
101,0.094,-0.023,-0.901
102,0.083,-0.015,-0.898
103,0.102,-0.023,-0.915
104,0.098,-0.026,-0.905
105,0.102,-0.038,-0.905
106,0.09,-0.026,-0.912
107,0.09,-0.019,-0.891
108,0.098,-0.023,-0.919
109,0.087,-0.015,-0.887
110,0.098,-0.015,-0.901
111,0.105,-0.019,-0.915
112,0.102,-0.023,-0.912
113,0.098,-0.026,-0.905
114,0.09,-0.03,-0.908
115,0.098,-0.03,-0.908
116,0.094,-0.023,-0.912
117,0.09,-0.03,-0.912
118,0.087,-0.03,-0.894
119,0.094,-0.026,-0.898
120,0.083,-0.03,-0.929
121,0.072,-0.03,-0.922
122,0.049,-0.045,-0.908
123,0.06,-0.041,-0.912
124,0.072,-0.038,-0.919
125,0.056,-0.056,-0.905
126,0.053,-0.045,-0.919
