,ax,ay,az
0,,,
1,0.933,-0.327,0.231;
2,0.941,-0.489,0.227;
3,0.907,-0.545,0.485;
4,0.862,-0.549,0.709;
5,0.937,-0.568,0.587;
6,0.9,-0.545,0.468;
7,0.839,-0.493,0.297;
8,0.794,-0.511,0.269;
9,0.738,-0.474,0.213;
10,0.7,-0.387,0.238;
11,0.715,-0.35,0.241;
12,0.753,-0.421,0.231;
13,0.738,-0.466,0.203;
14,0.719,-0.504,0.199;
15,0.719,-0.489,0.203;
16,0.779,-0.436,0.238;
17,0.836,-0.406,0.224;
18,0.794,-0.421,0.220;
19,0.757,-0.41,0.224;
20,0.753,-0.331,0.189;
21,0.734,-0.241,0.192;
22,0.73,-0.233,0.147;
23,0.689,-0.244,0.087;
24,0.651,-0.241,0.098;
25,0.678,-0.335,0.084;
26,0.711,-0.357,0.049;
27,0.708,-0.241,0.017;
28,0.636,-0.248,-0.042;
29,0.719,-0.331,-0.084;
30,0.828,-0.331,-0.056;
31,0.832,-0.387,-0.017;
32,0.821,-0.455,-0.070;
33,0.9,-0.579,-0.014;
34,0.937,-0.703,0.003;
35,0.971,-0.688,0.059;
36,1.031,-0.489,-0.017;
37,1.043,-0.556,-0.129;
38,0.971,-0.59,-0.154;
39,1.043,-0.564,-0.094;
40,0.952,-0.511,-0.105;
41,0.851,-0.444,-0.189;
42,0.79,-0.444,-0.234;
43,0.783,-0.425,-0.175;
44,0.764,-0.425,-0.112;
45,0.787,-0.444,-0.136;
46,0.772,-0.466,-0.133;
47,0.764,-0.417,-0.084;
48,0.817,-0.432,-0.042;
49,0.836,-0.481,-0.021;
50,0.851,-0.485,-0.035;
51,0.839,-0.459,-0.031;
52,0.836,-0.493,-0.056;
53,0.839,-0.493,-0.080;
54,0.817,-0.489,-0.049;
55,0.794,-0.451,-0.056;
56,0.768,-0.436,-0.098;
57,0.76,-0.444,-0.140;
58,0.764,-0.436,-0.171;
59,0.779,-0.462,-0.143;
60,0.821,-0.474,-0.150;
61,0.821,-0.541,-0.122;
62,0.854,-0.541,-0.161;
63,0.839,-0.515,-0.154;
64,0.836,-0.508,-0.147;
65,0.821,-0.485,-0.115;
66,0.836,-0.511,-0.161;
67,0.839,-0.508,-0.115;
68,0.813,-0.485,-0.084;
69,0.79,-0.493,-0.119;
70,0.836,-0.47,-0.126;
71,0.832,-0.444,-0.080;
72,0.787,-0.466,-0.077;
73,0.775,-0.478,-0.073;
74,0.787,-0.496,-0.073;
75,0.798,-0.504,-0.063;
76,0.787,-0.504,-0.042;
77,0.817,-0.432,-0.049;
78,0.824,-0.417,-0.045;
79,0.836,-0.391,-0.052;
80,0.862,-0.432,-0.087;
81,0.896,-0.417,-0.098;
82,0.915,-0.436,-0.063;
83,0.907,-0.414,-0.045;
84,0.888,-0.41,-0.021;
85,0.843,-0.447,-0.021;
86,0.824,-0.519,-0.035;
87,0.79,-0.459,-0.056;
88,0.817,-0.459,0.000;
89,0.839,-0.523,0.014;
90,0.836,-0.549,-0.035;
91,0.783,-0.504,-0.010;
92,0.749,-0.417,0.031;
93,0.723,-0.402,0.045;
94,0.775,-0.417,0.052;
95,0.809,-0.384,0.056;
96,0.824,-0.361,0.066;
97,0.839,-0.32,0.066;
98,0.888,-0.267,0.091;
99,0.945,-0.226,0.094;
100,0.964,-0.196,0.098;
101,0.93,-0.184,0.101;
102,0.9,-0.196,0.080;
103,0.873,-0.162,0.094;
104,0.892,-0.132,0.112;
105,0.949,-0.158,0.101;
106,0.971,-0.177,0.122;
107,0.952,-0.143,0.119;
108,0.949,-0.128,0.119;
109,0.952,-0.15,0.129;
110,0.945,-0.188,0.115;
111,0.922,-0.229,0.101;
112,0.915,-0.203,0.084;
113,0.922,-0.184,0.045;
114,0.907,-0.226,0.021;
115,0.918,-0.214,0.024;
116,0.945,-0.177,0.045;
117,0.945,-0.143,0.049;
118,0.937,-0.124,0.056;
119,0.933,-0.135,0.080;
120,0.922,-0.105,0.077;
121,0.922,0.019,0.105;
122,0.926,0.064,0.129;
123,0.907,-0.147,0.063;
124,0.918,-0.241,0.035;
125,0.952,-0.004,0.070;
126,0.975,-0.053,0.143;
127,0.945,-0.158,0.140;
128,0.93,-0.177,0.098;
129,0.918,-0.147,0.077;
130,0.903,-0.154,0.098;
131,0.915,-0.196,0.094;
132,0.892,-0.214,0.073;
133,0.907,-0.218,0.063;
134,0.918,-0.233,0.070;
135,0.911,-0.222,0.080;
136,0.926,-0.222,0.080;
137,0.922,-0.211,0.080;
138,0.915,-0.214,0.066;
139,0.918,-0.203,0.094;
140,0.907,-0.188,0.080;
141,0.9,-0.188,0.087;
142,0.9,-0.177,0.084;
143,0.915,-0.158,0.098;
144,0.93,-0.177,0.077;
145,0.915,-0.259,0.122;
146,0.937,-0.248,0.115;
147,0.933,-0.226,0.119;
148,0.915,-0.226,0.084;
149,0.903,-0.222,0.080;
150,0.896,-0.237,0.091;
151,0.896,-0.248,0.108;
152,0.9,-0.252,0.119;
153,0.903,-0.252,0.094;
154,0.911,-0.237,0.108;
155,0.903,-0.233,0.105;
156,0.915,-0.233,0.094;
157,0.911,-0.244,0.115;
158,0.907,-0.248,0.105;
159,0.9,-0.252,0.108;
160,0.903,-0.241,0.115;
161,0.911,-0.244,0.098;
162,0.903,-0.244,0.101;
163,0.903,-0.241,0.098;
164,0.911,-0.259,0.094;
165,0.911,-0.241,0.112;
166,0.903,-0.256,0.091;
167,0.907,-0.244,0.098;
168,0.907,-0.248,0.094;
169,0.915,-0.241,0.091;
170,0.903,-0.241,0.105;
171,0.885,-0.248,0.101;
172,0.903,-0.244,0.091;
173,0.911,-0.233,0.094;
174,0.903,-0.244,0.098;
175,0.9,-0.244,0.094;
176,0.896,-0.241,0.094;
177,0.9,-0.259,0.098;
178,0.907,-0.244,0.087;
179,0.903,-0.233,0.070;
180,0.903,-0.237,0.066;
181,0.911,-0.248,0.091;
182,0.911,-0.244,0.080;
183,0.9,-0.233,0.080;
184,0.907,-0.229,0.084;
185,0.903,-0.233,0.073;
186,0.911,-0.237,0.073;
187,0.903,-0.237,0.087;
188,0.903,-0.237,0.080;
189,0.907,-0.237,0.077;
190,0.911,-0.233,0.070;
191,0.918,-0.241,0.080;
192,0.903,-0.241,0.084;
193,0.918,-0.241,0.070;
194,0.907,-0.241,0.063;
195,0.911,-0.241,0.066;
196,0.907,-0.244,0.070;
197,0.918,-0.241,0.077;
198,0.915,-0.237,0.073;
199,0.915,-0.244,0.080;
200,0.903,-0.237,0.077;
201,0.896,-0.226,0.084;
202,0.915,-0.241,0.087;
203,0.907,-0.233,0.080;
204,0.896,-0.233,0.080;
205,0.888,-0.237,0.091;
206,0.911,-0.241,0.073;
207,0.922,-0.218,0.052;
208,0.918,-0.229,0.056;
209,0.915,-0.233,0.052;
210,0.915,-0.222,0.052;
211,0.911,-0.222,0.066;
212,0.903,-0.226,0.052;
213,0.907,-0.237,0.063;
214,0.907,-0.233,0.066;
215,0.911,-0.229,0.059;
216,0.907,-0.244,0.070;
217,0.911,-0.241,0.066;
218,0.922,-0.237,0.080;
219,0.903,-0.237,0.077;
220,0.9,-0.237,0.077;
221,0.907,-0.241,0.077;
222,0.915,-0.241,0.084;
223,0.926,-0.237,0.087;
224,0.93,-0.233,0.073;
225,0.918,-0.233,0.091;
226,0.911,-0.233,0.091;
227,0.915,-0.244,0.084;
228,0.903,-0.248,0.091;
229,0.888,-0.252,0.087;
230,0.892,-0.248,0.094;
231,0.911,-0.248,0.091;
232,0.903,-0.248,0.087;
233,0.903,-0.267,0.091;
234,0.907,-0.256,0.091;
235,0.907,-0.256,0.087;
236,0.907,-0.259,0.091;
237,0.907,-0.252,0.087;
238,0.903,-0.256,0.091;
239,0.896,-0.263,0.098;
240,0.896,-0.252,0.101;
241,0.903,-0.256,0.087;
242,0.907,-0.259,0.087;
243,0.903,-0.263,0.094;
244,0.903,-0.256,0.108;
245,0.9,-0.256,0.098;
246,0.903,-0.259,0.091;
247,0.9,-0.248,0.098;
248,0.896,-0.248,0.094;
249,0.903,-0.244,0.101;
250,0.896,-0.248,0.084;
251,0.896,-0.252,0.091;
252,0.903,-0.241,0.094;
253,0.911,-0.252,0.087;
254,0.903,-0.252,0.084;
255,0.9,-0.256,0.101;
256,0.907,-0.248,0.108;
257,0.903,-0.241,0.091;
258,0.9,-0.252,0.087;
259,0.903,-0.248,0.094;
260,0.903,-0.256,0.098;
261,0.907,-0.252,0.105;
262,0.903,-0.263,0.105;
263,0.9,-0.256,0.108;
264,0.896,-0.252,0.098;
265,0.9,-0.244,0.094;
266,0.903,-0.263,0.115;
267,0.896,-0.252,0.105;
268,0.896,-0.252,0.108;
269,0.903,-0.252,0.112;
270,0.903,-0.256,0.108;
271,0.9,-0.252,0.098;
272,0.907,-0.241,0.105;
273,0.9,-0.241,0.094;
274,0.896,-0.244,0.108;
275,0.903,-0.244,0.112;
276,0.9,-0.248,0.108;
277,0.915,-0.252,0.108;
278,0.903,-0.252,0.115;
279,0.896,-0.252,0.105;
280,0.892,-0.252,0.105;
281,0.903,-0.256,0.119;
282,0.9,-0.256,0.119;
283,0.9,-0.259,0.112;
284,0.907,-0.252,0.094;
285,0.888,-0.256,0.094;
286,0.911,-0.248,0.101;
287,0.915,-0.256,0.094;
288,0.907,-0.252,0.105;
289,0.892,-0.252,0.087;
290,0.903,-0.259,0.084;
291,0.903,-0.252,0.091;
292,0.892,-0.248,0.115;
293,0.896,-0.244,0.112;
294,0.892,-0.256,0.108;
295,0.896,-0.248,0.101;
296,0.896,-0.248,0.101;
297,0.892,-0.256,0.108;
298,0.911,-0.252,0.115;
299,0.9,-0.252,0.105;
300,0.892,-0.259,0.112;
301,0.903,-0.256,0.126;
302,0.9,-0.248,0.108;
303,0.911,-0.248,0.108;
304,0.903,-0.244,0.122;
305,0.892,-0.259,0.129;
306,0.9,-0.259,0.108;
307,0.903,-0.267,0.119;
308,0.9,-0.256,0.119;
309,0.903,-0.256,0.108;
310,0.903,-0.259,0.115;
311,0.903,-0.259,0.108;
312,0.896,-0.259,0.105;
313,0.9,-0.259,0.101;
314,0.888,-0.259,0.126;
315,0.892,-0.271,0.136;
316,0.892,-0.274,0.115;
317,0.892,-0.252,0.091;
318,0.903,-0.256,0.087;
319,0.907,-0.259,0.091;
320,0.892,-0.267,0.080;
321,0.896,-0.267,0.077;
322,0.896,-0.256,0.098;
323,0.9,-0.244,0.094;
324,0.911,-0.248,0.101;
325,0.903,-0.248,0.094;
326,0.915,-0.256,0.112;
327,0.911,-0.248,0.122;
328,0.9,-0.252,0.101;
329,0.911,-0.252,0.091;
330,0.911,-0.256,0.094;
331,0.915,-0.248,0.098;
332,0.9,-0.252,0.108;
333,0.885,-0.241,0.108;
334,0.903,-0.259,0.098;
335,0.915,-0.252,0.112;
336,0.903,-0.248,0.105;
337,0.9,-0.256,0.087;
338,0.907,-0.248,0.084;
339,0.903,-0.244,0.087;
340,0.896,-0.248,0.080;
341,0.892,-0.241,0.094;
342,0.903,-0.244,0.084;
343,0.9,-0.237,0.091;
344,0.9,-0.241,0.087;
345,0.915,-0.248,0.087;
346,0.915,-0.241,0.094;
347,0.903,-0.237,0.094;
348,0.907,-0.252,0.080;
349,0.903,-0.248,0.098;
350,0.907,-0.259,0.105;
351,0.911,-0.252,0.077;
352,0.922,-0.282,0.063;
353,0.926,-0.297,0.045;
354,0.911,-0.278,0.052;
355,0.911,-0.293,0.066;
356,0.915,-0.278,0.080;
357,0.907,-0.274,0.091;
358,0.877,-0.248,0.094;
359,0.869,-0.237,0.094;
360,0.881,-0.241,0.105;
361,0.892,-0.203,0.119;
362,0.926,-0.188,0.098;
363,0.922,-0.203,0.129;
364,0.907,-0.226,0.157;
365,0.903,-0.18,0.164;
366,0.9,-0.196,0.171;
367,0.847,-0.417,0.122;
368,0.873,-0.068,0.101;
369,0.93,-0.09,0.154;
370,0.903,-0.203,0.171;
371,0.907,-0.214,0.192;
372,0.96,-0.139,0.175;
373,0.971,-0.162,0.203;
374,0.956,-0.18,0.213;
375,0.911,-0.15,0.178;
376,0.9,-0.15,0.129;
377,0.903,-0.132,0.115;
378,0.915,-0.113,0.126;
379,0.918,-0.12,0.150;
380,0.922,-0.105,0.161;
381,0.93,-0.086,0.171;
382,0.918,-0.075,0.157;
383,0.937,-0.083,0.150;
384,0.926,-0.105,0.150;
385,0.926,-0.102,0.147;
386,0.933,-0.109,0.154;
387,0.922,-0.135,0.140;
388,0.911,-0.154,0.122;
389,0.915,-0.143,0.126;
390,0.926,-0.128,0.129;
391,0.93,-0.109,0.126;
392,0.93,-0.094,0.136;
393,0.915,-0.113,0.147;
394,0.941,-0.094,0.154;
395,0.945,-0.083,0.164;
396,0.937,-0.079,0.150;
397,0.915,-0.083,0.150;
398,0.915,-0.083,0.150;
399,0.926,-0.09,0.164;
400,0.922,-0.075,0.161;
401,0.922,-0.071,0.150;
402,0.911,-0.079,0.147;
403,0.922,-0.056,0.140;
404,0.937,-0.049,0.154;
405,0.941,-0.056,0.143;
406,0.93,-0.064,0.154;
407,0.93,-0.06,0.147;
408,0.933,-0.083,0.143;
409,0.922,-0.086,0.126;
410,0.922,-0.102,0.143;
411,0.926,-0.071,0.140;
412,0.926,-0.075,0.157;
413,0.937,-0.09,0.154;
414,0.922,-0.098,0.154;
415,0.918,-0.071,0.157;
416,0.918,-0.086,0.157;
417,0.937,-0.09,0.157;
418,0.918,-0.098,0.140;
419,0.918,-0.086,0.161;
420,0.918,-0.09,0.133;
421,0.915,-0.109,0.157;
422,0.933,-0.105,0.140;
423,0.93,-0.109,0.157;
424,0.93,-0.113,0.157;
425,0.911,-0.12,0.147;
426,0.915,-0.128,0.143;
427,0.903,-0.15,0.126;
428,0.911,-0.139,0.122;
429,0.933,-0.143,0.105;
430,0.941,-0.117,0.105;
431,0.949,-0.102,0.126;
432,0.945,-0.09,0.136;
433,0.937,-0.083,0.143;
434,0.926,-0.079,0.143;
435,0.918,-0.094,0.140;
436,0.907,-0.109,0.126;
437,0.9,-0.117,0.133;
438,0.915,-0.113,0.133;
439,0.937,-0.113,0.129;
440,0.926,-0.128,0.126;
441,0.926,-0.12,0.119;
442,0.933,-0.12,0.108;
443,0.941,-0.124,0.108;
444,0.933,-0.12,0.112;
445,0.918,-0.124,0.119;
446,0.918,-0.132,0.119;
447,0.922,-0.132,0.105;
448,0.926,-0.143,0.105;
449,0.93,-0.143,0.105;
