,ax,ay,az
0,,,
1,0.26,0.03,-0.835;
2,0.26,0.038,-0.828;
3,0.263,0.038,-0.842;
4,0.267,0.038,-0.838;
5,0.263,0.049,-0.842;
6,0.252,0.038,-0.828;
7,0.26,0.049,-0.845;
8,0.26,0.056,-0.842;
9,0.256,0.056,-0.835;
10,0.26,0.053,-0.842;
11,0.256,0.045,-0.838;
12,0.271,0.041,-0.842;
13,0.26,0.045,-0.849;
14,0.26,0.041,-0.856;
15,0.26,0.045,-0.835;
16,0.263,0.041,-0.828;
17,0.267,0.053,-0.838;
18,0.256,0.053,-0.845;
19,0.26,0.053,-0.835;
20,0.263,0.049,-0.842;
21,0.26,0.049,-0.835;
22,0.26,0.045,-0.838;
23,0.267,0.049,-0.842;
24,0.267,0.045,-0.842;
25,0.26,0.049,-0.845;
26,0.256,0.053,-0.835;
27,0.26,0.049,-0.831;
28,0.267,0.049,-0.838;
29,0.275,0.041,-0.835;
30,0.26,0.034,-0.842;
31,0.26,0.034,-0.838;
32,0.26,0.041,-0.835;
33,0.267,0.041,-0.849;
34,0.267,0.049,-0.845;
35,0.267,0.053,-0.845;
36,0.267,0.045,-0.842;
37,0.271,0.041,-0.845;
38,0.256,0.045,-0.831;
39,0.26,0.053,-0.835;
40,0.263,0.041,-0.835;
41,0.271,0.041,-0.838;
42,0.263,0.045,-0.838;
43,0.267,0.045,-0.842;
44,0.271,0.041,-0.838;
45,0.267,0.045,-0.835;
46,0.263,0.045,-0.831;
47,0.256,0.041,-0.835;
48,0.267,0.053,-0.845;
49,0.271,0.053,-0.842;
50,0.271,0.053,-0.849;
51,0.252,0.049,-0.831;
52,0.267,0.053,-0.835;
53,0.26,0.045,-0.835;
54,0.267,0.045,-0.838;
55,0.26,0.045,-0.845;
56,0.252,0.049,-0.845;
57,0.256,0.045,-0.838;
58,0.26,0.038,-0.835;
59,0.256,0.049,-0.845;
60,0.252,0.049,-0.838;
61,0.26,0.045,-0.842;
62,0.256,0.053,-0.845;
63,0.252,0.053,-0.849;
64,0.252,0.053,-0.845;
65,0.245,0.049,-0.838;
66,0.252,0.056,-0.835;
67,0.245,0.06,-0.838;
68,0.26,0.049,-0.838;
69,0.237,0.053,-0.835;
70,0.248,0.056,-0.838;
71,0.248,0.049,-0.845;
72,0.245,0.053,-0.842;
73,0.241,0.053,-0.842;
74,0.241,0.056,-0.835;
75,0.245,0.056,-0.849;
76,0.241,0.06,-0.849;
77,0.237,0.053,-0.838;
78,0.241,0.056,-0.845;
79,0.233,0.06,-0.849;
80,0.241,0.045,-0.845;
81,0.245,0.056,-0.849;
82,0.245,0.06,-0.838;
83,0.233,0.056,-0.838;
84,0.23,0.064,-0.849;
85,0.237,0.056,-0.838;
86,0.245,0.053,-0.845;
87,0.241,0.06,-0.852;
88,0.233,0.06,-0.849;
89,0.23,0.056,-0.845;
90,0.226,0.064,-0.842;
91,0.23,0.06,-0.849;
92,0.226,0.06,-0.845;
93,0.23,0.06,-0.845;
94,0.23,0.068,-0.849;
95,0.226,0.064,-0.842;
96,0.222,0.053,-0.852;
97,0.226,0.064,-0.835;
98,0.218,0.068,-0.838;
99,0.218,0.068,-0.856;
100,0.222,0.053,-0.856;
101,0.215,0.056,-0.852;
102,0.218,0.06,-0.856;
103,0.218,0.068,-0.845;
104,0.226,0.068,-0.845;
105,0.211,0.056,-0.845;
106,0.211,0.064,-0.852;
107,0.222,0.056,-0.849;
108,0.218,0.049,-0.859;
109,0.218,0.064,-0.852;
110,0.207,0.056,-0.845;
111,0.211,0.071,-0.856;
112,0.199,0.071,-0.845;
113,0.203,0.068,-0.849;
114,0.211,0.064,-0.859;
115,0.215,0.064,-0.845;
116,0.207,0.06,-0.859;
117,0.203,0.056,-0.856;
118,0.207,0.056,-0.845;
119,0.203,0.068,-0.849;
120,0.203,0.068,-0.852;
121,0.203,0.068,-0.849;
122,0.196,0.075,-0.849;
123,0.203,0.071,-0.852;
124,0.207,0.06,-0.859;
125,0.218,0.056,-0.873;
126,0.207,0.064,-0.856;
127,0.196,0.064,-0.849;
128,0.207,0.06,-0.849;
129,0.192,0.071,-0.842;
130,0.199,0.064,-0.859;
131,0.207,0.071,-0.845;
132,0.203,0.071,-0.849;
133,0.207,0.064,-0.845;
134,0.192,0.064,-0.845;
135,0.199,0.064,-0.852;
136,0.207,0.064,-0.870;
137,0.196,0.064,-0.852;
138,0.207,0.064,-0.856;
139,0.207,0.06,-0.863;
140,0.207,0.064,-0.856;
141,0.199,0.064,-0.849;
142,0.215,0.056,-0.856;
143,0.211,0.06,-0.849;
144,0.215,0.056,-0.849;
145,0.215,0.056,-0.845;
146,0.199,0.056,-0.856;
147,0.207,0.068,-0.842;
148,0.207,0.071,-0.849;
149,0.207,0.068,-0.845;
150,0.211,0.064,-0.842;
151,0.215,0.06,-0.845;
152,0.215,0.056,-0.852;
153,0.215,0.06,-0.856;
154,0.218,0.068,-0.852;
155,0.218,0.068,-0.859;
156,0.222,0.064,-0.856;
157,0.226,0.056,-0.852;
158,0.222,0.056,-0.852;
159,0.23,0.064,-0.849;
