,ax,ay,az
0,,,
1,-0.079,-0.008,-0.922
2,-0.083,0.008,-0.88
3,-0.083,-0.008,-0.908
4,-0.068,-0.011,-0.905
5,-0.087,-0.011,-0.891
6,-0.079,-0.015,-0.901
7,-0.079,-0.015,-0.908
8,-0.083,-0.019,-0.905
9,-0.083,-0.011,-0.905
10,-0.079,-0.008,-0.905
11,-0.079,-0.015,-0.905
12,-0.079,-0.026,-0.912
13,-0.083,-0.023,-0.905
14,-0.09,-0.023,-0.908
15,-0.087,-0.03,-0.905
16,-0.079,-0.026,-0.901
17,-0.083,-0.023,-0.908
18,-0.079,-0.019,-0.905
19,-0.083,-0.026,-0.912
20,-0.083,-0.019,-0.908
21,-0.087,-0.019,-0.912
22,-0.083,-0.015,-0.905
23,-0.09,-0.011,-0.898
24,-0.087,-0.023,-0.912
25,-0.079,-0.034,-0.912
26,-0.105,0.0,-0.908
27,-0.105,-0.023,-0.919
28,-0.105,-0.03,-0.915
29,-0.105,0.0,-0.898
30,-0.098,-0.011,-0.912
31,-0.102,-0.008,-0.912
32,-0.105,-0.019,-0.915
33,-0.117,-0.011,-0.908
34,-0.102,-0.008,-0.894
35,-0.113,-0.019,-0.898
36,-0.09,-0.004,-0.898
37,-0.094,-0.004,-0.905
38,-0.109,-0.015,-0.912
39,-0.102,-0.008,-0.922
40,-0.094,-0.004,-0.915
41,-0.079,-0.004,-0.901
42,-0.072,0.0,-0.898
43,-0.068,-0.004,-0.908
44,-0.072,-0.004,-0.912
45,-0.075,0.0,-0.912
46,-0.072,0.0,-0.901
47,-0.064,-0.008,-0.905
48,-0.06,-0.004,-0.898
49,-0.053,0.0,-0.915
50,-0.056,0.004,-0.901
51,-0.064,-0.004,-0.905
52,-0.049,-0.004,-0.915
53,-0.041,0.004,-0.915
54,-0.049,0.004,-0.901
55,-0.041,-0.011,-0.908
56,-0.034,0.0,-0.912
57,-0.038,-0.004,-0.908
58,-0.034,0.0,-0.912
59,-0.041,0.0,-0.898
60,-0.026,0.0,-0.891
61,-0.03,0.0,-0.908
62,-0.023,0.0,-0.908
63,-0.026,0.0,-0.912
64,-0.023,0.0,-0.901
65,-0.011,-0.004,-0.915
66,-0.023,0.011,-0.898
67,-0.015,-0.004,-0.901
68,-0.008,0.008,-0.919
69,-0.03,0.0,-0.887
70,-0.004,0.004,-0.922
71,-0.004,0.004,-0.898
72,-0.004,0.004,-0.905
73,-0.004,0.004,-0.915
74,-0.011,-0.004,-0.915
75,-0.004,-0.004,-0.908
76,-0.011,0.0,-0.908
77,-0.008,0.008,-0.901
78,-0.008,0.015,-0.905
79,-0.004,0.004,-0.915
80,0.0,0.004,-0.905
81,0.004,0.011,-0.915
82,0.004,0.004,-0.908
83,-0.008,0.008,-0.908
84,0.0,0.011,-0.901
85,0.004,-0.004,-0.898
86,0.0,0.0,-0.908
87,-0.008,0.008,-0.926
88,0.0,0.008,-0.912
89,0.0,0.0,-0.919
90,-0.008,-0.004,-0.901
91,-0.008,0.0,-0.915
92,0.0,0.008,-0.912
93,-0.004,0.008,-0.908
94,0.0,0.004,-0.912
95,-0.008,-0.004,-0.912
96,0.0,0.0,-0.901
97,0.004,0.011,-0.915
98,-0.008,0.004,-0.894
99,0.004,0.0,-0.922
100,-0.004,0.019,-0.887
101,0.0,0.008,-0.915
102,0.004,0.008,-0.908
103,0.004,0.0,-0.905
104,0.008,0.004,-0.912
105,0.004,-0.004,-0.919
106,0.0,0.004,-0.912
107,-0.004,0.015,-0.908
108,0.011,0.011,-0.915
109,0.004,0.008,-0.915
110,-0.008,0.015,-0.908
111,-0.004,0.011,-0.915
112,0.004,0.004,-0.912
113,0.0,0.004,-0.919
114,0.0,0.004,-0.901
115,0.0,0.004,-0.898
116,0.0,0.004,-0.912
117,0.0,0.004,-0.912
118,-0.004,0.011,-0.898
119,-0.008,0.004,-0.901
120,-0.004,0.004,-0.905
121,-0.008,-0.004,-0.919
122,-0.008,0.004,-0.898
123,-0.015,0.011,-0.912
124,-0.015,0.011,-0.891
125,0.0,0.004,-0.901
126,-0.019,0.004,-0.901
127,-0.019,0.0,-0.926
128,-0.03,0.004,-0.922
129,-0.03,0.004,-0.901
130,-0.023,0.008,-0.901
131,-0.023,0.008,-0.908
132,-0.038,0.004,-0.905
133,-0.03,0.008,-0.905
134,-0.026,0.004,-0.898
135,-0.03,0.004,-0.905
136,-0.041,-0.004,-0.919
137,-0.041,0.008,-0.908
138,-0.045,0.004,-0.901
139,-0.053,0.004,-0.915
140,-0.049,0.0,-0.901
141,-0.056,0.008,-0.905
142,-0.06,0.008,-0.908
143,-0.056,0.004,-0.915
144,-0.056,0.0,-0.905
145,-0.06,0.004,-0.905
146,-0.06,0.0,-0.905
147,-0.068,0.0,-0.908
148,-0.064,-0.004,-0.908
149,-0.06,0.004,-0.915
150,-0.079,0.008,-0.894
151,-0.075,0.0,-0.912
152,-0.068,0.004,-0.908
153,-0.087,0.004,-0.898
154,-0.068,-0.004,-0.905
155,-0.075,0.004,-0.908
156,-0.079,0.0,-0.901
157,-0.083,0.004,-0.908
158,-0.079,0.004,-0.915
159,-0.094,0.0,-0.898
160,-0.083,-0.004,-0.922
161,-0.079,0.0,-0.908
162,-0.098,0.0,-0.901
163,-0.094,0.004,-0.894
164,-0.083,0.0,-0.905
165,-0.087,0.004,-0.915
166,-0.087,0.004,-0.908
167,-0.094,-0.004,-0.901
168,-0.087,0.0,-0.905
169,-0.087,0.0,-0.905
170,-0.087,0.0,-0.905
171,-0.09,-0.004,-0.908
172,-0.087,0.0,-0.908
173,-0.094,-0.004,-0.901
174,-0.087,-0.004,-0.901
175,-0.098,0.0,-0.898
176,-0.094,-0.004,-0.908
177,-0.087,-0.004,-0.912
178,-0.098,0.004,-0.894
179,-0.094,0.004,-0.908
180,-0.102,0.008,-0.894
181,-0.094,0.004,-0.898
182,-0.094,0.008,-0.898
183,-0.094,0.0,-0.905
184,-0.094,0.0,-0.901
185,-0.09,0.004,-0.905
186,-0.09,-0.004,-0.919
187,-0.098,0.008,-0.905
188,-0.102,0.008,-0.908
189,-0.109,0.004,-0.905
190,-0.105,0.004,-0.891
191,-0.094,-0.004,-0.915
192,-0.083,-0.004,-0.901
193,-0.098,0.004,-0.908
194,-0.09,0.0,-0.912
195,-0.102,0.004,-0.901
196,-0.09,0.004,-0.905
197,-0.083,0.008,-0.912
198,-0.079,0.004,-0.894
199,-0.056,0.004,-0.922
200,-0.083,-0.004,-0.922
201,-0.139,-0.008,-0.894
202,-0.139,-0.011,-0.891
203,-0.087,-0.008,-0.901
204,-0.075,-0.004,-0.901
205,-0.094,0.0,-0.898
206,-0.079,0.004,-0.908
207,-0.094,0.008,-0.898
208,-0.079,0.004,-0.912
209,-0.079,0.0,-0.908
210,-0.087,0.0,-0.915
211,-0.098,0.008,-0.905
212,-0.102,0.0,-0.901
213,-0.102,-0.004,-0.901
214,-0.098,0.0,-0.894
215,-0.094,0.0,-0.894
216,-0.087,0.0,-0.908
217,-0.094,0.0,-0.905
218,-0.09,0.004,-0.905
219,-0.094,0.004,-0.905
