,ax,ay,az
0,,,
1,-0.12,-0.102,-0.912
2,-0.117,-0.098,-0.908
3,-0.124,-0.094,-0.887
4,-0.128,-0.094,-0.898
5,-0.12,-0.094,-0.891
6,-0.109,-0.086,-0.901
7,-0.124,-0.102,-0.905
8,-0.12,-0.09,-0.905
9,-0.124,-0.09,-0.905
10,-0.117,-0.105,-0.908
11,-0.12,-0.094,-0.908
12,-0.117,-0.098,-0.901
13,-0.128,-0.086,-0.901
14,-0.132,-0.09,-0.898
15,-0.128,-0.094,-0.908
16,-0.12,-0.094,-0.898
17,-0.124,-0.098,-0.901
18,-0.128,-0.102,-0.898
19,-0.128,-0.113,-0.908
20,-0.124,-0.098,-0.908
21,-0.124,-0.098,-0.901
22,-0.124,-0.094,-0.898
23,-0.132,-0.094,-0.898
24,-0.128,-0.09,-0.901
25,-0.132,-0.083,-0.905
26,-0.128,-0.09,-0.894
27,-0.128,-0.094,-0.905
28,-0.124,-0.09,-0.898
29,-0.124,-0.098,-0.901
30,-0.12,-0.094,-0.915
31,-0.136,-0.086,-0.898
32,-0.139,-0.102,-0.905
33,-0.128,-0.098,-0.905
34,-0.132,-0.098,-0.887
35,-0.132,-0.098,-0.912
36,-0.124,-0.09,-0.905
37,-0.124,-0.086,-0.901
38,-0.124,-0.086,-0.894
39,-0.128,-0.086,-0.908
40,-0.12,-0.086,-0.901
41,-0.12,-0.09,-0.901
42,-0.124,-0.086,-0.908
43,-0.117,-0.086,-0.901
44,-0.117,-0.079,-0.905
45,-0.12,-0.079,-0.915
46,-0.109,-0.079,-0.898
47,-0.098,-0.068,-0.908
48,-0.094,-0.079,-0.905
49,-0.102,-0.083,-0.905
50,-0.087,-0.079,-0.905
51,-0.087,-0.071,-0.908
52,-0.09,-0.068,-0.905
53,-0.094,-0.071,-0.908
54,-0.079,-0.079,-0.905
55,-0.068,-0.083,-0.894
56,-0.06,-0.075,-0.912
57,-0.064,-0.075,-0.901
58,-0.06,-0.068,-0.905
59,-0.06,-0.068,-0.908
60,-0.068,-0.071,-0.898
61,-0.06,-0.064,-0.922
62,-0.06,-0.064,-0.894
