,ax,ay,az
0,,,
1,0.158,-0.105,-0.859;
2,0.166,-0.113,-0.873;
3,0.192,-0.109,-0.898;
4,0.218,-0.105,-0.894;
5,0.218,-0.102,-0.870;
6,0.196,-0.083,-0.870;
7,0.181,-0.094,-0.877;
8,0.203,-0.079,-0.884;
9,0.203,-0.071,-0.880;
10,0.199,-0.079,-0.880;
11,0.207,-0.079,-0.880;
12,0.203,-0.09,-0.863;
13,0.215,-0.094,-0.877;
14,0.211,-0.09,-0.873;
15,0.199,-0.09,-0.849;
16,0.199,-0.094,-0.859;
17,0.211,-0.086,-0.884;
18,0.199,-0.075,-0.873;
19,0.203,-0.086,-0.870;
20,0.211,-0.094,-0.866;
21,0.218,-0.102,-0.856;
22,0.218,-0.09,-0.863;
23,0.207,-0.083,-0.880;
24,0.199,-0.086,-0.884;
25,0.207,-0.09,-0.880;
26,0.222,-0.083,-0.863;
27,0.211,-0.071,-0.852;
28,0.203,-0.086,-0.866;
29,0.203,-0.094,-0.870;
30,0.199,-0.068,-0.887;
31,0.203,-0.079,-0.877;
32,0.196,-0.071,-0.863;
33,0.207,-0.086,-0.859;
34,0.192,-0.094,-0.863;
35,0.196,-0.079,-0.880;
36,0.196,-0.071,-0.887;
37,0.203,-0.079,-0.880;
38,0.199,-0.083,-0.880;
39,0.196,-0.075,-0.866;
40,0.188,-0.086,-0.884;
41,0.192,-0.083,-0.877;
42,0.192,-0.083,-0.880;
43,0.199,-0.086,-0.873;
44,0.207,-0.083,-0.877;
45,0.188,-0.079,-0.880;
46,0.184,-0.075,-0.877;
47,0.192,-0.086,-0.877;
48,0.196,-0.09,-0.884;
49,0.199,-0.083,-0.866;
50,0.192,-0.09,-0.856;
51,0.184,-0.075,-0.873;
52,0.184,-0.086,-0.873;
53,0.203,-0.075,-0.870;
54,0.192,-0.102,-0.866;
55,0.184,-0.086,-0.894;
56,0.188,-0.086,-0.884;
57,0.192,-0.075,-0.877;
58,0.196,-0.098,-0.873;
59,0.184,-0.105,-0.859;
60,0.173,-0.117,-0.880;
61,0.181,-0.132,-0.866;
62,0.181,-0.113,-0.859;
63,0.181,-0.094,-0.873;
64,0.173,-0.086,-0.866;
65,0.173,-0.086,-0.880;
66,0.166,-0.102,-0.898;
67,0.177,-0.09,-0.894;
68,0.166,-0.098,-0.894;
69,0.173,-0.102,-0.880;
70,0.173,-0.098,-0.880;
71,0.184,-0.09,-0.880;
72,0.177,-0.086,-0.873;
73,0.177,-0.075,-0.891;
74,0.177,-0.086,-0.884;
75,0.188,-0.083,-0.859;
76,0.188,-0.09,-0.880;
77,0.199,-0.098,-0.866;
78,0.188,-0.109,-0.856;
79,0.181,-0.12,-0.863;
80,0.169,-0.124,-0.859;
81,0.177,-0.102,-0.873;
82,0.192,-0.094,-0.884;
83,0.192,-0.086,-0.866;
84,0.192,-0.105,-0.856;
85,0.177,-0.105,-0.859;
86,0.177,-0.105,-0.859;
87,0.177,-0.113,-0.863;
88,0.181,-0.105,-0.877;
89,0.173,-0.105,-0.880;
90,0.166,-0.113,-0.863;
91,0.192,-0.109,-0.866;
92,0.188,-0.098,-0.856;
93,0.169,-0.102,-0.877;
94,0.196,-0.098,-0.884;
