,ax,ay,az
0,,,
1,-0.049,0.015,-0.898;
2,-0.053,0.03,-0.884;
3,-0.068,0.015,-0.880;
4,-0.056,0.026,-0.880;
5,-0.056,0.023,-0.884;
6,-0.038,0.019,-0.884;
7,-0.056,0.026,-0.901;
8,-0.053,0.026,-0.905;
9,-0.06,0.026,-0.887;
10,-0.049,0.03,-0.877;
11,-0.056,0.03,-0.887;
12,-0.056,0.019,-0.880;
13,-0.06,0.026,-0.884;
14,-0.064,0.008,-0.877;
15,-0.049,0.03,-0.901;
16,-0.064,0.023,-0.887;
17,-0.06,0.015,-0.866;
18,-0.064,0.019,-0.877;
19,-0.072,0.041,-0.894;
20,-0.068,0.034,-0.870;
21,-0.075,0.019,-0.866;
22,-0.053,0.03,-0.898;
23,-0.068,0.023,-0.894;
24,-0.068,0.041,-0.894;
25,-0.06,0.038,-0.880;
26,-0.064,0.038,-0.884;
27,-0.056,0.034,-0.884;
28,-0.068,0.023,-0.880;
29,-0.068,0.019,-0.891;
30,-0.064,0.011,-0.884;
31,-0.072,0.034,-0.873;
32,-0.064,0.026,-0.884;
33,-0.079,0.023,-0.894;
34,-0.075,0.026,-0.877;
35,-0.068,0.038,-0.887;
36,-0.068,0.026,-0.891;
37,-0.075,0.03,-0.884;
38,-0.079,0.038,-0.891;
39,-0.064,0.041,-0.891;
40,-0.064,0.015,-0.898;
41,-0.053,0.041,-0.891;
42,-0.068,0.041,-0.884;
43,-0.068,0.038,-0.884;
44,-0.06,0.03,-0.880;
45,-0.056,0.023,-0.873;
46,-0.068,0.034,-0.887;
47,-0.072,0.038,-0.887;
48,-0.068,0.03,-0.884;
49,-0.068,0.026,-0.870;
50,-0.068,0.011,-0.891;
51,-0.072,0.026,-0.887;
52,-0.072,0.023,-0.873;
53,-0.068,0.03,-0.884;
54,-0.064,0.03,-0.880;
55,-0.068,0.019,-0.873;
56,-0.06,0.038,-0.880;
57,-0.068,0.026,-0.887;
58,-0.064,0.026,-0.884;
59,-0.075,0.026,-0.877;
60,-0.064,0.03,-0.898;
61,-0.068,0.03,-0.887;
62,-0.049,0.026,-0.887;
63,-0.075,0.038,-0.887;
64,-0.09,0.03,-0.873;
65,-0.068,0.041,-0.884;
66,-0.075,0.03,-0.884;
67,-0.068,0.03,-0.887;
68,-0.075,0.026,-0.891;
69,-0.064,0.019,-0.894;
70,-0.068,0.015,-0.898;
71,-0.068,0.023,-0.884;
72,-0.075,0.023,-0.870;
73,-0.072,0.03,-0.877;
74,-0.06,0.038,-0.887;
75,-0.079,0.019,-0.884;
76,-0.075,0.023,-0.877;
77,-0.045,0.038,-0.870;
78,-0.026,0.0,-0.852;
79,-0.064,0.038,-0.901;
80,-0.136,0.064,-0.929;
81,-0.102,0.041,-0.898;
82,-0.026,0.011,-0.880;
83,-0.064,0.03,-0.863;
84,-0.075,0.03,-0.877;
85,-0.06,0.038,-0.901;
86,-0.041,0.015,-0.894;
87,-0.06,0.03,-0.891;
88,-0.079,0.03,-0.894;
89,-0.083,0.03,-0.877;
90,-0.064,0.041,-0.891;
91,-0.056,0.045,-0.894;
92,-0.068,0.03,-0.905;
93,-0.072,0.026,-0.901;
94,-0.064,0.026,-0.901;
95,-0.068,0.045,-0.866;
96,-0.045,0.03,-0.880;
97,-0.041,0.03,-0.884;
98,-0.06,0.034,-0.884;
99,-0.06,0.03,-0.870;
100,-0.056,0.03,-0.877;
101,-0.045,0.034,-0.866;
