,ax,ay,az
0,,,
1,0.03,-0.034,-0.905
2,0.041,-0.03,-0.912
3,0.038,-0.026,-0.915
4,0.03,-0.034,-0.915
5,0.03,-0.034,-0.912
6,0.041,-0.026,-0.905
7,0.023,-0.026,-0.901
8,0.026,-0.019,-0.901
9,0.03,-0.019,-0.905
10,0.03,-0.015,-0.912
11,0.038,-0.004,-0.912
12,0.034,-0.015,-0.905
13,0.034,-0.011,-0.901
14,0.026,-0.004,-0.915
15,0.034,-0.015,-0.901
16,0.026,0.0,-0.912
17,0.026,0.004,-0.919
18,0.034,-0.015,-0.908
19,0.026,-0.008,-0.905
20,0.019,0.0,-0.915
21,0.015,0.004,-0.905
22,0.019,0.004,-0.898
23,0.023,0.011,-0.908
24,0.03,0.004,-0.905
25,0.026,0.008,-0.898
26,0.03,0.004,-0.908
27,0.026,0.008,-0.912
28,0.023,0.004,-0.908
29,0.023,0.0,-0.905
30,0.015,0.011,-0.912
31,0.034,0.004,-0.912
32,0.034,0.015,-0.912
33,0.038,0.008,-0.915
34,0.034,0.015,-0.905
35,0.019,0.015,-0.905
36,0.0,0.015,-0.912
37,0.015,0.019,-0.912
38,0.011,0.023,-0.898
39,0.023,0.023,-0.905
40,0.034,0.03,-0.901
41,0.019,0.023,-0.915
42,0.03,0.023,-0.912
43,0.023,0.019,-0.898
44,0.023,0.034,-0.901
45,0.023,0.038,-0.912
46,0.019,0.019,-0.905
47,0.019,0.034,-0.887
48,0.019,0.038,-0.908
49,0.026,0.026,-0.908
50,0.019,0.038,-0.901
51,0.011,0.041,-0.901
52,0.011,0.045,-0.901
53,0.023,0.041,-0.908
54,0.019,0.049,-0.908
55,0.03,0.049,-0.912
56,0.019,0.038,-0.908
57,0.019,0.041,-0.898
58,0.011,0.041,-0.908
59,0.019,0.041,-0.915
60,0.019,0.034,-0.908
61,0.019,0.041,-0.905
62,0.011,0.041,-0.887
63,0.023,0.045,-0.898
64,0.011,0.049,-0.915
65,0.019,0.034,-0.905
66,0.026,0.041,-0.905
67,0.03,0.041,-0.905
68,0.023,0.041,-0.912
69,0.023,0.034,-0.905
70,0.023,0.049,-0.901
71,0.011,0.049,-0.894
72,0.0,0.049,-0.901
73,0.023,0.038,-0.894
74,0.011,0.03,-0.915
