,ax,ay,az
0,,,
1,0.12,0.03,-0.880;
2,0.132,0.038,-0.870;
3,0.113,0.045,-0.866;
4,0.12,0.049,-0.873;
5,0.12,0.041,-0.866;
6,0.132,0.038,-0.880;
7,0.124,0.041,-0.866;
8,0.117,0.041,-0.863;
9,0.12,0.038,-0.859;
10,0.128,0.038,-0.880;
11,0.12,0.041,-0.873;
12,0.113,0.041,-0.877;
13,0.12,0.049,-0.877;
14,0.128,0.038,-0.866;
15,0.117,0.045,-0.870;
16,0.113,0.038,-0.866;
17,0.117,0.045,-0.873;
18,0.113,0.038,-0.880;
19,0.12,0.041,-0.877;
20,0.12,0.045,-0.870;
21,0.113,0.053,-0.873;
22,0.113,0.045,-0.884;
23,0.124,0.038,-0.880;
24,0.12,0.041,-0.873;
25,0.128,0.034,-0.866;
26,0.12,0.038,-0.866;
27,0.128,0.034,-0.873;
28,0.128,0.038,-0.880;
29,0.132,0.034,-0.873;
30,0.128,0.034,-0.863;
31,0.124,0.038,-0.866;
32,0.124,0.045,-0.870;
33,0.12,0.045,-0.880;
34,0.136,0.034,-0.880;
35,0.136,0.034,-0.870;
36,0.136,0.023,-0.866;
37,0.128,0.023,-0.873;
38,0.132,0.019,-0.870;
39,0.117,0.026,-0.873;
40,0.12,0.026,-0.884;
41,0.128,0.03,-0.880;
42,0.132,0.041,-0.870;
43,0.139,0.041,-0.870;
44,0.124,0.038,-0.877;
45,0.128,0.034,-0.866;
46,0.12,0.026,-0.845;
47,0.128,0.03,-0.866;
48,0.132,0.03,-0.877;
49,0.132,0.03,-0.877;
50,0.132,0.034,-0.870;
51,0.136,0.034,-0.863;
52,0.124,0.038,-0.873;
53,0.128,0.034,-0.873;
54,0.124,0.034,-0.873;
55,0.136,0.034,-0.877;
56,0.132,0.034,-0.870;
57,0.132,0.026,-0.880;
58,0.124,0.023,-0.873;
59,0.128,0.034,-0.870;
60,0.128,0.034,-0.870;
61,0.136,0.026,-0.870;
62,0.139,0.034,-0.884;
63,0.136,0.034,-0.877;
64,0.136,0.03,-0.873;
65,0.136,0.03,-0.877;
66,0.136,0.03,-0.866;
67,0.139,0.034,-0.870;
68,0.136,0.023,-0.877;
69,0.132,0.038,-0.880;
70,0.136,0.03,-0.866;
71,0.132,0.03,-0.870;
72,0.132,0.023,-0.866;
73,0.132,0.026,-0.863;
74,0.128,0.023,-0.866;
75,0.143,0.03,-0.873;
76,0.132,0.026,-0.863;
77,0.139,0.023,-0.873;
78,0.139,0.023,-0.866;
79,0.143,0.023,-0.863;
80,0.139,0.03,-0.877;
81,0.143,0.026,-0.873;
82,0.132,0.041,-0.873;
83,0.136,0.03,-0.873;
84,0.139,0.023,-0.870;
85,0.139,0.019,-0.870;
86,0.136,0.023,-0.870;
87,0.128,0.023,-0.880;
88,0.136,0.026,-0.877;
89,0.143,0.03,-0.866;
90,0.147,0.03,-0.863;
91,0.139,0.03,-0.866;
92,0.136,0.019,-0.870;
93,0.139,0.034,-0.873;
94,0.139,0.03,-0.870;
95,0.139,0.023,-0.877;
96,0.128,0.023,-0.866;
97,0.128,0.026,-0.870;
98,0.136,0.023,-0.870;
99,0.139,0.026,-0.873;
100,0.124,0.026,-0.877;
101,0.132,0.03,-0.877;
102,0.128,0.026,-0.877;
103,0.132,0.026,-0.873;
104,0.139,0.019,-0.866;
105,0.132,0.023,-0.877;
106,0.132,0.023,-0.873;
107,0.139,0.026,-0.873;
108,0.136,0.023,-0.873;
109,0.128,0.026,-0.870;
110,0.132,0.019,-0.873;
111,0.128,0.023,-0.877;
112,0.132,0.019,-0.870;
113,0.132,0.026,-0.873;
114,0.136,0.023,-0.870;
115,0.132,0.019,-0.877;
116,0.132,0.023,-0.870;
117,0.128,0.023,-0.880;
118,0.132,0.023,-0.873;
119,0.128,0.023,-0.870;
120,0.117,0.023,-0.859;
121,0.12,0.023,-0.877;
122,0.136,0.015,-0.870;
123,0.128,0.019,-0.880;
124,0.124,0.019,-0.870;
125,0.113,0.015,-0.863;
126,0.124,0.023,-0.877;
127,0.124,0.026,-0.873;
128,0.128,0.026,-0.880;
129,0.124,0.023,-0.880;
130,0.128,0.023,-0.866;
131,0.128,0.019,-0.873;
132,0.124,0.026,-0.873;
133,0.124,0.015,-0.870;
134,0.117,0.026,-0.866;
135,0.136,0.015,-0.870;
136,0.12,0.019,-0.870;
137,0.117,0.019,-0.866;
138,0.113,0.019,-0.873;
139,0.12,0.026,-0.873;
140,0.117,0.023,-0.866;
141,0.117,0.026,-0.870;
142,0.113,0.023,-0.870;
143,0.117,0.019,-0.870;
144,0.117,0.019,-0.870;
145,0.117,0.019,-0.877;
146,0.12,0.019,-0.877;
147,0.12,0.019,-0.877;
148,0.12,0.023,-0.870;
149,0.117,0.019,-0.870;
150,0.12,0.023,-0.873;
151,0.113,0.023,-0.877;
152,0.109,0.03,-0.877;
153,0.113,0.026,-0.873;
154,0.109,0.026,-0.877;
155,0.117,0.026,-0.873;
156,0.113,0.019,-0.873;
157,0.113,0.034,-0.866;
158,0.109,0.03,-0.880;
159,0.117,0.026,-0.877;
160,0.12,0.019,-0.880;
161,0.117,0.026,-0.863;
162,0.113,0.026,-0.859;
163,0.113,0.026,-0.866;
164,0.12,0.023,-0.873;
165,0.12,0.026,-0.870;
166,0.117,0.026,-0.880;
167,0.117,0.03,-0.859;
168,0.109,0.034,-0.870;
169,0.124,0.023,-0.873;
170,0.117,0.034,-0.873;
171,0.117,0.026,-0.877;
172,0.109,0.026,-0.880;
173,0.12,0.03,-0.880;
174,0.113,0.03,-0.870;
175,0.12,0.026,-0.873;
176,0.12,0.019,-0.873;
177,0.113,0.03,-0.873;
178,0.117,0.034,-0.873;
179,0.124,0.03,-0.873;
180,0.113,0.026,-0.866;
181,0.113,0.019,-0.877;
182,0.117,0.026,-0.880;
183,0.117,0.038,-0.873;
184,0.117,0.038,-0.880;
185,0.113,0.038,-0.877;
186,0.113,0.03,-0.877;
187,0.12,0.03,-0.866;
188,0.124,0.026,-0.873;
189,0.12,0.034,-0.877;
190,0.124,0.03,-0.877;
191,0.117,0.026,-0.873;
192,0.12,0.023,-0.873;
193,0.117,0.03,-0.866;
194,0.117,0.034,-0.880;
195,0.12,0.03,-0.873;
196,0.124,0.03,-0.866;
197,0.117,0.038,-0.870;
198,0.128,0.034,-0.873;
199,0.117,0.034,-0.884;
200,0.128,0.026,-0.870;
201,0.117,0.023,-0.859;
202,0.117,0.03,-0.870;
203,0.124,0.03,-0.880;
204,0.128,0.034,-0.880;
205,0.12,0.041,-0.877;
206,0.124,0.03,-0.870;
207,0.128,0.034,-0.873;
208,0.128,0.034,-0.880;
209,0.124,0.038,-0.880;
210,0.124,0.034,-0.877;
211,0.128,0.03,-0.863;
212,0.124,0.038,-0.866;
213,0.124,0.03,-0.870;
214,0.124,0.038,-0.884;
215,0.128,0.034,-0.880;
216,0.128,0.034,-0.873;
217,0.124,0.041,-0.870;
218,0.132,0.038,-0.877;
219,0.124,0.03,-0.873;
