,ax,ay,az
0,,,
1,0.271,0.113,-0.835;
2,0.267,0.109,-0.831;
3,0.271,0.113,-0.838;
4,0.271,0.102,-0.838;
5,0.267,0.113,-0.831;
6,0.267,0.105,-0.842;
7,0.267,0.109,-0.831;
8,0.271,0.105,-0.845;
9,0.267,0.113,-0.838;
10,0.263,0.109,-0.838;
11,0.267,0.105,-0.835;
12,0.267,0.117,-0.824;
13,0.263,0.105,-0.835;
14,0.267,0.117,-0.838;
15,0.256,0.135,-0.828;
16,0.26,0.139,-0.821;
17,0.271,0.117,-0.831;
18,0.26,0.117,-0.824;
19,0.263,0.117,-0.835;
20,0.26,0.113,-0.845;
21,0.263,0.12,-0.842;
22,0.263,0.113,-0.849;
23,0.263,0.12,-0.849;
24,0.263,0.128,-0.842;
25,0.256,0.12,-0.838;
26,0.26,0.132,-0.828;
27,0.279,0.124,-0.842;
28,0.263,0.12,-0.824;
29,0.26,0.12,-0.838;
30,0.263,0.117,-0.842;
31,0.26,0.109,-0.835;
32,0.275,0.117,-0.852;
33,0.26,0.128,-0.831;
34,0.26,0.132,-0.828;
35,0.263,0.124,-0.828;
36,0.256,0.12,-0.831;
37,0.267,0.117,-0.835;
38,0.267,0.124,-0.835;
39,0.256,0.124,-0.828;
40,0.26,0.12,-0.835;
41,0.256,0.12,-0.838;
42,0.256,0.132,-0.835;
43,0.26,0.135,-0.842;
44,0.26,0.135,-0.838;
45,0.26,0.135,-0.831;
46,0.256,0.135,-0.835;
47,0.263,0.124,-0.845;
48,0.26,0.128,-0.835;
49,0.256,0.132,-0.828;
50,0.263,0.128,-0.835;
51,0.256,0.124,-0.842;
52,0.26,0.143,-0.817;
53,0.256,0.135,-0.835;
54,0.252,0.135,-0.835;
55,0.26,0.139,-0.835;
56,0.256,0.143,-0.835;
57,0.267,0.135,-0.842;
58,0.248,0.143,-0.831;
59,0.245,0.147,-0.835;
60,0.248,0.143,-0.835;
61,0.263,0.143,-0.838;
62,0.256,0.147,-0.838;
63,0.245,0.143,-0.831;
64,0.245,0.139,-0.835;
65,0.241,0.139,-0.824;
66,0.245,0.154,-0.835;
67,0.256,0.143,-0.842;
68,0.248,0.143,-0.838;
69,0.245,0.15,-0.845;
70,0.248,0.15,-0.831;
71,0.245,0.147,-0.838;
72,0.245,0.147,-0.828;
73,0.248,0.135,-0.838;
74,0.245,0.143,-0.838;
75,0.248,0.143,-0.831;
76,0.241,0.158,-0.828;
77,0.248,0.162,-0.817;
78,0.245,0.15,-0.835;
79,0.245,0.147,-0.838;
80,0.245,0.158,-0.835;
81,0.248,0.147,-0.835;
82,0.237,0.147,-0.838;
83,0.237,0.147,-0.838;
84,0.237,0.158,-0.814;
85,0.237,0.15,-0.828;
86,0.241,0.15,-0.845;
87,0.237,0.158,-0.842;
88,0.245,0.132,-0.849;
89,0.241,0.162,-0.842;
90,0.248,0.158,-0.835;
91,0.245,0.15,-0.831;
92,0.245,0.154,-0.842;
93,0.241,0.15,-0.845;
94,0.237,0.15,-0.835;
95,0.241,0.147,-0.838;
96,0.237,0.15,-0.849;
97,0.245,0.139,-0.842;
98,0.237,0.147,-0.842;
99,0.241,0.135,-0.831;
100,0.226,0.162,-0.821;
101,0.233,0.15,-0.845;
102,0.237,0.154,-0.835;
103,0.241,0.15,-0.849;
104,0.237,0.162,-0.852;
105,0.222,0.162,-0.835;
106,0.23,0.15,-0.831;
107,0.226,0.158,-0.835;
108,0.23,0.15,-0.845;
109,0.226,0.162,-0.838;
110,0.222,0.158,-0.842;
111,0.23,0.158,-0.831;
112,0.215,0.162,-0.838;
113,0.23,0.15,-0.842;
114,0.222,0.158,-0.842;
115,0.215,0.165,-0.845;
116,0.222,0.154,-0.838;
117,0.222,0.162,-0.845;
118,0.215,0.154,-0.828;
119,0.218,0.162,-0.838;
120,0.218,0.165,-0.856;
121,0.215,0.169,-0.838;
122,0.215,0.165,-0.845;
123,0.215,0.162,-0.838;
124,0.215,0.162,-0.842;
125,0.207,0.162,-0.842;
126,0.211,0.154,-0.838;
127,0.215,0.162,-0.835;
128,0.207,0.158,-0.835;
129,0.218,0.15,-0.845;
130,0.215,0.165,-0.842;
131,0.218,0.154,-0.835;
132,0.218,0.158,-0.838;
133,0.215,0.15,-0.842;
134,0.218,0.154,-0.852;
135,0.215,0.162,-0.852;
136,0.215,0.162,-0.842;
137,0.207,0.162,-0.831;
138,0.211,0.158,-0.852;
139,0.222,0.162,-0.849;
140,0.226,0.158,-0.842;
141,0.23,0.158,-0.838;
142,0.226,0.15,-0.842;
143,0.215,0.154,-0.852;
144,0.218,0.154,-0.845;
145,0.218,0.154,-0.842;
146,0.226,0.154,-0.849;
147,0.211,0.165,-0.828;
148,0.215,0.154,-0.838;
149,0.215,0.158,-0.845;
150,0.218,0.154,-0.842;
151,0.218,0.162,-0.842;
152,0.211,0.154,-0.838;
153,0.211,0.165,-0.845;
154,0.218,0.158,-0.831;
155,0.218,0.154,-0.842;
156,0.226,0.154,-0.842;
157,0.226,0.162,-0.842;
158,0.226,0.165,-0.831;
159,0.23,0.162,-0.842;
160,0.233,0.154,-0.838;
161,0.226,0.154,-0.838;
162,0.233,0.154,-0.838;
163,0.233,0.15,-0.845;
164,0.23,0.154,-0.849;
165,0.241,0.15,-0.845;
166,0.237,0.147,-0.845;
167,0.245,0.147,-0.838;
168,0.245,0.147,-0.845;
169,0.237,0.147,-0.852;
170,0.248,0.154,-0.845;
171,0.241,0.143,-0.845;
172,0.245,0.147,-0.824;
173,0.237,0.147,-0.831;
174,0.245,0.143,-0.838;
175,0.252,0.139,-0.835;
176,0.26,0.15,-0.831;
177,0.256,0.147,-0.845;
178,0.252,0.139,-0.838;
179,0.256,0.143,-0.835;
180,0.245,0.135,-0.828;
181,0.248,0.147,-0.828;
182,0.252,0.143,-0.838;
183,0.26,0.135,-0.849;
184,0.26,0.132,-0.838;
185,0.248,0.132,-0.828;
186,0.252,0.139,-0.828;
187,0.256,0.135,-0.835;
188,0.252,0.132,-0.835;
189,0.256,0.143,-0.831;
190,0.256,0.135,-0.828;
191,0.271,0.147,-0.817;
192,0.263,0.135,-0.838;
193,0.26,0.135,-0.838;
194,0.267,0.132,-0.849;
195,0.275,0.124,-0.842;
196,0.26,0.135,-0.845;
197,0.263,0.139,-0.831;
198,0.263,0.139,-0.835;
199,0.263,0.139,-0.828;
200,0.267,0.135,-0.835;
201,0.271,0.128,-0.849;
202,0.267,0.143,-0.831;
203,0.26,0.135,-0.831;
204,0.263,0.143,-0.838;
205,0.256,0.143,-0.824;
206,0.263,0.143,-0.835;
207,0.26,0.147,-0.831;
208,0.267,0.135,-0.838;
209,0.271,0.139,-0.835;
210,0.271,0.143,-0.835;
211,0.26,0.143,-0.828;
212,0.263,0.139,-0.828;
213,0.256,0.154,-0.824;
214,0.256,0.147,-0.831;
215,0.263,0.147,-0.835;
216,0.256,0.143,-0.835;
217,0.252,0.143,-0.831;
218,0.267,0.143,-0.828;
219,0.26,0.143,-0.828;
220,0.267,0.147,-0.828;
221,0.248,0.139,-0.842;
222,0.263,0.15,-0.838;
223,0.252,0.147,-0.831;
224,0.26,0.135,-0.835;
225,0.26,0.143,-0.831;
226,0.256,0.143,-0.831;
227,0.26,0.147,-0.824;
228,0.26,0.158,-0.824;
229,0.26,0.154,-0.835;
230,0.248,0.162,-0.831;
231,0.267,0.147,-0.838;
232,0.263,0.147,-0.838;
233,0.256,0.154,-0.824;
234,0.256,0.135,-0.817;
235,0.252,0.147,-0.824;
236,0.256,0.139,-0.838;
237,0.263,0.154,-0.838;
238,0.263,0.147,-0.838;
239,0.256,0.15,-0.831;
