,ax,ay,az
0,,,
1,-0.162,-0.135,-0.884;
2,-0.169,-0.113,-0.887;
3,-0.169,-0.113,-0.887;
4,-0.169,-0.128,-0.877;
5,-0.162,-0.143,-0.884;
6,-0.158,-0.135,-0.894;
7,-0.154,-0.143,-0.880;
8,-0.162,-0.143,-0.887;
9,-0.151,-0.135,-0.891;
10,-0.166,-0.158,-0.870;
11,-0.151,-0.154,-0.901;
12,-0.147,-0.132,-0.891;
13,-0.143,-0.143,-0.887;
14,-0.143,-0.135,-0.887;
15,-0.143,-0.165,-0.894;
16,-0.136,-0.154,-0.884;
17,-0.147,-0.162,-0.870;
18,-0.154,-0.147,-0.891;
19,-0.154,-0.15,-0.884;
20,-0.158,-0.162,-0.884;
21,-0.147,-0.143,-0.894;
22,-0.147,-0.143,-0.887;
23,-0.136,-0.12,-0.905;
24,-0.132,-0.143,-0.894;
25,-0.154,-0.147,-0.898;
26,-0.154,-0.162,-0.873;
27,-0.143,-0.158,-0.884;
28,-0.154,-0.158,-0.877;
29,-0.151,-0.128,-0.873;
30,-0.154,-0.094,-0.898;
31,-0.139,-0.109,-0.905;
32,-0.143,-0.117,-0.884;
33,-0.151,-0.12,-0.887;
34,-0.143,-0.147,-0.880;
35,-0.139,-0.139,-0.891;
36,-0.139,-0.15,-0.887;
37,-0.151,-0.135,-0.884;
38,-0.151,-0.124,-0.891;
39,-0.136,-0.113,-0.894;
40,-0.143,-0.135,-0.887;
41,-0.162,-0.124,-0.894;
42,-0.154,-0.128,-0.887;
43,-0.136,-0.147,-0.894;
44,-0.147,-0.128,-0.894;
45,-0.139,-0.12,-0.905;
46,-0.143,-0.117,-0.898;
47,-0.151,-0.124,-0.880;
48,-0.139,-0.132,-0.887;
49,-0.139,-0.132,-0.884;
50,-0.151,-0.124,-0.908;
51,-0.151,-0.128,-0.894;
52,-0.143,-0.12,-0.901;
53,-0.143,-0.124,-0.898;
54,-0.151,-0.132,-0.877;
55,-0.154,-0.12,-0.898;
56,-0.147,-0.128,-0.898;
57,-0.143,-0.124,-0.887;
58,-0.136,-0.135,-0.880;
59,-0.128,-0.135,-0.901;
60,-0.143,-0.12,-0.898;
61,-0.139,-0.147,-0.870;
62,-0.136,-0.135,-0.852;
63,-0.109,-0.139,-0.866;
64,-0.102,-0.113,-0.891;
65,-0.117,-0.117,-0.887;
66,-0.132,-0.105,-0.901;
67,-0.117,-0.113,-0.894;
68,-0.102,-0.12,-0.887;
69,-0.098,-0.124,-0.884;
70,-0.094,-0.128,-0.884;
71,-0.102,-0.132,-0.887;
72,-0.109,-0.128,-0.880;
73,-0.105,-0.128,-0.880;
74,-0.087,-0.12,-0.891;
75,-0.072,-0.128,-0.901;
76,-0.083,-0.124,-0.891;
77,-0.083,-0.117,-0.894;
78,-0.083,-0.109,-0.898;
79,-0.075,-0.117,-0.880;
80,-0.079,-0.128,-0.877;
81,-0.064,-0.124,-0.891;
82,-0.075,-0.132,-0.908;
83,-0.075,-0.128,-0.887;
84,-0.064,-0.124,-0.894;
85,-0.056,-0.124,-0.884;
86,-0.049,-0.109,-0.884;
87,-0.053,-0.124,-0.894;
88,-0.064,-0.124,-0.884;
89,-0.06,-0.109,-0.894;
90,-0.053,-0.109,-0.901;
91,-0.045,-0.109,-0.898;
92,-0.045,-0.12,-0.901;
93,-0.049,-0.124,-0.894;
94,-0.03,-0.12,-0.898;
95,-0.038,-0.128,-0.905;
96,-0.041,-0.117,-0.898;
97,-0.049,-0.117,-0.898;
98,-0.034,-0.132,-0.894;
99,-0.03,-0.124,-0.894;
100,-0.034,-0.12,-0.887;
101,-0.03,-0.117,-0.898;
102,-0.026,-0.124,-0.905;
103,-0.019,-0.128,-0.901;
104,-0.026,-0.113,-0.898;
105,-0.019,-0.124,-0.884;
106,-0.023,-0.117,-0.891;
107,-0.026,-0.124,-0.891;
108,-0.019,-0.109,-0.908;
109,-0.011,-0.117,-0.901;
110,-0.011,-0.117,-0.901;
111,-0.015,-0.113,-0.891;
112,-0.023,-0.12,-0.901;
113,-0.019,-0.128,-0.901;
114,-0.023,-0.12,-0.884;
115,0.0,-0.124,-0.887;
116,0.004,-0.132,-0.901;
117,-0.008,-0.117,-0.912;
118,-0.019,-0.113,-0.898;
119,-0.004,-0.113,-0.891;
120,0.008,-0.105,-0.894;
121,0.023,-0.113,-0.905;
122,0.004,-0.124,-0.877;
123,-0.008,-0.124,-0.887;
124,-0.004,-0.117,-0.894;
125,0.011,-0.124,-0.898;
126,0.011,-0.12,-0.894;
127,0.008,-0.12,-0.898;
128,0.004,-0.109,-0.884;
129,0.019,-0.12,-0.894;
130,0.015,-0.117,-0.891;
131,0.019,-0.113,-0.901;
132,0.015,-0.117,-0.891;
133,0.015,-0.12,-0.884;
134,0.011,-0.117,-0.887;
135,0.019,-0.117,-0.884;
136,0.023,-0.117,-0.891;
137,0.019,-0.117,-0.901;
138,0.008,-0.117,-0.894;
139,0.011,-0.117,-0.891;
140,0.015,-0.117,-0.898;
141,0.004,-0.124,-0.884;
142,0.019,-0.113,-0.887;
143,0.03,-0.12,-0.891;
144,0.015,-0.12,-0.901;
145,0.019,-0.113,-0.891;
146,0.023,-0.12,-0.901;
147,0.011,-0.124,-0.894;
148,0.015,-0.117,-0.884;
149,0.015,-0.124,-0.880;
150,0.019,-0.12,-0.891;
151,0.008,-0.113,-0.919;
152,0.0,-0.117,-0.877;
153,0.023,-0.117,-0.880;
154,0.034,-0.113,-0.880;
155,0.019,-0.109,-0.894;
156,0.0,-0.113,-0.901;
157,0.0,-0.124,-0.908;
158,0.011,-0.113,-0.898;
159,0.011,-0.109,-0.901;
160,0.008,-0.124,-0.894;
161,0.004,-0.113,-0.894;
162,0.0,-0.117,-0.894;
163,0.008,-0.113,-0.891;
164,0.008,-0.109,-0.894;
165,0.015,-0.113,-0.908;
166,0.008,-0.12,-0.894;
167,0.0,-0.124,-0.894;
168,0.0,-0.117,-0.884;
169,0.004,-0.113,-0.891;
170,0.0,-0.109,-0.884;
171,0.008,-0.113,-0.905;
172,-0.015,-0.12,-0.891;
173,-0.015,-0.117,-0.891;
174,-0.015,-0.113,-0.891;
175,-0.008,-0.12,-0.901;
176,-0.019,-0.105,-0.887;
177,-0.026,-0.117,-0.898;
178,-0.038,-0.109,-0.898;
179,-0.023,-0.113,-0.905;
180,-0.034,-0.12,-0.884;
181,-0.034,-0.113,-0.880;
182,-0.041,-0.105,-0.887;
183,-0.019,-0.132,-0.898;
184,-0.023,-0.12,-0.901;
185,-0.034,-0.135,-0.901;
186,-0.056,-0.109,-0.901;
187,-0.041,-0.109,-0.912;
188,-0.064,-0.109,-0.891;
189,-0.045,-0.117,-0.873;
190,-0.023,-0.12,-0.873;
191,-0.045,-0.113,-0.901;
192,-0.06,-0.12,-0.905;
193,-0.075,-0.12,-0.898;
194,-0.068,-0.12,-0.894;
195,-0.06,-0.124,-0.887;
196,-0.053,-0.117,-0.898;
197,-0.06,-0.124,-0.901;
198,-0.075,-0.117,-0.908;
199,-0.083,-0.109,-0.901;
200,-0.068,-0.128,-0.901;
201,-0.075,-0.109,-0.894;
202,-0.056,-0.117,-0.891;
203,-0.075,-0.113,-0.891;
204,-0.068,-0.109,-0.908;
205,-0.09,-0.113,-0.891;
206,-0.094,-0.12,-0.880;
207,-0.09,-0.12,-0.887;
208,-0.087,-0.117,-0.891;
209,-0.072,-0.117,-0.894;
210,-0.087,-0.124,-0.891;
211,-0.098,-0.124,-0.887;
212,-0.098,-0.124,-0.873;
213,-0.09,-0.117,-0.891;
214,-0.094,-0.12,-0.884;
215,-0.09,-0.12,-0.901;
216,-0.098,-0.109,-0.905;
217,-0.109,-0.12,-0.887;
218,-0.117,-0.124,-0.894;
219,-0.113,-0.117,-0.894;
220,-0.098,-0.12,-0.894;
221,-0.102,-0.117,-0.894;
222,-0.124,-0.132,-0.891;
223,-0.12,-0.128,-0.894;
224,-0.113,-0.124,-0.891;
225,-0.117,-0.128,-0.908;
226,-0.124,-0.113,-0.898;
227,-0.128,-0.124,-0.887;
228,-0.113,-0.135,-0.870;
229,-0.105,-0.124,-0.887;
230,-0.132,-0.12,-0.891;
231,-0.128,-0.132,-0.891;
232,-0.139,-0.128,-0.891;
233,-0.124,-0.124,-0.898;
234,-0.128,-0.132,-0.898;
235,-0.139,-0.128,-0.880;
236,-0.132,-0.132,-0.884;
237,-0.136,-0.135,-0.887;
238,-0.143,-0.128,-0.880;
239,-0.143,-0.132,-0.894;
240,-0.139,-0.132,-0.880;
241,-0.136,-0.12,-0.891;
242,-0.136,-0.132,-0.880;
243,-0.139,-0.128,-0.891;
244,-0.143,-0.135,-0.894;
245,-0.143,-0.139,-0.887;
246,-0.147,-0.128,-0.891;
247,-0.143,-0.128,-0.880;
248,-0.139,-0.132,-0.884;
249,-0.147,-0.12,-0.894;
250,-0.143,-0.135,-0.887;
251,-0.154,-0.12,-0.887;
252,-0.143,-0.128,-0.880;
253,-0.143,-0.132,-0.884;
254,-0.147,-0.132,-0.877;
255,-0.147,-0.135,-0.880;
256,-0.158,-0.132,-0.887;
257,-0.143,-0.132,-0.880;
258,-0.147,-0.128,-0.887;
259,-0.154,-0.12,-0.894;
260,-0.154,-0.135,-0.873;
261,-0.147,-0.124,-0.887;
262,-0.154,-0.12,-0.891;
263,-0.147,-0.128,-0.887;
264,-0.162,-0.124,-0.891;
265,-0.136,-0.124,-0.884;
266,-0.158,-0.143,-0.887;
267,-0.154,-0.124,-0.898;
268,-0.151,-0.124,-0.884;
269,-0.166,-0.12,-0.901;
270,-0.154,-0.132,-0.863;
271,-0.136,-0.135,-0.866;
272,-0.117,-0.124,-0.891;
273,-0.147,-0.132,-0.898;
274,-0.158,-0.135,-0.887;
275,-0.151,-0.124,-0.887;
276,-0.143,-0.135,-0.880;
277,-0.154,-0.124,-0.887;
278,-0.132,-0.132,-0.880;
279,-0.151,-0.124,-0.884;
280,-0.143,-0.128,-0.894;
281,-0.158,-0.139,-0.891;
282,-0.147,-0.132,-0.880;
283,-0.151,-0.117,-0.887;
284,-0.151,-0.128,-0.894;
285,-0.158,-0.128,-0.884;
286,-0.154,-0.143,-0.898;
287,-0.143,-0.135,-0.880;
288,-0.162,-0.128,-0.887;
289,-0.147,-0.132,-0.887;
290,-0.147,-0.132,-0.877;
291,-0.139,-0.128,-0.887;
292,-0.151,-0.124,-0.880;
293,-0.147,-0.117,-0.887;
294,-0.162,-0.124,-0.894;
295,-0.154,-0.12,-0.894;
296,-0.154,-0.128,-0.887;
297,-0.154,-0.12,-0.887;
298,-0.151,-0.12,-0.894;
299,-0.143,-0.124,-0.898;
300,-0.147,-0.135,-0.887;
301,-0.139,-0.12,-0.898;
302,-0.147,-0.128,-0.891;
303,-0.143,-0.12,-0.877;
304,-0.132,-0.113,-0.901;
305,-0.143,-0.12,-0.873;
306,-0.143,-0.132,-0.894;
307,-0.143,-0.124,-0.870;
308,-0.139,-0.132,-0.884;
309,-0.132,-0.132,-0.891;
310,-0.136,-0.124,-0.887;
311,-0.147,-0.113,-0.908;
312,-0.132,-0.124,-0.884;
313,-0.117,-0.128,-0.873;
314,-0.12,-0.128,-0.884;
315,-0.113,-0.12,-0.898;
316,-0.124,-0.128,-0.891;
317,-0.124,-0.132,-0.877;
318,-0.109,-0.117,-0.887;
319,-0.109,-0.12,-0.887;
320,-0.12,-0.124,-0.887;
321,-0.117,-0.12,-0.891;
322,-0.12,-0.12,-0.894;
323,-0.102,-0.124,-0.894;
324,-0.094,-0.113,-0.887;
325,-0.094,-0.124,-0.894;
326,-0.098,-0.128,-0.894;
327,-0.105,-0.128,-0.894;
328,-0.098,-0.128,-0.891;
329,-0.087,-0.12,-0.901;
330,-0.094,-0.12,-0.891;
331,-0.083,-0.113,-0.887;
332,-0.087,-0.113,-0.894;
333,-0.094,-0.128,-0.877;
334,-0.087,-0.117,-0.891;
335,-0.079,-0.124,-0.891;
336,-0.079,-0.128,-0.884;
337,-0.079,-0.12,-0.894;
338,-0.075,-0.124,-0.901;
339,-0.06,-0.128,-0.894;
340,-0.068,-0.12,-0.898;
341,-0.072,-0.132,-0.894;
342,-0.079,-0.12,-0.894;
343,-0.064,-0.128,-0.891;
344,-0.064,-0.124,-0.894;
345,-0.06,-0.128,-0.884;
346,-0.068,-0.128,-0.891;
347,-0.064,-0.12,-0.891;
348,-0.064,-0.12,-0.884;
349,-0.053,-0.124,-0.884;
350,-0.056,-0.117,-0.894;
351,-0.056,-0.117,-0.915;
352,-0.064,-0.128,-0.905;
353,-0.064,-0.117,-0.891;
354,-0.045,-0.117,-0.891;
355,-0.038,-0.105,-0.901;
356,-0.056,-0.113,-0.891;
357,-0.064,-0.12,-0.905;
358,-0.041,-0.12,-0.894;
359,-0.045,-0.128,-0.891;
360,-0.045,-0.12,-0.887;
361,-0.045,-0.124,-0.901;
362,-0.038,-0.113,-0.912;
363,-0.041,-0.128,-0.880;
364,-0.041,-0.109,-0.905;
365,-0.034,-0.117,-0.905;
366,-0.034,-0.113,-0.898;
367,-0.034,-0.117,-0.898;
368,-0.026,-0.113,-0.905;
369,-0.026,-0.12,-0.898;
370,-0.049,-0.124,-0.887;
371,-0.03,-0.117,-0.887;
372,-0.019,-0.113,-0.898;
373,-0.03,-0.12,-0.891;
374,-0.03,-0.124,-0.880;
375,-0.019,-0.12,-0.901;
376,-0.023,-0.128,-0.887;
377,-0.026,-0.12,-0.891;
378,-0.019,-0.12,-0.898;
379,-0.015,-0.124,-0.901;
380,-0.023,-0.113,-0.901;
381,-0.019,-0.117,-0.898;
382,-0.019,-0.109,-0.901;
383,-0.026,-0.124,-0.891;
384,-0.015,-0.124,-0.891;
385,-0.026,-0.117,-0.912;
386,-0.015,-0.128,-0.891;
387,-0.03,-0.12,-0.873;
388,-0.004,-0.124,-0.898;
389,-0.008,-0.12,-0.905;
390,-0.03,-0.117,-0.905;
391,-0.03,-0.124,-0.884;
392,-0.015,-0.12,-0.873;
393,0.0,-0.12,-0.887;
394,-0.019,-0.117,-0.891;
395,-0.023,-0.128,-0.905;
396,-0.03,-0.128,-0.905;
397,-0.023,-0.12,-0.901;
398,-0.015,-0.12,-0.887;
399,-0.023,-0.113,-0.898;
400,-0.015,-0.12,-0.901;
401,-0.023,-0.117,-0.901;
402,-0.011,-0.117,-0.905;
403,-0.023,-0.117,-0.894;
404,-0.015,-0.113,-0.894;
405,-0.026,-0.128,-0.894;
406,-0.019,-0.113,-0.901;
407,-0.015,-0.132,-0.894;
408,-0.019,-0.117,-0.898;
409,-0.019,-0.117,-0.887;
410,-0.015,-0.132,-0.898;
411,-0.026,-0.117,-0.880;
412,-0.026,-0.12,-0.887;
413,-0.008,-0.117,-0.912;
414,-0.023,-0.128,-0.912;
415,-0.03,-0.12,-0.884;
416,-0.03,-0.139,-0.891;
417,-0.023,-0.124,-0.877;
418,-0.023,-0.132,-0.887;
419,-0.03,-0.124,-0.887;
420,-0.038,-0.12,-0.887;
421,-0.03,-0.12,-0.894;
422,-0.026,-0.124,-0.894;
423,-0.03,-0.128,-0.901;
424,-0.038,-0.117,-0.873;
425,-0.034,-0.124,-0.905;
426,-0.049,-0.105,-0.908;
427,-0.045,-0.12,-0.908;
428,-0.056,-0.124,-0.891;
429,-0.034,-0.12,-0.884;
430,-0.034,-0.117,-0.887;
431,-0.049,-0.117,-0.901;
432,-0.056,-0.109,-0.912;
433,-0.072,-0.117,-0.891;
434,-0.064,-0.117,-0.894;
