,ax,ay,az
0,,,
1,0.275,0.098,-0.835;
2,0.282,0.105,-0.828;
3,0.279,0.09,-0.835;
4,0.286,0.102,-0.835;
5,0.279,0.102,-0.828;
6,0.279,0.109,-0.838;
7,0.282,0.094,-0.838;
8,0.279,0.102,-0.842;
9,0.282,0.102,-0.831;
10,0.282,0.105,-0.835;
11,0.286,0.098,-0.831;
12,0.279,0.102,-0.838;
13,0.29,0.094,-0.842;
14,0.29,0.102,-0.828;
15,0.282,0.102,-0.828;
16,0.282,0.105,-0.824;
17,0.282,0.098,-0.831;
18,0.279,0.098,-0.821;
19,0.279,0.113,-0.828;
20,0.282,0.113,-0.838;
21,0.282,0.102,-0.835;
22,0.282,0.094,-0.828;
23,0.279,0.102,-0.824;
24,0.286,0.098,-0.824;
25,0.271,0.102,-0.835;
26,0.279,0.109,-0.835;
27,0.275,0.105,-0.838;
28,0.282,0.117,-0.831;
29,0.279,0.105,-0.828;
30,0.286,0.098,-0.831;
31,0.275,0.098,-0.831;
32,0.275,0.117,-0.845;
33,0.282,0.102,-0.842;
34,0.282,0.105,-0.838;
35,0.286,0.102,-0.831;
36,0.275,0.113,-0.838;
37,0.282,0.105,-0.824;
38,0.279,0.102,-0.828;
39,0.271,0.109,-0.838;
40,0.279,0.113,-0.828;
41,0.286,0.109,-0.835;
42,0.279,0.113,-0.835;
43,0.279,0.105,-0.838;
44,0.271,0.109,-0.835;
45,0.29,0.113,-0.835;
46,0.279,0.117,-0.835;
47,0.275,0.109,-0.824;
48,0.29,0.113,-0.831;
49,0.279,0.102,-0.845;
50,0.267,0.109,-0.835;
51,0.275,0.102,-0.838;
52,0.275,0.117,-0.824;
53,0.286,0.12,-0.831;
54,0.275,0.124,-0.821;
55,0.275,0.12,-0.821;
56,0.271,0.117,-0.831;
57,0.279,0.109,-0.835;
58,0.275,0.113,-0.838;
59,0.271,0.12,-0.821;
60,0.279,0.117,-0.835;
61,0.279,0.117,-0.838;
62,0.275,0.117,-0.828;
63,0.267,0.117,-0.849;
64,0.271,0.124,-0.828;
65,0.263,0.12,-0.828;
66,0.267,0.124,-0.828;
67,0.279,0.128,-0.838;
68,0.267,0.132,-0.831;
69,0.263,0.124,-0.849;
70,0.263,0.135,-0.835;
71,0.256,0.132,-0.828;
72,0.26,0.128,-0.828;
73,0.267,0.124,-0.828;
74,0.267,0.135,-0.835;
75,0.267,0.124,-0.842;
76,0.263,0.132,-0.831;
77,0.26,0.147,-0.838;
78,0.263,0.15,-0.835;
79,0.256,0.135,-0.838;
80,0.26,0.132,-0.838;
81,0.256,0.147,-0.831;
82,0.248,0.132,-0.842;
83,0.26,0.143,-0.835;
84,0.256,0.15,-0.842;
85,0.252,0.147,-0.835;
86,0.256,0.132,-0.842;
87,0.245,0.143,-0.828;
88,0.256,0.143,-0.849;
89,0.248,0.15,-0.828;
90,0.248,0.143,-0.835;
91,0.248,0.139,-0.828;
92,0.245,0.147,-0.838;
93,0.248,0.15,-0.845;
94,0.252,0.147,-0.838;
95,0.245,0.147,-0.838;
96,0.241,0.143,-0.838;
97,0.237,0.147,-0.831;
98,0.245,0.162,-0.842;
99,0.245,0.15,-0.831;
100,0.237,0.162,-0.835;
101,0.237,0.158,-0.838;
102,0.237,0.154,-0.838;
103,0.237,0.158,-0.828;
