,ax,ay,az
0,,,
1,0.011,-0.004,-0.901;
2,-0.004,-0.011,-0.884;
3,0.004,-0.008,-0.894;
4,0.0,-0.004,-0.884;
5,0.011,0.0,-0.880;
6,0.008,0.004,-0.887;
7,0.015,0.0,-0.898;
8,0.015,0.008,-0.884;
9,0.004,0.0,-0.884;
10,0.023,0.0,-0.901;
11,0.015,0.0,-0.898;
12,0.008,-0.008,-0.894;
13,0.004,0.004,-0.887;
14,0.008,0.011,-0.891;
15,0.008,0.011,-0.898;
16,0.015,0.008,-0.891;
17,0.008,-0.004,-0.894;
18,0.011,-0.011,-0.898;
19,0.011,0.0,-0.894;
20,0.0,0.004,-0.891;
21,0.0,0.0,-0.873;
22,0.015,0.004,-0.887;
23,0.008,0.008,-0.887;
24,0.008,0.0,-0.880;
25,0.015,0.004,-0.891;
26,0.023,-0.008,-0.908;
27,0.004,-0.011,-0.870;
28,-0.004,-0.011,-0.880;
29,0.0,0.004,-0.891;
30,0.004,0.008,-0.901;
31,-0.004,0.0,-0.884;
32,-0.011,0.004,-0.884;
33,0.0,0.0,-0.891;
34,0.0,0.004,-0.905;
35,-0.004,-0.004,-0.887;
36,-0.004,0.008,-0.901;
37,-0.008,0.0,-0.859;
38,0.004,-0.015,-0.880;
39,0.004,0.0,-0.891;
40,-0.008,0.008,-0.880;
41,-0.008,0.0,-0.891;
42,-0.019,0.004,-0.884;
43,-0.034,0.008,-0.880;
44,-0.015,-0.004,-0.880;
45,0.0,0.004,-0.884;
46,-0.008,0.004,-0.891;
47,-0.015,-0.004,-0.898;
48,-0.015,0.0,-0.898;
49,-0.008,0.0,-0.884;
50,0.0,-0.004,-0.884;
51,-0.008,0.004,-0.905;
52,-0.008,0.0,-0.894;
53,-0.015,0.004,-0.901;
54,-0.015,0.011,-0.887;
55,-0.023,0.004,-0.887;
56,0.0,0.004,-0.898;
57,-0.011,0.008,-0.894;
58,-0.023,-0.004,-0.877;
59,-0.019,0.0,-0.877;
60,-0.004,-0.004,-0.894;
61,0.004,0.004,-0.894;
62,-0.011,0.0,-0.898;
63,-0.019,-0.008,-0.891;
64,-0.008,-0.004,-0.894;
65,-0.023,0.008,-0.884;
66,-0.019,0.0,-0.891;
67,-0.011,-0.004,-0.894;
68,-0.011,-0.004,-0.898;
69,-0.015,-0.011,-0.898;
70,-0.019,-0.011,-0.887;
71,-0.023,-0.004,-0.891;
72,-0.023,-0.008,-0.877;
73,-0.011,-0.004,-0.898;
74,-0.019,-0.004,-0.891;
75,-0.011,0.0,-0.891;
76,-0.011,-0.008,-0.891;
77,-0.019,0.008,-0.884;
78,-0.011,0.004,-0.894;
79,-0.008,0.008,-0.898;
80,0.0,-0.011,-0.887;
81,-0.004,-0.015,-0.887;
82,-0.008,0.0,-0.894;
83,-0.019,0.0,-0.880;
84,0.0,-0.019,-0.887;
85,-0.008,0.011,-0.901;
86,-0.004,-0.004,-0.884;
87,-0.008,0.004,-0.887;
88,0.004,-0.004,-0.880;
89,0.008,0.004,-0.901;
90,0.004,0.008,-0.884;
91,-0.008,-0.004,-0.894;
92,0.004,-0.008,-0.894;
93,0.004,-0.004,-0.880;
94,0.015,0.0,-0.901;
95,0.004,0.008,-0.887;
96,0.004,0.0,-0.884;
97,0.008,0.004,-0.894;
98,0.015,0.011,-0.891;
99,0.011,0.0,-0.898;
100,0.019,0.004,-0.884;
101,0.0,0.0,-0.894;
102,0.015,-0.004,-0.891;
103,0.019,-0.004,-0.884;
104,0.023,0.004,-0.898;
105,0.023,0.0,-0.898;
106,0.023,0.008,-0.891;
107,0.015,0.004,-0.891;
108,0.019,0.0,-0.887;
109,0.019,0.004,-0.884;
110,0.023,0.0,-0.887;
111,0.023,0.008,-0.887;
112,0.019,0.004,-0.891;
113,0.026,0.004,-0.898;
114,0.011,0.0,-0.891;
115,0.023,0.004,-0.880;
116,0.019,0.004,-0.877;
117,0.026,0.008,-0.891;
118,0.015,-0.008,-0.891;
119,0.019,0.004,-0.894;
120,0.026,-0.011,-0.887;
121,0.026,0.0,-0.884;
122,0.023,0.004,-0.894;
123,0.023,0.008,-0.898;
124,0.015,-0.004,-0.866;
125,0.03,0.008,-0.891;
126,0.041,0.019,-0.891;
127,0.023,0.004,-0.880;
128,0.03,-0.004,-0.880;
129,0.03,0.004,-0.898;
130,0.034,0.008,-0.880;
131,0.03,0.015,-0.877;
132,0.026,0.004,-0.884;
133,0.026,-0.008,-0.905;
134,0.038,-0.004,-0.894;
135,0.03,0.008,-0.880;
136,0.026,0.0,-0.887;
137,0.023,0.004,-0.887;
138,0.03,-0.004,-0.891;
139,0.023,0.004,-0.887;
140,0.03,-0.004,-0.887;
141,0.034,0.015,-0.905;
142,0.026,0.011,-0.884;
143,0.041,0.004,-0.901;
144,0.034,0.008,-0.898;
145,0.041,0.004,-0.891;
146,0.038,0.004,-0.880;
147,0.038,-0.004,-0.894;
148,0.026,-0.004,-0.887;
149,0.038,-0.008,-0.884;
150,0.03,0.008,-0.894;
151,0.019,0.0,-0.880;
152,0.023,-0.004,-0.880;
153,0.034,0.0,-0.884;
154,0.026,0.004,-0.891;
155,0.034,0.004,-0.891;
156,0.034,0.0,-0.891;
157,0.03,0.0,-0.891;
158,0.034,0.011,-0.880;
159,0.03,0.011,-0.891;
160,0.03,0.011,-0.891;
161,0.023,-0.004,-0.891;
162,0.03,0.008,-0.901;
163,0.03,0.0,-0.887;
164,0.023,0.0,-0.870;
165,0.038,0.0,-0.894;
166,0.023,0.004,-0.894;
167,0.008,0.011,-0.894;
168,0.019,0.004,-0.894;
169,0.03,0.0,-0.894;
170,0.045,0.008,-0.887;
171,0.023,0.008,-0.894;
172,0.023,-0.004,-0.898;
173,0.008,-0.004,-0.887;
174,0.011,-0.004,-0.905;
175,0.015,-0.004,-0.877;
176,0.011,0.0,-0.898;
177,0.011,0.015,-0.891;
178,0.015,-0.004,-0.898;
179,0.015,0.008,-0.880;
180,0.008,-0.008,-0.891;
181,0.011,-0.015,-0.894;
182,0.008,0.0,-0.887;
183,0.015,-0.008,-0.898;
184,0.004,0.0,-0.894;
185,0.011,0.008,-0.880;
186,0.011,0.008,-0.898;
187,0.011,0.004,-0.905;
188,0.004,0.004,-0.887;
189,0.015,-0.004,-0.887;
190,0.004,0.004,-0.901;
191,0.008,-0.004,-0.884;
192,0.0,-0.011,-0.887;
193,0.0,-0.004,-0.887;
194,0.0,0.004,-0.887;
195,0.004,0.004,-0.873;
196,-0.004,-0.008,-0.898;
197,-0.008,-0.011,-0.898;
198,0.0,-0.011,-0.887;
199,-0.008,-0.004,-0.891;
200,-0.008,-0.015,-0.884;
201,0.0,-0.011,-0.898;
202,0.004,-0.008,-0.887;
203,-0.011,0.0,-0.880;
204,-0.008,-0.004,-0.884;
205,-0.008,-0.008,-0.884;
206,0.0,-0.026,-0.901;
207,-0.004,0.004,-0.898;
208,-0.015,-0.008,-0.898;
209,-0.008,-0.011,-0.894;
210,0.0,-0.015,-0.887;
211,0.0,-0.008,-0.887;
212,0.0,0.004,-0.887;
213,-0.008,0.0,-0.894;
214,-0.004,-0.004,-0.887;
215,0.004,-0.011,-0.898;
216,-0.004,0.004,-0.891;
217,0.0,-0.004,-0.891;
218,-0.004,-0.008,-0.891;
219,-0.019,-0.011,-0.887;
220,-0.023,-0.008,-0.915;
221,-0.023,-0.019,-0.898;
222,-0.004,-0.004,-0.898;
223,-0.015,-0.011,-0.894;
224,-0.019,-0.008,-0.901;
225,-0.026,-0.015,-0.894;
226,0.004,-0.004,-0.894;
227,-0.008,-0.011,-0.891;
228,-0.019,0.0,-0.894;
229,-0.023,-0.008,-0.894;
230,-0.026,-0.004,-0.898;
231,-0.008,-0.004,-0.891;
232,-0.015,-0.011,-0.887;
233,-0.019,0.0,-0.884;
234,-0.023,-0.008,-0.898;
235,-0.023,-0.004,-0.891;
236,-0.023,-0.004,-0.891;
237,-0.026,0.008,-0.887;
238,-0.004,0.0,-0.898;
239,-0.019,0.0,-0.891;
240,-0.015,-0.004,-0.884;
241,-0.019,0.0,-0.894;
242,-0.026,-0.004,-0.887;
243,-0.019,0.0,-0.894;
244,-0.015,-0.004,-0.894;
245,-0.019,-0.008,-0.898;
246,-0.015,-0.004,-0.887;
247,-0.015,0.004,-0.894;
248,-0.023,0.0,-0.884;
249,-0.004,-0.008,-0.894;
250,-0.015,-0.004,-0.901;
251,-0.026,0.008,-0.884;
252,-0.015,0.004,-0.891;
253,-0.015,-0.004,-0.880;
254,-0.011,0.0,-0.873;
255,-0.008,0.0,-0.887;
256,-0.019,-0.004,-0.901;
257,-0.019,-0.011,-0.898;
258,-0.004,-0.011,-0.887;
259,-0.008,-0.008,-0.894;
260,-0.026,-0.004,-0.898;
261,-0.019,0.004,-0.891;
262,-0.011,0.0,-0.891;
263,-0.019,0.011,-0.887;
264,-0.015,0.004,-0.891;
265,-0.019,-0.004,-0.887;
266,-0.011,-0.004,-0.894;
267,-0.019,0.008,-0.901;
268,-0.011,-0.008,-0.880;
269,-0.015,-0.004,-0.898;
270,-0.019,-0.008,-0.891;
271,-0.019,0.004,-0.894;
272,-0.015,0.0,-0.887;
273,-0.004,0.0,-0.898;
274,-0.008,0.0,-0.887;
275,-0.015,-0.004,-0.873;
276,-0.011,-0.011,-0.891;
277,-0.008,-0.011,-0.898;
278,-0.011,-0.008,-0.905;
279,-0.015,-0.011,-0.894;
280,-0.03,0.0,-0.880;
281,-0.015,0.0,-0.894;
282,-0.011,0.0,-0.887;
283,-0.023,0.0,-0.891;
284,-0.008,-0.004,-0.887;
285,-0.019,-0.004,-0.898;
286,-0.03,-0.008,-0.891;
287,-0.019,-0.004,-0.891;
288,-0.019,0.008,-0.894;
289,-0.019,0.0,-0.905;
290,-0.03,-0.011,-0.887;
291,-0.023,0.0,-0.898;
292,-0.026,-0.004,-0.887;
293,-0.015,-0.008,-0.887;
294,-0.019,-0.008,-0.894;
295,-0.023,0.0,-0.884;
296,-0.019,0.011,-0.891;
297,-0.019,-0.004,-0.887;
298,-0.004,-0.008,-0.891;
299,-0.004,0.004,-0.877;
300,-0.015,-0.008,-0.884;
301,-0.008,-0.004,-0.891;
302,-0.011,-0.008,-0.887;
303,-0.004,-0.019,-0.887;
304,-0.004,-0.011,-0.891;
305,-0.004,-0.004,-0.887;
306,-0.008,-0.004,-0.898;
307,0.0,-0.015,-0.894;
308,-0.008,-0.004,-0.898;
309,0.004,-0.011,-0.884;
310,0.0,-0.008,-0.884;
311,-0.008,-0.008,-0.887;
312,-0.004,-0.004,-0.891;
313,-0.004,-0.008,-0.901;
314,0.0,-0.008,-0.891;
315,0.004,-0.004,-0.884;
316,0.0,-0.008,-0.894;
317,0.008,-0.004,-0.891;
318,0.004,-0.004,-0.891;
319,0.0,0.0,-0.877;
320,0.015,-0.008,-0.898;
321,0.011,-0.008,-0.908;
322,0.0,-0.004,-0.901;
323,0.004,0.004,-0.891;
324,0.008,0.0,-0.880;
325,0.019,-0.004,-0.905;
326,0.011,-0.011,-0.898;
327,0.011,0.004,-0.884;
328,0.011,-0.011,-0.891;
329,0.008,0.0,-0.887;
330,0.03,-0.004,-0.898;
331,0.023,-0.004,-0.898;
332,0.011,0.004,-0.894;
333,0.023,-0.008,-0.901;
334,0.011,0.004,-0.880;
335,0.019,0.004,-0.880;
336,0.038,0.004,-0.891;
337,0.03,0.0,-0.887;
338,0.023,-0.015,-0.898;
339,0.019,-0.011,-0.898;
340,0.034,0.0,-0.898;
341,0.038,0.004,-0.894;
