,ax,ay,az
0,,,
1,-0.072,-0.109,-0.908
2,-0.06,-0.094,-0.901
3,-0.064,-0.109,-0.915
4,-0.075,-0.098,-0.912
5,-0.068,-0.102,-0.912
6,-0.075,-0.098,-0.894
7,-0.079,-0.105,-0.908
8,-0.075,-0.102,-0.905
9,-0.068,-0.105,-0.922
10,-0.068,-0.105,-0.915
11,-0.072,-0.105,-0.912
12,-0.064,-0.105,-0.922
13,-0.075,-0.105,-0.915
14,-0.06,-0.102,-0.922
15,-0.064,-0.102,-0.905
16,-0.075,-0.102,-0.901
17,-0.072,-0.094,-0.901
18,-0.064,-0.105,-0.901
19,-0.064,-0.098,-0.905
20,-0.075,-0.105,-0.915
21,-0.068,-0.098,-0.901
22,-0.068,-0.109,-0.908
23,-0.064,-0.098,-0.915
24,-0.064,-0.102,-0.912
25,-0.064,-0.102,-0.912
26,-0.068,-0.098,-0.908
27,-0.06,-0.098,-0.908
28,-0.072,-0.094,-0.912
29,-0.068,-0.102,-0.912
30,-0.068,-0.098,-0.908
31,-0.064,-0.12,-0.922
32,-0.064,-0.094,-0.908
33,-0.072,-0.102,-0.912
34,-0.072,-0.094,-0.912
35,-0.072,-0.098,-0.905
36,-0.075,-0.094,-0.912
37,-0.072,-0.094,-0.908
38,-0.068,-0.102,-0.912
39,-0.072,-0.105,-0.912
40,-0.072,-0.098,-0.908
41,-0.06,-0.098,-0.912
42,-0.075,-0.09,-0.908
43,-0.072,-0.098,-0.908
44,-0.072,-0.094,-0.908
45,-0.068,-0.098,-0.908
46,-0.072,-0.098,-0.908
47,-0.072,-0.098,-0.919
48,-0.079,-0.09,-0.901
49,-0.072,-0.098,-0.919
50,-0.06,-0.098,-0.919
51,-0.075,-0.094,-0.898
52,-0.068,-0.102,-0.908
53,-0.072,-0.094,-0.919
54,-0.068,-0.094,-0.908
55,-0.068,-0.098,-0.912
56,-0.056,-0.098,-0.912
57,-0.056,-0.098,-0.905
58,-0.056,-0.094,-0.912
59,-0.064,-0.102,-0.912
60,-0.056,-0.094,-0.912
61,-0.053,-0.098,-0.908
62,-0.053,-0.09,-0.919
63,-0.056,-0.086,-0.912
64,-0.053,-0.09,-0.912
65,-0.053,-0.102,-0.919
66,-0.049,-0.098,-0.915
67,-0.049,-0.098,-0.908
68,-0.038,-0.09,-0.908
69,-0.045,-0.094,-0.919
70,-0.038,-0.09,-0.912
71,-0.049,-0.094,-0.915
72,-0.041,-0.086,-0.919
73,-0.041,-0.09,-0.915
74,-0.041,-0.094,-0.908
75,-0.026,-0.086,-0.912
76,-0.038,-0.086,-0.908
77,-0.038,-0.083,-0.908
78,-0.03,-0.086,-0.912
79,-0.03,-0.083,-0.908
80,-0.03,-0.075,-0.926
81,-0.034,-0.09,-0.898
82,-0.038,-0.098,-0.901
83,-0.015,-0.079,-0.926
84,-0.023,-0.09,-0.905
85,-0.03,-0.079,-0.912
86,-0.015,-0.09,-0.915
87,-0.034,-0.094,-0.912
88,-0.019,-0.079,-0.901
89,-0.004,-0.071,-0.912
90,-0.008,-0.083,-0.915
91,-0.011,-0.086,-0.912
92,-0.008,-0.086,-0.915
93,-0.015,-0.083,-0.915
94,-0.004,-0.079,-0.915
95,-0.004,-0.071,-0.901
96,-0.004,-0.079,-0.898
97,0.0,-0.079,-0.908
98,0.0,-0.071,-0.919
99,0.0,-0.083,-0.915
100,0.0,-0.071,-0.908
101,0.004,-0.075,-0.908
102,0.004,-0.075,-0.908
103,0.004,-0.079,-0.912
104,0.0,-0.068,-0.901
105,0.0,-0.075,-0.905
106,0.0,-0.086,-0.905
107,0.004,-0.071,-0.919
108,0.008,-0.075,-0.919
109,0.015,-0.086,-0.915
110,0.004,-0.075,-0.905
111,0.008,-0.075,-0.915
112,0.004,-0.075,-0.898
113,0.011,-0.075,-0.908
114,0.004,-0.075,-0.919
115,0.008,-0.075,-0.901
116,0.019,-0.079,-0.905
117,0.008,-0.075,-0.901
118,0.004,-0.075,-0.901
119,0.019,-0.079,-0.933
120,0.011,-0.068,-0.908
121,0.019,-0.068,-0.905
122,0.026,-0.068,-0.912
123,0.011,-0.071,-0.908
124,0.011,-0.068,-0.919
125,0.019,-0.075,-0.919
126,0.011,-0.071,-0.919
127,0.019,-0.075,-0.919
128,0.011,-0.071,-0.901
129,0.015,-0.068,-0.901
130,0.023,-0.064,-0.926
131,0.023,-0.075,-0.929
132,0.011,-0.068,-0.905
133,0.023,-0.071,-0.915
134,0.019,-0.075,-0.912
135,0.015,-0.075,-0.908
136,0.023,-0.071,-0.915
137,0.011,-0.071,-0.915
138,0.019,-0.068,-0.901
