,ax,ay,az
0,,,
1,-0.241,-0.06,-0.877;
2,-0.237,-0.053,-0.870;
3,-0.241,-0.034,-0.887;
4,-0.245,-0.03,-0.880;
5,-0.241,-0.038,-0.870;
6,-0.241,-0.023,-0.887;
7,-0.241,-0.049,-0.873;
8,-0.241,-0.049,-0.859;
9,-0.245,-0.053,-0.852;
10,-0.237,-0.056,-0.859;
11,-0.233,-0.071,-0.880;
12,-0.245,-0.075,-0.884;
13,-0.245,-0.064,-0.891;
14,-0.248,-0.056,-0.870;
15,-0.241,-0.038,-0.856;
16,-0.252,-0.03,-0.870;
17,-0.241,-0.023,-0.887;
18,-0.23,-0.045,-0.866;
19,-0.241,-0.049,-0.866;
20,-0.245,-0.06,-0.866;
21,-0.237,-0.049,-0.877;
22,-0.241,-0.064,-0.894;
23,-0.237,-0.056,-0.877;
24,-0.252,-0.049,-0.873;
25,-0.245,-0.045,-0.856;
26,-0.237,-0.045,-0.866;
27,-0.245,-0.049,-0.877;
28,-0.245,-0.056,-0.877;
29,-0.237,-0.06,-0.887;
30,-0.237,-0.056,-0.870;
31,-0.237,-0.064,-0.866;
32,-0.237,-0.056,-0.866;
33,-0.237,-0.06,-0.870;
34,-0.241,-0.053,-0.866;
35,-0.241,-0.053,-0.880;
36,-0.237,-0.049,-0.873;
37,-0.237,-0.053,-0.870;
38,-0.248,-0.06,-0.877;
39,-0.245,-0.045,-0.873;
40,-0.241,-0.045,-0.877;
41,-0.233,-0.041,-0.894;
42,-0.245,-0.038,-0.884;
43,-0.248,-0.041,-0.884;
44,-0.248,-0.041,-0.859;
45,-0.248,-0.056,-0.859;
46,-0.245,-0.06,-0.870;
47,-0.248,-0.064,-0.856;
48,-0.248,-0.045,-0.863;
49,-0.245,-0.038,-0.891;
50,-0.252,-0.038,-0.849;
51,-0.245,-0.049,-0.870;
52,-0.248,-0.049,-0.859;
53,-0.23,-0.064,-0.849;
54,-0.241,-0.064,-0.873;
55,-0.237,-0.06,-0.887;
56,-0.23,-0.068,-0.870;
57,-0.245,-0.06,-0.877;
58,-0.237,-0.06,-0.873;
59,-0.241,-0.049,-0.880;
60,-0.237,-0.045,-0.877;
61,-0.248,-0.06,-0.873;
62,-0.241,-0.075,-0.852;
63,-0.222,-0.06,-0.891;
64,-0.23,-0.053,-0.887;
65,-0.248,-0.041,-0.873;
66,-0.233,-0.064,-0.863;
67,-0.23,-0.06,-0.880;
68,-0.23,-0.053,-0.866;
69,-0.241,-0.041,-0.891;
70,-0.233,-0.06,-0.866;
71,-0.233,-0.068,-0.866;
72,-0.218,-0.06,-0.887;
73,-0.226,-0.038,-0.898;
74,-0.245,-0.045,-0.870;
75,-0.23,-0.034,-0.866;
76,-0.237,-0.06,-0.856;
77,-0.211,-0.068,-0.856;
78,-0.211,-0.056,-0.894;
79,-0.23,-0.068,-0.894;
80,-0.237,-0.064,-0.887;
81,-0.226,-0.064,-0.870;
82,-0.226,-0.075,-0.856;
83,-0.233,-0.075,-0.873;
84,-0.226,-0.049,-0.905;
85,-0.241,-0.053,-0.880;
86,-0.237,-0.056,-0.884;
87,-0.23,-0.053,-0.880;
88,-0.237,-0.064,-0.873;
89,-0.23,-0.06,-0.866;
90,-0.23,-0.056,-0.849;
91,-0.23,-0.06,-0.863;
92,-0.237,-0.056,-0.873;
93,-0.211,-0.053,-0.887;
94,-0.222,-0.068,-0.891;
95,-0.233,-0.06,-0.866;
96,-0.222,-0.049,-0.866;
97,-0.23,-0.049,-0.891;
98,-0.233,-0.068,-0.884;
99,-0.23,-0.068,-0.873;
100,-0.215,-0.056,-0.884;
101,-0.222,-0.056,-0.877;
102,-0.226,-0.068,-0.880;
103,-0.226,-0.068,-0.877;
104,-0.215,-0.068,-0.866;
105,-0.215,-0.056,-0.887;
106,-0.215,-0.056,-0.877;
107,-0.222,-0.056,-0.884;
108,-0.245,-0.053,-0.891;
109,-0.245,-0.064,-0.863;
110,-0.237,-0.064,-0.884;
111,-0.233,-0.056,-0.859;
112,-0.23,-0.056,-0.873;
113,-0.23,-0.071,-0.891;
114,-0.226,-0.045,-0.877;
115,-0.241,-0.056,-0.877;
116,-0.245,-0.053,-0.880;
117,-0.233,-0.041,-0.877;
118,-0.233,-0.038,-0.880;
119,-0.241,-0.053,-0.873;
120,-0.233,-0.06,-0.866;
121,-0.241,-0.045,-0.873;
122,-0.252,-0.041,-0.880;
123,-0.23,-0.06,-0.880;
124,-0.23,-0.068,-0.880;
125,-0.237,-0.053,-0.887;
126,-0.248,-0.049,-0.880;
127,-0.252,-0.056,-0.856;
128,-0.233,-0.064,-0.828;
129,-0.233,-0.056,-0.859;
130,-0.248,-0.049,-0.877;
131,-0.233,-0.056,-0.880;
132,-0.245,-0.056,-0.873;
133,-0.245,-0.06,-0.866;
134,-0.233,-0.045,-0.870;
135,-0.245,-0.056,-0.884;
136,-0.245,-0.06,-0.870;
137,-0.252,-0.053,-0.880;
138,-0.241,-0.053,-0.877;
139,-0.241,-0.053,-0.877;
140,-0.252,-0.06,-0.880;
141,-0.245,-0.053,-0.880;
142,-0.237,-0.056,-0.866;
143,-0.245,-0.056,-0.877;
144,-0.241,-0.053,-0.866;
145,-0.241,-0.053,-0.873;
146,-0.237,-0.06,-0.863;
147,-0.241,-0.053,-0.877;
148,-0.252,-0.06,-0.880;
149,-0.245,-0.053,-0.873;
150,-0.245,-0.056,-0.873;
151,-0.248,-0.053,-0.866;
152,-0.245,-0.056,-0.870;
153,-0.245,-0.06,-0.866;
154,-0.245,-0.049,-0.859;
155,-0.245,-0.064,-0.863;
156,-0.245,-0.056,-0.866;
157,-0.252,-0.053,-0.887;
158,-0.252,-0.045,-0.891;
159,-0.26,-0.064,-0.852;
160,-0.248,-0.041,-0.877;
161,-0.245,-0.053,-0.887;
162,-0.252,-0.049,-0.880;
163,-0.245,-0.06,-0.866;
164,-0.241,-0.053,-0.856;
165,-0.248,-0.053,-0.873;
166,-0.263,-0.034,-0.866;
167,-0.248,-0.053,-0.863;
168,-0.237,-0.06,-0.880;
169,-0.241,-0.06,-0.887;
170,-0.248,-0.053,-0.873;
171,-0.252,-0.068,-0.870;
172,-0.256,-0.056,-0.887;
173,-0.241,-0.064,-0.870;
174,-0.245,-0.06,-0.877;
175,-0.241,-0.064,-0.877;
176,-0.241,-0.053,-0.873;
177,-0.237,-0.06,-0.884;
178,-0.248,-0.064,-0.873;
179,-0.248,-0.064,-0.877;
180,-0.248,-0.053,-0.880;
181,-0.248,-0.06,-0.870;
182,-0.248,-0.071,-0.856;
183,-0.245,-0.06,-0.877;
184,-0.248,-0.068,-0.866;
185,-0.237,-0.064,-0.856;
186,-0.248,-0.056,-0.859;
187,-0.248,-0.053,-0.863;
188,-0.241,-0.06,-0.873;
189,-0.248,-0.056,-0.887;
190,-0.248,-0.056,-0.884;
191,-0.241,-0.056,-0.852;
192,-0.245,-0.053,-0.863;
193,-0.241,-0.053,-0.873;
194,-0.241,-0.06,-0.880;
195,-0.245,-0.056,-0.884;
196,-0.233,-0.056,-0.870;
197,-0.237,-0.045,-0.863;
198,-0.245,-0.056,-0.859;
199,-0.241,-0.056,-0.880;
200,-0.241,-0.045,-0.884;
201,-0.241,-0.06,-0.884;
202,-0.233,-0.064,-0.866;
203,-0.237,-0.068,-0.870;
204,-0.233,-0.06,-0.880;
205,-0.233,-0.049,-0.873;
206,-0.23,-0.053,-0.877;
207,-0.233,-0.064,-0.877;
208,-0.226,-0.056,-0.873;
209,-0.23,-0.053,-0.870;
210,-0.23,-0.064,-0.873;
211,-0.237,-0.06,-0.884;
212,-0.241,-0.053,-0.880;
213,-0.226,-0.049,-0.863;
214,-0.233,-0.053,-0.863;
215,-0.233,-0.064,-0.877;
216,-0.222,-0.068,-0.880;
217,-0.233,-0.064,-0.880;
218,-0.23,-0.049,-0.877;
219,-0.218,-0.064,-0.877;
220,-0.23,-0.064,-0.866;
221,-0.215,-0.049,-0.887;
222,-0.222,-0.053,-0.863;
223,-0.237,-0.049,-0.873;
224,-0.218,-0.049,-0.884;
225,-0.226,-0.049,-0.873;
226,-0.222,-0.064,-0.884;
227,-0.215,-0.06,-0.873;
228,-0.207,-0.049,-0.873;
229,-0.215,-0.053,-0.877;
230,-0.211,-0.053,-0.877;
231,-0.215,-0.049,-0.894;
232,-0.211,-0.06,-0.880;
233,-0.218,-0.049,-0.884;
234,-0.222,-0.06,-0.863;
235,-0.218,-0.049,-0.877;
236,-0.215,-0.041,-0.887;
237,-0.222,-0.049,-0.898;
238,-0.215,-0.056,-0.884;
239,-0.203,-0.049,-0.849;
240,-0.203,-0.045,-0.859;
241,-0.215,-0.041,-0.873;
242,-0.215,-0.041,-0.873;
243,-0.207,-0.064,-0.870;
244,-0.226,-0.034,-0.856;
245,-0.226,-0.034,-0.866;
246,-0.199,-0.041,-0.891;
247,-0.207,-0.045,-0.898;
248,-0.215,-0.045,-0.877;
249,-0.207,-0.049,-0.870;
250,-0.207,-0.045,-0.873;
251,-0.222,-0.041,-0.887;
252,-0.211,-0.038,-0.898;
253,-0.218,-0.049,-0.866;
254,-0.211,-0.038,-0.870;
255,-0.218,-0.034,-0.884;
256,-0.215,-0.049,-0.863;
257,-0.211,-0.045,-0.891;
258,-0.207,-0.038,-0.873;
259,-0.211,-0.038,-0.856;
260,-0.203,-0.041,-0.880;
261,-0.196,-0.049,-0.891;
262,-0.211,-0.053,-0.870;
263,-0.211,-0.034,-0.877;
264,-0.203,-0.038,-0.894;
265,-0.207,-0.053,-0.873;
266,-0.215,-0.056,-0.898;
267,-0.207,-0.045,-0.877;
268,-0.207,-0.03,-0.877;
269,-0.207,-0.041,-0.873;
270,-0.196,-0.041,-0.887;
271,-0.207,-0.049,-0.877;
272,-0.211,-0.049,-0.880;
273,-0.207,-0.056,-0.866;
274,-0.211,-0.045,-0.873;
275,-0.203,-0.049,-0.877;
276,-0.211,-0.056,-0.884;
277,-0.218,-0.03,-0.887;
278,-0.215,-0.045,-0.859;
279,-0.211,-0.049,-0.866;
280,-0.211,-0.053,-0.884;
281,-0.211,-0.049,-0.884;
282,-0.211,-0.049,-0.873;
283,-0.207,-0.053,-0.866;
284,-0.207,-0.06,-0.880;
285,-0.203,-0.056,-0.887;
286,-0.211,-0.049,-0.880;
287,-0.211,-0.053,-0.877;
288,-0.211,-0.041,-0.880;
289,-0.222,-0.045,-0.877;
290,-0.211,-0.045,-0.887;
291,-0.215,-0.056,-0.870;
292,-0.203,-0.049,-0.877;
293,-0.203,-0.045,-0.866;
294,-0.199,-0.045,-0.877;
295,-0.207,-0.045,-0.880;
296,-0.211,-0.056,-0.866;
297,-0.215,-0.053,-0.866;
298,-0.207,-0.049,-0.884;
299,-0.215,-0.045,-0.887;
300,-0.215,-0.041,-0.880;
301,-0.218,-0.049,-0.891;
302,-0.207,-0.038,-0.877;
303,-0.211,-0.045,-0.880;
304,-0.218,-0.049,-0.880;
305,-0.211,-0.053,-0.877;
306,-0.222,-0.045,-0.887;
307,-0.218,-0.049,-0.877;
308,-0.211,-0.038,-0.884;
309,-0.215,-0.041,-0.870;
310,-0.215,-0.045,-0.870;
311,-0.215,-0.056,-0.877;
312,-0.218,-0.034,-0.877;
313,-0.222,-0.041,-0.880;
314,-0.222,-0.049,-0.870;
315,-0.226,-0.053,-0.880;
316,-0.215,-0.045,-0.866;
317,-0.218,-0.049,-0.863;
318,-0.218,-0.049,-0.877;
319,-0.226,-0.041,-0.887;
320,-0.222,-0.053,-0.863;
321,-0.226,-0.045,-0.880;
322,-0.222,-0.049,-0.880;
323,-0.222,-0.053,-0.863;
324,-0.218,-0.049,-0.884;
325,-0.23,-0.053,-0.887;
326,-0.237,-0.045,-0.887;
327,-0.23,-0.049,-0.849;
328,-0.222,-0.053,-0.866;
329,-0.226,-0.045,-0.873;
330,-0.23,-0.056,-0.887;
331,-0.222,-0.056,-0.877;
332,-0.218,-0.056,-0.877;
333,-0.233,-0.056,-0.877;
334,-0.226,-0.049,-0.870;
335,-0.23,-0.06,-0.887;
336,-0.233,-0.068,-0.866;
337,-0.23,-0.06,-0.866;
338,-0.226,-0.045,-0.870;
339,-0.233,-0.041,-0.880;
340,-0.233,-0.053,-0.870;
341,-0.222,-0.056,-0.873;
342,-0.233,-0.045,-0.898;
343,-0.23,-0.053,-0.870;
344,-0.233,-0.038,-0.866;
345,-0.222,-0.053,-0.873;
346,-0.218,-0.053,-0.887;
347,-0.237,-0.06,-0.870;
348,-0.23,-0.053,-0.873;
349,-0.237,-0.045,-0.877;
350,-0.226,-0.056,-0.866;
351,-0.222,-0.056,-0.870;
352,-0.233,-0.045,-0.887;
353,-0.237,-0.053,-0.870;
354,-0.233,-0.068,-0.873;
355,-0.245,-0.053,-0.870;
356,-0.237,-0.053,-0.877;
357,-0.226,-0.049,-0.884;
358,-0.237,-0.056,-0.873;
359,-0.237,-0.053,-0.873;
360,-0.241,-0.045,-0.873;
361,-0.241,-0.053,-0.866;
362,-0.245,-0.049,-0.877;
363,-0.245,-0.056,-0.880;
364,-0.237,-0.053,-0.898;
365,-0.237,-0.045,-0.905;
366,-0.241,-0.064,-0.866;
367,-0.248,-0.045,-0.842;
368,-0.233,-0.041,-0.849;
369,-0.241,-0.068,-0.884;
370,-0.226,-0.049,-0.884;
371,-0.237,-0.049,-0.873;
372,-0.248,-0.068,-0.873;
373,-0.233,-0.056,-0.880;
374,-0.233,-0.056,-0.873;
375,-0.248,-0.049,-0.884;
376,-0.241,-0.056,-0.873;
377,-0.245,-0.056,-0.859;
378,-0.241,-0.053,-0.873;
379,-0.237,-0.056,-0.873;
380,-0.233,-0.053,-0.880;
381,-0.233,-0.06,-0.877;
382,-0.241,-0.06,-0.877;
383,-0.241,-0.049,-0.887;
384,-0.245,-0.064,-0.856;
385,-0.245,-0.049,-0.866;
386,-0.241,-0.053,-0.859;
387,-0.241,-0.056,-0.877;
388,-0.245,-0.056,-0.880;
389,-0.241,-0.049,-0.877;
390,-0.233,-0.06,-0.880;
391,-0.248,-0.053,-0.870;
392,-0.237,-0.056,-0.884;
393,-0.23,-0.06,-0.877;
394,-0.237,-0.06,-0.849;
395,-0.245,-0.049,-0.873;
396,-0.241,-0.045,-0.884;
397,-0.241,-0.049,-0.873;
398,-0.245,-0.053,-0.880;
399,-0.237,-0.06,-0.873;
400,-0.256,-0.034,-0.870;
401,-0.233,-0.06,-0.877;
402,-0.237,-0.041,-0.877;
403,-0.237,-0.056,-0.870;
404,-0.248,-0.038,-0.884;
405,-0.248,-0.049,-0.884;
406,-0.241,-0.056,-0.866;
407,-0.241,-0.053,-0.828;
408,-0.237,-0.045,-0.856;
409,-0.245,-0.049,-0.894;
410,-0.241,-0.049,-0.884;
411,-0.233,-0.049,-0.887;
412,-0.248,-0.049,-0.870;
413,-0.241,-0.049,-0.873;
414,-0.237,-0.064,-0.877;
415,-0.241,-0.06,-0.870;
416,-0.237,-0.049,-0.877;
417,-0.237,-0.049,-0.866;
418,-0.241,-0.056,-0.866;
419,-0.23,-0.045,-0.877;
420,-0.241,-0.053,-0.873;
421,-0.233,-0.045,-0.877;
422,-0.245,-0.053,-0.877;
423,-0.233,-0.064,-0.866;
424,-0.23,-0.064,-0.873;
425,-0.245,-0.053,-0.880;
426,-0.241,-0.045,-0.877;
427,-0.237,-0.049,-0.877;
428,-0.248,-0.053,-0.866;
429,-0.245,-0.045,-0.870;
430,-0.237,-0.049,-0.877;
431,-0.237,-0.045,-0.884;
432,-0.245,-0.056,-0.877;
433,-0.241,-0.053,-0.877;
434,-0.241,-0.053,-0.870;
435,-0.245,-0.049,-0.880;
436,-0.241,-0.064,-0.866;
437,-0.237,-0.053,-0.873;
438,-0.248,-0.049,-0.880;
439,-0.241,-0.053,-0.859;
440,-0.241,-0.053,-0.873;
441,-0.23,-0.049,-0.870;
442,-0.245,-0.049,-0.884;
443,-0.237,-0.049,-0.880;
444,-0.241,-0.064,-0.870;
445,-0.237,-0.06,-0.870;
446,-0.248,-0.038,-0.873;
447,-0.245,-0.053,-0.873;
448,-0.245,-0.053,-0.856;
449,-0.245,-0.06,-0.877;
450,-0.245,-0.06,-0.877;
451,-0.245,-0.045,-0.887;
452,-0.233,-0.053,-0.880;
453,-0.241,-0.049,-0.877;
454,-0.241,-0.056,-0.870;
455,-0.237,-0.056,-0.880;
456,-0.241,-0.056,-0.877;
457,-0.241,-0.056,-0.884;
458,-0.241,-0.049,-0.880;
459,-0.248,-0.045,-0.859;
460,-0.245,-0.053,-0.873;
461,-0.237,-0.06,-0.873;
462,-0.241,-0.049,-0.887;
463,-0.248,-0.049,-0.877;
464,-0.252,-0.056,-0.880;
465,-0.252,-0.045,-0.877;
466,-0.241,-0.056,-0.877;
467,-0.241,-0.053,-0.877;
468,-0.248,-0.053,-0.870;
469,-0.237,-0.045,-0.870;
470,-0.248,-0.049,-0.870;
471,-0.245,-0.06,-0.859;
472,-0.245,-0.053,-0.870;
473,-0.241,-0.049,-0.870;
474,-0.241,-0.053,-0.884;
475,-0.248,-0.06,-0.863;
476,-0.245,-0.06,-0.866;
477,-0.252,-0.049,-0.884;
478,-0.237,-0.056,-0.852;
479,-0.248,-0.045,-0.880;
480,-0.241,-0.053,-0.870;
481,-0.241,-0.053,-0.870;
482,-0.245,-0.045,-0.884;
483,-0.252,-0.041,-0.880;
484,-0.245,-0.06,-0.849;
485,-0.237,-0.053,-0.880;
486,-0.237,-0.038,-0.880;
487,-0.245,-0.045,-0.880;
488,-0.245,-0.053,-0.877;
489,-0.237,-0.041,-0.880;
490,-0.233,-0.049,-0.891;
491,-0.245,-0.041,-0.887;
492,-0.237,-0.053,-0.856;
493,-0.237,-0.049,-0.842;
494,-0.237,-0.056,-0.859;
495,-0.237,-0.045,-0.887;
496,-0.23,-0.064,-0.884;
497,-0.222,-0.056,-0.873;
498,-0.233,-0.041,-0.880;
499,-0.237,-0.049,-0.877;
500,-0.23,-0.056,-0.870;
501,-0.226,-0.049,-0.873;
502,-0.233,-0.053,-0.887;
503,-0.23,-0.049,-0.880;
504,-0.233,-0.038,-0.877;
505,-0.23,-0.049,-0.873;
506,-0.226,-0.049,-0.884;
507,-0.222,-0.053,-0.884;
508,-0.233,-0.041,-0.873;
509,-0.218,-0.053,-0.873;
510,-0.218,-0.056,-0.870;
511,-0.222,-0.049,-0.877;
512,-0.226,-0.049,-0.877;
513,-0.218,-0.041,-0.880;
514,-0.222,-0.056,-0.873;
515,-0.222,-0.045,-0.856;
516,-0.226,-0.041,-0.877;
517,-0.218,-0.045,-0.887;
518,-0.226,-0.038,-0.880;
519,-0.222,-0.041,-0.887;
520,-0.226,-0.056,-0.856;
521,-0.215,-0.045,-0.887;
522,-0.222,-0.045,-0.880;
523,-0.218,-0.049,-0.870;
524,-0.222,-0.056,-0.880;
525,-0.226,-0.045,-0.873;
526,-0.215,-0.041,-0.859;
527,-0.222,-0.045,-0.866;
528,-0.207,-0.041,-0.894;
529,-0.215,-0.045,-0.898;
530,-0.222,-0.049,-0.891;
531,-0.226,-0.038,-0.873;
532,-0.215,-0.034,-0.877;
533,-0.218,-0.045,-0.880;
534,-0.218,-0.038,-0.894;
535,-0.211,-0.045,-0.870;
536,-0.226,-0.041,-0.873;
537,-0.226,-0.045,-0.866;
538,-0.215,-0.045,-0.877;
539,-0.215,-0.045,-0.891;
540,-0.218,-0.041,-0.891;
541,-0.218,-0.041,-0.870;
542,-0.211,-0.049,-0.877;
543,-0.218,-0.038,-0.894;
544,-0.211,-0.041,-0.880;
545,-0.215,-0.053,-0.870;
546,-0.222,-0.049,-0.863;
547,-0.215,-0.041,-0.873;
548,-0.222,-0.041,-0.880;
549,-0.203,-0.041,-0.877;
550,-0.207,-0.041,-0.891;
551,-0.222,-0.045,-0.880;
552,-0.23,-0.041,-0.870;
553,-0.211,-0.045,-0.877;
554,-0.218,-0.049,-0.873;
555,-0.218,-0.041,-0.894;
556,-0.215,-0.041,-0.887;
557,-0.233,-0.041,-0.863;
558,-0.215,-0.049,-0.873;
559,-0.218,-0.053,-0.877;
560,-0.222,-0.034,-0.880;
561,-0.226,-0.045,-0.877;
562,-0.215,-0.045,-0.866;
563,-0.211,-0.045,-0.880;
564,-0.233,-0.045,-0.866;
565,-0.218,-0.056,-0.894;
566,-0.218,-0.053,-0.884;
567,-0.215,-0.038,-0.870;
568,-0.226,-0.041,-0.873;
569,-0.218,-0.041,-0.877;
570,-0.222,-0.041,-0.887;
571,-0.222,-0.045,-0.898;
572,-0.233,-0.041,-0.880;
573,-0.226,-0.041,-0.863;
574,-0.215,-0.045,-0.873;
575,-0.218,-0.045,-0.873;
576,-0.218,-0.045,-0.870;
577,-0.218,-0.049,-0.877;
578,-0.222,-0.049,-0.866;
579,-0.237,-0.041,-0.880;
580,-0.218,-0.053,-0.877;
581,-0.226,-0.049,-0.891;
582,-0.218,-0.049,-0.870;
583,-0.215,-0.045,-0.887;
584,-0.222,-0.049,-0.859;
585,-0.23,-0.064,-0.870;
586,-0.222,-0.049,-0.891;
587,-0.23,-0.053,-0.877;
588,-0.222,-0.049,-0.870;
589,-0.233,-0.045,-0.870;
590,-0.222,-0.053,-0.884;
591,-0.226,-0.041,-0.891;
592,-0.233,-0.056,-0.866;
593,-0.222,-0.045,-0.887;
594,-0.23,-0.049,-0.870;
595,-0.237,-0.049,-0.894;
596,-0.233,-0.049,-0.870;
597,-0.226,-0.06,-0.856;
598,-0.233,-0.053,-0.877;
599,-0.226,-0.053,-0.887;
600,-0.222,-0.053,-0.887;
601,-0.233,-0.053,-0.877;
602,-0.226,-0.049,-0.880;
603,-0.222,-0.049,-0.866;
604,-0.222,-0.056,-0.870;
605,-0.222,-0.049,-0.884;
606,-0.222,-0.045,-0.870;
607,-0.226,-0.049,-0.873;
608,-0.23,-0.034,-0.884;
609,-0.23,-0.068,-0.877;
610,-0.218,-0.049,-0.880;
611,-0.23,-0.056,-0.877;
612,-0.218,-0.056,-0.880;
613,-0.233,-0.053,-0.859;
614,-0.226,-0.049,-0.866;
615,-0.233,-0.049,-0.870;
616,-0.218,-0.06,-0.859;
617,-0.23,-0.053,-0.877;
618,-0.237,-0.053,-0.884;
619,-0.226,-0.053,-0.887;
620,-0.233,-0.06,-0.873;
621,-0.241,-0.06,-0.884;
622,-0.237,-0.06,-0.884;
623,-0.23,-0.053,-0.877;
624,-0.23,-0.06,-0.884;
625,-0.23,-0.053,-0.873;
626,-0.237,-0.049,-0.887;
627,-0.23,-0.049,-0.877;
628,-0.248,-0.049,-0.873;
629,-0.23,-0.045,-0.884;
630,-0.233,-0.064,-0.877;
631,-0.237,-0.045,-0.880;
632,-0.233,-0.053,-0.880;
633,-0.237,-0.049,-0.880;
634,-0.237,-0.049,-0.873;
635,-0.245,-0.064,-0.880;
636,-0.237,-0.06,-0.863;
637,-0.23,-0.056,-0.842;
638,-0.245,-0.049,-0.856;
639,-0.23,-0.049,-0.884;
640,-0.233,-0.06,-0.887;
641,-0.218,-0.049,-0.873;
642,-0.233,-0.071,-0.870;
643,-0.241,-0.049,-0.870;
644,-0.233,-0.064,-0.870;
645,-0.237,-0.068,-0.873;
646,-0.237,-0.049,-0.877;
647,-0.252,-0.071,-0.880;
648,-0.233,-0.045,-0.880;
649,-0.233,-0.056,-0.877;
650,-0.237,-0.056,-0.880;
651,-0.241,-0.041,-0.880;
652,-0.23,-0.049,-0.880;
653,-0.241,-0.056,-0.873;
654,-0.241,-0.056,-0.866;
655,-0.233,-0.064,-0.870;
656,-0.241,-0.056,-0.870;
657,-0.245,-0.064,-0.866;
658,-0.237,-0.053,-0.877;
659,-0.241,-0.045,-0.873;
660,-0.218,-0.056,-0.866;
661,-0.241,-0.049,-0.891;
662,-0.23,-0.053,-0.873;
663,-0.233,-0.053,-0.880;
664,-0.241,-0.056,-0.873;
665,-0.233,-0.053,-0.880;
666,-0.237,-0.06,-0.863;
667,-0.248,-0.056,-0.866;
668,-0.245,-0.056,-0.880;
669,-0.241,-0.045,-0.877;
670,-0.237,-0.053,-0.873;
671,-0.23,-0.053,-0.873;
672,-0.245,-0.056,-0.863;
673,-0.248,-0.041,-0.873;
674,-0.237,-0.045,-0.884;
675,-0.233,-0.056,-0.873;
676,-0.241,-0.053,-0.884;
677,-0.248,-0.041,-0.887;
678,-0.233,-0.049,-0.870;
679,-0.233,-0.049,-0.842;
680,-0.241,-0.056,-0.859;
681,-0.256,-0.045,-0.873;
