,ax,ay,az
0,,,
1,0.279,0.03,-0.835;
2,0.267,0.034,-0.849;
3,0.267,0.045,-0.845;
4,0.275,0.034,-0.835;
5,0.267,0.041,-0.838;
6,0.267,0.041,-0.845;
7,0.271,0.041,-0.838;
8,0.271,0.038,-0.835;
9,0.267,0.045,-0.831;
10,0.271,0.041,-0.842;
11,0.275,0.041,-0.842;
12,0.271,0.045,-0.845;
13,0.26,0.049,-0.835;
14,0.279,0.049,-0.842;
15,0.275,0.038,-0.842;
16,0.275,0.034,-0.842;
17,0.271,0.038,-0.842;
18,0.279,0.038,-0.835;
19,0.271,0.041,-0.842;
20,0.267,0.045,-0.842;
21,0.271,0.045,-0.842;
22,0.271,0.045,-0.842;
23,0.267,0.049,-0.842;
24,0.271,0.045,-0.831;
25,0.271,0.038,-0.838;
26,0.271,0.041,-0.842;
27,0.267,0.045,-0.838;
28,0.271,0.049,-0.842;
29,0.271,0.041,-0.828;
30,0.271,0.053,-0.849;
31,0.275,0.041,-0.842;
32,0.271,0.034,-0.828;
33,0.279,0.041,-0.835;
34,0.279,0.041,-0.838;
35,0.275,0.041,-0.828;
36,0.275,0.041,-0.838;
37,0.279,0.041,-0.828;
38,0.29,0.045,-0.835;
39,0.279,0.038,-0.842;
40,0.271,0.034,-0.842;
41,0.29,0.041,-0.831;
42,0.275,0.041,-0.838;
43,0.286,0.041,-0.849;
44,0.282,0.041,-0.835;
45,0.279,0.034,-0.835;
46,0.282,0.041,-0.845;
47,0.29,0.049,-0.845;
48,0.286,0.053,-0.835;
49,0.279,0.041,-0.838;
50,0.279,0.045,-0.828;
51,0.267,0.038,-0.838;
52,0.275,0.056,-0.838;
53,0.294,0.049,-0.810;
54,0.271,0.049,-0.828;
55,0.282,0.041,-0.845;
56,0.271,0.045,-0.842;
57,0.271,0.053,-0.835;
58,0.263,0.034,-0.856;
59,0.271,0.053,-0.828;
60,0.275,0.049,-0.831;
61,0.271,0.06,-0.842;
62,0.256,0.049,-0.835;
63,0.263,0.056,-0.845;
64,0.267,0.056,-0.831;
65,0.263,0.053,-0.838;
66,0.267,0.064,-0.845;
67,0.263,0.053,-0.842;
68,0.271,0.053,-0.842;
69,0.267,0.06,-0.842;
70,0.263,0.053,-0.838;
71,0.271,0.049,-0.824;
72,0.263,0.053,-0.835;
73,0.26,0.053,-0.838;
74,0.26,0.056,-0.842;
75,0.252,0.053,-0.849;
76,0.263,0.068,-0.845;
77,0.263,0.068,-0.842;
78,0.263,0.053,-0.831;
79,0.252,0.06,-0.838;
80,0.26,0.056,-0.849;
81,0.248,0.06,-0.828;
82,0.256,0.068,-0.845;
83,0.263,0.06,-0.828;
84,0.256,0.06,-0.845;
85,0.256,0.056,-0.842;
86,0.252,0.06,-0.842;
87,0.245,0.049,-0.831;
88,0.248,0.064,-0.845;
89,0.245,0.064,-0.842;
90,0.252,0.083,-0.845;
91,0.241,0.071,-0.831;
92,0.245,0.06,-0.842;
93,0.245,0.06,-0.845;
94,0.245,0.064,-0.852;
95,0.252,0.068,-0.849;
96,0.245,0.071,-0.838;
97,0.241,0.06,-0.838;
98,0.237,0.068,-0.845;
99,0.245,0.068,-0.845;
100,0.245,0.068,-0.845;
101,0.248,0.06,-0.845;
102,0.241,0.068,-0.852;
103,0.241,0.071,-0.842;
104,0.233,0.064,-0.842;
105,0.241,0.06,-0.849;
106,0.241,0.064,-0.849;
107,0.237,0.071,-0.845;
108,0.23,0.068,-0.845;
109,0.233,0.071,-0.835;
110,0.233,0.068,-0.842;
111,0.237,0.083,-0.852;
112,0.218,0.06,-0.856;
113,0.233,0.064,-0.852;
114,0.23,0.068,-0.845;
115,0.23,0.071,-0.845;
116,0.233,0.071,-0.845;
117,0.23,0.075,-0.849;
118,0.23,0.064,-0.852;
119,0.23,0.075,-0.852;
120,0.222,0.071,-0.845;
121,0.226,0.075,-0.852;
122,0.226,0.068,-0.849;
123,0.218,0.071,-0.838;
124,0.222,0.064,-0.852;
125,0.222,0.064,-0.831;
126,0.226,0.068,-0.849;
127,0.226,0.075,-0.852;
128,0.222,0.068,-0.842;
129,0.226,0.064,-0.849;
130,0.226,0.071,-0.856;
131,0.233,0.064,-0.859;
132,0.222,0.068,-0.863;
133,0.222,0.083,-0.849;
134,0.23,0.071,-0.845;
135,0.218,0.075,-0.845;
136,0.222,0.068,-0.849;
137,0.222,0.056,-0.849;
138,0.226,0.068,-0.845;
139,0.226,0.068,-0.842;
140,0.226,0.064,-0.845;
141,0.23,0.071,-0.849;
142,0.233,0.056,-0.842;
143,0.241,0.064,-0.845;
144,0.233,0.064,-0.859;
145,0.233,0.06,-0.849;
146,0.241,0.045,-0.856;
147,0.241,0.049,-0.852;
148,0.241,0.049,-0.845;
149,0.245,0.056,-0.852;
150,0.26,0.053,-0.856;
151,0.26,0.056,-0.849;
152,0.248,0.06,-0.849;
153,0.248,0.049,-0.849;
154,0.248,0.053,-0.838;
155,0.263,0.06,-0.852;
156,0.263,0.053,-0.845;
157,0.26,0.049,-0.845;
158,0.26,0.053,-0.835;
159,0.248,0.045,-0.838;
160,0.252,0.049,-0.838;
161,0.252,0.045,-0.835;
162,0.256,0.056,-0.845;
163,0.263,0.049,-0.845;
164,0.26,0.053,-0.845;
165,0.263,0.049,-0.849;
166,0.263,0.045,-0.845;
167,0.263,0.041,-0.842;
168,0.267,0.064,-0.835;
169,0.256,0.049,-0.838;
170,0.279,0.045,-0.842;
171,0.267,0.038,-0.831;
172,0.263,0.045,-0.831;
173,0.267,0.041,-0.849;
174,0.263,0.049,-0.842;
175,0.271,0.056,-0.835;
176,0.267,0.053,-0.838;
177,0.271,0.045,-0.838;
178,0.271,0.053,-0.838;
179,0.275,0.045,-0.852;
180,0.267,0.049,-0.842;
181,0.275,0.045,-0.856;
182,0.282,0.045,-0.845;
183,0.275,0.049,-0.842;
184,0.275,0.045,-0.838;
185,0.271,0.041,-0.838;
186,0.271,0.038,-0.831;
187,0.263,0.049,-0.838;
188,0.275,0.041,-0.842;
189,0.275,0.038,-0.842;
190,0.275,0.038,-0.835;
191,0.282,0.038,-0.835;
192,0.275,0.034,-0.842;
193,0.279,0.038,-0.835;
194,0.282,0.041,-0.835;
195,0.275,0.041,-0.824;
196,0.282,0.038,-0.835;
197,0.267,0.038,-0.845;
198,0.286,0.034,-0.835;
199,0.279,0.045,-0.838;
200,0.271,0.03,-0.842;
201,0.275,0.045,-0.842;
202,0.286,0.034,-0.838;
203,0.279,0.034,-0.821;
204,0.282,0.038,-0.838;
