,ax,ay,az
0,,,
1,0.952,0.023,-0.031;
2,0.956,0.023,-0.028;
3,0.956,0.041,-0.017;
4,0.945,0.03,-0.017;
5,0.937,0.011,-0.021;
6,0.949,0.008,-0.035;
7,0.952,0.019,-0.038;
8,0.949,0.034,-0.045;
9,0.941,0.049,-0.059;
10,0.945,0.03,-0.052;
11,0.952,0.004,-0.056;
12,0.952,0.008,-0.042;
13,0.956,0.011,-0.056;
14,0.933,0.015,-0.049;
15,0.949,0.03,-0.049;
16,0.956,0.034,-0.049;
17,0.952,0.041,-0.035;
18,0.941,0.049,-0.035;
19,0.937,0.045,-0.035;
20,0.941,0.053,-0.028;
21,0.941,0.053,-0.031;
22,0.945,0.041,-0.038;
23,0.945,0.045,-0.049;
24,0.952,0.041,-0.031;
25,0.952,0.053,-0.028;
26,0.96,0.053,-0.035;
27,0.952,0.064,-0.028;
28,0.937,0.083,-0.021;
29,0.926,0.079,-0.021;
30,0.922,0.071,-0.035;
31,0.937,0.068,-0.035;
32,0.941,0.075,-0.024;
33,0.949,0.075,-0.010;
34,0.949,0.086,-0.028;
35,0.941,0.083,-0.017;
36,0.945,0.075,-0.010;
37,0.949,0.075,-0.024;
38,0.956,0.068,-0.017;
39,0.952,0.071,-0.007;
40,0.949,0.068,-0.017;
41,0.949,0.068,-0.003;
42,0.949,0.075,0.007;
43,0.949,0.075,0.010;
44,0.945,0.064,0.014;
45,0.949,0.064,0.010;
46,0.945,0.075,0.010;
47,0.945,0.086,0.024;
48,0.941,0.075,0.024;
49,0.941,0.075,0.024;
50,0.945,0.079,0.028;
51,0.937,0.083,0.031;
52,0.96,0.094,0.024;
53,0.952,0.079,0.052;
54,0.933,0.079,0.042;
55,0.945,0.071,0.028;
56,0.96,0.075,0.031;
57,0.956,0.083,0.024;
58,0.952,0.09,0.052;
59,0.949,0.083,0.056;
60,0.945,0.079,0.070;
61,0.945,0.086,0.066;
62,0.945,0.075,0.063;
63,0.937,0.075,0.066;
64,0.937,0.079,0.070;
65,0.93,0.079,0.077;
66,0.949,0.071,0.070;
67,0.949,0.083,0.077;
68,0.933,0.086,0.091;
69,0.937,0.079,0.084;
70,0.945,0.075,0.077;
71,0.941,0.079,0.077;
72,0.941,0.064,0.084;
73,0.945,0.071,0.087;
74,0.945,0.079,0.094;
75,0.945,0.075,0.080;
76,0.937,0.083,0.087;
77,0.945,0.075,0.073;
78,0.937,0.071,0.080;
79,0.937,0.086,0.080;
80,0.941,0.09,0.080;
81,0.941,0.079,0.098;
82,0.937,0.083,0.087;
83,0.933,0.083,0.084;
84,0.93,0.075,0.091;
85,0.941,0.075,0.077;
86,0.949,0.083,0.066;
87,0.941,0.083,0.070;
