,ax,ay,az
0,,,
1,0.139,-0.004,-0.859;
2,0.147,0.011,-0.863;
3,0.147,0.008,-0.873;
4,0.154,0.011,-0.877;
5,0.132,0.03,-0.866;
6,0.139,0.023,-0.870;
7,0.158,0.011,-0.859;
8,0.154,0.008,-0.852;
9,0.128,0.015,-0.852;
10,0.132,0.011,-0.859;
11,0.143,0.008,-0.873;
12,0.162,0.011,-0.866;
13,0.143,0.015,-0.866;
14,0.139,0.015,-0.859;
15,0.143,0.008,-0.859;
16,0.151,0.004,-0.866;
17,0.151,0.004,-0.866;
18,0.143,0.008,-0.870;
19,0.139,0.015,-0.859;
20,0.139,0.011,-0.863;
21,0.151,-0.004,-0.856;
22,0.151,0.004,-0.863;
23,0.158,0.004,-0.859;
24,0.147,0.0,-0.859;
25,0.154,-0.008,-0.859;
26,0.143,0.008,-0.870;
27,0.143,0.008,-0.870;
28,0.132,0.011,-0.863;
29,0.143,0.015,-0.870;
30,0.147,0.004,-0.863;
31,0.147,0.004,-0.866;
32,0.143,0.011,-0.863;
33,0.143,0.011,-0.870;
34,0.151,0.004,-0.863;
35,0.147,0.0,-0.863;
36,0.147,0.008,-0.852;
37,0.151,0.008,-0.866;
38,0.143,0.004,-0.866;
39,0.139,0.008,-0.866;
40,0.143,0.011,-0.866;
41,0.139,0.023,-0.859;
42,0.139,0.011,-0.856;
43,0.143,0.008,-0.856;
44,0.143,0.0,-0.863;
45,0.154,0.004,-0.856;
46,0.147,-0.004,-0.863;
47,0.143,0.0,-0.859;
48,0.128,0.008,-0.859;
49,0.143,0.008,-0.880;
50,0.158,0.008,-0.870;
51,0.139,0.019,-0.856;
52,0.117,0.019,-0.863;
53,0.124,0.019,-0.863;
54,0.139,0.015,-0.866;
55,0.136,0.026,-0.866;
56,0.132,0.008,-0.880;
57,0.132,-0.008,-0.870;
58,0.128,-0.004,-0.859;
59,0.139,0.004,-0.863;
60,0.136,0.023,-0.870;
61,0.128,0.023,-0.877;
62,0.139,0.019,-0.870;
63,0.132,0.008,-0.859;
64,0.132,-0.004,-0.870;
65,0.132,0.0,-0.863;
66,0.132,0.015,-0.870;
67,0.136,0.023,-0.866;
68,0.132,0.03,-0.880;
69,0.143,0.03,-0.870;
70,0.139,0.026,-0.845;
71,0.132,0.0,-0.863;
72,0.132,-0.015,-0.859;
73,0.124,-0.019,-0.880;
74,0.128,-0.011,-0.866;
75,0.136,-0.015,-0.863;
76,0.132,-0.004,-0.866;
77,0.132,-0.004,-0.866;
78,0.136,0.0,-0.873;
79,0.132,0.008,-0.866;
80,0.143,0.0,-0.866;
81,0.132,-0.015,-0.859;
82,0.139,-0.011,-0.866;
83,0.139,-0.011,-0.863;
84,0.132,0.0,-0.856;
85,0.139,0.019,-0.859;
86,0.147,0.015,-0.859;
87,0.128,0.011,-0.849;
88,0.117,0.004,-0.863;
89,0.124,0.011,-0.880;
90,0.147,0.008,-0.873;
91,0.147,0.011,-0.849;
92,0.147,-0.008,-0.852;
93,0.124,-0.015,-0.863;
94,0.136,0.004,-0.870;
95,0.143,0.008,-0.859;
96,0.147,0.004,-0.863;
97,0.136,0.011,-0.859;
98,0.128,0.008,-0.863;
99,0.136,0.008,-0.873;
100,0.143,0.015,-0.866;
101,0.147,0.008,-0.863;
102,0.139,0.011,-0.870;
103,0.136,0.0,-0.870;
104,0.147,-0.008,-0.852;
105,0.143,0.004,-0.852;
106,0.132,0.008,-0.859;
107,0.136,0.004,-0.873;
108,0.136,0.008,-0.866;
109,0.151,0.008,-0.863;
110,0.147,0.004,-0.859;
111,0.143,0.008,-0.870;
112,0.139,0.008,-0.866;
113,0.143,0.008,-0.866;
114,0.147,0.004,-0.863;
115,0.147,0.011,-0.863;
116,0.147,0.015,-0.873;
117,0.147,0.004,-0.859;
118,0.154,0.015,-0.863;
