,ax,ay,az
0,,,
1,0.933,-0.064,-0.119;
2,0.937,-0.06,-0.112;
3,0.933,-0.053,-0.105;
4,0.941,-0.056,-0.108;
5,0.941,-0.056,-0.105;
6,0.937,-0.06,-0.108;
7,0.937,-0.056,-0.108;
8,0.945,-0.053,-0.115;
9,0.949,-0.041,-0.112;
10,0.937,-0.038,-0.108;
11,0.937,-0.034,-0.126;
12,0.937,-0.041,-0.105;
13,0.937,-0.034,-0.108;
14,0.937,-0.03,-0.105;
15,0.933,-0.049,-0.115;
16,0.941,-0.053,-0.115;
17,0.941,-0.045,-0.119;
18,0.933,-0.045,-0.108;
19,0.937,-0.056,-0.119;
20,0.937,-0.053,-0.105;
21,0.941,-0.034,-0.108;
22,0.93,-0.038,-0.112;
23,0.945,-0.045,-0.108;
24,0.941,-0.034,-0.108;
25,0.933,-0.041,-0.108;
26,0.937,-0.026,-0.112;
27,0.941,-0.034,-0.119;
28,0.945,-0.049,-0.108;
29,0.933,-0.041,-0.119;
30,0.93,-0.045,-0.119;
31,0.941,-0.038,-0.108;
32,0.937,-0.038,-0.115;
33,0.941,-0.041,-0.119;
34,0.937,-0.034,-0.119;
35,0.926,-0.041,-0.112;
36,0.937,-0.038,-0.122;
37,0.945,-0.049,-0.122;
38,0.937,-0.041,-0.122;
39,0.941,-0.041,-0.122;
40,0.933,-0.038,-0.112;
41,0.941,-0.038,-0.115;
42,0.933,-0.049,-0.115;
43,0.933,-0.034,-0.115;
44,0.941,-0.038,-0.122;
45,0.937,-0.034,-0.112;
46,0.93,-0.034,-0.119;
47,0.933,-0.034,-0.115;
48,0.937,-0.038,-0.129;
49,0.937,-0.034,-0.126;
50,0.937,-0.045,-0.126;
51,0.937,-0.049,-0.101;
52,0.949,-0.045,-0.126;
53,0.933,-0.038,-0.112;
54,0.937,-0.041,-0.126;
55,0.937,-0.041,-0.122;
56,0.933,-0.034,-0.122;
57,0.933,-0.034,-0.119;
58,0.933,-0.03,-0.119;
59,0.933,-0.034,-0.122;
60,0.937,-0.038,-0.112;
61,0.933,-0.041,-0.115;
62,0.941,-0.045,-0.119;
63,0.937,-0.041,-0.115;
64,0.937,-0.045,-0.126;
65,0.937,-0.038,-0.119;
66,0.93,-0.038,-0.129;
67,0.941,-0.03,-0.119;
68,0.937,-0.026,-0.115;
69,0.945,-0.034,-0.112;
70,0.952,-0.034,-0.129;
71,0.933,-0.034,-0.108;
72,0.93,-0.034,-0.094;
73,0.937,-0.034,-0.108;
74,0.941,-0.041,-0.115;
75,0.949,-0.045,-0.101;
76,0.941,-0.034,-0.094;
77,0.941,-0.034,-0.105;
78,0.941,-0.034,-0.101;
79,0.933,-0.03,-0.094;
80,0.941,-0.026,-0.094;
81,0.949,-0.023,-0.101;
82,0.933,-0.019,-0.094;
83,0.949,-0.038,-0.094;
84,0.949,-0.03,-0.094;
85,0.945,-0.019,-0.112;
86,0.937,-0.026,-0.094;
87,0.945,-0.038,-0.101;
88,0.941,-0.038,-0.098;
89,0.933,-0.038,-0.105;
90,0.933,-0.03,-0.105;
91,0.941,-0.026,-0.115;
92,0.945,-0.038,-0.108;
93,0.941,-0.026,-0.105;
94,0.937,-0.038,-0.108;
95,0.937,-0.038,-0.108;
96,0.945,-0.041,-0.108;
97,0.941,-0.026,-0.112;
98,0.937,-0.026,-0.122;
99,0.941,-0.026,-0.115;
100,0.941,-0.026,-0.133;
101,0.941,-0.026,-0.122;
102,0.941,-0.034,-0.115;
103,0.937,-0.026,-0.133;
104,0.937,-0.03,-0.119;
105,0.933,-0.038,-0.119;
106,0.933,-0.034,-0.126;
107,0.941,-0.038,-0.140;
108,0.933,-0.026,-0.133;
109,0.945,-0.026,-0.129;
110,0.949,-0.034,-0.119;
111,0.911,-0.019,-0.133;
112,0.933,-0.019,-0.136;
113,0.941,-0.034,-0.143;
114,0.937,-0.03,-0.154;
115,0.933,-0.034,-0.150;
116,0.93,-0.03,-0.150;
117,0.937,-0.03,-0.150;
118,0.933,-0.026,-0.143;
119,0.922,-0.011,-0.126;
120,0.922,-0.03,-0.157;
121,0.926,-0.023,-0.161;
122,0.937,-0.03,-0.140;
123,0.937,-0.011,-0.143;
124,0.937,-0.015,-0.140;
125,0.937,-0.026,-0.133;
126,0.937,-0.026,-0.147;
127,0.937,-0.015,-0.161;
128,0.941,-0.015,-0.143;
129,0.93,-0.019,-0.140;
130,0.926,-0.026,-0.143;
131,0.933,-0.026,-0.154;
132,0.941,-0.023,-0.154;
