,ax,ay,az
0,,,
1,0.128,0.004,-0.880;
2,0.109,0.023,-0.877;
3,0.109,0.008,-0.877;
4,0.12,0.008,-0.880;
5,0.128,0.008,-0.877;
6,0.132,0.004,-0.866;
7,0.105,0.011,-0.866;
8,0.102,0.011,-0.891;
9,0.113,0.026,-0.880;
10,0.117,0.015,-0.877;
11,0.124,0.019,-0.870;
12,0.117,0.011,-0.863;
13,0.12,0.011,-0.880;
14,0.117,0.008,-0.880;
15,0.117,0.008,-0.877;
16,0.113,0.011,-0.870;
17,0.113,0.011,-0.877;
18,0.124,0.019,-0.877;
19,0.12,0.008,-0.884;
20,0.124,0.011,-0.880;
21,0.117,0.015,-0.873;
22,0.117,0.011,-0.873;
23,0.12,0.011,-0.870;
24,0.124,0.011,-0.877;
25,0.113,0.008,-0.870;
26,0.12,0.011,-0.884;
27,0.117,0.008,-0.877;
28,0.113,0.011,-0.873;
29,0.113,0.015,-0.870;
30,0.128,0.011,-0.873;
31,0.12,0.015,-0.884;
32,0.124,0.008,-0.873;
33,0.117,0.008,-0.863;
34,0.113,0.015,-0.866;
35,0.124,0.008,-0.877;
36,0.12,0.008,-0.880;
37,0.12,0.011,-0.870;
38,0.117,0.015,-0.873;
39,0.117,0.008,-0.884;
40,0.12,0.019,-0.880;
41,0.117,0.015,-0.887;
42,0.117,0.015,-0.880;
43,0.124,0.008,-0.877;
44,0.12,0.011,-0.880;
45,0.124,0.011,-0.884;
46,0.109,0.019,-0.880;
47,0.113,0.015,-0.877;
48,0.117,0.008,-0.873;
49,0.12,0.015,-0.873;
50,0.132,0.011,-0.884;
51,0.128,0.011,-0.887;
52,0.132,0.019,-0.870;
53,0.124,0.015,-0.877;
54,0.124,0.011,-0.873;
55,0.132,0.015,-0.873;
56,0.128,0.011,-0.873;
57,0.12,0.026,-0.877;
58,0.128,0.015,-0.873;
59,0.124,0.011,-0.873;
60,0.124,0.015,-0.880;
61,0.128,0.011,-0.877;
62,0.12,0.011,-0.877;
63,0.128,0.011,-0.873;
64,0.124,0.019,-0.873;
65,0.124,0.008,-0.880;
66,0.117,0.015,-0.873;
67,0.12,0.019,-0.873;
68,0.12,0.015,-0.877;
69,0.128,0.004,-0.870;
70,0.128,0.015,-0.884;
71,0.124,0.023,-0.873;
72,0.124,0.011,-0.863;
73,0.117,0.008,-0.873;
74,0.113,0.004,-0.873;
75,0.124,0.015,-0.880;
76,0.128,0.011,-0.884;
77,0.12,0.011,-0.873;
78,0.12,0.011,-0.877;
79,0.117,0.008,-0.873;
80,0.117,0.008,-0.877;
81,0.113,0.011,-0.880;
82,0.124,0.008,-0.866;
83,0.117,0.015,-0.873;
84,0.117,0.015,-0.877;
85,0.117,0.015,-0.870;
86,0.113,0.019,-0.873;
87,0.12,0.008,-0.873;
88,0.124,0.008,-0.880;
89,0.113,0.008,-0.866;
90,0.117,0.008,-0.870;
91,0.109,0.011,-0.873;
92,0.117,0.015,-0.877;
93,0.117,0.011,-0.870;
94,0.109,0.011,-0.873;
95,0.109,0.008,-0.877;
96,0.117,0.008,-0.877;
97,0.117,0.015,-0.877;
98,0.113,0.008,-0.873;
99,0.117,0.008,-0.877;
100,0.102,0.004,-0.870;
101,0.113,0.011,-0.877;
102,0.113,0.011,-0.870;
103,0.113,0.011,-0.873;
104,0.117,0.011,-0.873;
105,0.102,0.015,-0.863;
106,0.117,0.008,-0.884;
107,0.113,0.008,-0.877;
108,0.117,0.008,-0.884;
109,0.109,0.008,-0.859;
110,0.109,0.008,-0.870;
111,0.109,0.008,-0.873;
112,0.117,0.008,-0.880;
113,0.113,0.011,-0.863;
114,0.12,0.008,-0.873;
115,0.105,0.015,-0.870;
116,0.105,0.019,-0.884;
117,0.102,0.011,-0.877;
118,0.113,0.004,-0.880;
119,0.109,0.008,-0.877;
120,0.109,0.008,-0.880;
121,0.109,0.011,-0.877;
122,0.105,0.011,-0.870;
123,0.109,0.011,-0.880;
124,0.102,0.015,-0.877;
125,0.102,0.008,-0.877;
126,0.102,0.011,-0.870;
127,0.105,0.008,-0.877;
128,0.113,0.008,-0.873;
129,0.109,0.011,-0.870;
130,0.109,0.015,-0.873;
131,0.109,0.008,-0.877;
132,0.105,0.011,-0.873;
133,0.109,0.019,-0.870;
134,0.113,0.015,-0.870;
135,0.109,0.011,-0.866;
136,0.102,0.019,-0.873;
137,0.105,0.008,-0.877;
138,0.102,0.015,-0.884;
139,0.109,0.011,-0.873;
140,0.105,0.015,-0.870;
141,0.117,0.019,-0.873;
142,0.117,0.011,-0.880;
143,0.109,0.015,-0.880;
144,0.098,0.011,-0.863;
145,0.109,0.011,-0.873;
146,0.105,0.019,-0.866;
147,0.098,0.015,-0.870;
148,0.117,0.023,-0.887;
149,0.113,0.015,-0.877;
150,0.109,0.011,-0.877;
151,0.105,0.019,-0.877;
152,0.113,0.008,-0.880;
153,0.113,0.015,-0.877;
154,0.109,0.008,-0.877;
155,0.113,0.011,-0.877;
156,0.109,0.015,-0.873;
157,0.109,0.015,-0.884;
158,0.098,0.019,-0.880;
159,0.113,0.019,-0.873;
