,ax,ay,az
0,,,
1,-0.004,-0.041,-0.898
2,-0.008,-0.041,-0.908
3,-0.011,-0.038,-0.905
4,-0.015,-0.041,-0.901
5,-0.011,-0.041,-0.905
6,-0.004,-0.034,-0.898
7,-0.004,-0.049,-0.908
8,-0.008,-0.045,-0.908
9,-0.008,-0.045,-0.908
10,-0.004,-0.03,-0.915
11,-0.011,-0.041,-0.905
12,-0.019,-0.034,-0.905
13,-0.008,-0.045,-0.908
14,-0.019,-0.041,-0.891
15,-0.008,-0.038,-0.901
16,-0.008,-0.041,-0.905
17,-0.015,-0.038,-0.912
18,-0.011,-0.038,-0.905
19,-0.015,-0.045,-0.912
20,-0.015,-0.038,-0.905
21,-0.019,-0.038,-0.908
22,-0.015,-0.041,-0.919
23,-0.019,-0.038,-0.919
24,-0.023,-0.038,-0.901
25,-0.015,-0.038,-0.915
26,-0.019,-0.041,-0.898
27,-0.015,-0.045,-0.905
28,-0.015,-0.034,-0.908
29,-0.015,-0.038,-0.905
30,-0.019,-0.041,-0.919
31,-0.015,-0.038,-0.898
32,-0.004,-0.041,-0.901
33,-0.004,-0.034,-0.908
34,-0.008,-0.038,-0.905
35,-0.004,-0.038,-0.901
36,0.0,-0.038,-0.901
37,-0.004,-0.03,-0.898
38,-0.004,-0.041,-0.905
39,-0.004,-0.038,-0.908
40,0.004,-0.034,-0.912
41,0.0,-0.03,-0.912
42,0.004,-0.038,-0.905
43,0.004,-0.034,-0.912
44,0.004,-0.034,-0.905
45,0.004,-0.038,-0.901
46,0.008,-0.03,-0.905
47,0.0,-0.026,-0.908
48,0.004,-0.038,-0.901
49,0.011,-0.034,-0.908
50,0.008,-0.034,-0.901
51,0.011,-0.034,-0.908
52,0.015,-0.034,-0.905
53,0.019,-0.034,-0.901
54,0.019,-0.034,-0.908
55,0.015,-0.034,-0.908
56,0.015,-0.03,-0.898
57,0.03,-0.038,-0.901
58,0.034,-0.03,-0.912
59,0.03,-0.034,-0.908
60,0.026,-0.03,-0.908
61,0.034,-0.045,-0.894
62,0.053,-0.034,-0.908
63,0.038,-0.026,-0.908
64,0.03,-0.034,-0.908
65,0.038,-0.03,-0.905
66,0.045,-0.026,-0.898
67,0.053,-0.026,-0.898
68,0.056,-0.034,-0.901
69,0.064,-0.026,-0.901
70,0.068,-0.038,-0.901
71,0.064,-0.03,-0.912
72,0.068,-0.034,-0.894
73,0.079,-0.03,-0.905
74,0.068,-0.03,-0.905
75,0.072,-0.038,-0.901
76,0.075,-0.038,-0.901
77,0.083,-0.034,-0.901
78,0.083,-0.03,-0.908
79,0.083,-0.038,-0.901
80,0.079,-0.038,-0.898
81,0.083,-0.038,-0.894
82,0.079,-0.034,-0.915
83,0.087,-0.034,-0.894
84,0.083,-0.026,-0.898
85,0.079,-0.03,-0.891
86,0.079,-0.034,-0.901
87,0.075,-0.034,-0.901
88,0.087,-0.045,-0.898
89,0.09,-0.038,-0.894
90,0.079,-0.038,-0.898
91,0.087,-0.038,-0.898
92,0.094,-0.038,-0.894
93,0.087,-0.026,-0.901
94,0.079,-0.034,-0.912
95,0.083,-0.034,-0.894
96,0.083,-0.041,-0.894
97,0.098,-0.041,-0.905
98,0.083,-0.034,-0.887
99,0.094,-0.038,-0.908
100,0.075,-0.034,-0.898
101,0.087,-0.038,-0.887
102,0.098,-0.034,-0.884
103,0.102,-0.038,-0.905
104,0.087,-0.034,-0.912
105,0.079,-0.038,-0.905
106,0.094,-0.034,-0.905
107,0.083,-0.041,-0.894
108,0.087,-0.038,-0.898
109,0.094,-0.034,-0.898
110,0.09,-0.034,-0.898
111,0.094,-0.03,-0.915
112,0.087,-0.03,-0.898
113,0.083,-0.038,-0.891
114,0.09,-0.041,-0.898
115,0.087,-0.034,-0.901
116,0.083,-0.034,-0.901
117,0.079,-0.026,-0.901
118,0.087,-0.034,-0.901
119,0.079,-0.019,-0.894
120,0.087,-0.034,-0.898
121,0.072,-0.034,-0.912
122,0.072,-0.038,-0.894
123,0.075,-0.034,-0.884
124,0.068,-0.041,-0.901
125,0.056,-0.034,-0.901
126,0.053,-0.03,-0.901
127,0.064,-0.038,-0.898
