,ax,ay,az
0,,,
1,0.237,0.041,-0.838;
2,0.26,0.026,-0.838;
3,0.256,0.011,-0.842;
4,0.26,0.015,-0.835;
5,0.26,0.023,-0.828;
6,0.263,0.041,-0.852;
7,0.267,0.056,-0.838;
8,0.245,0.053,-0.845;
9,0.237,0.053,-0.838;
10,0.245,0.045,-0.842;
11,0.252,0.053,-0.849;
12,0.26,0.049,-0.838;
13,0.256,0.049,-0.831;
14,0.252,0.06,-0.859;
15,0.252,0.053,-0.838;
16,0.245,0.049,-0.845;
17,0.256,0.038,-0.852;
18,0.26,0.049,-0.849;
19,0.252,0.053,-0.838;
20,0.26,0.041,-0.842;
21,0.252,0.038,-0.859;
22,0.252,0.045,-0.845;
23,0.248,0.053,-0.838;
24,0.252,0.049,-0.845;
25,0.248,0.049,-0.842;
26,0.26,0.053,-0.838;
27,0.245,0.045,-0.842;
28,0.26,0.045,-0.845;
29,0.256,0.049,-0.842;
30,0.252,0.038,-0.838;
31,0.252,0.045,-0.842;
32,0.26,0.038,-0.842;
33,0.26,0.041,-0.845;
34,0.26,0.049,-0.849;
35,0.263,0.045,-0.842;
36,0.26,0.049,-0.845;
37,0.248,0.049,-0.845;
38,0.263,0.049,-0.845;
39,0.26,0.045,-0.845;
40,0.26,0.045,-0.838;
41,0.252,0.049,-0.849;
42,0.256,0.045,-0.849;
43,0.26,0.041,-0.842;
44,0.256,0.041,-0.849;
45,0.256,0.041,-0.842;
46,0.252,0.045,-0.838;
47,0.252,0.045,-0.835;
48,0.248,0.045,-0.849;
49,0.252,0.049,-0.845;
50,0.26,0.053,-0.849;
51,0.252,0.064,-0.845;
52,0.252,0.06,-0.838;
53,0.252,0.049,-0.838;
54,0.263,0.056,-0.856;
55,0.256,0.053,-0.838;
56,0.26,0.06,-0.835;
57,0.252,0.064,-0.838;
58,0.256,0.068,-0.845;
59,0.26,0.053,-0.852;
60,0.252,0.064,-0.838;
61,0.26,0.064,-0.845;
62,0.248,0.06,-0.835;
63,0.241,0.053,-0.842;
64,0.252,0.056,-0.845;
65,0.248,0.056,-0.835;
66,0.26,0.064,-0.842;
67,0.237,0.06,-0.842;
68,0.245,0.068,-0.845;
69,0.248,0.068,-0.828;
70,0.252,0.064,-0.849;
71,0.245,0.068,-0.849;
72,0.248,0.06,-0.845;
