,ax,ay,az
0,,,
1,-0.068,-0.011,-0.905
2,-0.075,-0.011,-0.905
3,-0.075,-0.019,-0.898
4,-0.075,-0.015,-0.912
5,-0.075,-0.015,-0.905
6,-0.075,-0.019,-0.901
7,-0.072,-0.015,-0.901
8,-0.068,-0.008,-0.905
9,-0.068,-0.011,-0.908
10,-0.06,0.0,-0.905
11,-0.09,-0.026,-0.901
12,-0.079,-0.038,-0.901
13,-0.06,-0.03,-0.915
14,-0.083,-0.023,-0.908
15,-0.075,-0.023,-0.929
16,-0.064,-0.008,-0.926
17,-0.072,0.004,-0.887
18,-0.087,0.0,-0.919
19,-0.09,-0.03,-0.912
20,-0.083,-0.023,-0.905
21,-0.079,-0.023,-0.905
22,-0.072,-0.015,-0.908
23,-0.079,-0.004,-0.898
24,-0.068,0.0,-0.901
25,-0.075,-0.011,-0.901
26,-0.087,-0.011,-0.901
27,-0.075,0.0,-0.919
28,-0.064,0.0,-0.894
29,-0.06,-0.019,-0.894
30,-0.072,-0.004,-0.905
31,-0.056,-0.008,-0.908
32,-0.068,-0.004,-0.905
33,-0.068,-0.004,-0.894
34,-0.06,0.0,-0.905
35,-0.049,0.004,-0.898
36,-0.045,0.004,-0.901
37,-0.049,-0.004,-0.901
38,-0.045,0.0,-0.898
39,-0.034,0.0,-0.915
40,-0.034,0.0,-0.915
41,-0.03,-0.004,-0.894
42,-0.038,-0.011,-0.891
43,-0.03,0.004,-0.901
44,-0.026,0.0,-0.915
45,-0.026,0.004,-0.905
46,-0.026,0.004,-0.898
47,-0.023,0.008,-0.901
48,-0.008,0.0,-0.915
49,-0.023,0.0,-0.898
50,-0.011,0.0,-0.901
51,0.0,0.004,-0.915
52,-0.023,0.008,-0.901
53,-0.004,0.0,-0.908
54,-0.015,0.011,-0.901
55,0.0,0.008,-0.894
56,-0.008,0.0,-0.901
57,-0.004,0.004,-0.908
58,0.0,0.004,-0.901
59,0.0,0.004,-0.908
60,-0.008,0.004,-0.908
61,-0.008,0.004,-0.894
62,-0.004,0.008,-0.901
63,-0.008,0.0,-0.919
64,-0.015,0.011,-0.912
65,-0.004,0.004,-0.898
66,-0.008,0.0,-0.905
67,-0.008,0.004,-0.915
