,ax,ay,az
0,,,
1,-0.045,0.049,-0.880;
2,-0.034,0.038,-0.870;
3,-0.038,0.034,-0.898;
4,-0.045,0.041,-0.898;
5,-0.041,0.038,-0.898;
6,-0.045,0.053,-0.901;
7,-0.056,0.06,-0.873;
8,-0.034,0.056,-0.901;
9,-0.041,0.068,-0.891;
10,-0.056,0.068,-0.877;
11,-0.049,0.056,-0.873;
12,-0.026,0.049,-0.884;
13,-0.023,0.045,-0.884;
14,-0.045,0.053,-0.894;
15,-0.045,0.049,-0.894;
16,-0.041,0.041,-0.884;
17,-0.034,0.041,-0.884;
18,-0.041,0.045,-0.891;
19,-0.038,0.045,-0.887;
20,-0.038,0.049,-0.887;
21,-0.045,0.056,-0.894;
22,-0.038,0.064,-0.898;
23,-0.041,0.053,-0.884;
24,-0.049,0.049,-0.887;
25,-0.034,0.053,-0.884;
26,-0.041,0.049,-0.884;
27,-0.041,0.041,-0.894;
28,-0.049,0.045,-0.894;
29,-0.053,0.056,-0.887;
30,-0.023,0.06,-0.880;
31,-0.034,0.056,-0.884;
32,-0.034,0.049,-0.877;
33,-0.045,0.049,-0.901;
34,-0.041,0.049,-0.887;
35,-0.041,0.053,-0.884;
36,-0.045,0.045,-0.894;
37,-0.03,0.053,-0.894;
38,-0.034,0.049,-0.884;
39,-0.038,0.06,-0.898;
40,-0.03,0.06,-0.905;
41,-0.045,0.056,-0.891;
42,-0.049,0.06,-0.891;
43,-0.034,0.056,-0.891;
44,-0.038,0.045,-0.887;
45,-0.053,0.03,-0.898;
46,-0.041,0.023,-0.901;
47,-0.038,0.008,-0.880;
48,-0.03,0.008,-0.891;
49,-0.038,0.011,-0.894;
50,-0.041,0.034,-0.877;
51,-0.053,0.049,-0.901;
52,-0.056,0.056,-0.891;
53,-0.038,0.075,-0.877;
54,-0.038,0.071,-0.884;
55,-0.034,0.049,-0.894;
56,-0.03,0.038,-0.894;
57,-0.041,0.03,-0.887;
58,-0.038,0.026,-0.891;
59,-0.041,0.023,-0.894;
60,-0.045,0.023,-0.891;
61,-0.03,0.034,-0.891;
62,-0.038,0.026,-0.901;
63,-0.034,0.041,-0.891;
64,-0.045,0.056,-0.908;
65,-0.049,0.053,-0.898;
66,-0.034,0.056,-0.887;
67,-0.03,0.038,-0.880;
68,-0.038,0.034,-0.891;
69,-0.038,0.023,-0.891;
70,-0.03,0.026,-0.873;
71,-0.034,0.019,-0.880;
72,-0.041,0.026,-0.887;
73,-0.038,0.023,-0.873;
74,-0.038,0.041,-0.887;
75,-0.026,0.03,-0.908;
76,-0.038,0.041,-0.894;
77,-0.038,0.041,-0.905;
78,-0.034,0.049,-0.894;
79,-0.03,0.03,-0.891;
80,-0.041,0.026,-0.887;
81,-0.038,0.019,-0.891;
82,-0.041,0.023,-0.898;
83,-0.041,0.026,-0.901;
84,-0.049,0.026,-0.894;
85,-0.041,0.019,-0.880;
86,-0.056,0.049,-0.905;
87,-0.053,0.034,-0.887;
88,-0.053,0.03,-0.898;
