,ax,ay,az
0,,,
1,-0.109,0.071,-0.894;
2,-0.105,0.075,-0.884;
3,-0.105,0.075,-0.898;
4,-0.094,0.071,-0.891;
5,-0.102,0.075,-0.894;
6,-0.105,0.056,-0.880;
7,-0.124,0.079,-0.877;
8,-0.12,0.09,-0.863;
9,-0.102,0.075,-0.887;
10,-0.094,0.071,-0.884;
11,-0.109,0.071,-0.898;
12,-0.105,0.075,-0.884;
13,-0.109,0.075,-0.873;
14,-0.117,0.086,-0.870;
15,-0.117,0.09,-0.880;
16,-0.113,0.079,-0.866;
17,-0.105,0.068,-0.884;
18,-0.117,0.079,-0.894;
19,-0.105,0.068,-0.884;
20,-0.117,0.075,-0.887;
21,-0.113,0.083,-0.877;
22,-0.117,0.075,-0.866;
23,-0.113,0.079,-0.884;
24,-0.113,0.083,-0.877;
25,-0.12,0.079,-0.884;
26,-0.12,0.09,-0.873;
27,-0.124,0.071,-0.877;
28,-0.12,0.068,-0.894;
29,-0.113,0.079,-0.880;
30,-0.124,0.086,-0.866;
31,-0.098,0.079,-0.877;
32,-0.109,0.075,-0.891;
33,-0.124,0.079,-0.873;
34,-0.113,0.079,-0.884;
35,-0.113,0.075,-0.873;
36,-0.109,0.086,-0.884;
37,-0.113,0.079,-0.880;
38,-0.109,0.083,-0.866;
39,-0.105,0.071,-0.866;
40,-0.12,0.075,-0.894;
41,-0.12,0.071,-0.877;
42,-0.113,0.083,-0.877;
43,-0.109,0.075,-0.880;
44,-0.113,0.079,-0.891;
45,-0.113,0.079,-0.877;
46,-0.124,0.086,-0.884;
47,-0.117,0.079,-0.880;
48,-0.117,0.086,-0.887;
49,-0.117,0.068,-0.873;
50,-0.109,0.079,-0.880;
51,-0.117,0.068,-0.887;
52,-0.113,0.075,-0.887;
53,-0.109,0.086,-0.880;
54,-0.117,0.079,-0.884;
55,-0.117,0.075,-0.880;
56,-0.113,0.075,-0.884;
57,-0.12,0.083,-0.870;
58,-0.128,0.079,-0.873;
59,-0.117,0.086,-0.877;
60,-0.124,0.071,-0.880;
61,-0.117,0.079,-0.877;
62,-0.124,0.079,-0.880;
63,-0.117,0.071,-0.880;
64,-0.117,0.079,-0.880;
65,-0.12,0.086,-0.877;
66,-0.113,0.079,-0.870;
67,-0.117,0.075,-0.880;
68,-0.12,0.075,-0.877;
69,-0.12,0.071,-0.873;
70,-0.128,0.079,-0.877;
71,-0.12,0.09,-0.877;
72,-0.117,0.086,-0.880;
73,-0.113,0.075,-0.877;
74,-0.109,0.086,-0.898;
75,-0.128,0.086,-0.873;
76,-0.117,0.079,-0.884;
77,-0.12,0.086,-0.898;
78,-0.143,0.079,-0.866;
79,-0.117,0.083,-0.873;
80,-0.105,0.071,-0.884;
81,-0.113,0.079,-0.873;
82,-0.124,0.09,-0.870;
83,-0.113,0.083,-0.877;
84,-0.102,0.083,-0.887;
85,-0.109,0.086,-0.877;
86,-0.124,0.083,-0.880;
87,-0.109,0.079,-0.884;
88,-0.113,0.079,-0.891;
89,-0.12,0.079,-0.873;
90,-0.12,0.083,-0.873;
91,-0.124,0.068,-0.880;
92,-0.105,0.068,-0.884;
93,-0.113,0.071,-0.884;
94,-0.109,0.068,-0.873;
95,-0.109,0.06,-0.880;
96,-0.105,0.071,-0.891;
97,-0.113,0.075,-0.877;
98,-0.117,0.071,-0.873;
99,-0.136,0.083,-0.873;
100,-0.117,0.071,-0.859;
101,-0.117,0.068,-0.863;
102,-0.117,0.083,-0.905;
103,-0.12,0.079,-0.887;
104,-0.117,0.09,-0.873;
105,-0.117,0.083,-0.870;
106,-0.113,0.083,-0.891;
107,-0.12,0.071,-0.884;
108,-0.117,0.056,-0.887;
109,-0.113,0.064,-0.870;
110,-0.102,0.09,-0.873;
111,-0.117,0.117,-0.898;
112,-0.109,0.056,-0.894;
113,-0.102,0.071,-0.891;
114,-0.109,0.094,-0.873;
115,-0.117,0.098,-0.884;
116,-0.12,0.056,-0.877;
117,-0.139,0.045,-0.873;
118,-0.139,0.068,-0.880;
119,-0.124,0.094,-0.884;
120,-0.12,0.086,-0.873;
121,-0.098,0.086,-0.891;
122,-0.098,0.083,-0.877;
123,-0.113,0.079,-0.880;
124,-0.102,0.083,-0.884;
125,-0.102,0.075,-0.870;
126,-0.105,0.075,-0.873;
127,-0.102,0.079,-0.891;
128,-0.102,0.083,-0.884;
129,-0.105,0.083,-0.880;
130,-0.109,0.086,-0.877;
131,-0.094,0.075,-0.877;
132,-0.098,0.083,-0.884;
133,-0.094,0.075,-0.877;
134,-0.09,0.083,-0.880;
135,-0.098,0.086,-0.887;
136,-0.102,0.079,-0.873;
137,-0.083,0.079,-0.880;
138,-0.094,0.098,-0.880;
139,-0.079,0.083,-0.884;
140,-0.09,0.094,-0.884;
141,-0.09,0.079,-0.884;
142,-0.094,0.094,-0.880;
143,-0.079,0.083,-0.894;
144,-0.094,0.079,-0.877;
145,-0.087,0.075,-0.877;
146,-0.079,0.086,-0.880;
147,-0.087,0.079,-0.877;
148,-0.094,0.083,-0.901;
149,-0.075,0.09,-0.894;
150,-0.079,0.075,-0.873;
151,-0.083,0.09,-0.870;
152,-0.056,0.083,-0.884;
153,-0.072,0.09,-0.891;
154,-0.075,0.094,-0.884;
155,-0.083,0.083,-0.873;
156,-0.079,0.079,-0.880;
157,-0.079,0.083,-0.884;
158,-0.079,0.09,-0.884;
159,-0.068,0.083,-0.880;
160,-0.064,0.086,-0.884;
161,-0.072,0.094,-0.887;
162,-0.075,0.086,-0.873;
163,-0.068,0.09,-0.873;
164,-0.075,0.094,-0.894;
165,-0.056,0.086,-0.894;
166,-0.079,0.083,-0.880;
167,-0.064,0.086,-0.891;
168,-0.056,0.083,-0.870;
169,-0.087,0.09,-0.863;
170,-0.056,0.086,-0.908;
171,-0.056,0.09,-0.891;
172,-0.056,0.102,-0.866;
173,-0.056,0.094,-0.877;
174,-0.053,0.094,-0.887;
175,-0.053,0.09,-0.870;
176,-0.053,0.09,-0.884;
177,-0.056,0.09,-0.873;
178,-0.056,0.09,-0.880;
179,-0.056,0.09,-0.884;
180,-0.053,0.086,-0.884;
181,-0.049,0.09,-0.880;
182,-0.053,0.098,-0.870;
183,-0.056,0.094,-0.901;
184,-0.056,0.094,-0.880;
185,-0.053,0.098,-0.877;
186,-0.053,0.094,-0.863;
187,-0.06,0.102,-0.870;
188,-0.049,0.098,-0.880;
189,-0.049,0.083,-0.901;
190,-0.056,0.098,-0.884;
191,-0.056,0.098,-0.870;
192,-0.064,0.098,-0.877;
193,-0.06,0.094,-0.870;
194,-0.064,0.086,-0.880;
195,-0.06,0.09,-0.884;
196,-0.064,0.075,-0.887;
197,-0.075,0.071,-0.905;
198,-0.075,0.09,-0.880;
199,-0.068,0.098,-0.873;
200,-0.06,0.083,-0.877;
201,-0.053,0.079,-0.884;
