,ax,ay,az
0,,,
1,-0.237,-0.049,-0.884;
2,-0.252,-0.049,-0.877;
3,-0.226,-0.049,-0.856;
4,-0.241,-0.041,-0.845;
5,-0.241,-0.041,-0.884;
6,-0.248,-0.034,-0.891;
7,-0.241,-0.041,-0.880;
8,-0.248,-0.034,-0.866;
9,-0.252,-0.049,-0.870;
10,-0.237,-0.045,-0.880;
11,-0.241,-0.06,-0.880;
12,-0.245,-0.049,-0.877;
13,-0.245,-0.053,-0.866;
14,-0.23,-0.038,-0.894;
15,-0.233,-0.038,-0.884;
16,-0.248,-0.023,-0.884;
17,-0.245,-0.049,-0.877;
18,-0.237,-0.023,-0.901;
19,-0.245,-0.019,-0.887;
20,-0.252,-0.011,-0.873;
21,-0.245,-0.023,-0.866;
22,-0.248,-0.026,-0.859;
23,-0.245,-0.03,-0.870;
24,-0.248,-0.034,-0.873;
25,-0.245,-0.019,-0.884;
26,-0.252,-0.034,-0.877;
27,-0.248,-0.034,-0.873;
28,-0.256,-0.019,-0.877;
29,-0.26,-0.011,-0.884;
30,-0.245,-0.026,-0.877;
31,-0.256,-0.026,-0.877;
32,-0.256,-0.026,-0.859;
33,-0.252,-0.034,-0.873;
34,-0.252,-0.026,-0.891;
35,-0.248,-0.03,-0.877;
36,-0.256,-0.026,-0.866;
37,-0.271,-0.023,-0.856;
38,-0.245,-0.019,-0.859;
39,-0.248,-0.023,-0.870;
40,-0.256,-0.026,-0.877;
41,-0.248,-0.026,-0.880;
42,-0.252,-0.034,-0.866;
43,-0.252,-0.034,-0.852;
44,-0.252,-0.038,-0.859;
45,-0.248,-0.038,-0.887;
46,-0.245,-0.023,-0.884;
47,-0.26,-0.023,-0.859;
48,-0.245,-0.015,-0.856;
49,-0.252,-0.008,-0.870;
50,-0.248,-0.019,-0.873;
51,-0.252,-0.026,-0.880;
52,-0.226,-0.053,-0.887;
53,-0.237,-0.041,-0.887;
54,-0.256,-0.034,-0.870;
55,-0.252,-0.011,-0.856;
56,-0.241,-0.03,-0.863;
57,-0.241,-0.068,-0.877;
58,-0.248,-0.094,-0.852;
59,-0.237,-0.09,-0.863;
60,-0.241,-0.064,-0.884;
61,-0.241,-0.049,-0.884;
62,-0.233,-0.041,-0.870;
63,-0.256,-0.004,-0.877;
64,-0.26,-0.008,-0.863;
65,-0.263,0.004,-0.877;
66,-0.256,-0.023,-0.866;
67,-0.252,-0.015,-0.859;
68,-0.248,-0.023,-0.870;
69,-0.237,-0.026,-0.873;
70,-0.245,-0.026,-0.877;
71,-0.237,-0.045,-0.877;
72,-0.226,-0.023,-0.863;
73,-0.267,0.0,-0.873;
74,-0.26,-0.019,-0.849;
75,-0.241,-0.011,-0.887;
76,-0.245,-0.008,-0.884;
77,-0.233,-0.03,-0.877;
78,-0.256,-0.004,-0.880;
79,-0.271,-0.023,-0.870;
80,-0.256,-0.026,-0.866;
81,-0.233,0.0,-0.887;
82,-0.222,-0.011,-0.894;
83,-0.23,-0.011,-0.901;
84,-0.237,-0.015,-0.877;
85,-0.26,-0.019,-0.884;
86,-0.275,-0.045,-0.856;
87,-0.26,-0.026,-0.877;
88,-0.245,-0.019,-0.870;
89,-0.252,-0.008,-0.859;
90,-0.26,-0.008,-0.866;
91,-0.26,-0.011,-0.856;
92,-0.248,-0.015,-0.863;
93,-0.237,-0.011,-0.880;
94,-0.248,-0.015,-0.880;
95,-0.26,-0.023,-0.863;
96,-0.252,-0.026,-0.877;
97,-0.26,-0.008,-0.870;
98,-0.26,-0.015,-0.870;
99,-0.252,-0.015,-0.877;
100,-0.248,-0.015,-0.866;
101,-0.26,-0.008,-0.870;
102,-0.256,-0.008,-0.887;
