,ax,ay,az
0,,,
1,0.087,-0.32,-0.859;
2,0.102,-0.312,-0.859;
3,0.098,-0.301,-0.852;
4,0.09,-0.316,-0.842;
5,0.079,-0.323,-0.852;
6,0.083,-0.323,-0.852;
7,0.087,-0.32,-0.852;
8,0.075,-0.316,-0.866;
9,0.075,-0.32,-0.859;
10,0.068,-0.323,-0.856;
11,0.079,-0.327,-0.845;
12,0.083,-0.312,-0.845;
13,0.083,-0.323,-0.849;
14,0.072,-0.32,-0.859;
15,0.075,-0.32,-0.859;
16,0.083,-0.323,-0.856;
17,0.09,-0.312,-0.859;
18,0.075,-0.327,-0.859;
19,0.068,-0.312,-0.859;
20,0.079,-0.323,-0.849;
21,0.079,-0.297,-0.856;
22,0.087,-0.308,-0.845;
23,0.083,-0.323,-0.859;
24,0.079,-0.301,-0.863;
25,0.094,-0.312,-0.852;
26,0.105,-0.316,-0.849;
27,0.098,-0.308,-0.863;
28,0.083,-0.301,-0.852;
29,0.079,-0.301,-0.877;
30,0.083,-0.316,-0.856;
31,0.083,-0.308,-0.849;
32,0.079,-0.301,-0.852;
33,0.083,-0.312,-0.863;
34,0.094,-0.316,-0.866;
35,0.102,-0.308,-0.852;
36,0.09,-0.316,-0.856;
37,0.083,-0.305,-0.852;
38,0.087,-0.305,-0.863;
39,0.079,-0.29,-0.859;
40,0.075,-0.297,-0.859;
41,0.075,-0.308,-0.866;
42,0.087,-0.308,-0.859;
43,0.094,-0.32,-0.863;
44,0.087,-0.316,-0.852;
45,0.09,-0.305,-0.859;
46,0.075,-0.301,-0.856;
47,0.083,-0.308,-0.859;
48,0.087,-0.316,-0.856;
49,0.083,-0.293,-0.870;
50,0.083,-0.308,-0.866;
51,0.072,-0.312,-0.863;
52,0.083,-0.301,-0.863;
53,0.09,-0.312,-0.859;
54,0.087,-0.308,-0.852;
55,0.083,-0.305,-0.859;
56,0.075,-0.301,-0.873;
57,0.072,-0.308,-0.852;
58,0.072,-0.305,-0.863;
59,0.075,-0.305,-0.863;
60,0.064,-0.327,-0.849;
61,0.075,-0.305,-0.856;
62,0.083,-0.301,-0.852;
63,0.075,-0.305,-0.866;
64,0.075,-0.312,-0.870;
65,0.083,-0.316,-0.859;
66,0.079,-0.301,-0.884;
67,0.087,-0.308,-0.859;
68,0.098,-0.308,-0.852;
69,0.079,-0.308,-0.856;
70,0.075,-0.301,-0.856;
71,0.068,-0.301,-0.863;
72,0.06,-0.312,-0.859;
73,0.056,-0.308,-0.845;
74,0.049,-0.308,-0.835;
75,0.053,-0.305,-0.859;
76,0.075,-0.312,-0.863;
77,0.075,-0.301,-0.866;
78,0.072,-0.312,-0.863;
79,0.056,-0.312,-0.856;
80,0.056,-0.312,-0.870;
81,0.068,-0.308,-0.863;
82,0.075,-0.312,-0.856;
83,0.072,-0.293,-0.859;
84,0.064,-0.297,-0.852;
85,0.075,-0.308,-0.866;
86,0.087,-0.297,-0.856;
87,0.094,-0.301,-0.845;
88,0.075,-0.301,-0.852;
89,0.075,-0.293,-0.849;
90,0.068,-0.286,-0.877;
91,0.064,-0.305,-0.863;
92,0.072,-0.305,-0.859;
93,0.079,-0.316,-0.859;
94,0.075,-0.293,-0.852;
95,0.079,-0.301,-0.873;
96,0.072,-0.293,-0.852;
97,0.075,-0.297,-0.856;
98,0.072,-0.282,-0.877;
99,0.09,-0.312,-0.873;
100,0.087,-0.312,-0.873;
101,0.072,-0.297,-0.856;
102,0.075,-0.297,-0.842;
103,0.079,-0.297,-0.849;
104,0.087,-0.297,-0.863;
105,0.083,-0.297,-0.870;
106,0.09,-0.29,-0.852;
107,0.087,-0.297,-0.845;
108,0.079,-0.297,-0.852;
109,0.09,-0.301,-0.870;
110,0.09,-0.301,-0.852;
111,0.09,-0.278,-0.859;
112,0.087,-0.293,-0.856;
113,0.094,-0.293,-0.870;
114,0.087,-0.305,-0.866;
115,0.087,-0.29,-0.845;
116,0.083,-0.297,-0.863;
117,0.087,-0.293,-0.856;
118,0.09,-0.297,-0.863;
119,0.094,-0.29,-0.849;
120,0.083,-0.297,-0.842;
121,0.083,-0.293,-0.849;
122,0.09,-0.293,-0.863;
123,0.094,-0.293,-0.852;
124,0.094,-0.297,-0.863;
125,0.09,-0.293,-0.863;
126,0.087,-0.293,-0.856;
127,0.09,-0.293,-0.873;
128,0.098,-0.293,-0.866;
129,0.094,-0.297,-0.866;
130,0.094,-0.297,-0.870;
131,0.105,-0.297,-0.859;
132,0.094,-0.293,-0.835;
133,0.094,-0.293,-0.873;
134,0.087,-0.293,-0.870;
135,0.094,-0.293,-0.852;
136,0.094,-0.297,-0.870;
137,0.083,-0.293,-0.842;
138,0.087,-0.282,-0.852;
139,0.098,-0.282,-0.856;
140,0.098,-0.29,-0.877;
141,0.094,-0.286,-0.877;
142,0.094,-0.293,-0.859;
143,0.094,-0.29,-0.859;
144,0.102,-0.286,-0.852;
145,0.098,-0.278,-0.856;
146,0.09,-0.286,-0.866;
147,0.09,-0.29,-0.873;
148,0.094,-0.267,-0.870;
149,0.094,-0.282,-0.863;
150,0.09,-0.29,-0.849;
151,0.094,-0.282,-0.866;
152,0.094,-0.278,-0.873;
153,0.09,-0.267,-0.866;
154,0.094,-0.286,-0.849;
155,0.087,-0.286,-0.852;
156,0.098,-0.278,-0.863;
157,0.105,-0.293,-0.863;
158,0.098,-0.293,-0.863;
159,0.094,-0.29,-0.866;
160,0.09,-0.282,-0.863;
161,0.09,-0.282,-0.845;
162,0.09,-0.286,-0.852;
163,0.094,-0.286,-0.852;
164,0.098,-0.286,-0.838;
165,0.094,-0.29,-0.852;
166,0.098,-0.293,-0.873;
167,0.113,-0.293,-0.863;
168,0.094,-0.305,-0.852;
169,0.087,-0.305,-0.845;
170,0.105,-0.297,-0.859;
171,0.098,-0.301,-0.873;
172,0.094,-0.29,-0.866;
173,0.09,-0.29,-0.863;
174,0.094,-0.293,-0.863;
175,0.094,-0.301,-0.866;
176,0.09,-0.308,-0.849;
177,0.102,-0.301,-0.849;
178,0.094,-0.301,-0.845;
179,0.098,-0.297,-0.863;
180,0.102,-0.308,-0.863;
181,0.087,-0.293,-0.873;
182,0.094,-0.297,-0.880;
183,0.083,-0.316,-0.880;
184,0.072,-0.308,-0.856;
185,0.087,-0.282,-0.849;
186,0.102,-0.305,-0.856;
