,ax,ay,az
0,,,
1,0.068,0.011,0.814
2,0.087,0.008,0.817
3,0.075,0.011,0.81
4,0.075,0.015,0.821
5,0.075,0.011,0.821
6,0.072,0.023,0.821
7,0.087,0.004,0.81
8,0.068,0.011,0.814
9,0.079,0.008,0.817
10,0.068,0.011,0.814
11,0.083,0.008,0.81
12,0.072,0.011,0.81
13,0.064,0.008,0.817
14,0.068,0.008,0.821
15,0.083,0.015,0.803
16,0.064,0.008,0.821
17,0.075,0.008,0.824
18,0.083,0.008,0.814
19,0.056,0.015,0.821
20,0.072,0.008,0.796
21,0.056,0.015,0.821
22,0.072,0.008,0.828
23,0.06,0.015,0.807
24,0.045,0.026,0.8
25,0.064,0.015,0.821
26,0.072,0.004,0.828
27,0.068,0.008,0.814
28,0.056,0.03,0.807
29,0.068,0.015,0.828
30,0.075,0.008,0.835
31,0.079,0.011,0.817
32,0.049,0.015,0.817
33,0.068,0.015,0.814
34,0.087,0.015,0.81
35,0.056,0.011,0.821
36,0.072,0.004,0.814
37,0.056,0.019,0.821
38,0.075,0.011,0.828
39,0.072,0.008,0.81
40,0.06,0.011,0.81
41,0.068,0.008,0.807
42,0.045,0.015,0.824
43,0.06,0.011,0.817
44,0.06,0.008,0.814
45,0.053,0.008,0.803
46,0.049,0.015,0.821
47,0.06,0.011,0.814
48,0.056,0.008,0.814
49,0.053,0.008,0.824
50,0.06,0.011,0.814
51,0.045,0.019,0.814
52,0.038,0.015,0.831
53,0.06,0.004,0.8
54,0.015,0.019,0.821
55,0.056,0.0,0.814
56,0.045,0.023,0.842
57,0.079,0.004,0.817
58,0.03,0.011,0.81
59,0.041,0.011,0.817
60,0.041,0.019,0.838
61,0.049,0.008,0.824
62,0.041,0.011,0.817
63,0.045,0.004,0.807
64,0.038,0.008,0.814
65,0.034,0.011,0.821
66,0.038,0.011,0.81
67,0.03,0.011,0.821
68,0.034,0.008,0.828
69,0.023,0.015,0.814
70,0.023,0.008,0.824
71,0.034,0.008,0.821
72,0.038,0.008,0.824
73,0.03,0.011,0.821
74,0.034,0.004,0.817
75,0.034,0.008,0.817
76,0.034,0.008,0.817
77,0.03,0.008,0.817
78,0.023,0.004,0.828
79,0.038,0.008,0.821
80,0.034,0.015,0.821
81,0.023,0.011,0.817
82,0.019,0.008,0.81
83,0.023,0.015,0.824
84,0.034,0.004,0.828
85,0.03,0.008,0.807
86,0.0,0.019,0.821
87,0.026,0.004,0.821
88,0.03,0.0,0.824
89,0.011,0.015,0.828
90,0.023,0.026,0.81
91,0.0,0.011,0.81
92,0.011,0.004,0.821
93,0.011,0.0,0.817
94,0.019,0.008,0.817
95,0.011,0.015,0.831
96,0.011,0.011,0.831
97,0.015,0.011,0.828
98,0.008,0.011,0.817
99,0.019,0.008,0.81
100,0.023,0.008,0.803
101,0.004,0.008,0.831
102,0.011,0.008,0.821
103,0.011,0.008,0.814
104,0.004,0.008,0.828
105,0.019,0.011,0.814
106,0.015,0.008,0.821
107,0.015,0.008,0.814
108,0.015,0.008,0.814
109,0.023,0.008,0.814
110,0.019,0.008,0.81
111,0.019,0.011,0.81
112,0.026,0.011,0.814
113,0.011,0.008,0.81
114,0.008,0.0,0.817
115,0.03,0.008,0.803
116,0.019,0.011,0.814
117,0.008,0.019,0.831
118,0.049,0.023,0.807
119,0.026,0.023,0.817
120,0.038,0.004,0.807
121,0.011,0.023,0.835
122,0.06,0.011,0.828
123,0.064,0.011,0.81
124,0.015,0.026,0.81
125,0.026,0.019,0.814
126,0.053,0.019,0.835
127,0.049,0.015,0.828
128,0.038,0.015,0.824
129,0.049,0.019,0.814
130,0.053,0.015,0.81
131,0.053,0.015,0.824
132,0.056,0.019,0.814
133,0.049,0.015,0.814
134,0.06,0.026,0.828
135,0.06,0.019,0.814
136,0.041,0.023,0.838
137,0.068,0.023,0.817
138,0.056,0.019,0.814
139,0.06,0.015,0.814
140,0.068,0.019,0.81
141,0.049,0.015,0.81
142,0.068,0.011,0.838
143,0.079,0.023,0.835
144,0.064,0.023,0.824
145,0.068,0.023,0.807
146,0.068,0.026,0.814
147,0.075,0.023,0.814
148,0.083,0.019,0.814
149,0.105,0.004,0.817
150,0.09,0.023,0.814
151,0.056,0.019,0.807
152,0.094,0.026,0.824
153,0.12,0.008,0.817
154,0.079,0.019,0.81
155,0.102,0.023,0.814
156,0.094,0.023,0.814
157,0.09,0.023,0.817
158,0.102,0.03,0.817
159,0.098,0.015,0.814
160,0.105,0.015,0.824
161,0.117,0.015,0.803
162,0.075,0.023,0.824
163,0.117,0.026,0.824
164,0.075,0.023,0.807
165,0.102,0.023,0.817
166,0.102,0.011,0.817
167,0.09,0.023,0.81
168,0.094,0.023,0.814
169,0.098,0.011,0.824
170,0.109,0.011,0.814
171,0.105,0.015,0.824
172,0.083,0.023,0.81
173,0.075,0.019,0.807
174,0.102,0.019,0.81
175,0.113,0.015,0.817
176,0.09,0.015,0.807
177,0.105,0.008,0.81
178,0.098,0.019,0.817
179,0.105,0.023,0.817
180,0.102,0.011,0.803
181,0.098,0.015,0.814
182,0.102,0.03,0.817
