,ax,ay,az
0,,,
1,0.008,0.899,-0.185
2,0.0,0.895,-0.192
3,0.0,0.91,-0.185
4,0.004,0.902,-0.206
5,0.0,0.899,-0.206
6,0.0,0.899,-0.199
7,0.008,0.899,-0.203
8,0.004,0.899,-0.196
9,0.004,0.899,-0.199
10,0.0,0.906,-0.199
11,0.008,0.91,-0.178
12,0.004,0.899,-0.192
13,0.0,0.899,-0.196
14,0.0,0.906,-0.175
15,0.008,0.895,-0.182
16,0.004,0.895,-0.192
17,0.004,0.906,-0.185
18,0.008,0.899,-0.192
19,0.004,0.902,-0.192
20,0.0,0.902,-0.189
21,0.011,0.906,-0.199
22,0.004,0.891,-0.189
23,0.0,0.891,-0.192
24,-0.004,0.895,-0.182
25,0.004,0.895,-0.185
26,0.0,0.899,-0.189
27,0.0,0.895,-0.189
28,0.004,0.906,-0.185
29,0.004,0.899,-0.185
30,0.004,0.902,-0.185
31,0.004,0.899,-0.185
32,0.011,0.914,-0.196
33,-0.004,0.895,-0.175
34,0.0,0.899,-0.175
35,0.0,0.899,-0.182
36,0.004,0.902,-0.182
37,0.004,0.899,-0.178
38,0.004,0.902,-0.182
39,0.008,0.906,-0.185
40,0.004,0.899,-0.185
41,0.0,0.891,-0.175
42,0.004,0.902,-0.182
43,0.004,0.906,-0.189
44,0.0,0.902,-0.178
45,0.004,0.906,-0.175
46,0.015,0.91,-0.178
47,0.004,0.902,-0.175
48,0.004,0.895,-0.175
49,0.004,0.899,-0.175
50,0.008,0.887,-0.182
51,0.004,0.91,-0.175
52,0.0,0.899,-0.178
53,0.004,0.895,-0.178
54,0.008,0.895,-0.175
55,0.008,0.899,-0.189
56,0.004,0.899,-0.182
57,0.0,0.899,-0.189
58,0.0,0.91,-0.178
59,0.004,0.902,-0.189
60,0.0,0.91,-0.182
61,0.004,0.899,-0.182
62,0.004,0.906,-0.185
63,0.0,0.906,-0.189
64,0.0,0.906,-0.182
65,0.004,0.902,-0.175
66,0.0,0.902,-0.175
67,0.008,0.906,-0.182
68,0.026,0.921,-0.164
69,0.004,0.914,-0.178
70,0.008,0.906,-0.175
71,0.004,0.906,-0.168
72,0.004,0.902,-0.164
73,0.008,0.895,-0.178
74,0.004,0.906,-0.168
75,0.004,0.902,-0.15
76,0.0,0.902,-0.136
77,-0.004,0.899,-0.147
78,0.008,0.91,-0.143
79,0.008,0.906,-0.14
80,0.008,0.906,-0.136
81,0.008,0.91,-0.136
82,0.004,0.91,-0.14
83,0.008,0.914,-0.136
84,0.008,0.902,-0.133
85,0.004,0.914,-0.126
86,0.011,0.91,-0.105
87,0.015,0.91,-0.119
88,0.011,0.906,-0.108
89,0.0,0.902,-0.098
90,0.004,0.902,-0.108
91,0.008,0.902,-0.098
92,0.004,0.914,-0.108
93,0.008,0.925,-0.115
94,0.0,0.91,-0.105
95,0.011,0.899,-0.094
96,0.015,0.902,-0.101
97,0.004,0.914,-0.094
98,0.015,0.91,-0.098
99,0.011,0.902,-0.091
100,0.011,0.906,-0.087
101,0.004,0.917,-0.084
102,0.015,0.906,-0.091
103,0.015,0.914,-0.084
104,0.011,0.921,-0.087
105,0.004,0.914,-0.094
106,0.008,0.91,-0.07
107,0.011,0.921,-0.063
108,0.004,0.914,-0.07
109,0.015,0.925,-0.077
110,0.023,0.902,-0.063
111,0.019,0.906,-0.056
112,0.026,0.91,-0.063
113,0.026,0.921,-0.066
114,0.026,0.906,-0.07
115,0.03,0.906,-0.056
116,0.045,0.91,-0.052
117,0.034,0.902,-0.066
118,0.03,0.906,-0.07
119,0.045,0.899,-0.059
120,0.041,0.91,-0.056
121,0.038,0.917,-0.056
122,0.038,0.917,-0.066
123,0.049,0.91,-0.031
124,0.045,0.914,-0.049
125,0.045,0.91,-0.052
126,0.041,0.906,-0.045
127,0.041,0.899,-0.042
128,0.049,0.914,-0.052
129,0.045,0.906,-0.052
130,0.041,0.902,-0.042
131,0.049,0.917,-0.056
132,0.045,0.91,-0.063
133,0.049,0.91,-0.042
134,0.045,0.906,-0.038
135,0.049,0.91,-0.052
136,0.045,0.902,-0.045
137,0.049,0.917,-0.031
138,0.045,0.91,-0.045
139,0.053,0.906,-0.063
140,0.056,0.899,-0.038
141,0.045,0.902,-0.042
142,0.053,0.925,-0.052
143,0.053,0.929,-0.084
144,0.053,0.895,-0.052
