,ax,ay,az
0,,,
1,-0.068,-0.132,-0.894;
2,-0.072,-0.12,-0.898;
3,-0.075,-0.124,-0.891;
4,-0.068,-0.124,-0.887;
5,-0.06,-0.113,-0.908;
6,-0.06,-0.12,-0.887;
7,-0.079,-0.124,-0.891;
8,-0.068,-0.12,-0.891;
9,-0.064,-0.12,-0.891;
10,-0.072,-0.117,-0.894;
11,-0.064,-0.113,-0.901;
12,-0.068,-0.135,-0.880;
13,-0.056,-0.147,-0.894;
14,-0.056,-0.132,-0.908;
15,-0.064,-0.124,-0.884;
16,-0.075,-0.117,-0.908;
17,-0.068,-0.12,-0.887;
18,-0.053,-0.147,-0.870;
19,-0.041,-0.15,-0.866;
20,-0.053,-0.143,-0.894;
21,-0.075,-0.124,-0.915;
22,-0.056,-0.139,-0.884;
23,-0.056,-0.12,-0.894;
24,-0.045,-0.113,-0.898;
25,-0.045,-0.135,-0.891;
26,-0.045,-0.124,-0.905;
27,-0.06,-0.12,-0.898;
28,-0.056,-0.113,-0.898;
29,-0.06,-0.124,-0.891;
30,-0.06,-0.132,-0.891;
31,-0.053,-0.139,-0.894;
32,-0.049,-0.143,-0.905;
33,-0.06,-0.147,-0.891;
34,-0.068,-0.117,-0.891;
35,-0.056,-0.086,-0.905;
36,-0.045,-0.102,-0.905;
37,-0.034,-0.071,-0.891;
38,-0.038,-0.086,-0.898;
39,-0.045,-0.105,-0.894;
40,-0.053,-0.124,-0.901;
41,-0.064,-0.117,-0.887;
42,-0.06,-0.132,-0.894;
43,-0.056,-0.143,-0.891;
44,-0.068,-0.128,-0.898;
45,-0.041,-0.128,-0.891;
46,-0.049,-0.12,-0.884;
47,-0.045,-0.094,-0.901;
48,-0.034,-0.098,-0.894;
49,-0.049,-0.102,-0.891;
50,-0.053,-0.105,-0.901;
51,-0.053,-0.117,-0.898;
52,-0.053,-0.109,-0.905;
53,-0.053,-0.109,-0.908;
54,-0.06,-0.102,-0.894;
55,-0.045,-0.102,-0.894;
