,ax,ay,az
0,,,
1,0.305,-0.113,-0.810;
2,0.309,-0.113,-0.796;
3,0.312,-0.109,-0.810;
4,0.309,-0.105,-0.810;
5,0.316,-0.109,-0.810;
6,0.32,-0.113,-0.807;
7,0.331,-0.117,-0.796;
8,0.324,-0.113,-0.807;
9,0.32,-0.109,-0.814;
10,0.32,-0.113,-0.800;
11,0.305,-0.109,-0.810;
12,0.32,-0.105,-0.817;
13,0.335,-0.109,-0.824;
14,0.327,-0.109,-0.814;
15,0.305,-0.105,-0.789;
16,0.29,-0.105,-0.800;
17,0.301,-0.117,-0.814;
18,0.312,-0.102,-0.814;
19,0.312,-0.105,-0.821;
20,0.316,-0.102,-0.810;
21,0.309,-0.086,-0.821;
22,0.312,-0.09,-0.814;
23,0.327,-0.098,-0.810;
24,0.324,-0.109,-0.807;
25,0.316,-0.105,-0.821;
26,0.32,-0.105,-0.828;
27,0.327,-0.102,-0.810;
28,0.35,-0.169,-0.793;
29,0.222,-0.09,-0.831;
30,0.373,-0.113,-0.782;
31,0.32,-0.083,-0.807;
32,0.279,-0.117,-0.810;
33,0.312,-0.105,-0.810;
34,0.312,-0.128,-0.814;
35,0.312,-0.117,-0.810;
36,0.305,-0.117,-0.800;
37,0.312,-0.124,-0.807;
38,0.324,-0.113,-0.800;
39,0.331,-0.113,-0.810;
40,0.324,-0.105,-0.810;
41,0.324,-0.117,-0.817;
42,0.309,-0.105,-0.807;
43,0.316,-0.102,-0.807;
44,0.305,-0.109,-0.807;
45,0.316,-0.12,-0.803;
46,0.309,-0.124,-0.810;
47,0.316,-0.124,-0.807;
48,0.312,-0.132,-0.810;
49,0.312,-0.124,-0.810;
50,0.324,-0.12,-0.807;
51,0.32,-0.128,-0.807;
52,0.32,-0.113,-0.817;
53,0.312,-0.113,-0.800;
54,0.32,-0.117,-0.807;
55,0.32,-0.113,-0.803;
56,0.32,-0.117,-0.807;
57,0.309,-0.113,-0.803;
58,0.327,-0.113,-0.807;
59,0.339,-0.117,-0.817;
60,0.335,-0.12,-0.800;
61,0.312,-0.124,-0.793;
62,0.309,-0.12,-0.800;
63,0.32,-0.128,-0.810;
64,0.324,-0.12,-0.814;
65,0.324,-0.105,-0.803;
66,0.327,-0.113,-0.803;
67,0.327,-0.117,-0.807;
68,0.331,-0.128,-0.810;
69,0.327,-0.128,-0.800;
70,0.331,-0.128,-0.796;
71,0.327,-0.124,-0.803;
72,0.32,-0.124,-0.796;
73,0.327,-0.132,-0.796;
74,0.335,-0.12,-0.807;
75,0.339,-0.132,-0.803;
76,0.339,-0.124,-0.807;
77,0.327,-0.128,-0.807;
78,0.339,-0.132,-0.803;
79,0.339,-0.143,-0.793;
80,0.331,-0.135,-0.796;
81,0.331,-0.139,-0.789;
82,0.335,-0.143,-0.803;
83,0.331,-0.143,-0.807;
84,0.343,-0.135,-0.807;
85,0.346,-0.128,-0.796;
86,0.343,-0.139,-0.793;
87,0.335,-0.135,-0.796;
88,0.331,-0.143,-0.807;
89,0.343,-0.139,-0.800;
90,0.35,-0.135,-0.789;
91,0.331,-0.143,-0.800;
92,0.32,-0.139,-0.796;
93,0.335,-0.132,-0.807;
94,0.335,-0.132,-0.800;
95,0.339,-0.147,-0.793;
96,0.335,-0.147,-0.800;
97,0.331,-0.143,-0.803;
98,0.335,-0.15,-0.800;
99,0.335,-0.147,-0.789;
100,0.32,-0.154,-0.782;
101,0.32,-0.158,-0.803;
102,0.331,-0.15,-0.810;
103,0.335,-0.147,-0.810;
104,0.324,-0.139,-0.800;
105,0.305,-0.158,-0.779;
106,0.305,-0.154,-0.789;
107,0.301,-0.15,-0.810;
108,0.305,-0.158,-0.814;
109,0.316,-0.154,-0.814;
110,0.312,-0.154,-0.796;
111,0.305,-0.147,-0.796;
112,0.297,-0.15,-0.800;
113,0.297,-0.143,-0.803;
114,0.301,-0.154,-0.807;
115,0.305,-0.15,-0.814;
116,0.297,-0.162,-0.810;
117,0.294,-0.154,-0.821;
118,0.29,-0.143,-0.814;
119,0.29,-0.143,-0.817;
120,0.29,-0.154,-0.810;
121,0.294,-0.154,-0.789;
122,0.282,-0.154,-0.793;
123,0.271,-0.158,-0.817;
124,0.279,-0.158,-0.807;
125,0.301,-0.143,-0.800;
126,0.297,-0.15,-0.796;
127,0.286,-0.154,-0.793;
128,0.275,-0.15,-0.800;
129,0.297,-0.158,-0.807;
130,0.301,-0.158,-0.814;
131,0.305,-0.15,-0.814;
132,0.301,-0.15,-0.793;
133,0.286,-0.147,-0.793;
134,0.294,-0.154,-0.800;
135,0.297,-0.154,-0.807;
136,0.312,-0.162,-0.821;
137,0.312,-0.15,-0.814;
138,0.316,-0.143,-0.810;
139,0.316,-0.139,-0.807;
140,0.305,-0.15,-0.803;
141,0.294,-0.15,-0.793;
142,0.312,-0.124,-0.793;
143,0.312,-0.139,-0.803;
144,0.316,-0.139,-0.817;
145,0.305,-0.139,-0.803;
146,0.312,-0.135,-0.810;
147,0.324,-0.143,-0.807;
148,0.327,-0.135,-0.817;
149,0.32,-0.143,-0.817;
150,0.312,-0.135,-0.807;
151,0.312,-0.135,-0.807;
152,0.312,-0.135,-0.803;
153,0.312,-0.135,-0.810;
154,0.305,-0.143,-0.803;
155,0.316,-0.139,-0.814;
156,0.312,-0.139,-0.807;
157,0.312,-0.132,-0.814;
158,0.312,-0.139,-0.810;
159,0.316,-0.132,-0.807;
160,0.309,-0.139,-0.793;
161,0.316,-0.124,-0.810;
162,0.305,-0.135,-0.810;
163,0.32,-0.135,-0.807;
164,0.309,-0.135,-0.796;
165,0.309,-0.128,-0.810;
166,0.305,-0.135,-0.810;
167,0.309,-0.139,-0.807;
