,ax,ay,az
0,,,
1,0.03,-0.831,-0.451;
2,0.034,-0.827,-0.444;
3,0.049,-0.827,-0.458;
4,0.041,-0.82,-0.451;
5,0.03,-0.82,-0.447;
6,0.034,-0.812,-0.458;
7,0.038,-0.823,-0.454;
8,0.023,-0.808,-0.447;
9,0.041,-0.808,-0.451;
10,0.034,-0.816,-0.447;
11,0.03,-0.823,-0.458;
12,0.023,-0.835,-0.451;
13,0.034,-0.823,-0.451;
14,0.034,-0.82,-0.447;
15,0.026,-0.823,-0.451;
16,0.026,-0.823,-0.458;
17,0.026,-0.808,-0.444;
18,0.038,-0.808,-0.444;
19,0.038,-0.808,-0.440;
20,0.023,-0.827,-0.447;
21,0.026,-0.823,-0.447;
22,0.049,-0.82,-0.461;
23,0.034,-0.812,-0.451;
24,0.034,-0.812,-0.451;
25,0.026,-0.82,-0.454;
26,0.026,-0.812,-0.447;
27,0.034,-0.805,-0.451;
28,0.038,-0.823,-0.461;
29,0.026,-0.82,-0.447;
30,0.041,-0.827,-0.447;
31,0.03,-0.812,-0.440;
32,0.034,-0.82,-0.458;
33,0.03,-0.827,-0.458;
34,0.03,-0.827,-0.430;
35,0.03,-0.831,-0.437;
36,0.019,-0.839,-0.444;
37,0.019,-0.842,-0.447;
38,0.034,-0.823,-0.444;
39,0.038,-0.812,-0.451;
40,0.049,-0.82,-0.468;
41,0.045,-0.823,-0.465;
42,0.045,-0.812,-0.472;
43,0.045,-0.79,-0.475;
44,0.053,-0.79,-0.472;
45,0.045,-0.793,-0.475;
46,0.026,-0.801,-0.454;
47,0.015,-0.805,-0.454;
48,0.03,-0.827,-0.451;
49,0.026,-0.827,-0.454;
50,0.015,-0.827,-0.444;
51,0.011,-0.835,-0.454;
52,0.03,-0.835,-0.465;
53,0.049,-0.82,-0.468;
54,0.06,-0.82,-0.468;
55,0.03,-0.846,-0.454;
56,0.023,-0.857,-0.444;
57,0.015,-0.801,-0.447;
58,0.019,-0.79,-0.461;
59,0.03,-0.797,-0.482;
60,0.023,-0.801,-0.482;
61,0.038,-0.79,-0.485;
62,0.06,-0.76,-0.517;
63,0.049,-0.76,-0.506;
64,0.038,-0.782,-0.510;
65,0.034,-0.756,-0.475;
66,0.038,-0.744,-0.465;
67,0.041,-0.767,-0.492;
68,0.06,-0.778,-0.492;
69,0.06,-0.778,-0.489;
70,0.056,-0.778,-0.478;
71,0.038,-0.767,-0.475;
72,0.049,-0.771,-0.454;
73,0.087,-0.797,-0.444;
74,0.12,-0.827,-0.416;
75,0.128,-0.865,-0.398;
76,0.109,-0.865,-0.377;
77,0.06,-0.869,-0.367;
78,0.049,-0.906,-0.381;
79,0.045,-0.921,-0.370;
80,0.064,-0.914,-0.377;
81,0.068,-0.902,-0.363;
82,0.075,-0.88,-0.356;
83,0.079,-0.865,-0.353;
84,0.09,-0.876,-0.374;
85,0.087,-0.872,-0.381;
86,0.083,-0.861,-0.381;
87,0.094,-0.857,-0.381;
88,0.087,-0.857,-0.388;
89,0.075,-0.872,-0.395;
90,0.087,-0.884,-0.388;
91,0.087,-0.861,-0.374;
92,0.09,-0.846,-0.377;
93,0.079,-0.842,-0.398;
94,0.083,-0.85,-0.405;
95,0.09,-0.831,-0.409;
96,0.083,-0.842,-0.409;
97,0.094,-0.842,-0.405;
98,0.094,-0.842,-0.402;
99,0.102,-0.835,-0.402;
100,0.09,-0.831,-0.402;
101,0.094,-0.839,-0.405;
102,0.087,-0.839,-0.384;
103,0.094,-0.846,-0.377;
104,0.102,-0.872,-0.346;
105,0.098,-0.891,-0.321;
106,0.087,-0.891,-0.328;
107,0.09,-0.887,-0.321;
108,0.094,-0.895,-0.332;
109,0.109,-0.914,-0.339;
110,0.09,-0.902,-0.314;
111,0.09,-0.91,-0.304;
112,0.083,-0.899,-0.304;
113,0.09,-0.887,-0.314;
114,0.094,-0.895,-0.318;
115,0.079,-0.899,-0.297;
116,0.079,-0.906,-0.293;
117,0.087,-0.91,-0.311;
118,0.079,-0.887,-0.342;
119,0.079,-0.887,-0.335;
120,0.087,-0.887,-0.321;
121,0.087,-0.895,-0.311;
122,0.083,-0.902,-0.311;
123,0.079,-0.891,-0.304;
124,0.087,-0.887,-0.325;
125,0.083,-0.887,-0.328;
126,0.079,-0.876,-0.339;
127,0.083,-0.88,-0.332;
128,0.087,-0.887,-0.325;
129,0.09,-0.884,-0.311;
130,0.083,-0.891,-0.318;
131,0.079,-0.891,-0.328;
132,0.064,-0.884,-0.335;
133,0.075,-0.887,-0.321;
134,0.079,-0.884,-0.314;
135,0.072,-0.891,-0.328;
136,0.068,-0.891,-0.307;
137,0.068,-0.891,-0.311;
138,0.068,-0.887,-0.321;
139,0.072,-0.891,-0.321;
140,0.083,-0.899,-0.321;
141,0.09,-0.917,-0.318;
142,0.102,-0.895,-0.353;
143,0.105,-0.823,-0.377;
144,0.094,-0.801,-0.381;
145,0.087,-0.842,-0.346;
146,0.079,-0.872,-0.321;
147,0.075,-0.88,-0.290;
148,0.079,-0.899,-0.276;
149,0.072,-0.899,-0.279;
150,0.068,-0.899,-0.304;
151,0.075,-0.887,-0.283;
152,0.053,-0.906,-0.255;
153,0.041,-0.936,-0.227;
154,0.072,-0.933,-0.203;
155,0.064,-0.925,-0.196;
156,0.019,-0.899,-0.189;
157,0.004,-0.925,-0.185;
158,0.015,-0.944,-0.168;
159,0.023,-0.955,-0.157;
160,0.011,-0.944,-0.168;
161,0.004,-0.959,-0.143;
162,0.015,-0.966,-0.133;
163,0.023,-0.955,-0.126;
164,0.026,-0.966,-0.126;
165,-0.004,-0.959,-0.105;
166,-0.004,-0.955,-0.112;
167,0.008,-0.955,-0.101;
168,0.019,-0.989,-0.108;
169,0.015,-0.955,-0.122;
170,0.008,-0.917,-0.087;
171,0.034,-0.948,-0.084;
172,0.045,-0.951,-0.094;
173,0.049,-0.887,-0.091;
174,0.019,-0.951,-0.066;
175,0.03,-0.94,-0.056;
176,0.008,-0.91,-0.052;
177,0.004,-0.955,-0.035;
178,0.015,-0.97,-0.007;
179,0.041,-0.993,0.017;
180,0.026,-0.974,0.010;
181,0.011,-0.974,0.042;
182,-0.004,-0.963,0.035;
183,-0.019,-0.959,0.049;
184,-0.015,-0.966,0.042;
185,-0.008,-0.955,0.070;
186,0.0,-0.974,0.063;
187,0.0,-0.978,0.056;
188,0.008,-0.966,0.063;
189,0.008,-0.974,0.066;
190,0.011,-0.97,0.084;
191,0.004,-0.955,0.080;
192,0.0,-0.963,0.070;
193,0.008,-0.959,0.066;
194,0.019,-0.959,0.052;
195,0.019,-0.951,0.063;
196,0.008,-0.94,0.070;
197,0.008,-0.966,0.063;
198,0.023,-0.97,0.045;
199,0.03,-0.951,0.049;
200,0.038,-0.944,0.042;
201,0.034,-0.94,0.052;
202,0.011,-0.959,0.035;
203,0.026,-0.959,0.052;
204,0.03,-0.929,0.049;
205,0.045,-0.951,0.017;
206,0.026,-0.955,0.052;
207,0.023,-0.981,0.035;
208,0.011,-1.008,0.024;
209,0.008,-0.944,0.024;
210,0.023,-0.925,0.007;
211,0.023,-0.948,0.017;
212,0.041,-0.948,0.080;
213,0.06,-0.944,0.105;
214,0.045,-0.955,0.073;
215,0.004,-0.978,0.066;
216,0.026,-0.944,0.070;
217,0.015,-0.959,0.070;
218,0.03,-0.94,0.042;
219,0.06,-0.94,0.031;
220,0.053,-0.948,0.031;
221,0.041,-0.955,0.035;
222,0.03,-0.959,0.049;
223,0.03,-0.951,0.052;
224,0.026,-0.94,0.035;
225,0.026,-0.963,0.028;
226,0.038,-0.959,0.042;
227,0.034,-0.951,0.056;
228,0.026,-0.948,0.056;
229,0.041,-0.966,0.035;
230,0.049,-0.948,0.028;
231,0.038,-0.955,0.038;
232,0.026,-0.955,0.042;
233,0.019,-0.955,0.042;
234,0.019,-0.963,0.028;
