,ax,ay,az
0,,,
1,0.049,0.019,-0.894;
2,0.03,0.023,-0.887;
3,0.049,0.015,-0.905;
4,0.038,0.008,-0.887;
5,0.038,0.008,-0.898;
6,0.041,-0.008,-0.898;
7,0.03,0.015,-0.887;
8,0.034,0.011,-0.880;
9,0.023,0.015,-0.891;
10,0.026,0.004,-0.891;
11,0.03,0.0,-0.880;
12,0.034,0.0,-0.891;
13,0.038,0.004,-0.891;
14,0.023,-0.008,-0.912;
15,0.026,0.004,-0.877;
16,0.023,0.0,-0.880;
17,0.015,0.004,-0.905;
18,0.019,-0.004,-0.873;
19,0.023,-0.008,-0.887;
20,0.023,0.0,-0.901;
21,0.026,0.008,-0.898;
22,0.011,-0.008,-0.894;
23,0.011,-0.011,-0.891;
24,0.011,-0.011,-0.894;
25,0.015,-0.008,-0.908;
26,0.0,-0.015,-0.905;
27,0.004,-0.019,-0.894;
28,0.011,-0.011,-0.887;
29,-0.011,0.011,-0.901;
30,-0.034,0.004,-0.915;
31,0.004,-0.045,-0.894;
32,-0.004,-0.03,-0.901;
33,-0.049,-0.019,-0.884;
34,0.008,-0.019,-0.828;
35,-0.053,-0.03,-0.905;
36,-0.06,-0.008,-0.926;
37,-0.004,-0.008,-0.891;
38,-0.019,-0.008,-0.859;
39,-0.06,-0.023,-0.898;
40,-0.049,-0.019,-0.894;
41,-0.034,-0.019,-0.901;
42,-0.045,-0.015,-0.898;
43,-0.041,-0.015,-0.891;
44,-0.041,-0.004,-0.880;
45,-0.053,-0.015,-0.912;
46,-0.056,-0.023,-0.891;
47,-0.056,-0.026,-0.891;
48,-0.041,-0.004,-0.884;
49,-0.045,-0.015,-0.891;
50,-0.053,-0.015,-0.887;
51,-0.049,-0.019,-0.891;
52,-0.053,-0.015,-0.898;
53,-0.056,-0.023,-0.908;
54,-0.056,-0.019,-0.887;
55,-0.053,-0.008,-0.887;
56,-0.041,-0.011,-0.898;
57,-0.049,-0.015,-0.891;
58,-0.038,-0.015,-0.894;
59,-0.06,-0.008,-0.894;
60,-0.049,-0.019,-0.894;
61,-0.041,-0.015,-0.901;
62,-0.053,0.004,-0.891;
63,-0.064,-0.008,-0.884;
64,-0.053,-0.008,-0.894;
65,-0.038,-0.019,-0.891;
66,-0.041,-0.004,-0.891;
67,-0.049,-0.008,-0.898;
68,-0.041,-0.011,-0.898;
69,-0.041,-0.015,-0.887;
70,-0.038,-0.011,-0.884;
71,-0.045,-0.011,-0.894;
72,-0.041,-0.019,-0.894;
73,-0.053,-0.015,-0.891;
74,-0.041,-0.019,-0.891;
75,-0.045,-0.023,-0.905;
76,-0.049,-0.008,-0.887;
77,-0.049,-0.008,-0.891;
78,-0.053,-0.008,-0.894;
79,-0.049,-0.008,-0.887;
80,-0.038,-0.008,-0.894;
81,-0.041,-0.019,-0.891;
82,-0.049,-0.011,-0.891;
83,-0.049,-0.011,-0.891;
84,-0.041,-0.008,-0.887;
85,-0.049,0.004,-0.873;
86,-0.041,-0.019,-0.887;
87,-0.049,-0.011,-0.898;
88,-0.049,-0.008,-0.894;
89,-0.053,-0.011,-0.898;
90,-0.049,-0.019,-0.887;
91,-0.049,-0.011,-0.898;
92,-0.045,-0.011,-0.894;
93,-0.049,-0.008,-0.891;
94,-0.053,-0.008,-0.891;
95,-0.049,-0.011,-0.891;
96,-0.049,-0.008,-0.887;
97,-0.053,-0.015,-0.877;
98,-0.045,-0.008,-0.894;
99,-0.049,-0.015,-0.887;
100,-0.06,-0.004,-0.891;
101,-0.053,-0.008,-0.873;
102,-0.056,-0.008,-0.898;
103,-0.049,-0.011,-0.894;
104,-0.049,-0.011,-0.901;
105,-0.053,-0.004,-0.908;
106,-0.056,-0.008,-0.898;
107,-0.049,-0.019,-0.884;
108,-0.053,-0.015,-0.905;
109,-0.053,-0.008,-0.880;
110,-0.053,-0.008,-0.884;
111,-0.06,-0.011,-0.877;
112,-0.034,-0.015,-0.884;
113,-0.045,-0.011,-0.887;
114,-0.045,-0.011,-0.894;
115,-0.041,-0.011,-0.884;
116,-0.038,-0.011,-0.908;
117,-0.03,-0.015,-0.894;
118,-0.049,-0.015,-0.901;
119,-0.041,-0.015,-0.891;
120,-0.049,-0.011,-0.894;
121,-0.038,-0.015,-0.891;
122,-0.049,-0.008,-0.887;
123,-0.038,-0.004,-0.898;
124,-0.026,-0.015,-0.901;
125,-0.034,-0.004,-0.894;
126,-0.038,-0.015,-0.891;
127,-0.03,-0.015,-0.891;
128,-0.023,-0.023,-0.891;
