,ax,ay,az
0,,,
1,-0.166,-0.139,-0.887;
2,-0.162,-0.124,-0.891;
3,-0.154,-0.124,-0.884;
4,-0.147,-0.128,-0.887;
5,-0.158,-0.139,-0.880;
6,-0.162,-0.135,-0.873;
7,-0.162,-0.117,-0.891;
8,-0.158,-0.132,-0.866;
9,-0.162,-0.12,-0.887;
10,-0.154,-0.113,-0.887;
11,-0.158,-0.128,-0.891;
12,-0.154,-0.124,-0.891;
13,-0.169,-0.135,-0.880;
14,-0.162,-0.135,-0.873;
15,-0.166,-0.124,-0.880;
16,-0.166,-0.128,-0.891;
17,-0.181,-0.124,-0.894;
18,-0.166,-0.143,-0.891;
19,-0.166,-0.132,-0.870;
20,-0.162,-0.12,-0.891;
21,-0.173,-0.113,-0.891;
22,-0.166,-0.12,-0.898;
23,-0.158,-0.12,-0.880;
24,-0.169,-0.147,-0.866;
25,-0.166,-0.147,-0.887;
26,-0.166,-0.143,-0.898;
27,-0.162,-0.158,-0.884;
28,-0.151,-0.15,-0.884;
29,-0.154,-0.154,-0.901;
30,-0.162,-0.158,-0.894;
31,-0.154,-0.165,-0.877;
32,-0.162,-0.15,-0.880;
33,-0.169,-0.143,-0.880;
34,-0.158,-0.143,-0.880;
35,-0.162,-0.132,-0.891;
36,-0.173,-0.102,-0.901;
37,-0.158,-0.109,-0.891;
38,-0.169,-0.128,-0.880;
39,-0.158,-0.124,-0.877;
40,-0.162,-0.117,-0.887;
41,-0.151,-0.109,-0.884;
42,-0.154,-0.124,-0.898;
43,-0.158,-0.132,-0.877;
44,-0.169,-0.117,-0.891;
45,-0.147,-0.113,-0.898;
46,-0.151,-0.113,-0.887;
47,-0.162,-0.128,-0.898;
48,-0.151,-0.135,-0.884;
49,-0.147,-0.117,-0.891;
50,-0.147,-0.132,-0.877;
51,-0.158,-0.132,-0.873;
52,-0.132,-0.147,-0.877;
53,-0.128,-0.132,-0.877;
54,-0.139,-0.12,-0.905;
55,-0.12,-0.12,-0.884;
56,-0.136,-0.109,-0.901;
57,-0.143,-0.113,-0.877;
58,-0.128,-0.109,-0.887;
59,-0.124,-0.098,-0.898;
60,-0.117,-0.113,-0.891;
61,-0.117,-0.12,-0.905;
62,-0.124,-0.128,-0.884;
63,-0.124,-0.135,-0.887;
64,-0.109,-0.124,-0.891;
65,-0.105,-0.113,-0.898;
66,-0.102,-0.12,-0.894;
67,-0.113,-0.117,-0.894;
68,-0.113,-0.12,-0.870;
69,-0.117,-0.12,-0.880;
70,-0.102,-0.113,-0.887;
71,-0.102,-0.128,-0.894;
72,-0.098,-0.124,-0.905;
73,-0.09,-0.124,-0.891;
74,-0.105,-0.113,-0.887;
75,-0.098,-0.117,-0.873;
76,-0.098,-0.113,-0.880;
77,-0.087,-0.113,-0.894;
78,-0.087,-0.12,-0.884;
79,-0.083,-0.124,-0.891;
80,-0.083,-0.128,-0.901;
81,-0.094,-0.132,-0.905;
82,-0.098,-0.113,-0.894;
83,-0.075,-0.117,-0.898;
84,-0.068,-0.132,-0.880;
85,-0.072,-0.132,-0.891;
86,-0.064,-0.132,-0.894;
87,-0.075,-0.128,-0.880;
88,-0.068,-0.12,-0.894;
89,-0.053,-0.128,-0.891;
90,-0.068,-0.124,-0.905;
91,-0.056,-0.143,-0.891;
92,-0.06,-0.128,-0.891;
93,-0.038,-0.128,-0.894;
94,-0.034,-0.12,-0.891;
95,-0.038,-0.124,-0.887;
96,-0.053,-0.12,-0.894;
97,-0.041,-0.132,-0.894;
98,-0.026,-0.143,-0.887;
99,-0.034,-0.12,-0.901;
100,-0.03,-0.135,-0.894;
101,-0.026,-0.135,-0.894;
102,-0.034,-0.139,-0.887;
103,-0.03,-0.128,-0.898;
104,-0.011,-0.12,-0.891;
105,-0.011,-0.128,-0.894;
106,-0.011,-0.139,-0.887;
107,-0.011,-0.132,-0.898;
108,-0.011,-0.132,-0.894;
109,-0.011,-0.139,-0.891;
110,-0.008,-0.135,-0.901;
111,-0.004,-0.113,-0.905;
112,-0.004,-0.135,-0.901;
113,-0.008,-0.132,-0.901;
114,-0.008,-0.139,-0.894;
115,0.004,-0.139,-0.898;
116,0.011,-0.135,-0.891;
117,0.004,-0.132,-0.905;
118,0.0,-0.139,-0.898;
119,0.0,-0.132,-0.887;
120,0.004,-0.139,-0.891;
121,0.004,-0.139,-0.891;
122,0.015,-0.139,-0.912;
123,0.011,-0.143,-0.905;
124,0.004,-0.147,-0.880;
125,0.015,-0.132,-0.891;
126,0.011,-0.135,-0.898;
127,0.0,-0.139,-0.894;
128,0.004,-0.147,-0.898;
129,0.004,-0.132,-0.884;
130,0.03,-0.124,-0.887;
131,0.034,-0.132,-0.873;
132,0.026,-0.139,-0.891;
133,0.019,-0.143,-0.898;
134,0.015,-0.15,-0.898;
135,0.026,-0.135,-0.898;
136,0.026,-0.143,-0.884;
137,0.023,-0.147,-0.884;
138,0.019,-0.135,-0.894;
139,0.019,-0.128,-0.887;
140,0.026,-0.135,-0.894;
141,0.034,-0.132,-0.898;
142,0.023,-0.147,-0.894;
143,0.019,-0.135,-0.894;
144,0.03,-0.143,-0.898;
145,0.03,-0.135,-0.891;
146,0.023,-0.135,-0.877;
147,0.034,-0.135,-0.891;
148,0.03,-0.139,-0.894;
149,0.019,-0.132,-0.894;
150,0.023,-0.128,-0.901;
151,0.023,-0.12,-0.912;
152,0.023,-0.139,-0.884;
153,0.011,-0.135,-0.891;
154,0.008,-0.132,-0.887;
155,0.019,-0.132,-0.905;
156,0.004,-0.135,-0.887;
157,0.004,-0.135,-0.905;
158,0.011,-0.128,-0.908;
159,0.0,-0.128,-0.905;
160,0.004,-0.135,-0.884;
161,0.011,-0.124,-0.880;
162,0.023,-0.113,-0.908;
163,0.011,-0.128,-0.901;
164,0.0,-0.135,-0.912;
165,-0.011,-0.147,-0.880;
166,0.0,-0.147,-0.891;
167,0.015,-0.139,-0.887;
168,0.008,-0.135,-0.894;
169,0.004,-0.132,-0.891;
170,-0.004,-0.132,-0.894;
171,-0.011,-0.128,-0.880;
172,-0.008,-0.132,-0.887;
173,0.0,-0.128,-0.887;
174,-0.004,-0.132,-0.894;
175,-0.026,-0.147,-0.884;
176,-0.023,-0.15,-0.884;
177,-0.023,-0.135,-0.891;
178,-0.023,-0.124,-0.898;
179,-0.026,-0.128,-0.887;
180,-0.038,-0.128,-0.866;
181,-0.038,-0.12,-0.884;
182,-0.011,-0.109,-0.912;
183,-0.008,-0.12,-0.936;
184,-0.053,-0.117,-0.915;
185,-0.072,-0.109,-0.901;
186,-0.053,-0.124,-0.880;
187,-0.041,-0.132,-0.887;
188,-0.041,-0.117,-0.905;
189,-0.072,-0.128,-0.898;
190,-0.083,-0.128,-0.901;
191,-0.083,-0.135,-0.884;
192,-0.072,-0.109,-0.880;
193,-0.064,-0.12,-0.901;
194,-0.083,-0.105,-0.901;
195,-0.087,-0.128,-0.908;
