,ax,ay,az
0,,,
1,0.011,-0.019,-0.905
2,0.011,-0.019,-0.912
3,0.011,-0.023,-0.908
4,0.015,-0.008,-0.905
5,0.019,-0.023,-0.912
6,0.011,-0.011,-0.905
7,0.019,0.0,-0.915
8,0.026,-0.008,-0.901
9,0.023,-0.011,-0.908
10,0.011,-0.008,-0.915
11,0.015,-0.011,-0.905
12,0.019,-0.011,-0.905
13,0.015,-0.015,-0.915
14,0.023,-0.019,-0.922
15,0.015,-0.011,-0.919
16,0.03,-0.015,-0.915
17,0.015,-0.011,-0.908
18,0.019,-0.008,-0.905
19,0.015,-0.008,-0.901
20,0.015,-0.004,-0.908
21,0.015,0.0,-0.908
22,0.019,-0.004,-0.912
23,0.026,0.0,-0.919
24,0.034,-0.008,-0.915
25,0.03,-0.004,-0.898
26,0.026,0.008,-0.905
27,0.019,0.011,-0.905
28,0.019,0.004,-0.908
29,0.023,0.0,-0.912
30,0.023,0.0,-0.887
31,0.023,0.011,-0.912
32,0.034,0.008,-0.908
33,0.041,0.004,-0.936
34,0.034,0.004,-0.905
35,0.03,0.008,-0.905
36,0.026,0.015,-0.891
37,0.034,0.03,-0.898
38,0.03,0.023,-0.908
39,0.03,0.023,-0.908
40,0.034,0.015,-0.905
41,0.03,0.015,-0.915
42,0.034,0.019,-0.926
43,0.03,0.019,-0.912
44,0.03,0.03,-0.891
45,0.03,0.041,-0.898
46,0.026,0.038,-0.898
47,0.038,0.026,-0.919
48,0.034,0.026,-0.908
49,0.03,0.045,-0.908
50,0.034,0.034,-0.901
51,0.038,0.038,-0.898
52,0.026,0.041,-0.901
53,0.034,0.049,-0.901
54,0.026,0.03,-0.898
55,0.034,0.045,-0.901
56,0.034,0.041,-0.905
57,0.03,0.053,-0.929
58,0.034,0.041,-0.901
59,0.034,0.053,-0.912
60,0.03,0.053,-0.908
61,0.041,0.053,-0.894
62,0.03,0.064,-0.901
63,0.023,0.056,-0.926
64,0.041,0.049,-0.908
65,0.034,0.053,-0.901
66,0.03,0.056,-0.887
67,0.034,0.064,-0.898
68,0.034,0.064,-0.905
69,0.034,0.071,-0.898
70,0.038,0.06,-0.905
71,0.038,0.06,-0.894
72,0.03,0.06,-0.894
73,0.034,0.075,-0.912
74,0.03,0.053,-0.908
75,0.026,0.056,-0.898
76,0.038,0.06,-0.898
77,0.026,0.06,-0.901
78,0.034,0.064,-0.905
79,0.041,0.068,-0.905
80,0.041,0.064,-0.905
81,0.03,0.064,-0.901
82,0.03,0.056,-0.912
83,0.038,0.053,-0.905
84,0.034,0.056,-0.891
85,0.038,0.064,-0.905
86,0.038,0.064,-0.908
87,0.041,0.053,-0.908
88,0.034,0.056,-0.905
89,0.045,0.056,-0.898
90,0.034,0.06,-0.905
91,0.03,0.056,-0.933
92,0.038,0.045,-0.898
93,0.049,0.056,-0.891
94,0.03,0.064,-0.912
95,0.03,0.053,-0.912
96,0.034,0.034,-0.901
97,0.034,0.053,-0.891
98,0.03,0.068,-0.901
99,0.03,0.056,-0.915
100,0.034,0.034,-0.908
101,0.034,0.049,-0.891
102,0.03,0.064,-0.901
103,0.03,0.041,-0.898
104,0.026,0.03,-0.915
105,0.026,0.023,-0.915
106,0.026,0.03,-0.908
107,0.023,0.038,-0.891
108,0.023,0.041,-0.901
109,0.026,0.03,-0.912
110,0.019,0.023,-0.901
111,0.023,0.019,-0.905
112,0.023,0.019,-0.898
113,0.023,0.015,-0.912
114,0.023,0.011,-0.912
115,0.015,0.015,-0.919
116,0.019,0.015,-0.905
117,0.015,0.008,-0.905
118,0.023,0.019,-0.894
119,0.015,0.008,-0.905
120,0.011,0.008,-0.908
121,0.011,0.008,-0.919
122,0.011,0.0,-0.908
123,0.019,0.004,-0.908
124,0.011,0.004,-0.922
125,0.011,-0.004,-0.905
126,0.019,0.0,-0.915
127,0.015,0.0,-0.901
128,0.008,0.004,-0.912
129,0.015,-0.008,-0.915
130,0.011,-0.004,-0.912
131,0.004,0.0,-0.905
132,0.008,-0.004,-0.908
133,0.004,0.0,-0.898
134,0.015,0.0,-0.912
135,0.008,-0.004,-0.915
136,0.011,-0.008,-0.908
137,0.011,-0.008,-0.919
138,0.008,-0.015,-0.915
139,0.015,-0.004,-0.915
140,0.008,-0.008,-0.905
141,0.023,0.0,-0.915
142,0.004,-0.008,-0.905
143,0.015,-0.011,-0.905
144,0.015,-0.008,-0.912
145,0.011,-0.008,-0.912
146,0.008,-0.011,-0.905
147,0.019,-0.004,-0.905
148,0.008,-0.011,-0.901
149,0.008,0.0,-0.908
150,0.011,0.0,-0.898
151,0.011,-0.008,-0.908
152,0.011,-0.015,-0.908
153,0.008,-0.008,-0.908
154,0.015,-0.019,-0.908
155,0.015,-0.015,-0.912
156,0.011,-0.019,-0.915
