,ax,ay,az
0,,,
1,-0.128,0.004,-0.887;
2,-0.12,0.011,-0.880;
3,-0.132,0.0,-0.894;
4,-0.109,0.004,-0.894;
5,-0.105,0.0,-0.880;
6,-0.109,0.011,-0.898;
7,-0.102,0.0,-0.894;
8,-0.12,0.0,-0.901;
9,-0.113,0.0,-0.898;
10,-0.109,-0.008,-0.894;
11,-0.12,-0.011,-0.901;
12,-0.124,0.0,-0.894;
13,-0.12,0.004,-0.887;
14,-0.128,0.019,-0.887;
15,-0.12,0.008,-0.894;
16,-0.132,0.004,-0.898;
17,-0.128,0.0,-0.901;
18,-0.128,-0.008,-0.894;
19,-0.128,0.0,-0.894;
20,-0.136,-0.004,-0.894;
21,-0.132,0.0,-0.894;
22,-0.139,0.0,-0.894;
23,-0.132,-0.015,-0.894;
24,-0.128,0.004,-0.891;
25,-0.132,-0.004,-0.898;
26,-0.128,0.004,-0.894;
27,-0.132,-0.004,-0.898;
28,-0.132,0.0,-0.891;
29,-0.136,0.004,-0.891;
30,-0.132,0.008,-0.884;
31,-0.132,0.0,-0.891;
32,-0.139,0.011,-0.891;
33,-0.128,0.008,-0.912;
34,-0.136,0.004,-0.880;
35,-0.136,-0.004,-0.880;
36,-0.132,0.0,-0.898;
37,-0.124,-0.008,-0.901;
38,-0.12,0.008,-0.901;
39,-0.139,0.004,-0.884;
40,-0.128,0.011,-0.891;
41,-0.128,0.011,-0.901;
42,-0.132,0.008,-0.887;
43,-0.113,-0.008,-0.880;
44,-0.117,-0.004,-0.877;
45,-0.117,-0.004,-0.915;
46,-0.128,0.004,-0.908;
47,-0.128,-0.008,-0.884;
48,-0.139,0.008,-0.870;
49,-0.132,0.026,-0.891;
50,-0.132,0.026,-0.894;
51,-0.132,0.011,-0.898;
52,-0.136,0.011,-0.894;
53,-0.136,0.008,-0.880;
54,-0.12,0.011,-0.891;
55,-0.128,0.011,-0.901;
56,-0.128,-0.004,-0.887;
57,-0.109,0.0,-0.901;
58,-0.12,0.015,-0.905;
59,-0.139,0.019,-0.884;
60,-0.139,0.019,-0.891;
61,-0.136,0.03,-0.880;
62,-0.132,0.026,-0.880;
63,-0.124,0.015,-0.894;
64,-0.136,0.023,-0.887;
65,-0.124,0.008,-0.894;
66,-0.117,0.008,-0.884;
67,-0.109,0.008,-0.891;
68,-0.132,0.011,-0.894;
69,-0.154,0.004,-0.905;
70,-0.169,0.008,-0.884;
71,-0.136,0.015,-0.891;
72,-0.113,0.015,-0.894;
73,-0.132,0.015,-0.898;
74,-0.143,0.011,-0.891;
75,-0.143,0.0,-0.877;
76,-0.151,0.015,-0.891;
77,-0.151,0.015,-0.894;
78,-0.158,0.015,-0.887;
79,-0.166,0.023,-0.887;
80,-0.173,0.011,-0.894;
81,-0.151,0.019,-0.898;
82,-0.139,0.011,-0.894;
83,-0.166,0.019,-0.873;
84,-0.169,0.03,-0.898;
85,-0.158,0.019,-0.880;
86,-0.147,0.011,-0.884;
87,-0.154,0.023,-0.880;
88,-0.158,0.019,-0.894;
89,-0.147,0.019,-0.891;
90,-0.147,0.019,-0.905;
91,-0.147,0.011,-0.887;
92,-0.166,0.015,-0.894;
93,-0.158,0.03,-0.887;
94,-0.162,0.015,-0.898;
95,-0.154,0.015,-0.891;
96,-0.158,0.015,-0.901;
97,-0.154,0.019,-0.894;
98,-0.154,0.019,-0.891;
99,-0.158,0.019,-0.877;
100,-0.154,0.026,-0.884;
101,-0.154,0.026,-0.887;
102,-0.154,0.03,-0.884;
103,-0.139,0.023,-0.891;
104,-0.151,0.011,-0.884;
105,-0.132,0.026,-0.898;
106,-0.151,0.041,-0.884;
107,-0.143,0.034,-0.877;
108,-0.143,0.038,-0.880;
109,-0.139,0.03,-0.898;
110,-0.128,0.03,-0.894;
111,-0.136,0.023,-0.884;
112,-0.132,0.026,-0.884;
113,-0.124,0.015,-0.884;
114,-0.136,0.038,-0.880;
115,-0.132,0.041,-0.884;
116,-0.143,0.041,-0.887;
117,-0.132,0.03,-0.873;
118,-0.132,0.038,-0.884;
119,-0.124,0.038,-0.884;
120,-0.124,0.041,-0.884;
121,-0.132,0.034,-0.891;
122,-0.139,0.045,-0.884;
123,-0.124,0.034,-0.877;
124,-0.12,0.041,-0.894;
125,-0.109,0.045,-0.880;
126,-0.12,0.034,-0.894;
127,-0.124,0.03,-0.898;
128,-0.12,0.045,-0.894;
129,-0.098,0.053,-0.884;
130,-0.105,0.053,-0.884;
131,-0.102,0.038,-0.891;
132,-0.102,0.041,-0.891;
133,-0.098,0.045,-0.898;
134,-0.109,0.049,-0.891;
135,-0.105,0.049,-0.887;
136,-0.094,0.049,-0.887;
137,-0.09,0.038,-0.894;
138,-0.09,0.045,-0.915;
139,-0.087,0.045,-0.884;
140,-0.09,0.053,-0.894;
141,-0.09,0.045,-0.891;
142,-0.083,0.056,-0.905;
143,-0.087,0.049,-0.891;
144,-0.09,0.053,-0.891;
145,-0.083,0.056,-0.898;
146,-0.094,0.053,-0.884;
147,-0.09,0.053,-0.898;
148,-0.083,0.049,-0.894;
149,-0.083,0.06,-0.887;
150,-0.075,0.049,-0.891;
151,-0.072,0.053,-0.901;
152,-0.087,0.06,-0.891;
153,-0.083,0.053,-0.880;
154,-0.079,0.053,-0.884;
155,-0.079,0.056,-0.891;
156,-0.072,0.056,-0.894;
157,-0.079,0.056,-0.884;
158,-0.064,0.071,-0.884;
159,-0.064,0.06,-0.894;
160,-0.075,0.056,-0.880;
161,-0.075,0.064,-0.887;
162,-0.068,0.06,-0.884;
163,-0.068,0.053,-0.880;
164,-0.068,0.068,-0.898;
165,-0.079,0.064,-0.870;
166,-0.087,0.06,-0.873;
167,-0.083,0.064,-0.891;
168,-0.075,0.068,-0.873;
169,-0.072,0.068,-0.880;
170,-0.068,0.068,-0.891;
171,-0.06,0.068,-0.901;
172,-0.064,0.053,-0.891;
173,-0.079,0.06,-0.894;
174,-0.083,0.064,-0.877;
175,-0.064,0.068,-0.894;
176,-0.064,0.06,-0.894;
177,-0.068,0.064,-0.905;
178,-0.072,0.068,-0.887;
179,-0.087,0.06,-0.880;
180,-0.068,0.071,-0.891;
181,-0.079,0.071,-0.894;
182,-0.072,0.053,-0.891;
183,-0.09,0.064,-0.901;
184,-0.087,0.068,-0.884;
185,-0.079,0.053,-0.880;
186,-0.075,0.053,-0.880;
187,-0.072,0.056,-0.891;
188,-0.079,0.056,-0.884;
189,-0.09,0.064,-0.877;
190,-0.087,0.06,-0.877;
191,-0.09,0.06,-0.891;
192,-0.083,0.049,-0.887;
193,-0.083,0.06,-0.898;
194,-0.087,0.049,-0.891;
195,-0.09,0.06,-0.894;
196,-0.087,0.045,-0.894;
197,-0.087,0.045,-0.901;
198,-0.105,0.049,-0.887;
199,-0.102,0.053,-0.894;
200,-0.102,0.041,-0.898;
201,-0.105,0.045,-0.894;
202,-0.105,0.041,-0.891;
203,-0.098,0.045,-0.884;
204,-0.117,0.049,-0.891;
205,-0.105,0.038,-0.891;
206,-0.105,0.03,-0.891;
207,-0.102,0.041,-0.891;
208,-0.113,0.053,-0.894;
209,-0.109,0.045,-0.891;
210,-0.109,0.034,-0.887;
211,-0.113,0.038,-0.894;
212,-0.117,0.034,-0.894;
213,-0.124,0.038,-0.894;
214,-0.117,0.03,-0.894;
215,-0.124,0.034,-0.894;
216,-0.12,0.034,-0.887;
217,-0.128,0.026,-0.894;
218,-0.128,0.023,-0.891;
219,-0.128,0.034,-0.905;
220,-0.136,0.034,-0.891;
221,-0.128,0.023,-0.877;
222,-0.132,0.026,-0.884;
223,-0.132,0.03,-0.894;
224,-0.132,0.03,-0.891;
