,ax,ay,az
0,,,
1,0.301,0.049,-0.828;
2,0.305,0.049,-0.835;
3,0.29,0.049,-0.835;
4,0.301,0.056,-0.831;
5,0.294,0.049,-0.814;
6,0.301,0.064,-0.814;
7,0.29,0.06,-0.821;
8,0.286,0.06,-0.831;
9,0.294,0.079,-0.821;
10,0.29,0.086,-0.828;
11,0.282,0.083,-0.828;
12,0.286,0.071,-0.824;
13,0.286,0.071,-0.835;
14,0.279,0.075,-0.828;
15,0.294,0.071,-0.835;
16,0.29,0.071,-0.842;
17,0.286,0.064,-0.838;
18,0.294,0.075,-0.824;
19,0.294,0.079,-0.814;
20,0.294,0.075,-0.817;
21,0.29,0.083,-0.842;
22,0.294,0.075,-0.835;
23,0.301,0.079,-0.824;
24,0.305,0.071,-0.821;
25,0.297,0.075,-0.824;
26,0.286,0.071,-0.828;
27,0.294,0.075,-0.831;
28,0.297,0.079,-0.828;
29,0.294,0.083,-0.817;
30,0.297,0.079,-0.824;
31,0.279,0.083,-0.824;
32,0.29,0.071,-0.814;
33,0.29,0.083,-0.831;
34,0.286,0.075,-0.835;
35,0.286,0.079,-0.831;
36,0.282,0.086,-0.831;
37,0.282,0.079,-0.828;
38,0.29,0.083,-0.831;
39,0.282,0.075,-0.831;
40,0.282,0.071,-0.821;
41,0.279,0.079,-0.824;
42,0.286,0.083,-0.817;
43,0.275,0.086,-0.824;
44,0.286,0.071,-0.828;
45,0.282,0.083,-0.835;
46,0.275,0.086,-0.838;
47,0.282,0.079,-0.828;
48,0.275,0.075,-0.824;
49,0.271,0.079,-0.828;
50,0.275,0.079,-0.828;
51,0.275,0.09,-0.831;
52,0.279,0.071,-0.842;
53,0.267,0.094,-0.828;
54,0.26,0.083,-0.828;
55,0.263,0.09,-0.828;
56,0.267,0.09,-0.838;
57,0.267,0.086,-0.831;
58,0.263,0.086,-0.835;
59,0.252,0.086,-0.828;
60,0.26,0.086,-0.835;
61,0.26,0.09,-0.828;
62,0.252,0.083,-0.831;
63,0.252,0.086,-0.845;
64,0.252,0.09,-0.842;
65,0.252,0.086,-0.831;
66,0.245,0.094,-0.824;
67,0.248,0.086,-0.842;
68,0.248,0.094,-0.838;
69,0.252,0.09,-0.838;
70,0.252,0.086,-0.835;
71,0.241,0.094,-0.842;
72,0.248,0.09,-0.842;
73,0.245,0.079,-0.849;
74,0.237,0.094,-0.831;
75,0.23,0.09,-0.828;
76,0.237,0.083,-0.852;
77,0.233,0.083,-0.835;
78,0.237,0.09,-0.835;
79,0.237,0.094,-0.838;
80,0.23,0.086,-0.842;
81,0.226,0.094,-0.845;
82,0.222,0.102,-0.835;
83,0.23,0.086,-0.838;
84,0.226,0.086,-0.842;
85,0.222,0.094,-0.849;
86,0.226,0.09,-0.842;
87,0.218,0.09,-0.849;
88,0.218,0.086,-0.849;
89,0.211,0.086,-0.849;
90,0.222,0.083,-0.842;
91,0.215,0.09,-0.831;
92,0.207,0.086,-0.838;
93,0.211,0.09,-0.845;
94,0.207,0.098,-0.849;
95,0.226,0.09,-0.842;
96,0.218,0.086,-0.835;
97,0.215,0.098,-0.852;
98,0.215,0.09,-0.835;
99,0.215,0.086,-0.849;
100,0.211,0.098,-0.856;
101,0.207,0.102,-0.842;
102,0.218,0.094,-0.838;
103,0.215,0.094,-0.852;
104,0.222,0.09,-0.849;
105,0.215,0.094,-0.838;
106,0.207,0.086,-0.828;
107,0.211,0.09,-0.838;
108,0.222,0.086,-0.852;
109,0.222,0.086,-0.845;
110,0.215,0.094,-0.842;
111,0.218,0.094,-0.838;
112,0.215,0.094,-0.835;
113,0.222,0.083,-0.835;
114,0.222,0.083,-0.842;
115,0.226,0.086,-0.842;
116,0.226,0.083,-0.842;
117,0.237,0.086,-0.845;
118,0.245,0.079,-0.856;
119,0.241,0.094,-0.842;
120,0.241,0.094,-0.835;
121,0.256,0.083,-0.838;
122,0.248,0.09,-0.835;
123,0.252,0.079,-0.842;
124,0.252,0.086,-0.838;
125,0.252,0.086,-0.835;
126,0.26,0.079,-0.835;
127,0.256,0.086,-0.842;
128,0.263,0.071,-0.838;
129,0.263,0.071,-0.831;
130,0.267,0.079,-0.828;
131,0.256,0.086,-0.831;
132,0.263,0.079,-0.824;
133,0.256,0.079,-0.831;
134,0.267,0.086,-0.838;
135,0.263,0.094,-0.831;
136,0.271,0.086,-0.831;
137,0.286,0.075,-0.824;
138,0.279,0.071,-0.831;
139,0.271,0.075,-0.828;
140,0.282,0.075,-0.835;
141,0.279,0.086,-0.835;
142,0.275,0.079,-0.831;
143,0.29,0.075,-0.845;
144,0.294,0.083,-0.845;
145,0.279,0.083,-0.828;
146,0.279,0.075,-0.828;
147,0.286,0.083,-0.817;
148,0.282,0.079,-0.831;
149,0.282,0.079,-0.831;
150,0.282,0.079,-0.828;
151,0.282,0.083,-0.835;
152,0.294,0.086,-0.831;
153,0.282,0.086,-0.835;
154,0.282,0.079,-0.824;
155,0.282,0.079,-0.824;
156,0.275,0.068,-0.821;
157,0.282,0.071,-0.831;
158,0.282,0.071,-0.824;
159,0.286,0.079,-0.831;
160,0.282,0.086,-0.821;
161,0.282,0.083,-0.817;
162,0.282,0.086,-0.821;
163,0.279,0.086,-0.828;
164,0.297,0.083,-0.817;
165,0.279,0.083,-0.821;
166,0.286,0.071,-0.824;
167,0.286,0.079,-0.824;
168,0.286,0.071,-0.828;
169,0.275,0.083,-0.824;
170,0.275,0.071,-0.842;
171,0.286,0.075,-0.828;
172,0.29,0.083,-0.828;
173,0.282,0.068,-0.824;
174,0.29,0.068,-0.821;
175,0.29,0.071,-0.835;
176,0.279,0.068,-0.824;
177,0.286,0.075,-0.842;
178,0.279,0.068,-0.831;
179,0.29,0.083,-0.838;
180,0.29,0.083,-0.842;
181,0.29,0.079,-0.821;
182,0.271,0.068,-0.821;
183,0.271,0.083,-0.817;
184,0.275,0.083,-0.831;
185,0.282,0.086,-0.835;
186,0.279,0.086,-0.828;
187,0.286,0.075,-0.835;
188,0.282,0.068,-0.824;
189,0.286,0.075,-0.838;
190,0.286,0.075,-0.831;
191,0.29,0.068,-0.838;
192,0.29,0.071,-0.831;
193,0.286,0.079,-0.835;
194,0.286,0.083,-0.831;
195,0.286,0.086,-0.817;
