,ax,ay,az
0,,,
1,-0.053,0.004,-0.901;
2,-0.056,0.008,-0.884;
3,-0.056,0.008,-0.887;
4,-0.045,0.011,-0.898;
5,-0.053,0.008,-0.891;
6,-0.045,0.008,-0.898;
7,-0.064,0.011,-0.891;
8,-0.056,0.015,-0.898;
9,-0.056,0.011,-0.894;
10,-0.056,0.011,-0.887;
11,-0.064,0.004,-0.894;
12,-0.068,0.008,-0.894;
13,-0.072,-0.004,-0.877;
14,-0.056,0.015,-0.905;
15,-0.06,0.015,-0.908;
16,-0.064,0.004,-0.891;
17,-0.06,-0.008,-0.894;
18,-0.064,0.004,-0.901;
19,-0.064,0.004,-0.870;
20,-0.053,-0.011,-0.894;
21,-0.056,-0.008,-0.898;
22,-0.06,-0.008,-0.891;
23,-0.053,-0.004,-0.894;
24,-0.072,-0.008,-0.887;
25,-0.053,0.0,-0.891;
26,-0.064,-0.004,-0.898;
27,-0.072,0.004,-0.887;
28,-0.068,0.008,-0.898;
29,-0.06,-0.004,-0.891;
30,-0.06,-0.008,-0.877;
31,-0.06,0.0,-0.898;
32,-0.068,0.004,-0.898;
33,-0.06,0.011,-0.884;
34,-0.072,0.004,-0.887;
35,-0.064,0.0,-0.891;
36,-0.06,0.004,-0.898;
37,-0.06,0.004,-0.894;
38,-0.075,0.004,-0.898;
39,-0.075,0.004,-0.884;
40,-0.075,0.011,-0.887;
41,-0.064,0.008,-0.905;
42,-0.072,0.008,-0.873;
43,-0.064,0.011,-0.887;
44,-0.041,0.004,-0.894;
45,-0.045,0.019,-0.884;
46,-0.049,0.011,-0.891;
47,-0.053,0.004,-0.891;
48,-0.053,0.004,-0.866;
49,-0.03,0.0,-0.912;
50,-0.045,0.0,-0.898;
51,-0.053,0.004,-0.887;
52,-0.041,0.008,-0.870;
53,-0.049,0.011,-0.894;
54,-0.053,0.004,-0.887;
55,-0.049,0.008,-0.870;
56,-0.045,0.011,-0.887;
57,-0.034,0.015,-0.901;
58,-0.049,0.008,-0.905;
59,-0.064,0.0,-0.894;
60,-0.079,0.0,-0.870;
61,-0.038,0.0,-0.870;
62,-0.008,0.011,-0.898;
63,-0.034,0.015,-0.901;
64,-0.038,0.011,-0.894;
65,-0.026,0.0,-0.894;
66,-0.011,0.0,-0.898;
67,-0.011,0.011,-0.901;
