,ax,ay,az
0,,,
1,0.162,0.861,-0.251
2,0.169,0.854,-0.244
3,0.177,0.869,-0.255
4,0.169,0.872,-0.258
5,0.166,0.872,-0.262
6,0.169,0.869,-0.258
7,0.169,0.865,-0.255
8,0.162,0.869,-0.251
9,0.162,0.872,-0.262
10,0.177,0.876,-0.262
11,0.162,0.872,-0.258
12,0.162,0.872,-0.248
13,0.166,0.872,-0.255
14,0.173,0.865,-0.262
15,0.166,0.869,-0.262
16,0.158,0.865,-0.265
17,0.162,0.869,-0.269
18,0.169,0.869,-0.269
19,0.173,0.869,-0.262
20,0.169,0.872,-0.272
21,0.177,0.872,-0.269
22,0.166,0.869,-0.269
23,0.166,0.869,-0.272
24,0.173,0.869,-0.276
25,0.166,0.865,-0.269
26,0.162,0.861,-0.262
27,0.154,0.869,-0.255
28,0.162,0.865,-0.269
29,0.169,0.865,-0.276
30,0.166,0.869,-0.272
31,0.169,0.869,-0.272
32,0.173,0.876,-0.272
33,0.169,0.872,-0.265
34,0.166,0.869,-0.269
35,0.162,0.865,-0.276
36,0.162,0.869,-0.269
37,0.166,0.865,-0.272
38,0.162,0.869,-0.272
39,0.154,0.861,-0.255
40,0.158,0.865,-0.265
41,0.162,0.872,-0.276
42,0.169,0.88,-0.265
43,0.173,0.869,-0.269
44,0.162,0.865,-0.269
45,0.147,0.869,-0.269
46,0.158,0.869,-0.262
47,0.162,0.876,-0.262
48,0.158,0.869,-0.248
49,0.162,0.88,-0.262
50,0.166,0.872,-0.262
51,0.166,0.88,-0.262
52,0.162,0.887,-0.248
53,0.151,0.869,-0.244
54,0.158,0.872,-0.238
55,0.158,0.876,-0.255
56,0.158,0.876,-0.255
57,0.158,0.876,-0.244
58,0.158,0.88,-0.248
59,0.158,0.872,-0.248
60,0.162,0.872,-0.244
61,0.158,0.872,-0.244
62,0.158,0.872,-0.244
63,0.158,0.872,-0.251
64,0.158,0.872,-0.251
65,0.158,0.872,-0.248
66,0.158,0.872,-0.244
67,0.154,0.876,-0.234
68,0.162,0.876,-0.248
69,0.151,0.88,-0.244
70,0.158,0.88,-0.248
71,0.158,0.887,-0.238
72,0.154,0.869,-0.251
73,0.162,0.872,-0.244
74,0.151,0.88,-0.244
75,0.158,0.872,-0.248
76,0.158,0.872,-0.241
77,0.154,0.884,-0.241
78,0.154,0.872,-0.238
79,0.154,0.872,-0.238
80,0.143,0.869,-0.234
81,0.151,0.872,-0.251
82,0.158,0.872,-0.244
83,0.158,0.872,-0.251
84,0.158,0.869,-0.251
85,0.154,0.872,-0.251
86,0.154,0.876,-0.244
87,0.162,0.869,-0.238
88,0.162,0.872,-0.248
89,0.162,0.88,-0.248
90,0.158,0.872,-0.248
91,0.166,0.872,-0.258
92,0.162,0.88,-0.244
93,0.154,0.872,-0.238
94,0.158,0.872,-0.241
95,0.158,0.872,-0.258
96,0.162,0.869,-0.255
97,0.166,0.869,-0.262
98,0.162,0.869,-0.251
99,0.162,0.869,-0.262
100,0.162,0.872,-0.262
101,0.154,0.876,-0.265
102,0.158,0.869,-0.258
103,0.154,0.865,-0.262
104,0.154,0.865,-0.258
105,0.158,0.869,-0.262
106,0.162,0.876,-0.262
107,0.162,0.88,-0.269
108,0.166,0.869,-0.265
109,0.162,0.865,-0.269
110,0.166,0.872,-0.269
111,0.162,0.869,-0.272
112,0.162,0.872,-0.262
113,0.162,0.872,-0.272
114,0.162,0.872,-0.258
115,0.158,0.869,-0.269
116,0.166,0.865,-0.272
117,0.169,0.884,-0.272
118,0.169,0.872,-0.276
119,0.158,0.869,-0.255
120,0.162,0.865,-0.255
121,0.166,0.869,-0.255
122,0.169,0.869,-0.251
123,0.169,0.876,-0.258
124,0.166,0.872,-0.258
125,0.162,0.876,-0.255
126,0.173,0.872,-0.251
127,0.162,0.872,-0.258
128,0.162,0.865,-0.255
129,0.166,0.865,-0.258
130,0.162,0.876,-0.258
131,0.166,0.876,-0.244
132,0.166,0.872,-0.248
133,0.162,0.872,-0.255
134,0.166,0.872,-0.251
135,0.166,0.872,-0.251
136,0.169,0.872,-0.248
137,0.169,0.876,-0.251
138,0.162,0.876,-0.244
139,0.169,0.88,-0.251
140,0.169,0.876,-0.248
141,0.173,0.872,-0.248
142,0.184,0.876,-0.241
143,0.169,0.884,-0.244
144,0.166,0.876,-0.238
145,0.177,0.88,-0.241
146,0.173,0.88,-0.248
147,0.177,0.872,-0.251
148,0.169,0.872,-0.241
149,0.169,0.884,-0.248
150,0.166,0.869,-0.244
151,0.177,0.876,-0.244
152,0.173,0.876,-0.234
153,0.162,0.865,-0.241
154,0.173,0.869,-0.238
155,0.169,0.88,-0.238
156,0.173,0.88,-0.241
157,0.166,0.876,-0.241
158,0.166,0.865,-0.238
159,0.177,0.88,-0.234
160,0.169,0.872,-0.241
161,0.169,0.876,-0.241
162,0.169,0.872,-0.231
163,0.169,0.876,-0.231
164,0.169,0.88,-0.227
165,0.169,0.876,-0.234
166,0.173,0.861,-0.231
167,0.173,0.88,-0.234
168,0.169,0.872,-0.238
169,0.169,0.869,-0.231
170,0.169,0.876,-0.231
171,0.166,0.872,-0.238
172,0.177,0.876,-0.238
173,0.177,0.872,-0.227
174,0.169,0.872,-0.238
175,0.169,0.872,-0.227
176,0.173,0.872,-0.234
177,0.173,0.88,-0.241
178,0.166,0.88,-0.238
179,0.169,0.876,-0.231
180,0.173,0.884,-0.234
181,0.169,0.872,-0.231
182,0.166,0.876,-0.224
183,0.166,0.887,-0.231
184,0.166,0.876,-0.241
185,0.177,0.872,-0.238
186,0.169,0.876,-0.231
187,0.177,0.869,-0.234
188,0.173,0.872,-0.234
189,0.177,0.872,-0.234
190,0.173,0.884,-0.238
191,0.169,0.865,-0.244
192,0.162,0.865,-0.234
193,0.169,0.88,-0.227
194,0.181,0.876,-0.244
195,0.173,0.88,-0.241
196,0.173,0.869,-0.241
197,0.169,0.865,-0.241
198,0.169,0.872,-0.234
199,0.177,0.869,-0.234
200,0.169,0.876,-0.248
201,0.158,0.869,-0.231
202,0.169,0.872,-0.241
203,0.169,0.869,-0.244
204,0.173,0.865,-0.251
205,0.188,0.876,-0.255
206,0.166,0.869,-0.241
207,0.173,0.876,-0.238
208,0.169,0.869,-0.241
209,0.173,0.872,-0.248
210,0.173,0.869,-0.248
211,0.169,0.876,-0.251
212,0.169,0.876,-0.258
213,0.158,0.865,-0.272
214,0.166,0.872,-0.262
215,0.162,0.869,-0.265
216,0.162,0.872,-0.262
217,0.158,0.869,-0.265
218,0.162,0.872,-0.258
219,0.169,0.869,-0.258
220,0.162,0.872,-0.255
221,0.166,0.876,-0.255
222,0.173,0.865,-0.272
223,0.162,0.872,-0.269
224,0.166,0.869,-0.276
225,0.169,0.861,-0.272
226,0.166,0.869,-0.265
227,0.158,0.876,-0.258
228,0.158,0.861,-0.269
229,0.162,0.865,-0.272
230,0.162,0.876,-0.272
231,0.166,0.872,-0.269
232,0.169,0.876,-0.272
233,0.166,0.865,-0.269
234,0.166,0.869,-0.276
235,0.169,0.872,-0.269
236,0.162,0.865,-0.269
237,0.169,0.857,-0.272
238,0.166,0.865,-0.272
239,0.158,0.869,-0.279
240,0.158,0.876,-0.265
241,0.162,0.872,-0.265
242,0.162,0.861,-0.269
243,0.173,0.869,-0.269
244,0.166,0.861,-0.276
245,0.162,0.876,-0.269
246,0.166,0.869,-0.265
247,0.166,0.872,-0.265
248,0.162,0.869,-0.265
249,0.154,0.861,-0.265
250,0.166,0.869,-0.272
251,0.162,0.876,-0.262
252,0.162,0.887,-0.251
253,0.154,0.869,-0.265
254,0.158,0.869,-0.276
255,0.151,0.872,-0.255
256,0.154,0.869,-0.262
257,0.162,0.884,-0.258
258,0.173,0.884,-0.265
259,0.158,0.872,-0.269
260,0.158,0.869,-0.269
261,0.166,0.869,-0.262
262,0.162,0.865,-0.262
263,0.166,0.872,-0.269
264,0.166,0.865,-0.258
265,0.158,0.872,-0.265
266,0.169,0.876,-0.255
267,0.154,0.872,-0.251
268,0.162,0.876,-0.258
269,0.166,0.872,-0.255
270,0.151,0.869,-0.265
271,0.158,0.876,-0.269
272,0.154,0.865,-0.269
273,0.158,0.88,-0.255
274,0.166,0.88,-0.251
275,0.158,0.869,-0.265
276,0.158,0.876,-0.262
277,0.162,0.869,-0.258
278,0.158,0.872,-0.258
279,0.158,0.872,-0.258
280,0.166,0.872,-0.262
281,0.162,0.876,-0.269
282,0.158,0.869,-0.265
283,0.162,0.869,-0.262
284,0.166,0.865,-0.262
