,ax,ay,az
0,,,
1,0.109,-0.041,-0.912
2,0.113,-0.034,-0.912
3,0.117,-0.034,-0.901
4,0.109,-0.045,-0.894
5,0.113,-0.038,-0.898
6,0.113,-0.038,-0.912
7,0.105,-0.038,-0.905
8,0.102,-0.038,-0.905
9,0.098,-0.034,-0.905
10,0.109,-0.034,-0.908
11,0.102,-0.038,-0.905
12,0.109,-0.038,-0.901
13,0.109,-0.026,-0.905
14,0.102,-0.03,-0.898
15,0.102,-0.034,-0.898
16,0.102,-0.026,-0.905
17,0.109,-0.03,-0.905
18,0.102,-0.03,-0.901
19,0.117,-0.034,-0.905
20,0.105,-0.026,-0.901
21,0.105,-0.03,-0.908
22,0.109,-0.026,-0.898
23,0.109,-0.026,-0.901
24,0.094,-0.026,-0.901
25,0.105,-0.023,-0.919
26,0.105,-0.026,-0.898
27,0.094,-0.023,-0.891
28,0.098,-0.023,-0.908
29,0.102,-0.023,-0.912
30,0.102,-0.015,-0.929
31,0.102,-0.026,-0.905
32,0.087,-0.034,-0.88
33,0.094,-0.026,-0.898
34,0.087,-0.03,-0.908
35,0.094,-0.011,-0.908
36,0.098,-0.03,-0.908
37,0.094,-0.026,-0.901
38,0.094,-0.019,-0.905
39,0.09,-0.015,-0.915
40,0.087,-0.023,-0.915
41,0.079,-0.019,-0.908
42,0.083,-0.023,-0.901
43,0.09,-0.019,-0.905
44,0.098,-0.023,-0.905
45,0.094,-0.023,-0.905
46,0.094,-0.023,-0.901
47,0.087,-0.023,-0.898
48,0.094,-0.026,-0.919
49,0.09,-0.026,-0.905
50,0.09,-0.019,-0.901
51,0.094,-0.019,-0.88
52,0.09,-0.023,-0.905
53,0.09,-0.008,-0.912
54,0.094,-0.019,-0.901
55,0.087,-0.026,-0.898
56,0.079,-0.026,-0.908
57,0.09,-0.026,-0.908
58,0.09,-0.034,-0.894
59,0.079,-0.026,-0.891
60,0.083,-0.023,-0.894
61,0.087,-0.026,-0.919
62,0.09,-0.023,-0.926
63,0.102,-0.023,-0.915
64,0.102,-0.03,-0.912
65,0.087,-0.038,-0.887
66,0.083,-0.03,-0.891
67,0.083,-0.026,-0.905
68,0.079,-0.03,-0.912
69,0.083,-0.026,-0.912
70,0.094,-0.019,-0.908
71,0.09,-0.019,-0.912
72,0.09,-0.019,-0.901
73,0.083,-0.023,-0.901
74,0.083,-0.019,-0.898
75,0.083,-0.038,-0.901
76,0.087,-0.038,-0.905
77,0.098,-0.038,-0.905
78,0.087,-0.034,-0.908
79,0.09,-0.03,-0.901
80,0.09,-0.03,-0.905
81,0.09,-0.026,-0.901
82,0.09,-0.026,-0.894
83,0.094,-0.026,-0.912
84,0.087,-0.038,-0.905
85,0.102,-0.038,-0.912
86,0.102,-0.026,-0.898
87,0.09,-0.026,-0.905
88,0.098,-0.011,-0.905
89,0.087,-0.034,-0.891
90,0.094,-0.015,-0.908
91,0.105,-0.023,-0.912
92,0.109,-0.023,-0.912
93,0.094,-0.026,-0.905
94,0.083,-0.034,-0.905
95,0.083,-0.023,-0.905
96,0.102,-0.026,-0.905
97,0.113,-0.034,-0.905
98,0.087,-0.026,-0.912
99,0.102,-0.019,-0.901
100,0.105,-0.026,-0.901
101,0.102,-0.026,-0.898
102,0.094,-0.023,-0.905
103,0.109,-0.034,-0.912
104,0.102,-0.034,-0.905
105,0.105,-0.023,-0.905
106,0.113,-0.026,-0.901
107,0.109,-0.015,-0.898
108,0.12,-0.008,-0.908
109,0.109,-0.019,-0.898
110,0.109,-0.019,-0.908
111,0.113,-0.015,-0.912
112,0.113,-0.023,-0.898
113,0.098,-0.026,-0.901
114,0.109,-0.008,-0.901
115,0.113,-0.011,-0.905
116,0.113,-0.026,-0.901
117,0.12,-0.011,-0.898
118,0.124,-0.023,-0.905
119,0.12,-0.026,-0.901
120,0.117,-0.023,-0.898
121,0.113,-0.011,-0.901
122,0.128,-0.019,-0.905
123,0.109,-0.023,-0.894
124,0.117,-0.015,-0.905
125,0.117,-0.008,-0.905
126,0.124,-0.019,-0.905
127,0.12,-0.023,-0.901
128,0.109,0.008,-0.901
129,0.113,-0.023,-0.901
130,0.128,-0.004,-0.901
131,0.12,-0.008,-0.908
132,0.117,-0.015,-0.901
133,0.12,0.0,-0.905
134,0.124,-0.011,-0.905
135,0.12,-0.008,-0.905
136,0.117,-0.011,-0.908
137,0.109,0.0,-0.905
138,0.117,-0.011,-0.898
139,0.124,-0.015,-0.901
140,0.117,-0.011,-0.901
141,0.113,-0.03,-0.891
142,0.105,-0.015,-0.905
143,0.12,-0.015,-0.905
144,0.102,-0.015,-0.901
145,0.113,-0.011,-0.894
146,0.113,0.0,-0.901
147,0.117,-0.011,-0.905
148,0.109,-0.015,-0.887
149,0.113,-0.023,-0.905
150,0.109,-0.023,-0.901
151,0.117,-0.015,-0.901
152,0.109,-0.015,-0.898
153,0.12,-0.015,-0.905
154,0.117,-0.011,-0.901
155,0.128,-0.008,-0.912
156,0.12,-0.011,-0.905
157,0.117,-0.019,-0.901
158,0.12,-0.015,-0.908
159,0.124,-0.023,-0.905
160,0.124,-0.015,-0.905
161,0.128,-0.019,-0.915
162,0.117,-0.015,-0.901
163,0.124,-0.011,-0.898
164,0.12,-0.019,-0.901
165,0.12,-0.015,-0.898
166,0.12,-0.026,-0.908
167,0.113,-0.023,-0.905
168,0.113,-0.015,-0.898
169,0.124,-0.026,-0.898
170,0.124,-0.023,-0.915
171,0.128,-0.008,-0.898
172,0.117,-0.023,-0.901
173,0.117,-0.019,-0.894
174,0.12,-0.011,-0.891
175,0.124,-0.023,-0.901
176,0.117,-0.019,-0.905
177,0.117,-0.019,-0.898
178,0.117,-0.023,-0.905
179,0.12,-0.023,-0.898
180,0.12,-0.019,-0.901
181,0.124,-0.019,-0.894
182,0.128,-0.019,-0.901
183,0.124,-0.019,-0.905
184,0.128,-0.008,-0.905
185,0.12,-0.03,-0.908
186,0.12,-0.026,-0.898
187,0.113,-0.026,-0.901
188,0.128,-0.015,-0.901
189,0.124,-0.023,-0.901
190,0.128,-0.011,-0.905
191,0.132,-0.026,-0.905
192,0.128,-0.03,-0.901
193,0.128,-0.03,-0.898
194,0.128,-0.03,-0.891
195,0.132,-0.03,-0.898
196,0.124,-0.026,-0.901
197,0.128,-0.026,-0.891
198,0.128,-0.026,-0.894
199,0.132,-0.03,-0.915
200,0.128,-0.03,-0.912
201,0.132,-0.03,-0.898
202,0.136,-0.023,-0.894
203,0.124,-0.03,-0.905
204,0.124,-0.023,-0.905
205,0.12,-0.026,-0.912
206,0.136,-0.026,-0.894
207,0.109,-0.03,-0.901
208,0.109,-0.026,-0.905
209,0.124,-0.03,-0.915
210,0.128,-0.026,-0.926
211,0.113,-0.034,-0.884
212,0.109,-0.034,-0.877
213,0.113,-0.023,-0.901
214,0.105,-0.011,-0.905
215,0.12,-0.019,-0.905
216,0.12,-0.019,-0.905
217,0.117,-0.023,-0.894
218,0.117,-0.023,-0.901
219,0.113,-0.023,-0.901
220,0.105,-0.03,-0.901
221,0.109,-0.023,-0.912
222,0.109,-0.023,-0.901
223,0.12,-0.015,-0.912
224,0.113,-0.023,-0.908
225,0.109,-0.015,-0.905
226,0.109,-0.019,-0.898
227,0.109,-0.026,-0.901
228,0.105,-0.015,-0.905
229,0.105,-0.023,-0.898
230,0.109,-0.023,-0.901
231,0.109,-0.023,-0.905
232,0.102,-0.008,-0.901
233,0.105,-0.023,-0.898
234,0.105,-0.015,-0.901
235,0.105,-0.019,-0.912
236,0.102,-0.011,-0.905
237,0.105,-0.019,-0.901
