,ax,ay,az
0,,,
1,0.041,-0.011,-0.884;
2,0.045,0.008,-0.891;
3,0.034,0.004,-0.887;
4,0.045,-0.008,-0.887;
5,0.045,-0.008,-0.912;
6,0.034,-0.008,-0.887;
7,0.03,0.004,-0.887;
8,0.034,-0.008,-0.891;
9,0.045,0.0,-0.870;
10,0.045,-0.004,-0.887;
11,0.041,0.0,-0.891;
12,0.041,0.004,-0.894;
13,0.041,-0.008,-0.901;
14,0.041,-0.004,-0.891;
15,0.023,0.008,-0.891;
16,0.026,-0.004,-0.898;
17,0.015,-0.008,-0.901;
18,0.026,0.0,-0.887;
19,0.026,-0.004,-0.891;
20,0.034,-0.004,-0.884;
21,0.034,-0.008,-0.877;
22,0.03,-0.004,-0.898;
23,0.026,0.004,-0.894;
24,0.03,-0.008,-0.880;
25,0.023,-0.004,-0.891;
26,0.023,0.004,-0.891;
27,0.03,0.0,-0.901;
28,0.019,0.004,-0.884;
29,0.026,-0.011,-0.901;
30,0.023,0.0,-0.891;
31,0.019,-0.008,-0.884;
32,0.023,-0.011,-0.884;
33,0.019,0.008,-0.887;
34,0.011,0.0,-0.877;
35,0.023,0.0,-0.894;
36,0.015,-0.008,-0.880;
37,0.03,-0.004,-0.884;
38,0.026,0.004,-0.887;
39,0.026,-0.004,-0.908;
40,0.019,0.004,-0.894;
41,0.023,0.011,-0.891;
42,0.038,-0.008,-0.898;
43,0.023,0.0,-0.898;
44,0.023,-0.004,-0.901;
45,0.004,-0.004,-0.873;
46,0.026,0.0,-0.884;
47,0.023,0.004,-0.898;
48,0.023,0.004,-0.887;
49,0.019,0.0,-0.898;
50,0.026,0.004,-0.887;
51,0.026,-0.008,-0.887;
52,0.023,0.0,-0.898;
53,0.015,0.0,-0.887;
54,0.004,-0.004,-0.880;
55,0.008,0.0,-0.884;
56,0.03,0.004,-0.880;
57,0.023,0.008,-0.887;
58,0.0,0.0,-0.898;
59,0.008,-0.004,-0.887;
60,0.008,-0.004,-0.894;
61,0.011,-0.011,-0.891;
62,0.011,-0.008,-0.887;
63,0.008,-0.004,-0.898;
64,0.011,-0.004,-0.884;
65,0.008,0.004,-0.894;
66,0.0,0.0,-0.873;
67,0.004,-0.004,-0.891;
68,0.011,0.008,-0.873;
69,0.004,0.011,-0.891;
70,0.008,0.004,-0.894;
71,0.011,-0.008,-0.884;
72,0.008,-0.011,-0.884;
73,0.011,0.004,-0.891;
74,0.008,0.0,-0.887;
75,0.004,0.004,-0.894;
76,0.015,-0.004,-0.894;
77,0.004,0.0,-0.898;
78,-0.008,0.011,-0.891;
79,0.008,-0.008,-0.880;
80,0.008,0.0,-0.884;
81,0.008,0.008,-0.898;
82,0.011,0.0,-0.887;
83,0.008,-0.008,-0.859;
84,0.015,-0.004,-0.866;
85,0.019,0.008,-0.891;
86,0.008,0.011,-0.894;
87,0.0,-0.004,-0.894;
88,0.0,-0.011,-0.887;
89,0.0,0.004,-0.873;
90,0.004,-0.008,-0.887;
91,0.004,-0.004,-0.887;
92,0.0,0.0,-0.894;
93,0.008,-0.004,-0.887;
94,0.004,-0.004,-0.887;
95,0.008,-0.008,-0.901;
96,0.008,0.008,-0.873;
97,0.008,0.0,-0.887;
98,0.011,0.0,-0.901;
99,0.008,0.004,-0.884;
100,-0.004,0.0,-0.887;
101,0.015,0.008,-0.891;
102,0.015,0.011,-0.891;
103,0.011,0.0,-0.894;
104,0.004,0.015,-0.887;
105,0.0,0.0,-0.880;
106,0.0,0.015,-0.898;
107,0.015,-0.004,-0.887;
108,0.011,0.004,-0.894;
109,0.008,-0.004,-0.891;
110,0.008,-0.004,-0.894;
111,0.008,0.011,-0.894;
112,0.008,-0.004,-0.891;
113,0.008,0.004,-0.894;
114,0.011,0.0,-0.884;
115,0.011,0.004,-0.891;
116,0.008,-0.004,-0.873;
117,0.008,0.008,-0.887;
118,0.004,0.004,-0.894;
119,0.008,0.0,-0.901;
120,0.008,0.004,-0.891;
121,0.0,0.004,-0.887;
122,0.0,0.0,-0.877;
123,0.0,0.0,-0.894;
124,0.004,0.0,-0.894;
125,0.011,-0.004,-0.894;
126,0.0,0.0,-0.894;
127,0.011,0.0,-0.884;
128,-0.008,0.0,-0.887;
129,0.008,0.0,-0.884;
130,0.0,0.004,-0.898;
131,0.011,0.011,-0.887;
132,0.0,0.008,-0.866;
133,0.0,0.008,-0.898;
134,0.004,0.0,-0.908;
135,0.008,-0.004,-0.870;
136,0.008,0.008,-0.905;
137,-0.004,0.008,-0.887;
138,0.004,0.008,-0.887;
139,0.011,0.004,-0.894;
140,0.0,-0.004,-0.880;
141,0.008,-0.008,-0.884;
142,-0.004,0.0,-0.884;
143,0.008,0.0,-0.901;
144,0.004,-0.004,-0.891;
145,0.004,-0.008,-0.887;
146,0.011,-0.004,-0.901;
147,0.004,0.004,-0.901;
148,0.0,0.0,-0.891;
149,0.023,0.0,-0.884;
150,0.008,-0.004,-0.894;
151,0.0,0.008,-0.891;
152,0.008,-0.004,-0.891;
153,0.011,0.008,-0.880;
154,0.015,0.0,-0.901;
155,0.011,-0.008,-0.894;
156,0.015,0.0,-0.891;
157,0.008,0.0,-0.887;
158,0.011,0.004,-0.891;
159,0.015,0.011,-0.894;
160,0.023,-0.004,-0.887;
161,0.019,0.0,-0.887;
162,0.023,0.0,-0.905;
163,0.03,0.008,-0.894;
164,0.026,0.004,-0.898;
165,0.023,0.004,-0.884;
166,0.03,0.011,-0.870;
167,0.045,-0.008,-0.880;
168,0.045,-0.008,-0.891;
169,0.045,0.008,-0.898;
170,0.038,-0.004,-0.891;
171,0.041,0.004,-0.880;
172,0.041,-0.008,-0.873;
173,0.045,0.008,-0.894;
174,0.045,0.004,-0.891;
175,0.053,0.004,-0.901;
176,0.049,0.0,-0.891;
177,0.049,0.011,-0.863;
178,0.06,0.011,-0.870;
179,0.064,0.004,-0.884;
180,0.064,0.0,-0.887;
181,0.056,0.0,-0.891;
182,0.06,0.023,-0.863;
183,0.079,0.023,-0.877;
184,0.079,0.011,-0.894;
185,0.072,0.008,-0.901;
186,0.06,0.004,-0.884;
187,0.075,0.008,-0.880;
188,0.105,0.008,-0.891;
189,0.075,0.011,-0.894;
190,0.06,0.0,-0.880;
191,0.064,0.008,-0.873;
192,0.079,0.004,-0.891;
193,0.083,0.004,-0.877;
194,0.075,0.011,-0.873;
195,0.072,0.015,-0.880;
196,0.079,0.008,-0.884;
197,0.083,0.0,-0.905;
198,0.087,0.004,-0.884;
199,0.072,0.008,-0.880;
200,0.083,0.011,-0.877;
201,0.09,0.011,-0.901;
202,0.09,0.004,-0.873;
203,0.083,-0.004,-0.884;
204,0.098,-0.008,-0.877;
205,0.102,0.008,-0.894;
206,0.087,0.011,-0.901;
207,0.075,0.008,-0.873;
208,0.087,0.008,-0.873;
209,0.094,0.004,-0.870;
210,0.094,0.008,-0.894;
211,0.083,0.015,-0.880;
212,0.079,0.008,-0.866;
213,0.098,0.015,-0.877;
214,0.102,0.019,-0.887;
215,0.094,0.004,-0.891;
216,0.105,0.011,-0.894;
217,0.094,0.008,-0.898;
218,0.079,0.023,-0.870;
219,0.083,-0.004,-0.877;
220,0.109,0.011,-0.891;
221,0.09,0.019,-0.880;
222,0.09,0.015,-0.884;
223,0.09,0.015,-0.880;
224,0.102,0.0,-0.870;
225,0.098,0.008,-0.877;
226,0.094,0.015,-0.887;
227,0.09,0.004,-0.891;
228,0.075,0.023,-0.880;
229,0.075,0.023,-0.901;
230,0.087,0.015,-0.884;
231,0.083,0.004,-0.880;
232,0.083,0.011,-0.894;
233,0.075,0.011,-0.887;
234,0.072,0.004,-0.884;
235,0.087,0.004,-0.887;
236,0.079,0.011,-0.880;
237,0.068,0.0,-0.894;
238,0.072,0.008,-0.891;
239,0.083,0.011,-0.880;
240,0.072,0.004,-0.894;
241,0.072,0.004,-0.873;
242,0.072,0.015,-0.891;
243,0.056,0.004,-0.877;
244,0.068,0.008,-0.898;
245,0.072,0.008,-0.887;
246,0.072,0.004,-0.887;
247,0.064,-0.004,-0.894;
248,0.056,0.004,-0.891;
249,0.049,0.015,-0.891;
250,0.049,0.026,-0.877;
251,0.064,0.0,-0.887;
252,0.049,0.0,-0.887;
253,0.064,0.011,-0.901;
254,0.049,0.015,-0.884;
255,0.045,-0.004,-0.877;
256,0.053,0.004,-0.894;
257,0.053,0.008,-0.891;
258,0.034,0.004,-0.887;
259,0.041,0.008,-0.901;
260,0.041,0.004,-0.887;
261,0.053,0.015,-0.887;
262,0.041,0.011,-0.891;
