,ax,ay,az
0,,,
1,0.113,0.891,-0.115
2,0.124,0.884,-0.122
3,0.12,0.887,-0.115
4,0.117,0.887,-0.112
5,0.102,0.876,-0.122
6,0.109,0.884,-0.122
7,0.117,0.895,-0.112
8,0.113,0.891,-0.119
9,0.12,0.899,-0.122
10,0.12,0.895,-0.119
11,0.117,0.891,-0.122
12,0.113,0.887,-0.108
13,0.117,0.902,-0.115
14,0.117,0.891,-0.112
15,0.117,0.891,-0.115
16,0.12,0.899,-0.105
17,0.12,0.895,-0.119
18,0.113,0.895,-0.115
19,0.113,0.891,-0.115
20,0.124,0.902,-0.105
21,0.117,0.895,-0.108
22,0.12,0.891,-0.115
23,0.113,0.887,-0.115
24,0.109,0.895,-0.119
25,0.12,0.891,-0.129
26,0.117,0.899,-0.122
27,0.12,0.895,-0.112
28,0.124,0.895,-0.112
29,0.105,0.902,-0.115
30,0.117,0.884,-0.119
31,0.124,0.887,-0.108
32,0.117,0.899,-0.112
33,0.113,0.899,-0.122
34,0.113,0.899,-0.115
35,0.117,0.902,-0.115
36,0.117,0.899,-0.108
37,0.12,0.895,-0.105
38,0.113,0.895,-0.098
39,0.109,0.895,-0.112
40,0.102,0.884,-0.101
41,0.117,0.895,-0.101
42,0.117,0.895,-0.101
43,0.12,0.899,-0.101
44,0.12,0.891,-0.094
45,0.113,0.899,-0.084
46,0.113,0.899,-0.094
47,0.113,0.891,-0.091
48,0.113,0.899,-0.087
49,0.113,0.899,-0.066
50,0.113,0.887,-0.08
51,0.117,0.899,-0.084
52,0.109,0.895,-0.084
53,0.12,0.899,-0.091
54,0.109,0.902,-0.07
55,0.124,0.895,-0.07
56,0.109,0.902,-0.077
57,0.113,0.872,-0.08
58,0.124,0.906,-0.059
59,0.109,0.891,-0.063
60,0.113,0.902,-0.07
61,0.117,0.902,-0.063
62,0.109,0.899,-0.063
63,0.105,0.884,-0.07
64,0.105,0.899,-0.059
65,0.105,0.899,-0.059
66,0.109,0.891,-0.052
67,0.113,0.902,-0.063
68,0.109,0.895,-0.063
69,0.105,0.899,-0.056
70,0.109,0.902,-0.042
71,0.109,0.902,-0.049
72,0.109,0.899,-0.024
73,0.109,0.902,-0.038
74,0.113,0.899,-0.038
75,0.105,0.895,-0.031
76,0.113,0.906,-0.035
77,0.102,0.895,-0.024
78,0.105,0.895,-0.028
79,0.105,0.887,-0.024
80,0.109,0.899,-0.021
81,0.105,0.899,-0.021
82,0.102,0.895,-0.021
83,0.102,0.899,-0.024
84,0.102,0.902,-0.024
85,0.102,0.895,-0.024
86,0.098,0.902,-0.017
87,0.105,0.895,-0.014
88,0.094,0.895,-0.007
89,0.098,0.895,0.0
90,0.094,0.887,-0.007
91,0.098,0.899,-0.01
92,0.102,0.895,0.0
93,0.098,0.902,-0.014
94,0.087,0.884,-0.003
95,0.098,0.887,0.0
96,0.094,0.891,0.003
97,0.094,0.899,-0.003
98,0.09,0.906,0.003
