,ax,ay,az
0,,,
1,-0.09,-0.023,-0.912
2,-0.094,-0.019,-0.901
3,-0.094,-0.023,-0.912
4,-0.09,-0.019,-0.908
5,-0.094,-0.015,-0.894
6,-0.094,-0.015,-0.894
7,-0.087,-0.008,-0.898
8,-0.083,-0.004,-0.908
9,-0.09,-0.023,-0.905
10,-0.098,-0.015,-0.901
11,-0.087,-0.023,-0.908
12,-0.094,-0.038,-0.905
13,-0.094,-0.026,-0.912
14,-0.094,-0.023,-0.912
15,-0.098,0.0,-0.894
16,-0.102,0.0,-0.901
17,-0.094,-0.004,-0.901
18,-0.094,-0.015,-0.905
19,-0.102,-0.011,-0.905
20,-0.102,-0.023,-0.912
21,-0.102,-0.026,-0.912
22,-0.094,-0.015,-0.905
23,-0.098,-0.008,-0.912
24,-0.102,-0.011,-0.915
25,-0.098,-0.004,-0.905
26,-0.098,-0.008,-0.901
27,-0.094,-0.011,-0.901
28,-0.102,-0.004,-0.887
29,-0.094,0.0,-0.894
30,-0.083,0.0,-0.922
31,-0.087,0.0,-0.922
32,-0.094,-0.008,-0.898
33,-0.079,-0.008,-0.908
34,-0.105,-0.015,-0.884
35,-0.083,-0.011,-0.898
36,-0.09,-0.015,-0.901
37,-0.102,-0.019,-0.894
38,-0.083,-0.011,-0.908
39,-0.068,0.0,-0.922
40,-0.128,-0.011,-0.891
41,-0.102,0.004,-0.891
42,-0.068,-0.023,-0.905
43,-0.072,0.0,-0.922
44,-0.079,-0.015,-0.898
45,-0.068,0.0,-0.908
46,-0.056,0.008,-0.922
47,-0.072,-0.008,-0.901
48,-0.075,0.0,-0.898
49,-0.064,0.0,-0.898
50,-0.064,0.004,-0.905
51,-0.083,0.0,-0.919
52,-0.068,-0.008,-0.891
53,-0.064,0.004,-0.898
54,-0.056,0.008,-0.905
55,-0.053,0.0,-0.922
56,-0.06,-0.004,-0.919
57,-0.06,-0.008,-0.894
58,-0.068,0.0,-0.891
59,-0.06,-0.004,-0.905
60,-0.06,-0.004,-0.901
61,-0.06,0.0,-0.901
62,-0.056,0.004,-0.898
63,-0.045,0.004,-0.912
64,-0.053,-0.004,-0.905
65,-0.045,0.015,-0.898
66,-0.041,0.004,-0.905
67,-0.056,0.004,-0.901
68,-0.049,0.004,-0.908
69,-0.056,0.0,-0.908
70,-0.045,-0.004,-0.905
71,-0.034,0.004,-0.891
72,-0.038,0.0,-0.891
73,-0.041,0.011,-0.926
74,-0.038,0.0,-0.894
75,-0.038,0.019,-0.891
76,-0.03,0.008,-0.898
77,-0.023,0.011,-0.915
78,-0.03,0.004,-0.908
79,-0.023,0.008,-0.905
80,-0.03,0.011,-0.905
81,-0.026,0.011,-0.912
82,-0.023,0.008,-0.919
83,-0.026,0.011,-0.887
84,-0.011,0.019,-0.894
85,-0.019,0.015,-0.915
86,-0.026,0.008,-0.898
87,-0.015,0.015,-0.901
88,-0.019,0.019,-0.905
89,-0.011,0.015,-0.912
90,-0.019,0.015,-0.901
91,-0.011,0.011,-0.894
92,-0.015,0.011,-0.898
93,-0.011,0.015,-0.915
94,-0.019,0.015,-0.905
95,-0.015,0.011,-0.898
96,-0.011,0.011,-0.915
97,-0.011,0.008,-0.919
98,-0.004,0.011,-0.915
99,-0.008,0.008,-0.898
100,-0.008,0.011,-0.905
101,-0.004,0.015,-0.912
102,-0.011,0.011,-0.905
103,0.0,0.008,-0.905
104,-0.019,0.015,-0.884
105,-0.011,0.019,-0.915
106,-0.004,0.008,-0.929
107,-0.015,0.015,-0.894
108,-0.015,0.019,-0.884
109,-0.004,0.019,-0.905
110,-0.008,0.019,-0.905
111,-0.008,0.015,-0.905
112,-0.011,0.019,-0.898
113,-0.011,0.019,-0.905
114,-0.008,0.015,-0.905
115,-0.011,0.011,-0.898
116,-0.008,0.019,-0.894
117,-0.004,0.015,-0.915
118,-0.019,0.015,-0.908
119,-0.023,0.008,-0.905
120,-0.011,0.015,-0.908
121,-0.011,0.011,-0.912
122,-0.03,0.015,-0.898
123,-0.026,0.015,-0.912
124,-0.023,0.019,-0.908
125,-0.019,0.019,-0.908
126,-0.026,0.008,-0.905
127,-0.026,0.004,-0.898
128,-0.03,0.015,-0.901
129,-0.03,0.011,-0.908
130,-0.034,0.008,-0.905
131,-0.038,0.011,-0.898
132,-0.034,0.015,-0.908
133,-0.041,0.015,-0.912
134,-0.049,0.004,-0.905
135,-0.041,0.008,-0.905
136,-0.041,0.008,-0.901
137,-0.049,0.004,-0.901
138,-0.041,0.0,-0.912
139,-0.06,0.011,-0.908
140,-0.053,0.008,-0.898
141,-0.056,0.008,-0.901
142,-0.053,0.0,-0.898
143,-0.06,0.008,-0.901
144,-0.056,0.004,-0.908
145,-0.064,0.0,-0.908
146,-0.068,0.004,-0.908
147,-0.072,0.0,-0.901
148,-0.068,0.0,-0.912
149,-0.075,0.004,-0.905
150,-0.075,0.0,-0.912
151,-0.079,0.0,-0.901
152,-0.072,0.004,-0.905
153,-0.079,0.008,-0.912
154,-0.079,0.0,-0.908
155,-0.083,-0.008,-0.908
156,-0.083,-0.008,-0.905
157,-0.09,0.004,-0.915
158,-0.087,0.0,-0.908
159,-0.087,0.004,-0.905
160,-0.087,0.0,-0.905
161,-0.09,-0.004,-0.905
162,-0.083,0.004,-0.908
163,-0.09,-0.004,-0.894
164,-0.087,0.0,-0.891
165,-0.087,0.004,-0.901
166,-0.09,0.0,-0.905
167,-0.09,0.004,-0.901
168,-0.094,0.0,-0.905
169,-0.09,0.0,-0.908
170,-0.09,0.0,-0.905
171,-0.09,-0.008,-0.901
172,-0.094,0.0,-0.901
173,-0.087,0.0,-0.898
174,-0.09,0.004,-0.908
175,-0.09,0.0,-0.905
176,-0.09,0.0,-0.908
177,-0.09,0.0,-0.898
178,-0.079,-0.004,-0.919
179,-0.094,-0.004,-0.901
180,-0.098,0.004,-0.891
181,-0.083,0.0,-0.894
182,-0.09,0.0,-0.901
183,-0.087,-0.004,-0.908
184,-0.09,-0.004,-0.908
185,-0.083,0.0,-0.905
186,-0.09,0.0,-0.901
187,-0.09,0.0,-0.905
188,-0.094,0.004,-0.901
189,-0.087,0.008,-0.898
190,-0.094,0.008,-0.891
191,-0.094,0.0,-0.908
192,-0.079,-0.004,-0.912
193,-0.087,0.0,-0.905
194,-0.09,-0.008,-0.894
195,-0.09,0.0,-0.901
196,-0.09,0.0,-0.905
197,-0.087,0.0,-0.901
198,-0.09,0.0,-0.905
199,-0.087,0.0,-0.912
200,-0.087,-0.004,-0.901
201,-0.105,-0.004,-0.908
202,-0.094,-0.008,-0.901
203,-0.087,-0.004,-0.905
204,-0.09,0.0,-0.905
205,-0.09,0.0,-0.901
206,-0.083,0.008,-0.905
207,-0.083,0.0,-0.905
208,-0.09,0.0,-0.901
209,-0.09,0.0,-0.887
210,-0.09,-0.004,-0.901
211,-0.09,0.0,-0.894
212,-0.094,0.004,-0.901
213,-0.087,0.008,-0.908
214,-0.098,0.008,-0.905
215,-0.094,0.0,-0.905
216,-0.09,0.0,-0.901
217,-0.087,0.004,-0.905
218,-0.09,0.004,-0.912
219,-0.098,0.0,-0.898
220,-0.087,0.0,-0.901
221,-0.098,0.011,-0.898
222,-0.09,0.011,-0.901
223,-0.094,0.004,-0.891
224,-0.083,-0.008,-0.912
225,-0.09,0.0,-0.901
226,-0.087,-0.004,-0.908
227,-0.087,0.0,-0.905
228,-0.094,0.0,-0.905
229,-0.09,0.0,-0.905
230,-0.09,0.004,-0.912
231,-0.087,0.004,-0.901
232,-0.087,0.004,-0.905
233,-0.094,0.0,-0.905
234,-0.09,0.0,-0.905
235,-0.09,0.0,-0.908
236,-0.09,0.0,-0.908
237,-0.09,0.004,-0.915
238,-0.094,0.008,-0.901
239,-0.087,0.004,-0.905
240,-0.09,0.004,-0.901
241,-0.09,0.004,-0.898
242,-0.079,0.011,-0.894
243,-0.09,0.004,-0.901
244,-0.09,0.004,-0.901
245,-0.087,0.011,-0.894
246,-0.087,0.004,-0.905
247,-0.079,-0.004,-0.901
248,-0.083,0.011,-0.912
249,-0.079,0.004,-0.905
250,-0.087,0.004,-0.894
251,-0.083,0.011,-0.894
252,-0.079,0.011,-0.915
253,-0.075,0.008,-0.908
254,-0.083,0.004,-0.898
255,-0.083,0.004,-0.898
256,-0.075,0.008,-0.901
257,-0.075,0.008,-0.915
258,-0.083,0.0,-0.894
259,-0.068,0.004,-0.905
260,-0.072,0.008,-0.894
261,-0.083,0.004,-0.894
262,-0.068,0.008,-0.905
263,-0.072,0.004,-0.912
264,-0.068,0.011,-0.905
265,-0.068,0.004,-0.894
266,-0.068,0.0,-0.898
267,-0.064,0.004,-0.908
268,-0.06,0.0,-0.908
269,-0.068,0.008,-0.912
270,-0.064,0.004,-0.894
271,-0.06,0.008,-0.905
272,-0.06,0.019,-0.915
