,ax,ay,az
0,,,
1,0.136,0.839,-0.349
2,0.139,0.846,-0.349
3,0.132,0.839,-0.353
4,0.139,0.842,-0.342
5,0.151,0.85,-0.349
6,0.132,0.839,-0.353
7,0.139,0.842,-0.346
8,0.136,0.842,-0.346
9,0.128,0.831,-0.349
10,0.136,0.835,-0.353
11,0.147,0.846,-0.353
12,0.136,0.846,-0.356
13,0.136,0.846,-0.346
14,0.124,0.839,-0.349
15,0.136,0.85,-0.356
16,0.132,0.85,-0.339
17,0.132,0.835,-0.346
18,0.151,0.861,-0.328
19,0.143,0.842,-0.342
20,0.136,0.846,-0.339
21,0.136,0.846,-0.342
22,0.136,0.839,-0.335
23,0.136,0.85,-0.332
24,0.136,0.85,-0.332
25,0.143,0.842,-0.342
26,0.136,0.846,-0.342
27,0.132,0.846,-0.335
28,0.132,0.842,-0.342
29,0.136,0.842,-0.346
30,0.132,0.857,-0.346
31,0.136,0.842,-0.342
32,0.132,0.835,-0.335
33,0.143,0.846,-0.349
34,0.136,0.85,-0.332
35,0.132,0.846,-0.328
36,0.128,0.846,-0.339
37,0.143,0.842,-0.349
38,0.136,0.842,-0.342
39,0.143,0.839,-0.346
40,0.143,0.839,-0.339
41,0.143,0.854,-0.342
42,0.139,0.854,-0.342
43,0.139,0.854,-0.339
44,0.136,0.85,-0.346
45,0.136,0.842,-0.353
46,0.136,0.846,-0.349
47,0.143,0.846,-0.349
48,0.147,0.846,-0.353
49,0.139,0.842,-0.353
50,0.136,0.839,-0.349
51,0.132,0.835,-0.353
52,0.139,0.839,-0.353
53,0.136,0.842,-0.342
54,0.154,0.854,-0.356
55,0.139,0.842,-0.346
56,0.143,0.85,-0.346
57,0.147,0.85,-0.335
58,0.139,0.85,-0.342
59,0.143,0.839,-0.349
60,0.147,0.846,-0.349
61,0.147,0.846,-0.346
62,0.154,0.842,-0.353
63,0.147,0.842,-0.349
64,0.136,0.85,-0.332
65,0.132,0.846,-0.342
66,0.139,0.846,-0.335
67,0.143,0.846,-0.339
68,0.158,0.85,-0.349
69,0.147,0.842,-0.346
70,0.158,0.842,-0.342
71,0.154,0.839,-0.342
72,0.154,0.835,-0.342
73,0.151,0.842,-0.339
74,0.147,0.85,-0.335
75,0.147,0.846,-0.335
76,0.151,0.842,-0.335
77,0.147,0.839,-0.339
78,0.147,0.839,-0.335
79,0.151,0.842,-0.332
80,0.151,0.842,-0.339
81,0.151,0.846,-0.346
82,0.147,0.842,-0.328
83,0.151,0.842,-0.328
84,0.151,0.85,-0.325
85,0.154,0.846,-0.332
86,0.158,0.846,-0.328
87,0.151,0.842,-0.318
88,0.158,0.846,-0.328
89,0.154,0.846,-0.335
90,0.151,0.846,-0.328
91,0.151,0.842,-0.328
92,0.158,0.846,-0.325
93,0.158,0.857,-0.321
94,0.154,0.85,-0.318
95,0.151,0.846,-0.325
96,0.154,0.839,-0.332
97,0.147,0.857,-0.3
98,0.151,0.839,-0.321
99,0.162,0.842,-0.325
100,0.158,0.854,-0.321
101,0.154,0.861,-0.321
102,0.154,0.846,-0.332
103,0.162,0.85,-0.314
104,0.154,0.854,-0.314
105,0.151,0.846,-0.328
106,0.154,0.846,-0.321
107,0.151,0.85,-0.314
108,0.151,0.857,-0.321
109,0.158,0.85,-0.314
110,0.154,0.846,-0.321
111,0.147,0.85,-0.321
112,0.162,0.861,-0.318
113,0.154,0.85,-0.318
114,0.158,0.854,-0.332
115,0.162,0.861,-0.318
116,0.158,0.85,-0.321
117,0.154,0.857,-0.304
118,0.162,0.85,-0.314
119,0.158,0.85,-0.325
120,0.154,0.846,-0.318
121,0.158,0.857,-0.314
122,0.151,0.85,-0.314
123,0.162,0.85,-0.314
124,0.154,0.85,-0.321
125,0.151,0.85,-0.318
126,0.151,0.846,-0.318
127,0.158,0.842,-0.321
128,0.154,0.842,-0.318
129,0.154,0.857,-0.307
130,0.154,0.846,-0.307
131,0.154,0.846,-0.311
132,0.154,0.861,-0.311
133,0.147,0.861,-0.321
134,0.151,0.85,-0.335
135,0.158,0.846,-0.318
136,0.158,0.857,-0.321
137,0.154,0.846,-0.328
138,0.162,0.846,-0.321
139,0.162,0.842,-0.311
140,0.154,0.85,-0.318
141,0.154,0.842,-0.318
142,0.154,0.842,-0.328
