,ax,ay,az
0,,,
1,0.079,0.872,0.15
2,0.075,0.876,0.157
3,0.083,0.88,0.143
4,0.079,0.876,0.161
5,0.079,0.876,0.157
6,0.075,0.88,0.154
7,0.079,0.872,0.154
8,0.09,0.876,0.15
9,0.087,0.884,0.164
10,0.079,0.869,0.147
11,0.079,0.876,0.161
12,0.098,0.902,0.154
13,0.09,0.887,0.157
14,0.083,0.88,0.161
15,0.079,0.876,0.157
16,0.083,0.876,0.157
17,0.079,0.872,0.157
18,0.094,0.869,0.147
19,0.079,0.887,0.157
20,0.079,0.884,0.161
21,0.083,0.884,0.161
22,0.087,0.876,0.157
23,0.087,0.872,0.161
24,0.075,0.88,0.182
25,0.079,0.88,0.164
26,0.094,0.869,0.164
27,0.083,0.88,0.161
28,0.09,0.869,0.164
29,0.09,0.876,0.157
30,0.075,0.88,0.147
31,0.087,0.88,0.147
32,0.079,0.869,0.136
33,0.087,0.887,0.143
34,0.083,0.884,0.154
35,0.079,0.884,0.161
36,0.087,0.88,0.157
37,0.087,0.876,0.15
38,0.083,0.876,0.147
39,0.09,0.88,0.143
40,0.083,0.884,0.161
41,0.09,0.872,0.143
42,0.083,0.88,0.15
43,0.087,0.887,0.15
44,0.079,0.872,0.147
45,0.087,0.887,0.154
46,0.094,0.895,0.147
47,0.079,0.88,0.161
48,0.083,0.884,0.15
49,0.083,0.876,0.15
50,0.094,0.88,0.15
51,0.075,0.887,0.147
52,0.083,0.88,0.147
53,0.075,0.884,0.15
54,0.079,0.876,0.143
55,0.087,0.872,0.164
56,0.083,0.887,0.161
57,0.075,0.876,0.154
58,0.087,0.884,0.147
59,0.087,0.876,0.15
60,0.079,0.876,0.129
61,0.079,0.88,0.15
62,0.083,0.88,0.157
63,0.083,0.88,0.157
64,0.079,0.872,0.164
65,0.087,0.869,0.15
66,0.09,0.876,0.154
67,0.087,0.876,0.157
68,0.079,0.869,0.157
69,0.087,0.88,0.157
70,0.083,0.88,0.157
71,0.072,0.88,0.15
72,0.079,0.887,0.154
73,0.094,0.876,0.157
74,0.075,0.876,0.161
75,0.087,0.876,0.154
76,0.087,0.887,0.154
77,0.087,0.884,0.157
78,0.083,0.884,0.154
79,0.087,0.876,0.154
80,0.094,0.88,0.14
81,0.087,0.872,0.15
82,0.083,0.876,0.154
83,0.079,0.88,0.157
84,0.083,0.88,0.147
85,0.087,0.88,0.15
86,0.087,0.88,0.147
87,0.079,0.88,0.171
88,0.087,0.872,0.15
89,0.09,0.872,0.15
90,0.083,0.872,0.154
91,0.087,0.876,0.157
92,0.087,0.876,0.157
93,0.094,0.876,0.15
94,0.094,0.876,0.164
95,0.079,0.872,0.15
96,0.083,0.876,0.161
97,0.079,0.872,0.154
98,0.09,0.876,0.154
99,0.083,0.88,0.154
100,0.09,0.88,0.147
101,0.087,0.876,0.154
102,0.09,0.88,0.168
103,0.09,0.872,0.161
104,0.079,0.872,0.157
105,0.087,0.876,0.157
106,0.09,0.88,0.157
107,0.083,0.876,0.164
108,0.083,0.872,0.154
109,0.079,0.872,0.164
110,0.068,0.872,0.164
111,0.083,0.891,0.147
112,0.09,0.876,0.164
113,0.079,0.869,0.154
114,0.094,0.869,0.157
115,0.087,0.887,0.171
116,0.079,0.872,0.161
117,0.083,0.872,0.157
118,0.083,0.876,0.161
119,0.09,0.876,0.157
120,0.079,0.88,0.164
121,0.083,0.876,0.157
122,0.094,0.872,0.143
123,0.083,0.88,0.154
124,0.087,0.884,0.15
125,0.075,0.876,0.157
126,0.087,0.88,0.15
127,0.083,0.876,0.154
128,0.079,0.88,0.147
129,0.079,0.876,0.154
130,0.087,0.876,0.157
131,0.087,0.872,0.154
132,0.087,0.872,0.157
133,0.083,0.872,0.157
134,0.083,0.872,0.161
135,0.075,0.861,0.157
136,0.087,0.876,0.15
137,0.094,0.876,0.15
138,0.087,0.876,0.154
139,0.083,0.88,0.154
140,0.087,0.876,0.147
141,0.087,0.876,0.154
142,0.087,0.88,0.157
143,0.09,0.876,0.157
144,0.075,0.884,0.178
145,0.083,0.876,0.154
146,0.083,0.88,0.154
147,0.09,0.869,0.175
148,0.09,0.88,0.15
149,0.087,0.884,0.157
150,0.09,0.88,0.157
151,0.079,0.872,0.164
152,0.083,0.884,0.147
153,0.079,0.872,0.15
154,0.094,0.899,0.154
155,0.087,0.887,0.15
156,0.087,0.876,0.15
157,0.083,0.884,0.143
158,0.083,0.869,0.15
159,0.083,0.884,0.15
160,0.094,0.88,0.157
161,0.079,0.88,0.136
162,0.083,0.88,0.143
163,0.083,0.872,0.147
164,0.083,0.876,0.15
165,0.083,0.88,0.15
166,0.079,0.88,0.15
167,0.079,0.876,0.15
168,0.083,0.88,0.15
169,0.075,0.876,0.154
170,0.075,0.88,0.161
171,0.075,0.872,0.164
172,0.079,0.88,0.157
173,0.079,0.876,0.157
174,0.083,0.88,0.164
175,0.079,0.876,0.161
176,0.075,0.872,0.157
177,0.072,0.88,0.161
178,0.075,0.872,0.175
179,0.072,0.872,0.157
180,0.079,0.876,0.164
181,0.068,0.876,0.171
182,0.064,0.88,0.164
183,0.075,0.872,0.164
184,0.064,0.872,0.185
185,0.079,0.872,0.171
186,0.072,0.869,0.171
187,0.075,0.865,0.178
188,0.075,0.865,0.168
189,0.072,0.869,0.171
190,0.072,0.88,0.185
191,0.075,0.884,0.185
192,0.072,0.872,0.171
193,0.068,0.872,0.185
194,0.079,0.869,0.178
195,0.072,0.869,0.171
196,0.083,0.872,0.171
197,0.079,0.869,0.171
198,0.072,0.876,0.178
199,0.075,0.872,0.168
200,0.072,0.872,0.171
201,0.072,0.876,0.175
202,0.079,0.872,0.168
203,0.079,0.876,0.168
204,0.072,0.872,0.175
205,0.075,0.872,0.171
206,0.075,0.88,0.175
207,0.072,0.872,0.171
208,0.068,0.876,0.168
209,0.068,0.872,0.171
210,0.079,0.876,0.175
211,0.072,0.872,0.175
212,0.079,0.869,0.168
213,0.075,0.872,0.168
214,0.072,0.876,0.171
215,0.075,0.876,0.175
216,0.072,0.872,0.171
217,0.075,0.876,0.164
218,0.072,0.876,0.168
219,0.083,0.887,0.175
220,0.083,0.872,0.164
221,0.083,0.869,0.164
222,0.072,0.869,0.175
223,0.083,0.876,0.168
224,0.075,0.876,0.175
225,0.079,0.884,0.168
226,0.072,0.876,0.175
227,0.072,0.88,0.171
228,0.068,0.88,0.171
229,0.064,0.869,0.178
230,0.075,0.872,0.168
231,0.072,0.88,0.164
232,0.075,0.88,0.171
233,0.079,0.872,0.168
234,0.072,0.88,0.171
235,0.079,0.876,0.164
236,0.09,0.865,0.164
237,0.087,0.869,0.161
238,0.075,0.88,0.171
239,0.079,0.88,0.178
240,0.075,0.876,0.168
241,0.075,0.869,0.164
242,0.079,0.865,0.161
243,0.068,0.876,0.161
244,0.079,0.872,0.161
245,0.075,0.872,0.171
246,0.079,0.88,0.164
247,0.079,0.88,0.161
248,0.072,0.876,0.161
249,0.079,0.876,0.157
250,0.079,0.876,0.168
251,0.083,0.88,0.161
252,0.068,0.88,0.161
253,0.083,0.884,0.157
254,0.075,0.876,0.168
255,0.075,0.88,0.157
256,0.083,0.876,0.161
257,0.079,0.872,0.15
258,0.075,0.876,0.154
259,0.072,0.861,0.168
260,0.087,0.876,0.157
261,0.087,0.88,0.164
262,0.083,0.887,0.164
263,0.087,0.876,0.157
264,0.09,0.884,0.15
265,0.083,0.884,0.161
266,0.083,0.884,0.157
267,0.083,0.88,0.157
268,0.083,0.869,0.164
269,0.083,0.88,0.154
270,0.079,0.884,0.171
271,0.079,0.884,0.154
272,0.079,0.876,0.157
273,0.083,0.872,0.164
274,0.083,0.884,0.157
275,0.079,0.872,0.157
276,0.087,0.872,0.154
277,0.079,0.876,0.147
278,0.087,0.876,0.161
279,0.079,0.872,0.161
280,0.083,0.884,0.168
281,0.087,0.872,0.143
282,0.079,0.876,0.157
283,0.075,0.88,0.157
284,0.087,0.876,0.154
285,0.09,0.887,0.15
286,0.087,0.872,0.164
287,0.079,0.884,0.157
288,0.083,0.872,0.157
289,0.083,0.88,0.15
290,0.079,0.872,0.15
291,0.083,0.872,0.136
292,0.09,0.88,0.15
293,0.087,0.876,0.161
294,0.09,0.869,0.171
295,0.083,0.884,0.171
296,0.087,0.876,0.161
297,0.087,0.872,0.154
298,0.083,0.884,0.154
299,0.083,0.869,0.147
300,0.087,0.869,0.157
301,0.09,0.884,0.161
302,0.079,0.884,0.157
303,0.079,0.88,0.161
304,0.083,0.876,0.154
305,0.087,0.876,0.157
306,0.087,0.88,0.157
307,0.083,0.88,0.154
308,0.083,0.876,0.157
309,0.075,0.88,0.168
310,0.083,0.88,0.157
311,0.083,0.865,0.15
312,0.083,0.876,0.161
313,0.079,0.884,0.168
314,0.079,0.891,0.154
315,0.094,0.884,0.161
316,0.087,0.876,0.147
317,0.087,0.869,0.147
318,0.09,0.872,0.161
319,0.087,0.884,0.161
320,0.083,0.869,0.15
321,0.09,0.872,0.154
322,0.079,0.872,0.154
323,0.087,0.876,0.14
324,0.09,0.876,0.164
325,0.087,0.887,0.15
326,0.087,0.884,0.15
327,0.087,0.88,0.15
328,0.083,0.884,0.15
329,0.087,0.876,0.157
330,0.079,0.869,0.15
331,0.087,0.891,0.161
332,0.083,0.876,0.161
333,0.079,0.876,0.161
334,0.083,0.872,0.157
335,0.079,0.88,0.147
336,0.087,0.884,0.147
337,0.079,0.876,0.15
338,0.075,0.861,0.154
339,0.079,0.88,0.15
340,0.075,0.887,0.15
341,0.083,0.884,0.15
342,0.09,0.884,0.157
343,0.079,0.88,0.154
344,0.087,0.88,0.154
345,0.083,0.887,0.154
346,0.083,0.872,0.157
347,0.087,0.88,0.157
348,0.083,0.869,0.147
349,0.083,0.88,0.154
350,0.083,0.872,0.171
351,0.087,0.876,0.157
352,0.079,0.884,0.15
353,0.083,0.876,0.143
354,0.083,0.88,0.154
355,0.083,0.872,0.15
356,0.083,0.872,0.154
357,0.072,0.876,0.147
358,0.075,0.884,0.154
359,0.087,0.876,0.15
360,0.079,0.876,0.147
361,0.087,0.88,0.147
362,0.083,0.872,0.147
363,0.079,0.876,0.161
364,0.083,0.872,0.147
365,0.083,0.88,0.147
366,0.079,0.88,0.143
367,0.079,0.88,0.154
368,0.087,0.884,0.154
369,0.083,0.884,0.161
370,0.079,0.876,0.15
371,0.079,0.876,0.157
372,0.083,0.876,0.15
373,0.083,0.88,0.154
374,0.079,0.872,0.15
375,0.079,0.876,0.157
376,0.079,0.876,0.154
377,0.083,0.872,0.157
378,0.079,0.88,0.161
379,0.087,0.872,0.154
380,0.079,0.872,0.15
381,0.09,0.876,0.15
382,0.083,0.88,0.154
383,0.083,0.884,0.154
384,0.083,0.876,0.15
385,0.087,0.88,0.154
386,0.083,0.876,0.161
387,0.079,0.88,0.154
388,0.087,0.876,0.161
389,0.083,0.872,0.168
390,0.083,0.88,0.147
391,0.072,0.869,0.161
392,0.079,0.872,0.161
393,0.079,0.876,0.171
394,0.079,0.884,0.157
395,0.072,0.884,0.164
396,0.083,0.872,0.157
397,0.079,0.876,0.154
398,0.079,0.872,0.15
399,0.094,0.884,0.143
400,0.079,0.88,0.164
401,0.079,0.88,0.164
402,0.079,0.872,0.15
403,0.068,0.872,0.143
404,0.083,0.872,0.147
405,0.087,0.865,0.157
406,0.075,0.872,0.178
407,0.049,0.861,0.178
408,0.053,0.876,0.178
409,0.079,0.865,0.182
410,0.079,0.861,0.171
411,0.083,0.861,0.182
412,0.087,0.872,0.206
413,0.072,0.865,0.22
414,0.083,0.854,0.206
415,0.087,0.857,0.206
416,0.087,0.857,0.213
417,0.068,0.861,0.234
418,0.079,0.861,0.224
