,ax,ay,az
0,,,
1,0.248,0.049,-0.838;
2,0.248,0.071,-0.849;
3,0.241,0.071,-0.842;
4,0.248,0.071,-0.852;
5,0.245,0.075,-0.856;
6,0.248,0.083,-0.842;
7,0.245,0.075,-0.831;
8,0.245,0.083,-0.842;
9,0.252,0.086,-0.849;
10,0.245,0.079,-0.842;
11,0.245,0.071,-0.852;
12,0.252,0.064,-0.838;
13,0.248,0.068,-0.845;
14,0.252,0.068,-0.849;
15,0.245,0.071,-0.842;
16,0.248,0.068,-0.849;
17,0.245,0.075,-0.831;
18,0.241,0.075,-0.831;
19,0.252,0.079,-0.842;
20,0.245,0.075,-0.835;
21,0.248,0.071,-0.835;
22,0.241,0.075,-0.845;
23,0.248,0.075,-0.842;
24,0.245,0.083,-0.845;
25,0.241,0.075,-0.835;
26,0.248,0.068,-0.838;
27,0.245,0.075,-0.845;
28,0.248,0.083,-0.845;
29,0.241,0.083,-0.845;
30,0.245,0.079,-0.849;
31,0.245,0.071,-0.842;
32,0.252,0.071,-0.842;
33,0.252,0.068,-0.849;
34,0.252,0.068,-0.852;
35,0.256,0.075,-0.849;
36,0.248,0.068,-0.849;
37,0.248,0.068,-0.845;
38,0.248,0.079,-0.842;
39,0.248,0.079,-0.838;
40,0.252,0.079,-0.845;
41,0.252,0.09,-0.821;
42,0.248,0.083,-0.849;
43,0.245,0.079,-0.845;
44,0.241,0.086,-0.845;
45,0.237,0.079,-0.845;
46,0.237,0.09,-0.831;
47,0.237,0.098,-0.842;
48,0.233,0.098,-0.849;
49,0.233,0.094,-0.845;
50,0.233,0.098,-0.835;
51,0.23,0.09,-0.842;
52,0.23,0.086,-0.842;
53,0.237,0.094,-0.849;
54,0.233,0.09,-0.849;
55,0.23,0.098,-0.859;
56,0.226,0.094,-0.845;
57,0.222,0.094,-0.849;
58,0.226,0.102,-0.845;
59,0.23,0.102,-0.842;
60,0.218,0.098,-0.842;
61,0.218,0.098,-0.849;
62,0.222,0.102,-0.838;
63,0.211,0.102,-0.835;
64,0.215,0.102,-0.849;
