,ax,ay,az
0,,,
1,0.06,0.899,-0.206
2,0.064,0.891,-0.22
3,0.056,0.895,-0.21
4,0.049,0.899,-0.213
5,0.06,0.902,-0.21
6,0.049,0.899,-0.213
7,0.045,0.899,-0.227
8,0.038,0.891,-0.217
9,0.041,0.902,-0.22
10,0.03,0.899,-0.217
11,0.045,0.895,-0.217
12,0.045,0.899,-0.21
13,0.045,0.899,-0.21
14,0.045,0.899,-0.21
15,0.045,0.899,-0.213
16,0.049,0.895,-0.213
17,0.045,0.895,-0.21
18,0.045,0.895,-0.21
19,0.049,0.902,-0.22
20,0.049,0.902,-0.213
21,0.049,0.887,-0.213
22,0.041,0.887,-0.21
23,0.045,0.902,-0.196
24,0.053,0.899,-0.213
25,0.049,0.895,-0.21
26,0.053,0.906,-0.21
27,0.06,0.906,-0.206
28,0.056,0.902,-0.203
29,0.06,0.899,-0.199
30,0.056,0.902,-0.199
31,0.053,0.899,-0.203
32,0.056,0.895,-0.192
33,0.053,0.899,-0.196
34,0.045,0.902,-0.196
35,0.049,0.899,-0.189
36,0.056,0.902,-0.192
37,0.053,0.895,-0.189
38,0.045,0.899,-0.196
39,0.045,0.902,-0.185
40,0.053,0.906,-0.192
41,0.056,0.902,-0.185
42,0.053,0.899,-0.182
43,0.056,0.902,-0.171
44,0.053,0.906,-0.178
45,0.053,0.902,-0.168
46,0.049,0.906,-0.171
47,0.053,0.906,-0.168
48,0.056,0.91,-0.175
49,0.053,0.902,-0.168
50,0.053,0.906,-0.164
51,0.056,0.906,-0.161
52,0.049,0.899,-0.157
53,0.053,0.906,-0.15
54,0.045,0.91,-0.157
55,0.034,0.906,-0.14
56,0.053,0.906,-0.143
57,0.049,0.899,-0.147
58,0.06,0.91,-0.143
59,0.053,0.914,-0.143
60,0.053,0.902,-0.15
61,0.049,0.899,-0.143
62,0.049,0.902,-0.15
63,0.041,0.914,-0.136
64,0.049,0.921,-0.15
65,0.056,0.921,-0.15
66,0.049,0.88,-0.143
67,0.041,0.906,-0.133
68,0.045,0.902,-0.122
69,0.038,0.902,-0.115
70,0.053,0.906,-0.136
71,0.053,0.914,-0.122
72,0.06,0.891,-0.122
73,0.045,0.906,-0.14
