,ax,ay,az
0,,,
1,0.267,0.071,-0.828;
2,0.263,0.086,-0.828;
3,0.271,0.086,-0.838;
4,0.286,0.086,-0.845;
5,0.263,0.09,-0.835;
6,0.263,0.086,-0.824;
7,0.263,0.079,-0.838;
8,0.279,0.083,-0.831;
9,0.271,0.083,-0.838;
10,0.282,0.071,-0.838;
11,0.271,0.075,-0.842;
12,0.271,0.09,-0.835;
13,0.267,0.102,-0.831;
14,0.271,0.094,-0.842;
15,0.275,0.094,-0.842;
16,0.271,0.102,-0.828;
17,0.279,0.09,-0.842;
18,0.275,0.098,-0.831;
19,0.263,0.102,-0.835;
20,0.267,0.09,-0.835;
21,0.271,0.09,-0.838;
22,0.275,0.098,-0.838;
23,0.275,0.102,-0.835;
24,0.271,0.094,-0.831;
25,0.271,0.102,-0.835;
26,0.271,0.102,-0.835;
27,0.275,0.105,-0.828;
28,0.26,0.098,-0.824;
29,0.271,0.09,-0.831;
30,0.271,0.086,-0.835;
31,0.279,0.086,-0.835;
32,0.267,0.098,-0.835;
33,0.263,0.083,-0.842;
34,0.267,0.09,-0.831;
35,0.26,0.098,-0.835;
36,0.286,0.09,-0.831;
37,0.267,0.086,-0.828;
38,0.263,0.094,-0.828;
39,0.275,0.098,-0.852;
40,0.271,0.098,-0.849;
41,0.267,0.094,-0.835;
42,0.263,0.098,-0.828;
43,0.271,0.094,-0.835;
44,0.267,0.105,-0.838;
45,0.271,0.09,-0.849;
46,0.271,0.102,-0.835;
47,0.263,0.09,-0.831;
48,0.275,0.098,-0.828;
49,0.267,0.105,-0.835;
50,0.275,0.105,-0.835;
51,0.267,0.102,-0.845;
52,0.26,0.105,-0.835;
53,0.26,0.098,-0.838;
54,0.263,0.102,-0.838;
55,0.252,0.109,-0.831;
56,0.26,0.098,-0.828;
57,0.26,0.105,-0.838;
58,0.248,0.105,-0.831;
59,0.256,0.105,-0.842;
60,0.252,0.113,-0.842;
61,0.248,0.105,-0.842;
62,0.252,0.113,-0.845;
63,0.241,0.117,-0.838;
64,0.245,0.117,-0.842;
65,0.245,0.109,-0.838;
66,0.248,0.12,-0.835;
67,0.245,0.109,-0.842;
68,0.241,0.12,-0.852;
69,0.248,0.124,-0.842;
70,0.237,0.124,-0.838;
71,0.245,0.124,-0.842;
72,0.233,0.12,-0.849;
73,0.23,0.12,-0.838;
74,0.237,0.124,-0.842;
75,0.233,0.128,-0.835;
76,0.23,0.128,-0.849;
77,0.222,0.124,-0.838;
78,0.226,0.128,-0.845;
79,0.226,0.128,-0.842;
80,0.218,0.132,-0.852;
81,0.218,0.132,-0.845;
82,0.226,0.128,-0.845;
83,0.218,0.124,-0.845;
84,0.215,0.128,-0.849;
85,0.215,0.132,-0.838;
86,0.199,0.128,-0.842;
87,0.207,0.135,-0.852;
88,0.211,0.132,-0.845;
89,0.211,0.132,-0.849;
90,0.199,0.135,-0.849;
91,0.203,0.132,-0.849;
92,0.207,0.139,-0.856;
93,0.215,0.135,-0.856;
94,0.196,0.135,-0.849;
95,0.196,0.132,-0.845;
96,0.199,0.143,-0.852;
97,0.196,0.135,-0.852;
98,0.188,0.135,-0.849;
99,0.188,0.139,-0.845;
100,0.192,0.139,-0.856;
101,0.188,0.132,-0.849;
102,0.188,0.139,-0.852;
103,0.184,0.143,-0.852;
104,0.177,0.143,-0.852;
105,0.196,0.147,-0.859;
106,0.196,0.139,-0.859;
107,0.192,0.143,-0.856;
108,0.166,0.132,-0.838;
109,0.169,0.139,-0.838;
110,0.169,0.143,-0.849;
111,0.181,0.147,-0.859;
112,0.173,0.158,-0.866;
113,0.184,0.154,-0.863;
114,0.177,0.139,-0.856;
115,0.177,0.147,-0.849;
116,0.177,0.135,-0.838;
117,0.173,0.139,-0.852;
118,0.173,0.139,-0.849;
