,ax,ay,az
0,,,
1,-0.098,-0.049,-0.898
2,-0.094,-0.049,-0.894
3,-0.068,-0.026,-0.915
4,-0.09,-0.034,-0.884
5,-0.087,-0.038,-0.908
6,-0.072,-0.03,-0.908
7,-0.083,-0.038,-0.891
8,-0.079,-0.034,-0.898
9,-0.075,-0.038,-0.898
10,-0.072,-0.041,-0.898
11,-0.072,-0.034,-0.894
12,-0.075,-0.041,-0.894
13,-0.083,-0.038,-0.898
14,-0.083,-0.038,-0.912
15,-0.079,-0.038,-0.901
16,-0.079,-0.034,-0.901
17,-0.079,-0.034,-0.912
18,-0.079,-0.038,-0.908
19,-0.087,-0.049,-0.908
20,-0.087,-0.038,-0.901
21,-0.075,-0.034,-0.905
22,-0.075,-0.034,-0.901
23,-0.079,-0.041,-0.905
24,-0.075,-0.056,-0.905
25,-0.079,-0.041,-0.898
26,-0.064,-0.038,-0.908
27,-0.072,-0.034,-0.905
28,-0.053,-0.023,-0.912
29,-0.06,-0.034,-0.901
30,-0.068,-0.034,-0.894
31,-0.045,-0.03,-0.912
32,-0.056,-0.03,-0.894
33,-0.049,-0.026,-0.908
34,-0.049,-0.026,-0.915
35,-0.053,-0.026,-0.891
36,-0.034,-0.026,-0.894
37,-0.026,-0.023,-0.908
38,-0.019,-0.015,-0.905
39,-0.019,-0.026,-0.905
40,-0.03,-0.026,-0.905
41,-0.03,-0.015,-0.908
42,-0.015,-0.026,-0.912
43,-0.026,-0.023,-0.898
44,-0.015,-0.023,-0.898
45,-0.011,-0.008,-0.908
46,-0.004,-0.011,-0.908
47,-0.008,-0.019,-0.905
48,-0.008,-0.019,-0.901
49,-0.004,-0.019,-0.905
50,0.0,-0.019,-0.905
51,-0.008,-0.011,-0.908
52,0.0,-0.008,-0.901
53,-0.004,-0.011,-0.901
54,-0.004,-0.015,-0.905
55,-0.008,-0.011,-0.901
56,0.011,-0.004,-0.898
57,0.004,-0.019,-0.908
58,0.008,-0.019,-0.912
59,-0.004,-0.011,-0.905
60,0.004,-0.015,-0.894
61,0.011,-0.015,-0.894
62,0.011,-0.008,-0.887
63,0.011,-0.011,-0.915
64,0.03,-0.004,-0.915
65,0.019,-0.008,-0.891
66,0.03,-0.004,-0.901
67,0.034,0.004,-0.915
68,0.023,-0.004,-0.919
69,0.019,-0.004,-0.901
70,0.026,-0.008,-0.887
71,0.038,0.011,-0.87
72,0.041,0.0,-0.912
73,0.019,-0.004,-0.912
74,0.023,-0.008,-0.898
75,0.019,-0.008,-0.898
76,0.023,-0.011,-0.905
77,0.015,-0.011,-0.894
78,0.015,-0.015,-0.912
79,0.004,-0.011,-0.915
80,-0.004,-0.023,-0.912
81,-0.015,-0.019,-0.912
82,-0.023,-0.019,-0.908
83,-0.023,-0.015,-0.908
84,-0.03,-0.026,-0.908
85,-0.03,-0.023,-0.898
86,-0.03,-0.03,-0.905
87,-0.023,-0.034,-0.905
88,-0.045,-0.015,-0.905
89,-0.041,-0.03,-0.915
90,-0.038,-0.023,-0.887
91,-0.045,-0.03,-0.908
92,-0.034,-0.023,-0.915
93,-0.049,-0.038,-0.898
94,-0.049,-0.034,-0.908
95,-0.038,-0.03,-0.908
96,-0.049,-0.034,-0.887
97,-0.053,-0.038,-0.901
98,-0.049,-0.03,-0.905
99,-0.056,-0.034,-0.908
100,-0.056,-0.041,-0.901
101,-0.056,-0.038,-0.901
102,-0.064,-0.041,-0.905
103,-0.064,-0.041,-0.908
104,-0.064,-0.041,-0.905
105,-0.068,-0.041,-0.908
106,-0.075,-0.034,-0.901
107,-0.075,-0.041,-0.898
108,-0.064,-0.038,-0.901
109,-0.068,-0.045,-0.908
110,-0.072,-0.045,-0.912
111,-0.079,-0.045,-0.908
112,-0.079,-0.045,-0.901
113,-0.083,-0.045,-0.901
114,-0.087,-0.045,-0.905
115,-0.087,-0.049,-0.901
