,ax,ay,az
0,,,
1,0.267,-0.132,-0.88
2,0.275,-0.132,-0.87
3,0.271,-0.124,-0.87
4,0.271,-0.124,-0.877
5,0.275,-0.128,-0.877
6,0.271,-0.132,-0.877
7,0.271,-0.132,-0.873
8,0.271,-0.12,-0.873
9,0.275,-0.128,-0.877
10,0.267,-0.132,-0.863
11,0.275,-0.128,-0.88
12,0.271,-0.128,-0.873
13,0.267,-0.12,-0.884
14,0.267,-0.128,-0.873
15,0.275,-0.135,-0.88
16,0.267,-0.128,-0.866
17,0.275,-0.128,-0.884
18,0.275,-0.132,-0.87
19,0.271,-0.132,-0.873
20,0.267,-0.128,-0.873
21,0.267,-0.124,-0.877
22,0.256,-0.132,-0.884
23,0.267,-0.124,-0.877
24,0.26,-0.124,-0.877
25,0.252,-0.132,-0.873
26,0.256,-0.124,-0.877
27,0.256,-0.124,-0.873
28,0.256,-0.124,-0.88
29,0.267,-0.12,-0.87
30,0.248,-0.12,-0.884
31,0.256,-0.124,-0.866
32,0.252,-0.12,-0.873
33,0.241,-0.124,-0.863
34,0.248,-0.117,-0.884
35,0.248,-0.12,-0.88
36,0.252,-0.117,-0.884
37,0.237,-0.128,-0.873
38,0.233,-0.12,-0.88
39,0.241,-0.12,-0.887
40,0.237,-0.117,-0.88
41,0.23,-0.117,-0.887
42,0.226,-0.113,-0.884
43,0.233,-0.124,-0.891
44,0.226,-0.128,-0.88
45,0.226,-0.113,-0.845
46,0.226,-0.105,-0.898
47,0.218,-0.117,-0.884
48,0.215,-0.113,-0.887
49,0.222,-0.109,-0.894
50,0.207,-0.12,-0.891
51,0.218,-0.113,-0.88
52,0.211,-0.109,-0.884
53,0.218,-0.109,-0.891
54,0.222,-0.109,-0.887
55,0.211,-0.109,-0.884
56,0.215,-0.109,-0.88
57,0.215,-0.113,-0.894
58,0.222,-0.105,-0.887
59,0.218,-0.098,-0.88
60,0.215,-0.105,-0.887
61,0.218,-0.105,-0.894
62,0.218,-0.105,-0.894
63,0.215,-0.113,-0.891
64,0.215,-0.098,-0.87
65,0.203,-0.094,-0.884
66,0.203,-0.117,-0.915
67,0.199,-0.124,-0.905
68,0.203,-0.098,-0.884
69,0.207,-0.113,-0.88
70,0.207,-0.113,-0.887
71,0.196,-0.102,-0.884
72,0.203,-0.098,-0.884
73,0.207,-0.079,-0.901
74,0.203,-0.09,-0.891
75,0.196,-0.094,-0.884
76,0.218,-0.086,-0.898
77,0.199,-0.109,-0.894
78,0.199,-0.109,-0.884
79,0.199,-0.105,-0.894
80,0.211,-0.098,-0.894
81,0.196,-0.094,-0.894
82,0.192,-0.09,-0.891
83,0.196,-0.105,-0.887
84,0.188,-0.113,-0.884
85,0.196,-0.128,-0.856
86,0.188,-0.154,-0.863
87,0.192,-0.113,-0.922
88,0.207,-0.098,-0.943
89,0.207,-0.068,-0.863
90,0.169,-0.045,-0.905
91,0.158,-0.03,-0.894
92,0.196,-0.049,-0.898
93,0.184,-0.053,-0.919
94,0.203,-0.102,-0.873
95,0.188,-0.109,-0.873
96,0.173,-0.124,-0.884
97,0.181,-0.128,-0.894
98,0.177,-0.109,-0.891
99,0.203,-0.109,-0.894
100,0.241,-0.098,-0.88
101,0.203,-0.079,-0.88
102,0.173,-0.075,-0.884
103,0.192,-0.068,-0.88
104,0.196,-0.064,-0.891
105,0.188,-0.068,-0.891
106,0.184,-0.109,-0.887
107,0.192,-0.139,-0.873
108,0.222,-0.128,-0.873
109,0.184,-0.117,-0.873
110,0.192,-0.102,-0.877
111,0.211,-0.09,-0.877
112,0.215,-0.086,-0.887
113,0.203,-0.094,-0.905
114,0.203,-0.105,-0.919
115,0.215,-0.124,-0.891
116,0.192,-0.147,-0.884
117,0.196,-0.135,-0.908
118,0.181,-0.109,-0.898
119,0.173,-0.105,-0.901
120,0.196,-0.102,-0.905
121,0.226,-0.117,-0.905
122,0.215,-0.113,-0.901
123,0.226,-0.135,-0.88
124,0.211,-0.132,-0.88
125,0.196,-0.139,-0.891
