,ax,ay,az
0,,,
1,-0.03,-0.124,-0.894;
2,-0.045,-0.12,-0.884;
3,-0.034,-0.117,-0.905;
4,-0.026,-0.117,-0.901;
5,-0.045,-0.105,-0.901;
6,-0.038,-0.113,-0.887;
7,-0.038,-0.113,-0.901;
8,-0.026,-0.117,-0.898;
9,-0.045,-0.113,-0.908;
10,-0.041,-0.124,-0.887;
11,-0.049,-0.113,-0.891;
12,-0.045,-0.102,-0.898;
13,-0.038,-0.109,-0.884;
14,-0.023,-0.105,-0.898;
15,-0.026,-0.109,-0.884;
16,-0.038,-0.12,-0.908;
17,-0.049,-0.128,-0.894;
18,-0.038,-0.113,-0.891;
19,-0.023,-0.124,-0.894;
20,-0.034,-0.12,-0.891;
21,-0.038,-0.132,-0.880;
22,-0.026,-0.117,-0.880;
23,-0.015,-0.113,-0.898;
24,-0.026,-0.113,-0.891;
25,-0.03,-0.109,-0.894;
26,-0.038,-0.105,-0.898;
27,-0.023,-0.12,-0.891;
28,-0.026,-0.143,-0.891;
29,-0.019,-0.154,-0.894;
30,-0.023,-0.135,-0.912;
31,-0.026,-0.117,-0.905;
32,-0.034,-0.12,-0.894;
33,-0.034,-0.12,-0.894;
34,-0.034,-0.117,-0.905;
35,-0.034,-0.117,-0.880;
36,-0.034,-0.098,-0.894;
37,-0.03,-0.109,-0.912;
38,-0.019,-0.124,-0.919;
39,-0.038,-0.128,-0.905;
40,-0.026,-0.147,-0.884;
41,-0.019,-0.15,-0.884;
42,-0.026,-0.124,-0.898;
43,-0.015,-0.102,-0.905;
44,-0.045,-0.109,-0.901;
45,-0.068,-0.094,-0.898;
46,-0.019,-0.094,-0.894;
47,-0.019,-0.094,-0.859;
48,-0.008,-0.079,-0.877;
49,-0.019,-0.071,-0.912;
50,-0.034,-0.075,-0.912;
51,-0.026,-0.113,-0.898;
52,-0.019,-0.128,-0.898;
53,-0.015,-0.12,-0.894;
54,-0.011,-0.12,-0.905;
55,-0.019,-0.124,-0.891;
56,-0.03,-0.102,-0.894;
57,-0.03,-0.12,-0.887;
58,-0.026,-0.109,-0.901;
59,-0.011,-0.124,-0.898;
60,-0.023,-0.105,-0.898;
61,-0.034,-0.098,-0.898;
62,-0.026,-0.109,-0.891;
63,-0.015,-0.098,-0.891;
64,-0.015,-0.102,-0.894;
65,-0.015,-0.117,-0.901;
66,-0.019,-0.105,-0.891;
67,-0.023,-0.109,-0.898;
68,-0.023,-0.109,-0.894;
69,-0.004,-0.135,-0.891;
70,-0.004,-0.128,-0.894;
71,-0.011,-0.117,-0.891;
72,0.0,-0.105,-0.901;
73,-0.011,-0.071,-0.912;
74,-0.008,-0.068,-0.901;
75,-0.004,-0.071,-0.901;
76,-0.011,-0.079,-0.887;
77,-0.019,-0.083,-0.894;
78,-0.004,-0.098,-0.901;
79,-0.008,-0.113,-0.905;
80,-0.011,-0.105,-0.898;
81,-0.015,-0.109,-0.884;
82,-0.015,-0.098,-0.898;
83,-0.008,-0.109,-0.887;
84,-0.008,-0.086,-0.898;
85,-0.008,-0.086,-0.905;
86,-0.004,-0.083,-0.894;
87,0.0,-0.086,-0.901;
88,0.004,-0.094,-0.898;
89,-0.008,-0.094,-0.898;
90,0.004,-0.098,-0.887;
91,-0.004,-0.09,-0.884;
92,0.0,-0.086,-0.887;
93,-0.008,-0.083,-0.908;
94,0.0,-0.086,-0.908;
95,0.015,-0.09,-0.905;
96,0.015,-0.098,-0.901;
97,0.0,-0.083,-0.901;
98,0.0,-0.098,-0.894;
99,0.004,-0.086,-0.898;
100,0.004,-0.083,-0.898;
101,0.015,-0.098,-0.887;
102,0.004,-0.09,-0.884;
103,0.011,-0.102,-0.901;
104,0.004,-0.079,-0.905;
105,0.011,-0.098,-0.898;
106,0.015,-0.09,-0.887;
107,0.015,-0.083,-0.887;
108,0.023,-0.083,-0.894;
109,0.011,-0.086,-0.898;
110,0.008,-0.094,-0.901;
111,0.019,-0.094,-0.905;
112,0.019,-0.079,-0.891;
113,0.023,-0.09,-0.884;
114,0.03,-0.086,-0.901;
115,0.019,-0.09,-0.898;
116,0.023,-0.086,-0.901;
117,0.023,-0.094,-0.898;
118,0.026,-0.09,-0.898;
119,0.03,-0.09,-0.908;
120,0.03,-0.09,-0.887;
121,0.03,-0.079,-0.901;
122,0.03,-0.079,-0.891;
123,0.023,-0.09,-0.901;
124,0.026,-0.079,-0.894;
125,0.034,-0.086,-0.887;
126,0.03,-0.098,-0.894;
127,0.034,-0.086,-0.898;
128,0.03,-0.094,-0.891;
129,0.038,-0.083,-0.894;
130,0.026,-0.079,-0.884;
131,0.026,-0.094,-0.898;
132,0.041,-0.086,-0.891;
133,0.034,-0.071,-0.887;
134,0.045,-0.075,-0.891;
135,0.038,-0.083,-0.898;
136,0.038,-0.083,-0.898;
137,0.034,-0.075,-0.898;
138,0.038,-0.079,-0.887;
139,0.041,-0.086,-0.887;
140,0.034,-0.079,-0.887;
141,0.045,-0.086,-0.901;
142,0.041,-0.079,-0.884;
143,0.038,-0.079,-0.884;
144,0.041,-0.071,-0.894;
145,0.053,-0.083,-0.891;
146,0.041,-0.079,-0.905;
147,0.038,-0.09,-0.898;
148,0.049,-0.086,-0.898;
149,0.038,-0.079,-0.877;
150,0.045,-0.086,-0.898;
151,0.049,-0.079,-0.901;
152,0.045,-0.079,-0.891;
153,0.045,-0.09,-0.898;
154,0.049,-0.079,-0.898;
155,0.041,-0.09,-0.898;
156,0.034,-0.083,-0.887;
157,0.045,-0.083,-0.898;
158,0.049,-0.075,-0.905;
159,0.038,-0.071,-0.901;
160,0.03,-0.079,-0.901;
161,0.053,-0.083,-0.887;
162,0.045,-0.09,-0.908;
163,0.038,-0.098,-0.894;
164,0.034,-0.083,-0.873;
165,0.049,-0.079,-0.898;
