,ax,ay,az
0,,,
1,0.136,-0.023,-0.873;
2,0.139,-0.023,-0.873;
3,0.139,-0.023,-0.863;
4,0.128,-0.019,-0.863;
5,0.139,-0.019,-0.870;
6,0.143,-0.03,-0.873;
7,0.139,-0.023,-0.870;
8,0.147,-0.019,-0.873;
9,0.139,-0.023,-0.873;
10,0.139,-0.023,-0.866;
11,0.139,-0.019,-0.870;
12,0.136,-0.026,-0.859;
13,0.136,-0.026,-0.877;
14,0.136,-0.026,-0.873;
15,0.139,-0.023,-0.873;
16,0.139,-0.034,-0.870;
17,0.139,-0.041,-0.870;
18,0.132,-0.019,-0.863;
19,0.143,-0.019,-0.873;
20,0.143,-0.023,-0.877;
21,0.132,-0.023,-0.884;
22,0.136,-0.023,-0.880;
23,0.143,-0.03,-0.873;
24,0.132,-0.026,-0.866;
25,0.139,-0.023,-0.856;
26,0.139,-0.03,-0.870;
27,0.143,-0.019,-0.880;
28,0.147,-0.023,-0.877;
29,0.151,-0.026,-0.884;
30,0.143,-0.026,-0.863;
31,0.147,-0.019,-0.863;
32,0.143,-0.03,-0.866;
33,0.143,-0.023,-0.873;
34,0.147,-0.023,-0.870;
35,0.147,-0.023,-0.866;
36,0.143,-0.034,-0.870;
37,0.143,-0.026,-0.859;
38,0.136,-0.015,-0.866;
39,0.128,-0.019,-0.863;
40,0.147,-0.03,-0.880;
41,0.143,-0.03,-0.877;
42,0.147,-0.034,-0.870;
43,0.147,-0.023,-0.866;
44,0.139,-0.041,-0.866;
45,0.147,-0.03,-0.866;
46,0.147,-0.034,-0.870;
47,0.143,-0.03,-0.870;
48,0.147,-0.034,-0.866;
49,0.143,-0.026,-0.859;
50,0.147,-0.026,-0.866;
51,0.139,-0.03,-0.873;
52,0.143,-0.034,-0.863;
53,0.151,-0.034,-0.866;
54,0.143,-0.034,-0.870;
55,0.147,-0.03,-0.870;
56,0.139,-0.034,-0.880;
57,0.143,-0.038,-0.870;
58,0.139,-0.03,-0.870;
59,0.139,-0.023,-0.863;
60,0.136,-0.03,-0.884;
61,0.139,-0.03,-0.859;
62,0.139,-0.026,-0.877;
63,0.132,-0.038,-0.863;
64,0.139,-0.03,-0.880;
65,0.136,-0.038,-0.866;
66,0.147,-0.045,-0.877;
67,0.136,-0.026,-0.870;
68,0.136,-0.045,-0.852;
69,0.12,-0.038,-0.859;
70,0.128,-0.034,-0.870;
71,0.139,-0.045,-0.870;
72,0.128,-0.034,-0.877;
73,0.124,-0.034,-0.866;
74,0.128,-0.03,-0.870;
75,0.132,-0.03,-0.866;
76,0.132,-0.034,-0.880;
77,0.132,-0.034,-0.870;
78,0.132,-0.041,-0.870;
79,0.128,-0.038,-0.863;
80,0.139,-0.038,-0.887;
81,0.132,-0.03,-0.887;
82,0.132,-0.038,-0.866;
83,0.128,-0.038,-0.880;
84,0.128,-0.034,-0.873;
85,0.132,-0.041,-0.870;
86,0.128,-0.041,-0.863;
87,0.128,-0.038,-0.877;
88,0.124,-0.045,-0.873;
89,0.128,-0.041,-0.870;
90,0.136,-0.038,-0.873;
91,0.124,-0.03,-0.870;
92,0.117,-0.038,-0.866;
93,0.124,-0.03,-0.884;
94,0.12,-0.041,-0.866;
95,0.132,-0.038,-0.870;
96,0.132,-0.049,-0.866;
97,0.12,-0.041,-0.866;
98,0.124,-0.038,-0.880;
99,0.128,-0.038,-0.877;
100,0.113,-0.034,-0.884;
101,0.12,-0.038,-0.884;
102,0.117,-0.034,-0.866;
103,0.12,-0.038,-0.877;
104,0.117,-0.053,-0.863;
105,0.12,-0.045,-0.873;
106,0.124,-0.038,-0.873;
107,0.117,-0.045,-0.859;
108,0.117,-0.053,-0.866;
109,0.117,-0.038,-0.866;
110,0.12,-0.045,-0.866;
111,0.124,-0.038,-0.870;
112,0.124,-0.03,-0.873;
113,0.124,-0.045,-0.873;
114,0.12,-0.041,-0.870;
115,0.117,-0.034,-0.873;
116,0.113,-0.038,-0.884;
117,0.124,-0.041,-0.866;
118,0.109,-0.038,-0.873;
119,0.117,-0.038,-0.863;
120,0.113,-0.034,-0.877;
121,0.12,-0.041,-0.870;
122,0.12,-0.045,-0.870;
123,0.117,-0.045,-0.859;
124,0.117,-0.034,-0.873;
125,0.113,-0.034,-0.873;
126,0.105,-0.049,-0.873;
127,0.12,-0.03,-0.880;
128,0.117,-0.038,-0.866;
129,0.113,-0.041,-0.877;
130,0.124,-0.041,-0.870;
131,0.117,-0.045,-0.870;
132,0.113,-0.03,-0.863;
133,0.12,-0.034,-0.873;
134,0.117,-0.038,-0.873;
135,0.117,-0.03,-0.873;
136,0.12,-0.045,-0.870;
137,0.113,-0.045,-0.870;
138,0.12,-0.034,-0.880;
139,0.12,-0.038,-0.877;
140,0.117,-0.023,-0.866;
141,0.117,-0.041,-0.877;
142,0.12,-0.034,-0.877;
143,0.12,-0.03,-0.859;
144,0.117,-0.038,-0.877;
145,0.117,-0.034,-0.866;
146,0.12,-0.03,-0.880;
147,0.124,-0.03,-0.873;
148,0.128,-0.03,-0.870;
149,0.124,-0.026,-0.873;
150,0.124,-0.026,-0.870;
151,0.124,-0.03,-0.870;
152,0.124,-0.038,-0.880;
153,0.124,-0.03,-0.873;
154,0.12,-0.03,-0.873;
155,0.132,-0.034,-0.877;
156,0.12,-0.03,-0.870;
157,0.128,-0.034,-0.870;
158,0.128,-0.03,-0.870;
159,0.12,-0.026,-0.863;
160,0.124,-0.019,-0.866;
161,0.124,-0.023,-0.873;
162,0.128,-0.038,-0.863;
163,0.132,-0.03,-0.884;
164,0.12,-0.034,-0.866;
165,0.132,-0.038,-0.873;
166,0.139,-0.03,-0.866;
167,0.128,-0.026,-0.870;
168,0.132,-0.019,-0.870;
169,0.136,-0.026,-0.873;
170,0.136,-0.03,-0.873;
171,0.132,-0.03,-0.873;
172,0.132,-0.026,-0.859;
173,0.128,-0.019,-0.870;
174,0.136,-0.023,-0.873;
175,0.12,-0.015,-0.863;
176,0.124,-0.011,-0.877;
177,0.124,-0.019,-0.870;
178,0.124,-0.023,-0.873;
179,0.128,-0.03,-0.884;
180,0.136,-0.026,-0.873;
181,0.128,-0.026,-0.877;
182,0.132,-0.023,-0.866;
183,0.132,-0.019,-0.877;
184,0.12,-0.008,-0.866;
185,0.136,-0.019,-0.877;
186,0.124,-0.019,-0.877;
187,0.132,-0.015,-0.856;
188,0.128,-0.023,-0.856;
189,0.128,-0.03,-0.873;
190,0.124,-0.03,-0.877;
191,0.124,-0.023,-0.877;
192,0.128,-0.015,-0.877;
193,0.132,-0.015,-0.873;
194,0.128,-0.015,-0.859;
195,0.132,-0.019,-0.866;
196,0.132,-0.019,-0.870;
197,0.128,-0.011,-0.873;
198,0.132,-0.015,-0.870;
199,0.128,-0.015,-0.880;
200,0.124,-0.019,-0.877;
201,0.132,-0.015,-0.877;
202,0.136,-0.023,-0.880;
203,0.124,-0.023,-0.866;
204,0.136,-0.015,-0.877;
205,0.128,-0.015,-0.870;
206,0.132,-0.023,-0.877;
207,0.139,-0.03,-0.866;
208,0.132,-0.015,-0.866;
209,0.136,-0.023,-0.873;
210,0.136,-0.023,-0.877;
211,0.132,-0.019,-0.880;
212,0.136,-0.019,-0.877;
213,0.132,-0.023,-0.870;
214,0.128,-0.019,-0.870;
215,0.12,-0.03,-0.873;
216,0.136,-0.015,-0.863;
217,0.128,-0.023,-0.870;
218,0.139,-0.015,-0.863;
219,0.128,-0.011,-0.863;
220,0.136,-0.019,-0.877;
221,0.128,-0.023,-0.870;
222,0.128,-0.015,-0.866;
223,0.128,-0.026,-0.866;
224,0.143,-0.019,-0.884;
225,0.143,-0.026,-0.866;
226,0.143,-0.019,-0.870;
227,0.132,-0.015,-0.870;
228,0.132,-0.023,-0.870;
229,0.136,-0.023,-0.873;
230,0.139,-0.026,-0.870;
231,0.139,-0.026,-0.863;
232,0.136,-0.03,-0.866;
233,0.136,-0.034,-0.880;
234,0.139,-0.023,-0.859;
235,0.128,-0.038,-0.849;
236,0.12,-0.026,-0.859;
237,0.139,-0.015,-0.873;
238,0.139,-0.015,-0.866;
239,0.136,-0.019,-0.870;
240,0.132,-0.019,-0.866;
241,0.139,-0.023,-0.866;
242,0.139,-0.023,-0.866;
243,0.143,-0.026,-0.863;
244,0.136,-0.015,-0.873;
245,0.136,-0.023,-0.866;
246,0.136,-0.019,-0.873;
247,0.136,-0.023,-0.870;
248,0.143,-0.015,-0.866;
249,0.136,-0.015,-0.866;
250,0.132,-0.011,-0.870;
251,0.136,-0.023,-0.870;
252,0.132,-0.019,-0.870;
253,0.139,-0.019,-0.877;
254,0.139,-0.026,-0.866;
255,0.143,-0.045,-0.863;
256,0.136,-0.041,-0.880;
257,0.136,-0.049,-0.863;
258,0.139,-0.038,-0.866;
259,0.143,-0.03,-0.873;
260,0.136,-0.026,-0.870;
261,0.139,-0.019,-0.877;
262,0.139,-0.019,-0.873;
263,0.136,-0.008,-0.873;
264,0.139,-0.011,-0.859;
265,0.143,-0.015,-0.866;
266,0.136,-0.008,-0.884;
267,0.143,-0.008,-0.866;
268,0.139,-0.011,-0.887;
269,0.143,-0.011,-0.873;
270,0.147,-0.011,-0.873;
271,0.143,-0.004,-0.880;
272,0.128,-0.004,-0.870;
273,0.132,-0.008,-0.873;
274,0.132,-0.008,-0.870;
275,0.139,-0.026,-0.873;
276,0.143,-0.008,-0.880;
277,0.162,-0.026,-0.866;
278,0.154,-0.015,-0.856;
279,0.143,-0.015,-0.866;
280,0.143,-0.015,-0.877;
281,0.147,-0.008,-0.870;
282,0.143,-0.019,-0.863;
283,0.132,-0.015,-0.870;
284,0.128,-0.008,-0.873;
285,0.139,-0.015,-0.877;
286,0.143,-0.008,-0.887;
287,0.143,-0.011,-0.863;
288,0.151,-0.011,-0.870;
289,0.151,-0.019,-0.859;
290,0.147,-0.019,-0.873;
291,0.139,-0.019,-0.877;
292,0.143,-0.008,-0.877;
293,0.139,-0.004,-0.877;
294,0.132,-0.015,-0.870;
295,0.139,-0.011,-0.870;
296,0.132,-0.008,-0.873;
297,0.128,-0.015,-0.873;
298,0.139,-0.023,-0.866;
299,0.136,-0.015,-0.877;
300,0.143,-0.03,-0.866;
301,0.139,-0.015,-0.873;
302,0.132,-0.019,-0.873;
303,0.139,-0.023,-0.866;
304,0.139,-0.023,-0.866;
305,0.147,-0.026,-0.866;
306,0.136,-0.03,-0.866;
307,0.139,-0.023,-0.870;
308,0.132,-0.026,-0.873;
309,0.132,-0.019,-0.859;
310,0.139,-0.023,-0.866;
311,0.139,-0.015,-0.873;
312,0.132,-0.015,-0.866;
313,0.136,-0.019,-0.877;
314,0.132,-0.019,-0.880;
315,0.136,-0.015,-0.870;
316,0.136,-0.038,-0.873;
317,0.132,-0.019,-0.877;
318,0.132,-0.026,-0.863;
319,0.132,-0.026,-0.873;
320,0.128,-0.038,-0.870;
321,0.124,-0.026,-0.870;
322,0.128,-0.034,-0.873;
323,0.132,-0.034,-0.870;
324,0.132,-0.008,-0.880;
325,0.124,-0.015,-0.859;
326,0.12,-0.019,-0.863;
327,0.124,-0.026,-0.866;
328,0.128,-0.03,-0.884;
