,ax,ay,az
0,,,
1,0.143,-0.098,-0.887;
2,0.147,-0.105,-0.894;
3,0.147,-0.094,-0.884;
4,0.177,-0.098,-0.887;
5,0.181,-0.12,-0.873;
6,0.177,-0.154,-0.856;
7,0.169,-0.173,-0.884;
8,0.158,-0.147,-0.873;
9,0.162,-0.15,-0.873;
10,0.158,-0.139,-0.856;
11,0.162,-0.135,-0.884;
12,0.177,-0.132,-0.887;
13,0.181,-0.117,-0.880;
14,0.181,-0.128,-0.863;
15,0.158,-0.143,-0.870;
16,0.169,-0.124,-0.884;
17,0.169,-0.124,-0.877;
18,0.173,-0.143,-0.863;
19,0.166,-0.147,-0.859;
20,0.177,-0.132,-0.873;
21,0.169,-0.135,-0.873;
22,0.173,-0.135,-0.873;
23,0.177,-0.128,-0.873;
24,0.181,-0.124,-0.880;
25,0.177,-0.12,-0.866;
26,0.162,-0.135,-0.873;
27,0.173,-0.143,-0.866;
28,0.181,-0.128,-0.866;
29,0.158,-0.132,-0.873;
30,0.169,-0.15,-0.859;
31,0.177,-0.147,-0.849;
32,0.184,-0.132,-0.880;
33,0.173,-0.132,-0.898;
34,0.173,-0.135,-0.880;
35,0.169,-0.132,-0.873;
36,0.169,-0.124,-0.866;
37,0.177,-0.143,-0.880;
38,0.166,-0.139,-0.873;
39,0.169,-0.132,-0.887;
40,0.162,-0.132,-0.873;
41,0.169,-0.135,-0.849;
42,0.173,-0.135,-0.863;
43,0.169,-0.128,-0.880;
44,0.169,-0.12,-0.873;
45,0.169,-0.135,-0.859;
46,0.173,-0.143,-0.870;
47,0.177,-0.124,-0.884;
48,0.162,-0.12,-0.884;
49,0.162,-0.128,-0.877;
50,0.173,-0.139,-0.863;
51,0.173,-0.12,-0.880;
52,0.169,-0.139,-0.873;
53,0.173,-0.139,-0.873;
54,0.162,-0.143,-0.884;
55,0.169,-0.128,-0.880;
56,0.177,-0.135,-0.877;
57,0.181,-0.124,-0.866;
58,0.169,-0.113,-0.877;
59,0.158,-0.128,-0.877;
60,0.184,-0.132,-0.870;
61,0.177,-0.124,-0.873;
62,0.169,-0.135,-0.873;
63,0.162,-0.139,-0.870;
64,0.154,-0.135,-0.873;
65,0.154,-0.132,-0.880;
66,0.158,-0.12,-0.884;
67,0.158,-0.132,-0.870;
68,0.166,-0.12,-0.863;
69,0.162,-0.117,-0.870;
70,0.158,-0.12,-0.887;
71,0.166,-0.132,-0.884;
72,0.169,-0.128,-0.880;
73,0.166,-0.128,-0.884;
74,0.154,-0.135,-0.870;
75,0.162,-0.128,-0.884;
76,0.162,-0.105,-0.880;
77,0.151,-0.094,-0.887;
78,0.162,-0.109,-0.887;
79,0.162,-0.12,-0.884;
80,0.154,-0.124,-0.873;
81,0.147,-0.113,-0.873;
82,0.166,-0.098,-0.859;
83,0.162,-0.117,-0.873;
84,0.158,-0.113,-0.884;
85,0.154,-0.105,-0.894;
86,0.158,-0.117,-0.884;
87,0.166,-0.117,-0.877;
88,0.166,-0.113,-0.887;
89,0.173,-0.117,-0.877;
90,0.158,-0.12,-0.894;
91,0.154,-0.117,-0.880;
92,0.151,-0.113,-0.884;
93,0.147,-0.113,-0.877;
94,0.166,-0.098,-0.877;
95,0.173,-0.098,-0.873;
96,0.181,-0.098,-0.880;
97,0.181,-0.102,-0.877;
98,0.169,-0.098,-0.880;
99,0.147,-0.102,-0.870;
100,0.151,-0.113,-0.884;
101,0.166,-0.12,-0.877;
102,0.181,-0.124,-0.880;
103,0.169,-0.124,-0.873;
104,0.158,-0.117,-0.880;
105,0.173,-0.109,-0.877;
106,0.173,-0.109,-0.884;
107,0.184,-0.105,-0.877;
108,0.173,-0.109,-0.884;
109,0.169,-0.102,-0.884;
110,0.158,-0.113,-0.873;
111,0.162,-0.113,-0.870;
112,0.173,-0.105,-0.870;
113,0.166,-0.113,-0.877;
114,0.158,-0.109,-0.866;
115,0.173,-0.12,-0.877;
116,0.169,-0.113,-0.870;
117,0.166,-0.124,-0.870;
118,0.166,-0.12,-0.877;
119,0.169,-0.124,-0.873;
120,0.173,-0.105,-0.873;
121,0.169,-0.117,-0.863;
122,0.158,-0.117,-0.873;
123,0.166,-0.12,-0.880;
124,0.162,-0.117,-0.877;
125,0.162,-0.117,-0.880;
126,0.158,-0.128,-0.863;
127,0.162,-0.124,-0.870;
128,0.158,-0.124,-0.873;
129,0.158,-0.124,-0.884;
130,0.162,-0.12,-0.887;
131,0.173,-0.113,-0.891;
132,0.162,-0.102,-0.894;
133,0.162,-0.117,-0.880;
134,0.154,-0.124,-0.856;
135,0.162,-0.132,-0.866;
136,0.154,-0.128,-0.877;
137,0.169,-0.117,-0.891;
138,0.158,-0.132,-0.877;
139,0.169,-0.128,-0.880;
140,0.166,-0.124,-0.877;
141,0.166,-0.12,-0.880;
142,0.162,-0.117,-0.887;
143,0.162,-0.128,-0.877;
144,0.162,-0.12,-0.866;
145,0.162,-0.12,-0.873;
146,0.147,-0.128,-0.866;
147,0.162,-0.128,-0.884;
148,0.166,-0.132,-0.870;
149,0.162,-0.132,-0.859;
150,0.162,-0.132,-0.870;
151,0.162,-0.135,-0.863;
152,0.162,-0.12,-0.877;
153,0.177,-0.12,-0.891;
154,0.162,-0.124,-0.884;
155,0.154,-0.117,-0.880;
156,0.166,-0.132,-0.873;
157,0.158,-0.128,-0.880;
158,0.154,-0.124,-0.870;
159,0.162,-0.132,-0.884;
160,0.169,-0.128,-0.873;
161,0.166,-0.12,-0.859;
162,0.169,-0.12,-0.894;
163,0.162,-0.124,-0.873;
164,0.154,-0.124,-0.870;
165,0.162,-0.132,-0.870;
166,0.147,-0.139,-0.859;
167,0.147,-0.128,-0.880;
168,0.154,-0.12,-0.880;
169,0.162,-0.12,-0.891;
170,0.158,-0.132,-0.877;
171,0.158,-0.113,-0.873;
172,0.158,-0.124,-0.866;
173,0.162,-0.117,-0.884;
174,0.162,-0.128,-0.887;
175,0.151,-0.128,-0.884;
176,0.162,-0.12,-0.859;
177,0.151,-0.117,-0.866;
178,0.158,-0.113,-0.880;
179,0.154,-0.128,-0.884;
180,0.158,-0.12,-0.880;
181,0.158,-0.12,-0.877;
182,0.154,-0.117,-0.877;
183,0.154,-0.12,-0.866;
184,0.158,-0.117,-0.870;
185,0.166,-0.124,-0.877;
186,0.158,-0.124,-0.866;
187,0.162,-0.124,-0.866;
188,0.158,-0.128,-0.856;
189,0.158,-0.12,-0.863;
190,0.158,-0.124,-0.880;
191,0.162,-0.12,-0.880;
192,0.169,-0.124,-0.877;
193,0.158,-0.132,-0.873;
194,0.158,-0.124,-0.866;
195,0.162,-0.128,-0.884;
196,0.166,-0.128,-0.891;
197,0.158,-0.12,-0.887;
198,0.162,-0.128,-0.873;
199,0.151,-0.139,-0.880;
200,0.154,-0.143,-0.887;
201,0.154,-0.132,-0.873;
202,0.154,-0.135,-0.884;
203,0.158,-0.132,-0.884;
204,0.151,-0.139,-0.884;
205,0.154,-0.132,-0.870;
206,0.154,-0.135,-0.877;
207,0.151,-0.135,-0.873;
208,0.147,-0.135,-0.887;
209,0.151,-0.124,-0.887;
210,0.162,-0.128,-0.880;
211,0.166,-0.124,-0.866;
212,0.143,-0.135,-0.870;
213,0.151,-0.147,-0.870;
214,0.147,-0.135,-0.863;
215,0.151,-0.12,-0.859;
216,0.151,-0.124,-0.887;
217,0.158,-0.124,-0.884;
218,0.158,-0.139,-0.880;
219,0.162,-0.124,-0.870;
220,0.162,-0.117,-0.887;
221,0.173,-0.117,-0.894;
222,0.166,-0.109,-0.901;
223,0.158,-0.102,-0.884;
224,0.158,-0.113,-0.880;
225,0.158,-0.124,-0.863;
226,0.162,-0.135,-0.877;
227,0.154,-0.102,-0.891;
228,0.158,-0.071,-0.887;
229,0.169,-0.086,-0.877;
230,0.169,-0.094,-0.863;
231,0.169,-0.086,-0.887;
232,0.166,-0.079,-0.894;
233,0.173,-0.109,-0.859;
234,0.162,-0.12,-0.838;
235,0.139,-0.117,-0.887;
236,0.151,-0.113,-0.908;
237,0.169,-0.075,-0.877;
238,0.181,-0.075,-0.859;
239,0.177,-0.09,-0.870;
240,0.166,-0.071,-0.870;
241,0.147,-0.056,-0.894;
242,0.136,-0.045,-0.915;
243,0.143,-0.056,-0.926;
244,0.169,-0.068,-0.873;
245,0.181,-0.109,-0.852;
246,0.166,-0.117,-0.873;
247,0.147,-0.109,-0.877;
248,0.162,-0.12,-0.880;
249,0.173,-0.12,-0.870;
250,0.166,-0.117,-0.859;
251,0.154,-0.09,-0.887;
252,0.154,-0.071,-0.901;
253,0.136,-0.056,-0.884;
254,0.147,-0.079,-0.856;
255,0.151,-0.068,-0.873;
256,0.166,-0.075,-0.898;
257,0.154,-0.068,-0.887;
258,0.169,-0.075,-0.877;
259,0.162,-0.098,-0.873;
260,0.151,-0.086,-0.859;
261,0.147,-0.079,-0.873;
262,0.136,-0.09,-0.894;
263,0.166,-0.09,-0.908;
264,0.181,-0.105,-0.887;
265,0.166,-0.086,-0.873;
266,0.143,-0.075,-0.891;
267,0.139,-0.09,-0.866;
268,0.166,-0.086,-0.842;
269,0.177,-0.098,-0.880;
270,0.166,-0.083,-0.898;
271,0.162,-0.086,-0.908;
272,0.151,-0.102,-0.866;
273,0.173,-0.105,-0.849;
274,0.162,-0.098,-0.859;
275,0.166,-0.083,-0.887;
276,0.154,-0.071,-0.887;
277,0.154,-0.075,-0.863;
278,0.162,-0.086,-0.891;
279,0.177,-0.102,-0.887;
280,0.188,-0.109,-0.877;
281,0.162,-0.117,-0.870;
282,0.147,-0.075,-0.891;
283,0.154,-0.068,-0.873;
284,0.166,-0.083,-0.863;
