,ax,ay,az
0,,,
1,0.949,0.041,-0.189;
2,0.941,0.038,-0.178;
3,0.922,0.045,-0.189;
4,0.915,0.045,-0.206;
5,0.915,0.034,-0.203;
6,0.93,0.041,-0.210;
7,0.93,0.038,-0.206;
8,0.945,0.045,-0.203;
9,0.941,0.053,-0.206;
10,0.933,0.06,-0.206;
11,0.922,0.056,-0.213;
12,0.93,0.053,-0.227;
13,0.937,0.064,-0.213;
14,0.937,0.056,-0.210;
15,0.941,0.041,-0.199;
16,0.933,0.045,-0.199;
17,0.937,0.041,-0.206;
18,0.922,0.011,-0.224;
19,0.93,0.004,-0.234;
20,0.922,0.015,-0.227;
21,0.9,0.034,-0.220;
22,0.9,0.03,-0.220;
23,0.903,0.015,-0.227;
24,0.926,0.015,-0.231;
25,0.922,0.019,-0.238;
26,0.926,0.019,-0.244;
27,0.926,0.015,-0.238;
28,0.93,0.008,-0.241;
29,0.911,0.026,-0.244;
30,0.892,0.023,-0.265;
31,0.896,0.015,-0.293;
32,0.896,0.023,-0.300;
33,0.896,0.019,-0.314;
34,0.888,0.008,-0.325;
35,0.9,-0.011,-0.325;
36,0.892,-0.03,-0.356;
37,0.892,-0.015,-0.412;
38,0.866,0.0,-0.405;
39,0.824,-0.049,-0.339;
40,0.809,-0.083,-0.248;
41,0.847,-0.008,-0.234;
42,0.873,0.0,-0.314;
43,0.832,-0.041,-0.370;
44,0.817,-0.109,-0.419;
45,0.809,-0.12,-0.437;
46,0.802,-0.113,-0.430;
47,0.76,-0.098,-0.419;
48,0.723,-0.15,-0.433;
49,0.749,-0.177,-0.492;
50,0.768,-0.169,-0.538;
51,0.738,-0.147,-0.559;
52,0.734,-0.211,-0.657;
53,0.719,-0.229,-0.744;
54,0.696,-0.244,-0.604;
55,0.719,-0.286,-0.433;
56,0.738,-0.18,-0.437;
57,0.693,-0.124,-0.531;
58,0.629,-0.177,-0.531;
59,0.636,-0.256,-0.444;
60,0.7,-0.316,-0.451;
61,0.719,-0.297,-0.510;
62,0.662,-0.248,-0.534;
63,0.602,-0.244,-0.503;
64,0.591,-0.263,-0.489;
65,0.598,-0.312,-0.566;
66,0.531,-0.417,-0.674;
67,0.489,-0.425,-0.657;
68,0.444,-0.44,-0.618;
69,0.433,-0.496,-0.678;
70,0.433,-0.511,-0.671;
71,0.429,-0.493,-0.667;
72,0.373,-0.493,-0.678;
73,0.324,-0.485,-0.695;
74,0.305,-0.5,-0.688;
75,0.256,-0.545,-0.685;
76,0.199,-0.677,-0.807;
77,0.038,-0.835,-1.013;
78,-0.128,-0.996,-1.002;
79,-0.173,-0.808,-0.887;
80,-0.087,-0.511,-0.688;
81,-0.023,-0.327,-0.632;
82,0.011,-0.274,-0.622;
83,-0.023,-0.29,-0.719;
84,-0.026,-0.312,-0.873;
85,-0.004,-0.316,-0.908;
86,0.098,-0.32,-0.824;
87,0.162,-0.335,-0.796;
88,0.173,-0.274,-0.870;
89,0.188,-0.086,-0.950;
90,0.169,-0.098,-0.908;
91,0.139,-0.214,-0.863;
92,0.113,-0.214,-0.863;
93,0.139,-0.214,-0.863;
94,0.158,-0.226,-0.870;
95,0.154,-0.188,-0.849;
96,0.188,-0.192,-0.803;
97,0.196,-0.117,-0.789;
98,0.241,-0.023,-0.782;
99,0.263,-0.011,-0.789;
100,0.263,-0.004,-0.824;
101,0.151,-0.075,-0.898;
102,-0.019,-0.147,-0.953;
103,-0.154,-0.214,-0.981;
104,-0.169,-0.233,-0.960;
105,-0.094,-0.211,-0.849;
106,0.053,-0.147,-0.751;
107,0.245,-0.03,-0.716;
108,0.391,0.034,-0.740;
109,0.452,0.023,-0.779;
110,0.414,-0.083,-0.845;
111,0.301,-0.117,-0.915;
112,0.199,-0.102,-0.957;
113,0.151,-0.102,-0.926;
114,0.105,-0.132,-0.901;
115,0.053,-0.158,-0.866;
116,0.053,-0.177,-0.838;
117,0.068,-0.184,-0.842;
118,0.105,-0.18,-0.852;
119,0.124,-0.18,-0.835;
120,0.117,-0.184,-0.817;
121,0.136,-0.18,-0.831;
122,0.162,-0.177,-0.845;
123,0.181,-0.188,-0.842;
124,0.222,-0.214,-0.859;
125,0.222,-0.211,-0.863;
126,0.211,-0.184,-0.863;
127,0.199,-0.162,-0.866;
128,0.184,-0.147,-0.859;
129,0.177,-0.139,-0.863;
130,0.177,-0.124,-0.852;
131,0.162,-0.128,-0.831;
132,0.132,-0.12,-0.828;
133,0.132,-0.15,-0.842;
134,0.151,-0.18,-0.852;
135,0.162,-0.199,-0.856;
136,0.162,-0.214,-0.866;
137,0.166,-0.218,-0.852;
138,0.177,-0.203,-0.852;
139,0.184,-0.199,-0.852;
140,0.184,-0.207,-0.845;
141,0.184,-0.211,-0.831;
142,0.169,-0.196,-0.821;
143,0.162,-0.196,-0.821;
144,0.162,-0.199,-0.845;
145,0.166,-0.211,-0.856;
146,0.181,-0.214,-0.852;
147,0.177,-0.214,-0.838;
148,0.192,-0.196,-0.831;
149,0.188,-0.184,-0.835;
150,0.184,-0.173,-0.852;
151,0.181,-0.177,-0.852;
152,0.177,-0.177,-0.856;
153,0.177,-0.184,-0.831;
154,0.162,-0.192,-0.821;
155,0.151,-0.199,-0.838;
156,0.166,-0.196,-0.873;
157,0.166,-0.18,-0.859;
158,0.173,-0.18,-0.845;
159,0.177,-0.18,-0.845;
160,0.177,-0.177,-0.842;
161,0.173,-0.177,-0.838;
162,0.166,-0.173,-0.852;
163,0.173,-0.173,-0.856;
164,0.184,-0.177,-0.852;
165,0.184,-0.188,-0.852;
166,0.173,-0.188,-0.849;
167,0.181,-0.184,-0.845;
168,0.173,-0.177,-0.838;
169,0.177,-0.177,-0.852;
170,0.177,-0.173,-0.845;
171,0.173,-0.165,-0.845;
172,0.166,-0.165,-0.849;
173,0.181,-0.177,-0.859;
174,0.184,-0.177,-0.863;
175,0.188,-0.188,-0.849;
176,0.207,-0.18,-0.852;
177,0.196,-0.192,-0.852;
178,0.203,-0.192,-0.849;
179,0.203,-0.188,-0.838;
180,0.199,-0.18,-0.831;
181,0.192,-0.18,-0.835;
182,0.196,-0.192,-0.831;
183,0.199,-0.188,-0.821;
184,0.188,-0.18,-0.838;
185,0.192,-0.188,-0.856;
186,0.199,-0.188,-0.856;
187,0.196,-0.18,-0.821;
188,0.192,-0.192,-0.814;
189,0.184,-0.199,-0.835;
190,0.184,-0.196,-0.838;
191,0.192,-0.192,-0.845;
192,0.188,-0.192,-0.845;
193,0.203,-0.196,-0.838;
194,0.196,-0.196,-0.842;
195,0.196,-0.192,-0.838;
196,0.184,-0.188,-0.838;
197,0.192,-0.177,-0.842;
198,0.192,-0.192,-0.838;
199,0.188,-0.188,-0.845;
200,0.192,-0.188,-0.838;
201,0.184,-0.18,-0.835;
202,0.184,-0.18,-0.842;
203,0.181,-0.18,-0.845;
204,0.192,-0.196,-0.842;
205,0.181,-0.199,-0.845;
206,0.184,-0.196,-0.842;
207,0.184,-0.199,-0.842;
208,0.188,-0.196,-0.842;
209,0.188,-0.184,-0.845;
210,0.188,-0.203,-0.852;
211,0.184,-0.203,-0.831;
212,0.184,-0.196,-0.842;
213,0.177,-0.18,-0.842;
214,0.181,-0.184,-0.842;
215,0.192,-0.196,-0.835;
216,0.169,-0.188,-0.838;
217,0.184,-0.196,-0.856;
218,0.181,-0.184,-0.856;
219,0.192,-0.196,-0.835;
220,0.177,-0.203,-0.810;
221,0.158,-0.192,-0.831;
222,0.162,-0.192,-0.828;
223,0.169,-0.184,-0.838;
224,0.173,-0.18,-0.852;
225,0.181,-0.199,-0.842;
226,0.177,-0.196,-0.852;
227,0.177,-0.184,-0.845;
228,0.177,-0.199,-0.835;
229,0.177,-0.199,-0.838;
230,0.166,-0.184,-0.835;
231,0.169,-0.199,-0.835;
232,0.184,-0.199,-0.845;
233,0.181,-0.192,-0.838;
234,0.173,-0.196,-0.842;
235,0.169,-0.184,-0.845;
236,0.169,-0.184,-0.838;
237,0.166,-0.192,-0.842;
238,0.173,-0.184,-0.849;
239,0.173,-0.199,-0.842;
240,0.181,-0.188,-0.824;
241,0.173,-0.184,-0.838;
242,0.162,-0.177,-0.842;
243,0.169,-0.192,-0.849;
244,0.184,-0.188,-0.856;
245,0.184,-0.188,-0.849;
246,0.177,-0.18,-0.842;
247,0.181,-0.188,-0.842;
248,0.169,-0.18,-0.824;
249,0.169,-0.18,-0.838;
250,0.177,-0.184,-0.838;
251,0.184,-0.184,-0.859;
252,0.173,-0.173,-0.845;
253,0.169,-0.184,-0.835;
254,0.169,-0.18,-0.842;
255,0.177,-0.173,-0.838;
256,0.166,-0.18,-0.849;
257,0.166,-0.173,-0.852;
258,0.166,-0.173,-0.852;
259,0.169,-0.177,-0.859;
260,0.173,-0.177,-0.859;
261,0.169,-0.177,-0.852;
262,0.166,-0.177,-0.842;
263,0.162,-0.169,-0.849;
264,0.169,-0.169,-0.852;
265,0.162,-0.169,-0.859;
266,0.173,-0.184,-0.849;
267,0.173,-0.177,-0.849;
268,0.162,-0.162,-0.838;
269,0.162,-0.165,-0.845;
270,0.166,-0.165,-0.849;
271,0.158,-0.162,-0.849;
272,0.158,-0.169,-0.856;
273,0.169,-0.169,-0.849;
274,0.162,-0.169,-0.849;
275,0.166,-0.165,-0.849;
276,0.166,-0.169,-0.845;
277,0.158,-0.173,-0.852;
278,0.158,-0.162,-0.845;
279,0.177,-0.169,-0.859;
280,0.169,-0.173,-0.859;
281,0.158,-0.169,-0.849;
282,0.162,-0.169,-0.852;
283,0.162,-0.169,-0.849;
284,0.166,-0.169,-0.849;
285,0.158,-0.162,-0.845;
286,0.158,-0.169,-0.845;
287,0.154,-0.165,-0.849;
288,0.154,-0.169,-0.849;
289,0.154,-0.173,-0.845;
290,0.151,-0.173,-0.845;
291,0.158,-0.169,-0.852;
292,0.158,-0.162,-0.863;
293,0.162,-0.169,-0.842;
294,0.136,-0.169,-0.835;
295,0.143,-0.165,-0.859;
296,0.147,-0.173,-0.849;
297,0.151,-0.177,-0.852;
298,0.158,-0.173,-0.852;
299,0.147,-0.173,-0.856;
300,0.151,-0.173,-0.856;
301,0.147,-0.165,-0.845;
302,0.151,-0.173,-0.852;
303,0.154,-0.169,-0.856;
304,0.147,-0.165,-0.856;
305,0.147,-0.173,-0.849;
306,0.147,-0.173,-0.852;
307,0.151,-0.173,-0.849;
308,0.151,-0.165,-0.845;
309,0.147,-0.165,-0.863;
310,0.147,-0.165,-0.866;
311,0.151,-0.165,-0.849;
312,0.154,-0.173,-0.845;
313,0.154,-0.169,-0.849;
314,0.151,-0.169,-0.852;
315,0.158,-0.162,-0.852;
316,0.151,-0.173,-0.856;
317,0.158,-0.177,-0.849;
318,0.154,-0.169,-0.856;
319,0.154,-0.169,-0.849;
320,0.158,-0.173,-0.852;
321,0.151,-0.173,-0.849;
322,0.151,-0.173,-0.849;
323,0.154,-0.173,-0.852;
324,0.151,-0.165,-0.849;
325,0.154,-0.165,-0.849;
326,0.147,-0.162,-0.845;
327,0.151,-0.173,-0.845;
328,0.162,-0.169,-0.859;
329,0.158,-0.173,-0.856;
330,0.151,-0.177,-0.845;
331,0.158,-0.177,-0.849;
332,0.151,-0.177,-0.849;
333,0.154,-0.169,-0.835;
334,0.158,-0.177,-0.852;
335,0.151,-0.169,-0.849;
336,0.154,-0.177,-0.845;
337,0.147,-0.169,-0.849;
338,0.158,-0.169,-0.856;
339,0.166,-0.169,-0.863;
340,0.169,-0.177,-0.849;
341,0.151,-0.177,-0.831;
342,0.143,-0.165,-0.842;
343,0.154,-0.177,-0.852;
344,0.158,-0.173,-0.852;
345,0.147,-0.169,-0.856;
346,0.151,-0.169,-0.842;
347,0.158,-0.177,-0.856;
348,0.154,-0.173,-0.845;
349,0.147,-0.165,-0.845;
350,0.154,-0.173,-0.856;
351,0.151,-0.165,-0.849;
352,0.151,-0.169,-0.852;
353,0.154,-0.169,-0.845;
354,0.151,-0.177,-0.849;
355,0.151,-0.18,-0.856;
356,0.154,-0.165,-0.845;
357,0.151,-0.158,-0.849;
358,0.158,-0.169,-0.852;
359,0.162,-0.173,-0.859;
360,0.154,-0.177,-0.842;
361,0.162,-0.173,-0.852;
362,0.169,-0.177,-0.856;
363,0.154,-0.169,-0.849;
